t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.963696,-0.677435,-2.677435,1.322565,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,-1.713122,-2.182582,-4.182582,-0.182582,price_sensitive_uninformed,buy_from_mm,-0.182582,-1,-0.182582,1.530540,0.010000,1.520540
3,0.013542,-1.064270,-3.064270,0.935730,informed,none,0.000000,-1,-0.182582,-0.196124,0.010000,-0.206124
4,0.361228,1.846425,-0.153575,3.846425,price_sensitive_uninformed,buy_from_mm,3.846425,-2,3.663843,2.941387,0.040000,2.901387
5,1.239022,0.584066,-1.415934,2.584066,price_sensitive_uninformed,none,0.000000,-2,3.663843,1.185799,0.040000,1.145799
6,1.111275,0.319591,-1.680409,2.319591,price_sensitive_uninformed,none,0.000000,-2,3.663843,1.441294,0.040000,1.401294
7,0.782856,0.927131,-1.072869,2.927131,informed,none,0.000000,-2,3.663843,2.098131,0.040000,2.058131
8,0.798268,0.185523,-1.814477,2.185523,informed,none,0.000000,-2,3.663843,2.067307,0.040000,2.027307
9,0.370828,0.242666,-1.757334,2.242666,price_sensitive_uninformed,none,0.000000,-2,3.663843,2.922187,0.040000,2.882187
10,-0.182686,-0.350076,-2.350076,1.649924,price_sensitive_uninformed,none,0.000000,-2,3.663843,4.029215,0.040000,3.989215
11,0.763887,1.198182,-0.801818,3.198182,informed,none,0.000000,-2,3.663843,2.136069,0.040000,2.096069
12,0.585022,-0.528638,-2.528638,1.471362,price_sensitive_uninformed,none,0.000000,-2,3.663843,2.493799,0.040000,2.453799
13,2.402950,2.786276,0.786276,4.786276,price_sensitive_uninformed,none,0.000000,-2,3.663843,-1.142058,0.040000,-1.182058
14,1.072481,0.255857,-1.744143,2.255857,informed,none,0.000000,-2,3.663843,1.518882,0.040000,1.478882
15,1.212453,1.038443,-0.961557,3.038443,informed,none,0.000000,-2,3.663843,1.238937,0.040000,1.198937
16,2.397674,5.262410,3.262410,7.262410,price_sensitive_uninformed,sell_to_mm,3.262410,-1,0.401433,-1.996241,0.010000,-2.006241
17,4.099708,3.720061,1.720061,5.720061,price_sensitive_uninformed,buy_from_mm,5.720061,-2,6.121494,-2.077922,0.040000,-2.117922
18,1.443365,2.348008,0.348008,4.348008,price_sensitive_uninformed,sell_to_mm,0.348008,-1,5.773486,4.330121,0.010000,4.320121
19,1.896913,2.004162,0.004162,4.004162,informed,none,0.000000,-1,5.773486,3.876573,0.010000,3.866573
20,3.529340,3.840474,1.840474,5.840474,price_sensitive_uninformed,none,0.000000,-1,5.773486,2.244146,0.010000,2.234146
21,5.052027,6.001202,4.001202,8.001202,price_sensitive_uninformed,none,0.000000,-1,5.773486,0.721459,0.010000,0.711459
22,4.673068,2.714035,0.714035,4.714035,price_sensitive_uninformed,none,0.000000,-1,5.773486,1.100418,0.010000,1.090418
23,4.096198,4.100457,2.100457,6.100457,informed,none,0.000000,-1,5.773486,1.677288,0.010000,1.667288
24,3.680469,3.375406,1.375406,5.375406,price_sensitive_uninformed,none,0.000000,-1,5.773486,2.093017,0.010000,2.083017
25,2.244606,2.407943,0.407943,4.407943,price_sensitive_uninformed,none,0.000000,-1,5.773486,3.528880,0.010000,3.518880
26,2.579197,3.633599,1.633599,5.633599,informed,none,0.000000,-1,5.773486,3.194289,0.010000,3.184289
27,1.945257,3.132669,1.132669,5.132669,informed,none,0.000000,-1,5.773486,3.828229,0.010000,3.818229
28,2.389255,3.459499,1.459499,5.459499,informed,none,0.000000,-1,5.773486,3.384231,0.010000,3.374231
29,3.435709,3.375298,1.375298,5.375298,price_sensitive_uninformed,none,0.000000,-1,5.773486,2.337777,0.010000,2.327777
30,3.230725,4.793127,2.793127,6.793127,informed,none,0.000000,-1,5.773486,2.542761,0.010000,2.532761
31,3.019320,2.928335,0.928335,4.928335,price_sensitive_uninformed,none,0.000000,-1,5.773486,2.754166,0.010000,2.744166
32,2.883629,2.761447,0.761447,4.761447,price_sensitive_uninformed,none,0.000000,-1,5.773486,2.889857,0.010000,2.879857
33,3.300319,2.276307,0.276307,4.276307,informed,none,0.000000,-1,5.773486,2.473167,0.010000,2.463167
34,2.323858,2.108547,0.108547,4.108547,price_sensitive_uninformed,none,0.000000,-1,5.773486,3.449629,0.010000,3.439629
35,2.439638,2.803053,0.803053,4.803053,price_sensitive_uninformed,none,0.000000,-1,5.773486,3.333848,0.010000,3.323848
36,3.061691,3.964620,1.964620,5.964620,price_sensitive_uninformed,sell_to_mm,1.964620,0,3.808866,3.808866,0.000000,3.808866
37,3.637188,3.143843,1.143843,5.143843,informed,none,0.000000,0,3.808866,3.808866,0.000000,3.808866
38,4.141533,3.313118,1.313118,5.313118,price_sensitive_uninformed,none,0.000000,0,3.808866,3.808866,0.000000,3.808866
39,4.788643,5.029352,3.029352,7.029352,price_sensitive_uninformed,none,0.000000,0,3.808866,3.808866,0.000000,3.808866
40,6.122665,7.200071,5.200071,9.200071,price_sensitive_uninformed,buy_from_mm,9.200071,-1,13.008937,6.886271,0.010000,6.876271
41,4.114729,3.622638,1.622638,5.622638,informed,none,0.000000,-1,13.008937,8.894208,0.010000,8.884208
42,5.003683,4.951629,2.951629,6.951629,price_sensitive_uninformed,none,0.000000,-1,13.008937,8.005254,0.010000,7.995254
43,6.226751,5.896101,3.896101,7.896101,price_sensitive_uninformed,none,0.000000,-1,13.008937,6.782186,0.010000,6.772186
44,6.561979,7.625860,5.625860,9.625860,informed,none,0.000000,-1,13.008937,6.446957,0.010000,6.436957
45,6.578823,6.502271,4.502271,8.502271,price_sensitive_uninformed,none,0.000000,-1,13.008937,6.430114,0.010000,6.420114
46,5.352622,5.140708,3.140708,7.140708,informed,none,0.000000,-1,13.008937,7.656315,0.010000,7.646315
47,4.931350,6.166466,4.166466,8.166466,informed,none,0.000000,-1,13.008937,8.077586,0.010000,8.067586
48,4.525809,3.131492,1.131492,5.131492,price_sensitive_uninformed,none,0.000000,-1,13.008937,8.483127,0.010000,8.473127
49,4.117353,3.737255,1.737255,5.737255,price_sensitive_uninformed,none,0.000000,-1,13.008937,8.891583,0.010000,8.881583
50,5.028278,6.247082,4.247082,8.247082,price_sensitive_uninformed,none,0.000000,-1,13.008937,7.980658,0.010000,7.970658
51,5.764976,6.139075,4.139075,8.139075,price_sensitive_uninformed,sell_to_mm,4.139075,0,8.869862,8.869862,0.000000,8.869862
52,6.178376,4.505107,2.505107,6.505107,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
53,7.203070,7.123873,5.123873,9.123873,informed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
54,5.709468,6.353273,4.353273,8.353273,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
55,5.207084,5.927814,3.927814,7.927814,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
56,4.275922,4.691105,2.691105,6.691105,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
57,3.437136,3.936702,1.936702,5.936702,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
58,3.479699,3.796651,1.796651,5.796651,informed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
59,2.739321,2.934217,0.934217,4.934217,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
60,2.835846,2.457443,0.457443,4.457443,informed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
61,3.278104,1.875152,-0.124848,3.875152,informed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
62,4.121366,3.082491,1.082491,5.082491,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
63,3.264049,4.032800,2.032800,6.032800,informed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
64,3.434249,3.500567,1.500567,5.500567,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
65,2.854991,1.610164,-0.389836,3.610164,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
66,2.676742,2.126991,0.126991,4.126991,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
67,1.766403,2.737402,0.737402,4.737402,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
68,3.707678,4.088061,2.088061,6.088061,informed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
69,5.087166,3.995532,1.995532,5.995532,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
70,3.985103,4.325239,2.325239,6.325239,informed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
71,5.390339,5.119094,3.119094,7.119094,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
72,4.789696,3.641016,1.641016,5.641016,informed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
73,4.226313,6.021483,4.021483,8.021483,informed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
74,4.972221,5.128735,3.128735,7.128735,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
75,3.476263,3.866932,1.866932,5.866932,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
76,3.962120,4.210204,2.210204,6.210204,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
77,3.134023,4.092482,2.092482,6.092482,informed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
78,2.857678,4.027395,2.027395,6.027395,informed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
79,3.201622,2.490550,0.490550,4.490550,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
80,2.722917,2.235337,0.235337,4.235337,informed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
81,2.508202,2.000872,0.000872,4.000872,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
82,1.708561,1.678388,-0.321612,3.678388,informed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
83,2.562105,1.725811,-0.274189,3.725811,informed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
84,3.465634,5.064113,3.064113,7.064113,price_sensitive_uninformed,none,0.000000,0,8.869862,8.869862,0.000000,8.869862
