t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,0.337691,0.840443,-0.659557,2.340443,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,0.421510,-2.266348,-3.766348,-0.766348,informed,buy_from_mm,-0.766348,-1,-0.766348,-1.187858,0.010000,-1.197858
3,1.807529,1.298625,-0.201375,2.798625,informed,none,0.000000,-1,-0.766348,-2.573877,0.010000,-2.583877
4,2.222526,1.409633,-0.090367,2.909633,noise,buy_from_mm,2.909633,-2,2.143285,-2.301767,0.040000,-2.341767
5,1.521684,1.239794,-0.260206,2.739794,noise,none,0.000000,-2,2.143285,-0.900083,0.040000,-0.940083
6,0.744855,1.235223,-0.264777,2.735223,informed,none,0.000000,-2,2.143285,0.653575,0.040000,0.613575
7,-0.555139,1.049869,-0.450131,2.549869,noise,none,0.000000,-2,2.143285,3.253563,0.040000,3.213563
8,-0.422125,-0.815844,-2.315844,0.684156,noise,none,0.000000,-2,2.143285,2.987534,0.040000,2.947534
9,0.356559,-0.038179,-1.538179,1.461821,informed,none,0.000000,-2,2.143285,1.430167,0.040000,1.390167
10,-1.636962,-0.712763,-2.212763,0.787237,noise,none,0.000000,-2,2.143285,5.417209,0.040000,5.377209
11,-1.412422,0.760113,-0.739887,2.260113,noise,sell_to_mm,-0.739887,-1,2.883171,4.295593,0.010000,4.285593
12,-2.008717,-2.454670,-3.954670,-0.954670,informed,none,0.000000,-1,2.883171,4.891888,0.010000,4.881888
13,-1.945406,-1.330703,-2.830703,0.169297,noise,none,0.000000,-1,2.883171,4.828578,0.010000,4.818578
14,-1.089254,-1.848826,-3.348826,-0.348826,noise,none,0.000000,-1,2.883171,3.972426,0.010000,3.962426
15,-0.671763,0.323243,-1.176757,1.823243,noise,none,0.000000,-1,2.883171,3.554935,0.010000,3.544935
16,0.775931,2.054784,0.554784,3.554784,informed,none,0.000000,-1,2.883171,2.107241,0.010000,2.097241
17,0.722818,2.089658,0.589658,3.589658,noise,none,0.000000,-1,2.883171,2.160353,0.010000,2.150353
18,0.911368,1.309029,-0.190971,2.809029,noise,none,0.000000,-1,2.883171,1.971803,0.010000,1.961803
19,0.084887,0.289017,-1.210983,1.789017,noise,none,0.000000,-1,2.883171,2.798285,0.010000,2.788285
20,0.384213,0.452100,-1.047900,1.952100,informed,none,0.000000,-1,2.883171,2.498959,0.010000,2.488959
21,-0.100657,-0.007745,-1.507745,1.492255,informed,none,0.000000,-1,2.883171,2.983829,0.010000,2.973829
22,1.536727,2.272552,0.772552,3.772552,noise,buy_from_mm,3.772552,-2,6.655724,3.582269,0.040000,3.542269
23,1.694907,0.886266,-0.613734,2.386266,noise,none,0.000000,-2,6.655724,3.265910,0.040000,3.225910
24,2.659973,1.466145,-0.033855,2.966145,noise,none,0.000000,-2,6.655724,1.335778,0.040000,1.295778
25,1.769732,1.853406,0.353406,3.353406,informed,none,0.000000,-2,6.655724,3.116260,0.040000,3.076260
26,2.102831,1.004168,-0.495832,2.504168,informed,none,0.000000,-2,6.655724,2.450062,0.040000,2.410062
27,3.135926,5.027936,3.527936,6.527936,noise,sell_to_mm,3.527936,-1,3.127788,-0.008138,0.010000,-0.018138
28,2.687752,2.144752,0.644752,3.644752,noise,none,0.000000,-1,3.127788,0.440036,0.010000,0.430036
29,2.927802,3.665190,2.165190,5.165190,noise,none,0.000000,-1,3.127788,0.199985,0.010000,0.189985
30,2.145814,1.943055,0.443055,3.443055,noise,none,0.000000,-1,3.127788,0.981973,0.010000,0.971973
31,2.733144,1.496689,-0.003311,2.996689,noise,none,0.000000,-1,3.127788,0.394644,0.010000,0.384644
32,2.429453,3.472225,1.972225,4.972225,noise,none,0.000000,-1,3.127788,0.698335,0.010000,0.688335
