t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,1.858064,1.660702,-1.339298,4.660702,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,3.124194,6.948691,3.948691,9.948691,informed,sell_to_mm,3.948691,1,-3.948691,-0.824497,0.010000,-0.834497
3,2.364995,7.456012,4.456012,10.456012,informed,sell_to_mm,4.456012,2,-8.404703,-3.674712,0.040000,-3.714712
4,2.730745,0.889798,-2.110202,3.889798,noise,none,0.000000,2,-8.404703,-2.943213,0.040000,-2.983213
5,4.111271,8.767746,5.767746,11.767746,noise,none,0.000000,2,-8.404703,-0.182161,0.040000,-0.222161
6,5.021173,-4.268872,-7.268872,-1.268872,informed,buy_from_mm,-1.268872,1,-9.673575,-4.652402,0.010000,-4.662402
7,4.920249,0.623160,-2.376840,3.623160,informed,buy_from_mm,3.623160,0,-6.050415,-6.050415,0.000000,-6.050415
8,2.524993,-3.169392,-6.169392,-0.169392,noise,none,0.000000,0,-6.050415,-6.050415,0.000000,-6.050415
9,2.169669,1.225970,-1.774030,4.225970,informed,none,0.000000,0,-6.050415,-6.050415,0.000000,-6.050415
10,2.800658,1.182701,-1.817299,4.182701,informed,none,0.000000,0,-6.050415,-6.050415,0.000000,-6.050415
11,3.146157,1.300855,-1.699145,4.300855,informed,none,0.000000,0,-6.050415,-6.050415,0.000000,-6.050415
12,2.843488,8.021392,5.021392,11.021392,noise,none,0.000000,0,-6.050415,-6.050415,0.000000,-6.050415
13,4.242508,1.956768,-1.043232,4.956768,noise,buy_from_mm,4.956768,-1,-1.093647,-5.336155,0.010000,-5.346155
14,4.905462,6.292212,3.292212,9.292212,noise,buy_from_mm,9.292212,-2,8.198565,-1.612358,0.040000,-1.652358
15,6.108005,9.394846,6.394846,12.394846,noise,none,0.000000,-2,8.198565,-4.017445,0.040000,-4.057445
16,4.545591,4.485334,1.485334,7.485334,noise,buy_from_mm,7.485334,-3,15.683899,2.047126,0.090000,1.957126
17,4.798012,8.916250,5.916250,11.916250,noise,none,0.000000,-3,15.683899,1.289863,0.090000,1.199863
18,5.241803,-0.942697,-3.942697,2.057303,noise,buy_from_mm,2.057303,-4,17.741203,-3.226011,0.160000,-3.386011
19,6.298611,9.120742,6.120742,12.120742,noise,none,0.000000,-4,17.741203,-7.453243,0.160000,-7.613243
20,7.474084,10.701713,7.701713,13.701713,informed,sell_to_mm,7.701713,-3,10.039489,-12.382762,0.090000,-12.472762
21,5.893380,6.689384,3.689384,9.689384,informed,none,0.000000,-3,10.039489,-7.640651,0.090000,-7.730651
22,6.597836,9.771508,6.771508,12.771508,noise,buy_from_mm,12.771508,-4,22.810998,-3.580346,0.160000,-3.740346
23,5.252654,5.390595,2.390595,8.390595,informed,none,0.000000,-4,22.810998,1.800382,0.160000,1.640382
24,6.374371,18.346832,15.346832,21.346832,noise,none,0.000000,-4,22.810998,-2.686487,0.160000,-2.846487
25,7.841394,4.796109,1.796109,7.796109,informed,buy_from_mm,7.796109,-5,30.607107,-8.599866,0.250000,-8.849866
26,6.086145,4.365310,1.365310,7.365310,informed,none,0.000000,-5,30.607107,0.176382,0.250000,-0.073618
27,6.058425,12.750992,9.750992,15.750992,informed,sell_to_mm,9.750992,-4,20.856115,-3.377586,0.160000,-3.537586
28,7.008280,-2.116723,-5.116723,0.883277,informed,buy_from_mm,0.883277,-5,21.739392,-13.302006,0.250000,-13.552006
29,7.012111,7.158465,4.158465,10.158465,noise,none,0.000000,-5,21.739392,-13.321163,0.250000,-13.571163
30,7.414630,7.433005,4.433005,10.433005,informed,none,0.000000,-5,21.739392,-15.333760,0.250000,-15.583760
31,9.058982,12.829895,9.829895,15.829895,noise,buy_from_mm,15.829895,-6,37.569287,-16.784606,0.360000,-17.144606
32,8.574992,15.877537,12.877537,18.877537,noise,none,0.000000,-6,37.569287,-13.880666,0.360000,-14.240666
33,7.748211,7.550353,4.550353,10.550353,informed,none,0.000000,-6,37.569287,-8.919982,0.360000,-9.279982
34,8.871168,7.133457,4.133457,10.133457,informed,none,0.000000,-6,37.569287,-15.657718,0.360000,-16.017718
35,7.345543,4.731303,1.731303,7.731303,noise,none,0.000000,-6,37.569287,-6.503972,0.360000,-6.863972
36,8.033971,-0.489100,-3.489100,2.510900,informed,buy_from_mm,2.510900,-7,40.080186,-16.157611,0.490000,-16.647611
37,9.062824,5.733233,2.733233,8.733233,noise,sell_to_mm,2.733233,-6,37.346954,-17.029988,0.360000,-17.389988
38,9.427888,11.152252,8.152252,14.152252,noise,sell_to_mm,8.152252,-5,29.194701,-17.944739,0.250000,-18.194739
39,9.575747,5.061178,2.061178,8.061178,informed,buy_from_mm,8.061178,-6,37.255880,-20.198602,0.360000,-20.558602
40,9.076061,7.747700,4.747700,10.747700,informed,none,0.000000,-6,37.255880,-17.200486,0.360000,-17.560486
41,9.022832,6.816934,3.816934,9.816934,noise,none,0.000000,-6,37.255880,-16.881115,0.360000,-17.241115
42,9.104458,6.617704,3.617704,9.617704,noise,none,0.000000,-6,37.255880,-17.370870,0.360000,-17.730870
43,8.947104,5.213841,2.213841,8.213841,informed,buy_from_mm,8.213841,-7,45.469720,-17.160010,0.490000,-17.650010
44,7.953359,9.185094,6.185094,12.185094,informed,none,0.000000,-7,45.469720,-10.203796,0.490000,-10.693796
