t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.610252,0.397894,-0.102106,0.897894,informed,sell_to_mm,-0.102106,1,0.102106,-0.508146,0.010000,-0.518146
2,-1.714865,-2.578651,-3.078651,-2.078651,noise,none,0.000000,1,0.102106,-1.612759,0.010000,-1.622759
3,-5.353553,-6.890986,-7.390986,-6.390986,informed,buy_from_mm,-6.390986,0,-6.288880,-6.288880,0.000000,-6.288880
4,-5.320672,-5.647135,-6.147135,-5.147135,noise,buy_from_mm,-5.147135,-1,-11.436015,-6.115343,0.010000,-6.125343
5,-4.111629,-4.038817,-4.538817,-3.538817,noise,none,0.000000,-1,-11.436015,-7.324386,0.010000,-7.334386
6,-1.387824,-0.490848,-0.990848,0.009152,noise,none,0.000000,-1,-11.436015,-10.048191,0.010000,-10.058191
7,-2.732656,-4.041801,-4.541801,-3.541801,informed,buy_from_mm,-3.541801,-2,-14.977816,-9.512504,0.040000,-9.552504
8,-2.649497,-3.706178,-4.206178,-3.206178,noise,none,0.000000,-2,-14.977816,-9.678823,0.040000,-9.718823
9,-3.919103,-3.616333,-4.116333,-3.116333,noise,none,0.000000,-2,-14.977816,-7.139610,0.040000,-7.179610
10,-5.601688,-5.853837,-6.353837,-5.353837,noise,none,0.000000,-2,-14.977816,-3.774441,0.040000,-3.814441
11,-8.044274,-6.654937,-7.154937,-6.154937,noise,none,0.000000,-2,-14.977816,1.110732,0.040000,1.070732
12,-7.023383,-9.010896,-9.510896,-8.510896,noise,none,0.000000,-2,-14.977816,-0.931050,0.040000,-0.971050
13,-6.964946,-7.213155,-7.713155,-6.713155,informed,none,0.000000,-2,-14.977816,-1.047924,0.040000,-1.087924
14,-8.022521,-9.433454,-9.933454,-8.933454,informed,buy_from_mm,-8.933454,-3,-23.911270,0.156293,0.090000,0.066293
15,-6.691191,-5.382530,-5.882530,-4.882530,noise,sell_to_mm,-5.882530,-2,-18.028740,-4.646359,0.040000,-4.686359
