t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,0.110464,-0.896456,-2.896456,1.103544,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,-2.853404,-3.687518,-5.687518,-1.687518,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,-0.023581,0.090627,-1.909373,2.090627,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
4,-0.607029,0.774789,-1.225211,2.774789,noise,sell_to_mm,-1.225211,1,1.225211,0.618182,0.010000,0.608182
5,-0.622047,1.123774,-0.876226,3.123774,informed,none,0.000000,1,1.225211,0.603164,0.010000,0.593164
6,-0.994930,-5.440322,-7.440322,-3.440322,noise,none,0.000000,1,1.225211,0.230281,0.010000,0.220281
7,-0.233653,-0.056352,-2.056352,1.943648,noise,none,0.000000,1,1.225211,0.991558,0.010000,0.981558
8,-0.413349,-1.550440,-3.550440,0.449560,informed,none,0.000000,1,1.225211,0.811863,0.010000,0.801863
9,-0.714089,0.201680,-1.798320,2.201680,noise,none,0.000000,1,1.225211,0.511122,0.010000,0.501122
10,-1.087062,0.939742,-1.060258,2.939742,noise,none,0.000000,1,1.225211,0.138149,0.010000,0.128149
11,-1.577524,-3.795822,-5.795822,-1.795822,informed,buy_from_mm,-1.795822,0,-0.570611,-0.570611,0.000000,-0.570611
12,-1.342205,-1.055292,-3.055292,0.944708,informed,none,0.000000,0,-0.570611,-0.570611,0.000000,-0.570611
13,-2.351993,-3.721913,-5.721913,-1.721913,noise,none,0.000000,0,-0.570611,-0.570611,0.000000,-0.570611
14,-2.469279,-2.610574,-4.610574,-0.610574,informed,none,0.000000,0,-0.570611,-0.570611,0.000000,-0.570611
15,-0.910018,-1.014702,-3.014702,0.985298,noise,none,0.000000,0,-0.570611,-0.570611,0.000000,-0.570611
16,-1.698581,-1.230214,-3.230214,0.769786,noise,none,0.000000,0,-0.570611,-0.570611,0.000000,-0.570611
17,-2.058084,-2.016151,-4.016151,-0.016151,informed,none,0.000000,0,-0.570611,-0.570611,0.000000,-0.570611
18,-1.893876,-2.133017,-4.133017,-0.133017,noise,none,0.000000,0,-0.570611,-0.570611,0.000000,-0.570611
19,-3.547346,-3.513613,-5.513613,-1.513613,informed,none,0.000000,0,-0.570611,-0.570611,0.000000,-0.570611
20,-2.689513,-3.748818,-5.748818,-1.748818,noise,none,0.000000,0,-0.570611,-0.570611,0.000000,-0.570611
21,-3.008480,-5.320539,-7.320539,-3.320539,informed,buy_from_mm,-3.320539,-1,-3.891150,-0.882670,0.010000,-0.892670
22,-7.198497,-6.983653,-8.983653,-4.983653,noise,none,0.000000,-1,-3.891150,3.307347,0.010000,3.297347
23,-8.088859,-9.227053,-11.227053,-7.227053,noise,none,0.000000,-1,-3.891150,4.197709,0.010000,4.187709
24,-7.876872,-12.352057,-14.352057,-10.352057,noise,buy_from_mm,-10.352057,-2,-14.243207,1.510538,0.040000,1.470538
25,-8.408682,-10.055451,-12.055451,-8.055451,noise,none,0.000000,-2,-14.243207,2.574157,0.040000,2.534157
26,-8.793265,-9.255443,-11.255443,-7.255443,noise,none,0.000000,-2,-14.243207,3.343323,0.040000,3.303323
27,-7.661780,-8.912820,-10.912820,-6.912820,noise,none,0.000000,-2,-14.243207,1.080353,0.040000,1.040353
28,-7.936702,-6.851455,-8.851455,-4.851455,informed,none,0.000000,-2,-14.243207,1.630198,0.040000,1.590198
29,-9.295928,-9.894244,-11.894244,-7.894244,noise,none,0.000000,-2,-14.243207,4.348649,0.040000,4.308649
30,-7.943269,-6.836054,-8.836054,-4.836054,informed,none,0.000000,-2,-14.243207,1.643332,0.040000,1.603332
31,-7.905662,-8.776122,-10.776122,-6.776122,noise,buy_from_mm,-6.776122,-3,-21.019329,2.697656,0.090000,2.607656
32,-6.854673,-9.527040,-11.527040,-7.527040,noise,none,0.000000,-3,-21.019329,-0.455310,0.090000,-0.545310
33,-6.684121,-4.350003,-6.350003,-2.350003,informed,sell_to_mm,-6.350003,-2,-14.669326,-1.301084,0.040000,-1.341084
34,-7.841254,-9.176873,-11.176873,-7.176873,noise,sell_to_mm,-11.176873,-1,-3.492453,4.348802,0.010000,4.338802
35,-6.758619,-6.635649,-8.635649,-4.635649,noise,none,0.000000,-1,-3.492453,3.266167,0.010000,3.256167
36,-5.413585,-3.439282,-5.439282,-1.439282,informed,none,0.000000,-1,-3.492453,1.921132,0.010000,1.911132
37,-5.606812,-7.603426,-9.603426,-5.603426,informed,none,0.000000,-1,-3.492453,2.114359,0.010000,2.104359
38,-6.542358,-5.832265,-7.832265,-3.832265,informed,none,0.000000,-1,-3.492453,3.049905,0.010000,3.039905
39,-6.122647,-3.614794,-5.614794,-1.614794,informed,sell_to_mm,-5.614794,0,2.122341,2.122341,0.000000,2.122341
40,-6.271685,-9.216170,-11.216170,-7.216170,noise,none,0.000000,0,2.122341,2.122341,0.000000,2.122341
41,-7.096685,-6.077447,-8.077447,-4.077447,informed,none,0.000000,0,2.122341,2.122341,0.000000,2.122341
42,-6.352613,-1.744713,-3.744713,0.255287,noise,buy_from_mm,0.255287,-1,2.377629,8.730242,0.010000,8.720242
43,-7.337592,-9.290781,-11.290781,-7.290781,informed,none,0.000000,-1,2.377629,9.715221,0.010000,9.705221
44,-8.582631,-7.632394,-9.632394,-5.632394,informed,none,0.000000,-1,2.377629,10.960260,0.010000,10.950260
45,-7.491769,-6.214554,-8.214554,-4.214554,noise,none,0.000000,-1,2.377629,9.869398,0.010000,9.859398
46,-7.615214,-6.802303,-8.802303,-4.802303,noise,none,0.000000,-1,2.377629,9.992842,0.010000,9.982842
47,-6.561717,-8.887439,-10.887439,-6.887439,noise,none,0.000000,-1,2.377629,8.939346,0.010000,8.929346
48,-7.170057,-6.723571,-8.723571,-4.723571,noise,none,0.000000,-1,2.377629,9.547686,0.010000,9.537686
49,-4.795505,-5.345917,-7.345917,-3.345917,noise,sell_to_mm,-7.345917,0,9.723546,9.723546,0.000000,9.723546
50,-5.346213,-4.646297,-6.646297,-2.646297,noise,none,0.000000,0,9.723546,9.723546,0.000000,9.723546
