t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,1.373740,1.003673,-0.246327,2.253673,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,2.669568,1.859013,0.609013,3.109013,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,2.484477,2.918386,1.668386,4.168386,noise,sell_to_mm,1.668386,1,-1.668386,0.816091,0.010000,0.806091
4,2.897494,2.705775,1.455775,3.955775,informed,none,0.000000,1,-1.668386,1.229108,0.010000,1.219108
5,1.121479,1.150129,-0.099871,2.400129,informed,none,0.000000,1,-1.668386,-0.546907,0.010000,-0.556907
6,-0.087964,0.169376,-1.080624,1.419376,noise,none,0.000000,1,-1.668386,-1.756350,0.010000,-1.766350
7,0.374475,0.457957,-0.792043,1.707957,informed,none,0.000000,1,-1.668386,-1.293911,0.010000,-1.303911
8,1.311080,1.887605,0.637605,3.137605,noise,none,0.000000,1,-1.668386,-0.357306,0.010000,-0.367306
9,2.893536,3.359154,2.109154,4.609154,noise,none,0.000000,1,-1.668386,1.225150,0.010000,1.215150
10,1.714935,2.741970,1.491970,3.991970,noise,none,0.000000,1,-1.668386,0.046549,0.010000,0.036549
11,0.899954,0.619620,-0.630380,1.869620,noise,none,0.000000,1,-1.668386,-0.768432,0.010000,-0.778432
12,0.838852,0.569322,-0.680678,1.819322,noise,sell_to_mm,-0.680678,2,-0.987708,0.689996,0.040000,0.649996
13,-0.433682,-0.756388,-2.006388,0.493612,informed,none,0.000000,2,-0.987708,-1.855072,0.040000,-1.895072
14,1.630488,0.751133,-0.498867,2.001133,noise,none,0.000000,2,-0.987708,2.273268,0.040000,2.233268
15,0.814412,1.393210,0.143210,2.643210,noise,none,0.000000,2,-0.987708,0.641117,0.040000,0.601117
16,0.688982,-0.026585,-1.276585,1.223415,noise,none,0.000000,2,-0.987708,0.390257,0.040000,0.350257
17,-0.350540,-0.722821,-1.972821,0.527179,noise,none,0.000000,2,-0.987708,-1.688788,0.040000,-1.728788
18,0.440912,0.859933,-0.390067,2.109933,informed,none,0.000000,2,-0.987708,-0.105884,0.040000,-0.145884
19,0.030521,-0.475925,-1.725925,0.774075,informed,none,0.000000,2,-0.987708,-0.926665,0.040000,-0.966665
20,-0.979082,-0.882154,-2.132154,0.367846,informed,none,0.000000,2,-0.987708,-2.945871,0.040000,-2.985871
21,-3.541081,-3.436980,-4.686980,-2.186980,noise,none,0.000000,2,-0.987708,-8.069870,0.040000,-8.109870
22,-3.715499,-4.763965,-6.013965,-3.513965,informed,none,0.000000,2,-0.987708,-8.418705,0.040000,-8.458705
23,-3.514805,-3.083915,-4.333915,-1.833915,informed,none,0.000000,2,-0.987708,-8.017318,0.040000,-8.057318
