t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,0.110464,-0.392996,-0.892996,0.107004,informed,buy_from_mm,0.107004,-1,0.107004,-0.003460,0.010000,-0.013460
2,-2.853404,-3.270461,-3.770461,-2.770461,noise,none,0.000000,-1,0.107004,2.960408,0.010000,2.950408
3,-0.023581,0.033523,-0.466477,0.533523,noise,none,0.000000,-1,0.107004,0.130585,0.010000,0.120585
4,-0.607029,0.083880,-0.416120,0.583880,noise,sell_to_mm,-0.416120,0,0.523124,0.523124,0.000000,0.523124
5,-0.622047,0.250863,-0.249137,0.750863,informed,sell_to_mm,-0.249137,1,0.772261,0.150213,0.010000,0.140213
6,-0.994930,-3.217626,-3.717626,-2.717626,noise,none,0.000000,1,0.772261,-0.222670,0.010000,-0.232670
7,-0.233653,-0.145002,-0.645002,0.354998,noise,none,0.000000,1,0.772261,0.538607,0.010000,0.528607
8,-0.413349,-0.981894,-1.481894,-0.481894,informed,buy_from_mm,-0.481894,0,0.290366,0.290366,0.000000,0.290366
9,-0.714089,-0.256204,-0.756204,0.243796,noise,none,0.000000,0,0.290366,0.290366,0.000000,0.290366
10,-1.087062,-0.073660,-0.573660,0.426340,noise,none,0.000000,0,0.290366,0.290366,0.000000,0.290366
11,-1.577524,-2.686673,-3.186673,-2.186673,informed,buy_from_mm,-2.186673,-1,-1.896307,-0.318783,0.010000,-0.328783
12,-1.342205,-1.198749,-1.698749,-0.698749,informed,none,0.000000,-1,-1.896307,-0.554102,0.010000,-0.564102
13,-2.351993,-3.036953,-3.536953,-2.536953,noise,none,0.000000,-1,-1.896307,0.455686,0.010000,0.445686
14,-2.469279,-2.539927,-3.039927,-2.039927,informed,none,0.000000,-1,-1.896307,0.572973,0.010000,0.562973
15,-0.910018,-0.962360,-1.462360,-0.462360,noise,none,0.000000,-1,-1.896307,-0.986288,0.010000,-0.996288
16,-1.698581,-1.464397,-1.964397,-0.964397,noise,none,0.000000,-1,-1.896307,-0.197725,0.010000,-0.207725
17,-2.058084,-2.037118,-2.537118,-1.537118,informed,none,0.000000,-1,-1.896307,0.161777,0.010000,0.151777
18,-1.893876,-2.013446,-2.513446,-1.513446,noise,none,0.000000,-1,-1.896307,-0.002431,0.010000,-0.012431
19,-3.547346,-3.530480,-4.030480,-3.030480,informed,none,0.000000,-1,-1.896307,1.651040,0.010000,1.641040
20,-2.689513,-3.219165,-3.719165,-2.719165,noise,none,0.000000,-1,-1.896307,0.793207,0.010000,0.783207
21,-3.008480,-4.164510,-4.664510,-3.664510,informed,buy_from_mm,-3.664510,-2,-5.560816,0.456144,0.040000,0.416144
22,-7.198497,-7.091075,-7.591075,-6.591075,noise,none,0.000000,-2,-5.560816,8.836179,0.040000,8.796179
23,-8.088859,-8.657956,-9.157956,-8.157956,noise,none,0.000000,-2,-5.560816,10.616903,0.040000,10.576903
24,-7.876872,-10.114465,-10.614465,-9.614465,noise,buy_from_mm,-9.614465,-3,-15.175281,8.455337,0.090000,8.365337
25,-8.408682,-9.232067,-9.732067,-8.732067,noise,none,0.000000,-3,-15.175281,10.050766,0.090000,9.960766
26,-8.793265,-9.024354,-9.524354,-8.524354,noise,none,0.000000,-3,-15.175281,11.204514,0.090000,11.114514
27,-7.661780,-8.287300,-8.787300,-7.787300,noise,none,0.000000,-3,-15.175281,7.810059,0.090000,7.720059
28,-7.936702,-7.394078,-7.894078,-6.894078,informed,sell_to_mm,-7.894078,-2,-7.281202,8.592203,0.040000,8.552203
29,-9.295928,-9.595086,-10.095086,-9.095086,noise,none,0.000000,-2,-7.281202,11.310654,0.040000,11.270654
30,-7.943269,-7.389661,-7.889661,-6.889661,informed,sell_to_mm,-7.889661,-1,0.608459,8.551728,0.010000,8.541728
31,-7.905662,-8.340892,-8.840892,-7.840892,noise,buy_from_mm,-7.840892,-2,-7.232433,8.578891,0.040000,8.538891
32,-6.854673,-8.190857,-8.690857,-7.690857,noise,none,0.000000,-2,-7.232433,6.476913,0.040000,6.436913
33,-6.684121,-5.517062,-6.017062,-5.017062,informed,sell_to_mm,-6.017062,-1,-1.215371,5.468750,0.010000,5.458750
34,-7.841254,-8.509064,-9.009064,-8.009064,noise,sell_to_mm,-9.009064,0,7.793693,7.793693,0.000000,7.793693
35,-6.758619,-6.697134,-7.197134,-6.197134,noise,none,0.000000,0,7.793693,7.793693,0.000000,7.793693
36,-5.413585,-4.426433,-4.926433,-3.926433,informed,sell_to_mm,-4.926433,1,12.720126,7.306542,0.010000,7.296542
37,-5.606812,-6.605119,-7.105119,-6.105119,informed,buy_from_mm,-6.105119,0,6.615007,6.615007,0.000000,6.615007
38,-6.542358,-6.187311,-6.687311,-5.687311,informed,none,0.000000,0,6.615007,6.615007,0.000000,6.615007
39,-6.122647,-4.868721,-5.368721,-4.368721,informed,sell_to_mm,-5.368721,1,11.983728,5.861081,0.010000,5.851081
40,-6.271685,-7.743927,-8.243927,-7.243927,noise,none,0.000000,1,11.983728,5.712044,0.010000,5.702044
41,-7.096685,-6.587066,-7.087066,-6.087066,informed,sell_to_mm,-7.087066,2,19.070794,4.877424,0.040000,4.837424
42,-6.352613,-4.048663,-4.548663,-3.548663,noise,buy_from_mm,-3.548663,1,15.522131,9.169518,0.010000,9.159518
43,-7.337592,-8.314186,-8.814186,-7.814186,informed,buy_from_mm,-7.814186,0,7.707945,7.707945,0.000000,7.707945
44,-8.582631,-8.107513,-8.607513,-7.607513,informed,none,0.000000,0,7.707945,7.707945,0.000000,7.707945
45,-7.491769,-6.853162,-7.353162,-6.353162,noise,none,0.000000,0,7.707945,7.707945,0.000000,7.707945
46,-7.615214,-7.208758,-7.708758,-6.708758,noise,none,0.000000,0,7.707945,7.707945,0.000000,7.707945
47,-6.561717,-7.724578,-8.224578,-7.224578,noise,none,0.000000,0,7.707945,7.707945,0.000000,7.707945
48,-7.170057,-6.946814,-7.446814,-6.446814,noise,none,0.000000,0,7.707945,7.707945,0.000000,7.707945
49,-4.795505,-5.070711,-5.570711,-4.570711,noise,sell_to_mm,-5.570711,1,13.278656,8.483151,0.010000,8.473151
50,-5.346213,-4.996255,-5.496255,-4.496255,noise,none,0.000000,1,13.278656,7.932444,0.010000,7.922444
51,-4.707323,-2.050655,-2.550655,-1.550655,informed,sell_to_mm,-2.550655,2,15.829311,6.414666,0.040000,6.374666
52,-4.568070,-5.003950,-5.503950,-4.503950,informed,none,0.000000,2,15.829311,6.693171,0.040000,6.653171
53,-4.648070,-5.886907,-6.386907,-5.386907,noise,none,0.000000,2,15.829311,6.533171,0.040000,6.493171
54,-5.112293,-6.333731,-6.833731,-5.833731,informed,buy_from_mm,-5.833731,1,9.995581,4.883288,0.010000,4.873288
55,-5.373662,-5.921100,-6.421100,-5.421100,noise,none,0.000000,1,9.995581,4.621919,0.010000,4.611919
56,-6.310915,-5.694226,-6.194226,-5.194226,informed,sell_to_mm,-6.194226,2,16.189807,3.567976,0.040000,3.527976
57,-5.289235,-5.630211,-6.130211,-5.130211,noise,none,0.000000,2,16.189807,5.611336,0.040000,5.571336
58,-5.463016,-6.237563,-6.737563,-5.737563,informed,buy_from_mm,-5.737563,1,10.452244,4.989228,0.010000,4.979228
59,-5.442759,-5.852014,-6.352014,-5.352014,noise,none,0.000000,1,10.452244,5.009485,0.010000,4.999485
60,-5.741484,-6.109058,-6.609058,-5.609058,noise,none,0.000000,1,10.452244,4.710760,0.010000,4.700760
61,-5.729824,-6.852457,-7.352457,-6.352457,noise,none,0.000000,1,10.452244,4.722420,0.010000,4.712420
62,-6.127911,-5.494047,-5.994047,-4.994047,informed,sell_to_mm,-5.994047,2,16.446291,4.190469,0.040000,4.150469
63,-7.320992,-7.471683,-7.971683,-6.971683,informed,none,0.000000,2,16.446291,1.804307,0.040000,1.764307
64,-5.422792,-5.991901,-6.491901,-5.491901,noise,none,0.000000,2,16.446291,5.600707,0.040000,5.560707
65,-6.228745,-7.758065,-8.258065,-7.258065,informed,buy_from_mm,-7.258065,1,9.188226,2.959481,0.010000,2.949481
66,-6.379861,-6.863378,-7.363378,-6.363378,informed,none,0.000000,1,9.188226,2.808365,0.010000,2.798365
67,-8.349669,-7.676429,-8.176429,-7.176429,noise,buy_from_mm,-7.176429,0,2.011798,2.011798,0.000000,2.011798
68,-10.109930,-9.544120,-10.044120,-9.044120,noise,sell_to_mm,-10.044120,1,12.055917,1.945988,0.010000,1.935988
69,-11.567983,-12.359595,-12.859595,-11.859595,noise,none,0.000000,1,12.055917,0.487935,0.010000,0.477935
70,-11.978655,-13.008153,-13.508153,-12.508153,informed,buy_from_mm,-12.508153,0,-0.452236,-0.452236,0.000000,-0.452236
71,-11.124840,-11.677586,-12.177586,-11.177586,noise,none,0.000000,0,-0.452236,-0.452236,0.000000,-0.452236
72,-9.723947,-9.196986,-9.696986,-8.696986,informed,sell_to_mm,-9.696986,1,9.244751,-0.479196,0.010000,-0.489196
73,-8.595570,-8.732240,-9.232240,-8.232240,noise,sell_to_mm,-9.232240,2,18.476991,1.285850,0.040000,1.245850
74,-9.981448,-10.899063,-11.399063,-10.399063,informed,buy_from_mm,-10.399063,1,8.077928,-1.903520,0.010000,-1.913520
75,-10.090621,-10.624506,-11.124506,-10.124506,informed,buy_from_mm,-10.124506,0,-2.046578,-2.046578,0.000000,-2.046578
76,-10.947909,-12.739437,-13.239437,-12.239437,informed,buy_from_mm,-12.239437,-1,-14.286015,-3.338106,0.010000,-3.348106
77,-11.144894,-9.733384,-10.233384,-9.233384,noise,buy_from_mm,-9.233384,-2,-23.519398,-1.229609,0.040000,-1.269609
78,-9.860022,-9.648949,-10.148949,-9.148949,noise,none,0.000000,-2,-23.519398,-3.799355,0.040000,-3.839355
79,-9.032457,-9.000075,-9.500075,-8.500075,informed,none,0.000000,-2,-23.519398,-5.454484,0.040000,-5.494484
80,-8.633003,-8.949773,-9.449773,-8.449773,informed,none,0.000000,-2,-23.519398,-6.253393,0.040000,-6.293393
81,-7.203556,-8.869351,-9.369351,-8.369351,noise,buy_from_mm,-8.369351,-3,-31.888749,-10.278082,0.090000,-10.368082
82,-8.307145,-7.594312,-8.094312,-7.094312,noise,sell_to_mm,-8.094312,-2,-23.794438,-7.180148,0.040000,-7.220148
83,-8.925593,-10.440384,-10.940384,-9.940384,noise,none,0.000000,-2,-23.794438,-5.943253,0.040000,-5.983253
84,-7.317138,-7.354035,-7.854035,-6.854035,noise,none,0.000000,-2,-23.794438,-9.160161,0.040000,-9.200161
85,-8.854844,-9.093696,-9.593696,-8.593696,informed,none,0.000000,-2,-23.794438,-6.084749,0.040000,-6.124749
86,-9.209896,-10.218078,-10.718078,-9.718078,noise,none,0.000000,-2,-23.794438,-5.374645,0.040000,-5.414645
87,-8.785164,-8.037036,-8.537036,-7.537036,informed,sell_to_mm,-8.537036,-1,-15.257402,-6.472238,0.010000,-6.482238
88,-10.763456,-12.224185,-12.724185,-11.724185,informed,buy_from_mm,-11.724185,-2,-26.981587,-5.454676,0.040000,-5.494676
89,-8.593001,-5.928687,-6.428687,-5.428687,noise,none,0.000000,-2,-26.981587,-9.795585,0.040000,-9.835585
90,-7.996971,-6.891948,-7.391948,-6.391948,informed,sell_to_mm,-7.391948,-1,-19.589639,-11.592668,0.010000,-11.602668
91,-6.299592,-5.339345,-5.839345,-4.839345,noise,sell_to_mm,-5.839345,0,-13.750294,-13.750294,0.000000,-13.750294
92,-6.326105,-7.552922,-8.052922,-7.052922,informed,buy_from_mm,-7.052922,-1,-20.803216,-14.477111,0.010000,-14.487111
93,-6.537679,-6.499576,-6.999576,-5.999576,informed,none,0.000000,-1,-20.803216,-14.265537,0.010000,-14.275537
94,-7.256315,-6.077281,-6.577281,-5.577281,noise,sell_to_mm,-6.577281,0,-14.225936,-14.225936,0.000000,-14.225936
95,-6.960076,-5.544275,-6.044275,-5.044275,noise,none,0.000000,0,-14.225936,-14.225936,0.000000,-14.225936
96,-7.699357,-7.317807,-7.817807,-6.817807,noise,none,0.000000,0,-14.225936,-14.225936,0.000000,-14.225936
97,-7.945614,-7.845181,-8.345181,-7.345181,noise,none,0.000000,0,-14.225936,-14.225936,0.000000,-14.225936
98,-7.211302,-5.989512,-6.489512,-5.489512,informed,sell_to_mm,-6.489512,1,-7.736424,-14.947726,0.010000,-14.957726
99,-6.550038,-7.500964,-8.000964,-7.000964,noise,buy_from_mm,-7.000964,0,-14.737388,-14.737388,0.000000,-14.737388
100,-7.695237,-6.898103,-7.398103,-6.398103,noise,none,0.000000,0,-14.737388,-14.737388,0.000000,-14.737388
101,-8.078112,-8.969768,-9.469768,-8.469768,noise,none,0.000000,0,-14.737388,-14.737388,0.000000,-14.737388
102,-11.330398,-10.648622,-11.148622,-10.148622,noise,buy_from_mm,-10.148622,-1,-24.886010,-13.555611,0.010000,-13.565611
103,-10.367624,-10.725595,-11.225595,-10.225595,informed,none,0.000000,-1,-24.886010,-14.518386,0.010000,-14.528386
104,-10.048304,-9.003174,-9.503174,-8.503174,noise,none,0.000000,-1,-24.886010,-14.837706,0.010000,-14.847706
105,-10.325306,-10.567831,-11.067831,-10.067831,informed,none,0.000000,-1,-24.886010,-14.560704,0.010000,-14.570704
106,-10.930057,-10.225011,-10.725011,-9.725011,informed,sell_to_mm,-10.725011,0,-14.160999,-14.160999,0.000000,-14.160999
107,-11.229335,-10.296167,-10.796167,-9.796167,noise,buy_from_mm,-9.796167,-1,-23.957166,-12.727831,0.010000,-12.737831
108,-11.783079,-12.621791,-13.121791,-12.121791,noise,none,0.000000,-1,-23.957166,-12.174087,0.010000,-12.184087
109,-11.151624,-11.790941,-12.290941,-11.290941,noise,none,0.000000,-1,-23.957166,-12.805542,0.010000,-12.815542
110,-10.824648,-8.740952,-9.240952,-8.240952,noise,buy_from_mm,-8.240952,-2,-32.198118,-10.548821,0.040000,-10.588821
111,-11.264035,-12.109251,-12.609251,-11.609251,informed,buy_from_mm,-11.609251,-3,-43.807369,-10.015265,0.090000,-10.105265
112,-11.327353,-11.545421,-12.045421,-11.045421,informed,none,0.000000,-3,-43.807369,-9.825310,0.090000,-9.915310
113,-10.762770,-10.004218,-10.504218,-9.504218,noise,none,0.000000,-3,-43.807369,-11.519060,0.090000,-11.609060
114,-10.025279,-9.520982,-10.020982,-9.020982,noise,none,0.000000,-3,-43.807369,-13.731533,0.090000,-13.821533
115,-9.920659,-10.211672,-10.711672,-9.711672,noise,buy_from_mm,-9.711672,-4,-53.519042,-13.836404,0.160000,-13.996404
116,-11.836518,-10.244318,-10.744318,-9.744318,informed,sell_to_mm,-10.744318,-3,-42.774723,-7.265171,0.090000,-7.355171
117,-10.535748,-8.419714,-8.919714,-7.919714,noise,buy_from_mm,-7.919714,-4,-50.694438,-8.551447,0.160000,-8.711447
118,-9.176639,-10.701660,-11.201660,-10.201660,noise,none,0.000000,-4,-50.694438,-13.987880,0.160000,-14.147880
119,-9.486355,-7.961068,-8.461068,-7.461068,noise,sell_to_mm,-8.461068,-3,-42.233369,-13.774303,0.090000,-13.864303
120,-9.129790,-9.762769,-10.262769,-9.262769,informed,buy_from_mm,-9.262769,-4,-51.496138,-14.976980,0.160000,-15.136980
121,-9.830520,-7.639331,-8.139331,-7.139331,noise,none,0.000000,-4,-51.496138,-12.174057,0.160000,-12.334057
122,-8.430130,-8.942346,-9.442346,-8.442346,noise,buy_from_mm,-8.442346,-5,-59.938485,-17.787833,0.250000,-18.037833
123,-6.495112,-7.669773,-8.169773,-7.169773,informed,buy_from_mm,-7.169773,-6,-67.108258,-28.137583,0.360000,-28.497583
124,-6.787625,-6.265376,-6.765376,-5.765376,noise,sell_to_mm,-6.765376,-5,-60.342881,-26.404756,0.250000,-26.654756
125,-5.242891,-6.221463,-6.721463,-5.721463,informed,buy_from_mm,-5.721463,-6,-66.064344,-34.606996,0.360000,-34.966996
126,-4.245066,-3.234273,-3.734273,-2.734273,informed,sell_to_mm,-3.734273,-5,-62.330071,-41.104744,0.250000,-41.354744
127,-3.953223,-4.943842,-5.443842,-4.443842,noise,none,0.000000,-5,-62.330071,-42.563955,0.250000,-42.813955
128,-3.696373,-3.641855,-4.141855,-3.141855,noise,none,0.000000,-5,-62.330071,-43.848207,0.250000,-44.098207
129,-4.844129,-4.725254,-5.225254,-4.225254,noise,buy_from_mm,-4.225254,-6,-66.555326,-37.490554,0.360000,-37.850554
130,-3.852465,-2.029372,-2.529372,-1.529372,noise,buy_from_mm,-1.529372,-7,-68.084698,-41.117445,0.490000,-41.607445
131,-4.082965,-3.864530,-4.364530,-3.364530,noise,none,0.000000,-7,-68.084698,-39.503945,0.490000,-39.993945
132,-3.043193,-3.327052,-3.827052,-2.827052,noise,none,0.000000,-7,-68.084698,-46.782350,0.490000,-47.272350
133,-3.152359,-1.568507,-2.068507,-1.068507,noise,buy_from_mm,-1.068507,-8,-69.153205,-43.934332,0.640000,-44.574332
134,-1.872808,-2.876963,-3.376963,-2.376963,informed,buy_from_mm,-2.376963,-9,-71.530168,-54.674899,0.810000,-55.484899
135,-1.297919,-0.850440,-1.350440,-0.350440,informed,none,0.000000,-9,-71.530168,-59.848895,0.810000,-60.658895
