t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.604888,0.118796,-0.881204,1.118796,noise,sell_to_mm,-0.881204,1,0.881204,0.276316,0.010000,0.266316
2,-1.527404,-0.582209,-1.582209,0.417791,noise,none,0.000000,1,0.881204,-0.646200,0.010000,-0.656200
3,-0.824237,0.001310,-0.998690,1.001310,informed,none,0.000000,1,0.881204,0.056967,0.010000,0.046967
4,-0.783339,-1.846840,-2.846840,-0.846840,informed,buy_from_mm,-0.846840,0,0.034364,0.034364,0.000000,0.034364
5,-1.046406,-1.586907,-2.586907,-0.586907,informed,none,0.000000,0,0.034364,0.034364,0.000000,0.034364
6,-2.021958,-3.455830,-4.455830,-2.455830,informed,buy_from_mm,-2.455830,-1,-2.421467,-0.399509,0.010000,-0.409509
7,-1.426390,-3.072187,-4.072187,-2.072187,noise,none,0.000000,-1,-2.421467,-0.995076,0.010000,-1.005076
8,-0.940525,0.128479,-0.871521,1.128479,informed,sell_to_mm,-0.871521,0,-1.549946,-1.549946,0.000000,-1.549946
9,0.390186,2.853615,1.853615,3.853615,noise,sell_to_mm,1.853615,1,-3.403561,-3.013375,0.010000,-3.023375
10,2.398553,4.379593,3.379593,5.379593,noise,none,0.000000,1,-3.403561,-1.005008,0.010000,-1.015008
11,2.237134,0.090051,-0.909949,1.090051,noise,none,0.000000,1,-3.403561,-1.166427,0.010000,-1.176427
12,2.983274,4.875230,3.875230,5.875230,informed,sell_to_mm,3.875230,2,-7.278791,-1.312243,0.040000,-1.352243
13,3.702391,6.566061,5.566061,7.566061,informed,sell_to_mm,5.566061,3,-12.844852,-1.737678,0.090000,-1.827678
14,4.126636,5.119700,4.119700,6.119700,noise,sell_to_mm,4.119700,4,-16.964552,-0.458008,0.160000,-0.618008
15,3.939582,1.210861,0.210861,2.210861,noise,none,0.000000,4,-16.964552,-1.206223,0.160000,-1.366223
16,6.053541,7.545484,6.545484,8.545484,noise,none,0.000000,4,-16.964552,7.249611,0.160000,7.089611
17,4.179621,5.019384,4.019384,6.019384,noise,none,0.000000,4,-16.964552,-0.246069,0.160000,-0.406069
18,5.378064,4.825965,3.825965,5.825965,noise,buy_from_mm,5.825965,3,-11.138587,4.995604,0.090000,4.905604
19,5.555886,6.685215,5.685215,7.685215,noise,none,0.000000,3,-11.138587,5.529071,0.090000,5.439071
20,4.969124,7.580955,6.580955,8.580955,informed,sell_to_mm,6.580955,4,-17.719542,2.156954,0.160000,1.996954
21,4.673437,3.001630,2.001630,4.001630,informed,buy_from_mm,4.001630,3,-13.717913,0.302398,0.090000,0.212398
22,5.404166,5.807071,4.807071,6.807071,informed,none,0.000000,3,-13.717913,2.494586,0.090000,2.404586
23,3.228999,2.526741,1.526741,3.526741,informed,none,0.000000,3,-13.717913,-4.030916,0.090000,-4.120916
24,0.906554,-0.096210,-1.096210,0.903790,noise,none,0.000000,3,-13.717913,-10.998250,0.090000,-11.088250
25,1.749966,3.076743,2.076743,4.076743,noise,none,0.000000,3,-13.717913,-8.468015,0.090000,-8.558015
26,2.329988,4.727356,3.727356,5.727356,informed,sell_to_mm,3.727356,4,-17.445269,-8.125317,0.160000,-8.285317
27,1.417758,3.389972,2.389972,4.389972,informed,sell_to_mm,2.389972,5,-19.835241,-12.746452,0.250000,-12.996452
28,2.027938,4.337663,3.337663,5.337663,noise,sell_to_mm,3.337663,6,-23.172904,-11.005277,0.360000,-11.365277
29,1.142820,-0.649334,-1.649334,0.350666,informed,buy_from_mm,0.350666,5,-22.822238,-17.108136,0.250000,-17.358136
30,0.556247,-0.392211,-1.392211,0.607789,informed,none,0.000000,5,-22.822238,-20.041004,0.250000,-20.291004
31,0.889097,-1.547252,-2.547252,-0.547252,noise,none,0.000000,5,-22.822238,-18.376751,0.250000,-18.626751
32,3.109863,1.951149,0.951149,2.951149,informed,buy_from_mm,2.951149,4,-19.871089,-7.431638,0.160000,-7.591638
33,2.458740,0.098955,-0.901045,1.098955,informed,buy_from_mm,1.098955,3,-18.772134,-11.395914,0.090000,-11.485914
34,1.470532,3.631822,2.631822,4.631822,noise,buy_from_mm,4.631822,2,-14.140311,-11.199248,0.040000,-11.239248
35,-0.396978,-0.955983,-1.955983,0.044017,informed,none,0.000000,2,-14.140311,-14.934267,0.040000,-14.974267
36,-0.676430,1.038735,0.038735,2.038735,noise,buy_from_mm,2.038735,1,-12.101577,-12.778006,0.010000,-12.788006
37,-0.396109,-0.040368,-1.040368,0.959632,noise,none,0.000000,1,-12.101577,-12.497685,0.010000,-12.507685
38,-0.690328,-1.218451,-2.218451,-0.218451,informed,none,0.000000,1,-12.101577,-12.791905,0.010000,-12.801905
39,-1.485213,-0.531346,-1.531346,0.468654,noise,none,0.000000,1,-12.101577,-13.586790,0.010000,-13.596790
40,-2.482414,-3.969742,-4.969742,-2.969742,noise,none,0.000000,1,-12.101577,-14.583991,0.010000,-14.593991
41,-2.517284,-2.266705,-3.266705,-1.266705,noise,none,0.000000,1,-12.101577,-14.618860,0.010000,-14.628860
42,-2.297025,-2.289471,-3.289471,-1.289471,noise,none,0.000000,1,-12.101577,-14.398602,0.010000,-14.408602
43,-1.656882,-1.630838,-2.630838,-0.630838,noise,buy_from_mm,-0.630838,0,-12.732415,-12.732415,0.000000,-12.732415
44,-2.689540,-2.096481,-3.096481,-1.096481,informed,none,0.000000,0,-12.732415,-12.732415,0.000000,-12.732415
45,-4.876374,-6.029140,-7.029140,-5.029140,informed,buy_from_mm,-5.029140,-1,-17.761555,-12.885180,0.010000,-12.895180
46,-6.041756,-7.245503,-8.245503,-6.245503,informed,buy_from_mm,-6.245503,-2,-24.007057,-11.923544,0.040000,-11.963544
47,-5.473946,-6.578814,-7.578814,-5.578814,noise,none,0.000000,-2,-24.007057,-13.059166,0.040000,-13.099166
48,-5.083875,-6.239159,-7.239159,-5.239159,noise,none,0.000000,-2,-24.007057,-13.839307,0.040000,-13.879307
49,-3.690357,-1.315601,-2.315601,-0.315601,informed,sell_to_mm,-2.315601,-1,-21.691457,-18.001100,0.010000,-18.011100
50,-1.494239,-0.548609,-1.548609,0.451391,noise,none,0.000000,-1,-21.691457,-20.197217,0.010000,-20.207217
51,-0.356033,1.183940,0.183940,2.183940,informed,sell_to_mm,0.183940,0,-21.875396,-21.875396,0.000000,-21.875396
52,-1.467130,-1.778526,-2.778526,-0.778526,noise,sell_to_mm,-2.778526,1,-19.096870,-20.564000,0.010000,-20.574000
53,0.222244,4.371729,3.371729,5.371729,noise,none,0.000000,1,-19.096870,-18.874626,0.010000,-18.884626
54,-0.536831,-3.721487,-4.721487,-2.721487,noise,buy_from_mm,-2.721487,0,-21.818357,-21.818357,0.000000,-21.818357
55,-0.344712,-2.977605,-3.977605,-1.977605,noise,none,0.000000,0,-21.818357,-21.818357,0.000000,-21.818357
56,0.381078,1.751076,0.751076,2.751076,noise,buy_from_mm,2.751076,-1,-19.067280,-19.448359,0.010000,-19.458359
57,1.042205,0.626896,-0.373104,1.626896,noise,buy_from_mm,1.626896,-2,-17.440384,-19.524794,0.040000,-19.564794
58,0.291985,1.062654,0.062654,2.062654,noise,none,0.000000,-2,-17.440384,-18.024354,0.040000,-18.064354
59,0.688322,0.468117,-0.531883,1.468117,informed,none,0.000000,-2,-17.440384,-18.817027,0.040000,-18.857027
60,-1.514807,-3.841565,-4.841565,-2.841565,informed,buy_from_mm,-2.841565,-3,-20.281949,-15.737528,0.090000,-15.827528
61,-2.190061,0.374536,-0.625464,1.374536,informed,sell_to_mm,-0.625464,-2,-19.656485,-15.276363,0.040000,-15.316363
62,-2.041207,-0.871140,-1.871140,0.128860,informed,sell_to_mm,-1.871140,-1,-17.785345,-15.744138,0.010000,-15.754138
63,-1.056104,1.257272,0.257272,2.257272,informed,sell_to_mm,0.257272,0,-18.042618,-18.042618,0.000000,-18.042618
64,-0.894569,1.274061,0.274061,2.274061,noise,buy_from_mm,2.274061,-1,-15.768556,-14.873987,0.010000,-14.883987
65,-0.488730,-2.927876,-3.927876,-1.927876,noise,sell_to_mm,-3.927876,0,-11.840680,-11.840680,0.000000,-11.840680
66,0.085996,-0.804850,-1.804850,0.195150,noise,buy_from_mm,0.195150,-1,-11.645530,-11.731526,0.010000,-11.741526
67,0.317248,1.943829,0.943829,2.943829,noise,none,0.000000,-1,-11.645530,-11.962778,0.010000,-11.972778
68,0.011201,2.039695,1.039695,3.039695,noise,none,0.000000,-1,-11.645530,-11.656731,0.010000,-11.666731
69,-1.709688,-1.498387,-2.498387,-0.498387,noise,none,0.000000,-1,-11.645530,-9.935842,0.010000,-9.945842
70,-3.088525,0.994851,-0.005149,1.994851,noise,none,0.000000,-1,-11.645530,-8.557005,0.010000,-8.567005
71,-2.512339,-5.002462,-6.002462,-4.002462,informed,buy_from_mm,-4.002462,-2,-15.647992,-10.623315,0.040000,-10.663315
72,-2.443403,-4.629670,-5.629670,-3.629670,noise,none,0.000000,-2,-15.647992,-10.761185,0.040000,-10.801185
73,-2.309178,-2.278215,-3.278215,-1.278215,informed,none,0.000000,-2,-15.647992,-11.029636,0.040000,-11.069636
74,-1.402318,0.009251,-0.990749,1.009251,informed,sell_to_mm,-0.990749,-1,-14.657243,-13.254925,0.010000,-13.264925
75,-0.395470,-1.733930,-2.733930,-0.733930,noise,none,0.000000,-1,-14.657243,-14.261773,0.010000,-14.271773
76,-0.688305,0.407145,-0.592855,1.407145,informed,sell_to_mm,-0.592855,0,-14.064388,-14.064388,0.000000,-14.064388
77,0.029783,1.355609,0.355609,2.355609,informed,sell_to_mm,0.355609,1,-14.419997,-14.390215,0.010000,-14.400215
78,-0.519183,0.021003,-0.978997,1.021003,noise,none,0.000000,1,-14.419997,-14.939180,0.010000,-14.949180
79,0.231842,-0.509865,-1.509865,0.490135,noise,none,0.000000,1,-14.419997,-14.188155,0.010000,-14.198155
80,1.266320,4.550903,3.550903,5.550903,noise,none,0.000000,1,-14.419997,-13.153677,0.010000,-13.163677
81,0.135437,0.821553,-0.178447,1.821553,informed,none,0.000000,1,-14.419997,-14.284560,0.010000,-14.294560
82,0.650217,4.278718,3.278718,5.278718,noise,none,0.000000,1,-14.419997,-13.769780,0.010000,-13.779780
83,0.968280,-0.789565,-1.789565,0.210435,noise,sell_to_mm,-1.789565,2,-12.630432,-10.693873,0.040000,-10.733873
84,-0.920999,2.934516,1.934516,3.934516,noise,none,0.000000,2,-12.630432,-14.472430,0.040000,-14.512430
85,-1.339894,-2.346379,-3.346379,-1.346379,noise,buy_from_mm,-1.346379,1,-13.976812,-15.316706,0.010000,-15.326706
86,-0.683843,-1.895138,-2.895138,-0.895138,noise,none,0.000000,1,-13.976812,-14.660655,0.010000,-14.670655
87,-1.656830,-3.406962,-4.406962,-2.406962,informed,buy_from_mm,-2.406962,0,-16.383774,-16.383774,0.000000,-16.383774
88,-0.061992,1.775321,0.775321,2.775321,noise,none,0.000000,0,-16.383774,-16.383774,0.000000,-16.383774
89,-0.641380,-2.483906,-3.483906,-1.483906,noise,buy_from_mm,-1.483906,-1,-17.867679,-17.226299,0.010000,-17.236299
90,-0.667757,-2.932154,-3.932154,-1.932154,noise,none,0.000000,-1,-17.867679,-17.199922,0.010000,-17.209922
91,-1.405666,-1.592860,-2.592860,-0.592860,informed,none,0.000000,-1,-17.867679,-16.462013,0.010000,-16.472013
92,-1.301866,-1.130155,-2.130155,-0.130155,noise,sell_to_mm,-2.130155,0,-15.737524,-15.737524,0.000000,-15.737524
93,-2.008349,1.527525,0.527525,2.527525,informed,sell_to_mm,0.527525,1,-16.265050,-18.273398,0.010000,-18.283398
94,-1.338111,-3.833247,-4.833247,-2.833247,informed,buy_from_mm,-2.833247,0,-19.098297,-19.098297,0.000000,-19.098297
95,-1.076627,-1.521033,-2.521033,-0.521033,informed,none,0.000000,0,-19.098297,-19.098297,0.000000,-19.098297
96,-1.259778,-0.214786,-1.214786,0.785214,noise,none,0.000000,0,-19.098297,-19.098297,0.000000,-19.098297
97,-1.269158,-2.110740,-3.110740,-1.110740,informed,none,0.000000,0,-19.098297,-19.098297,0.000000,-19.098297
98,-2.235578,0.037197,-0.962803,1.037197,informed,sell_to_mm,-0.962803,1,-18.135494,-20.371072,0.010000,-20.381072
99,-1.392140,-4.218957,-5.218957,-3.218957,noise,none,0.000000,1,-18.135494,-19.527634,0.010000,-19.537634
100,-1.952561,-1.552199,-2.552199,-0.552199,informed,none,0.000000,1,-18.135494,-20.088055,0.010000,-20.098055
101,-2.731759,-2.885233,-3.885233,-1.885233,noise,none,0.000000,1,-18.135494,-20.867253,0.010000,-20.877253
102,-2.235579,-1.979062,-2.979062,-0.979062,informed,none,0.000000,1,-18.135494,-20.371073,0.010000,-20.381073
103,-0.199235,-1.042250,-2.042250,-0.042250,noise,sell_to_mm,-2.042250,2,-16.093244,-16.491714,0.040000,-16.531714
104,-0.584717,-1.913448,-2.913448,-0.913448,noise,none,0.000000,2,-16.093244,-17.262678,0.040000,-17.302678
105,1.075373,0.356934,-0.643066,1.356934,informed,none,0.000000,2,-16.093244,-13.942497,0.040000,-13.982497
106,1.029195,2.214098,1.214098,3.214098,noise,none,0.000000,2,-16.093244,-14.034853,0.040000,-14.074853
107,1.389936,3.509579,2.509579,4.509579,informed,sell_to_mm,2.509579,3,-18.602823,-14.433015,0.090000,-14.523015
108,1.836640,0.266441,-0.733559,1.266441,noise,sell_to_mm,-0.733559,4,-17.869264,-10.522704,0.160000,-10.682704
109,-0.227786,0.835742,-0.164258,1.835742,noise,none,0.000000,4,-17.869264,-18.780407,0.160000,-18.940407
110,-0.548275,-3.518102,-4.518102,-2.518102,informed,buy_from_mm,-2.518102,3,-20.387366,-22.032193,0.090000,-22.122193
111,-0.554039,-0.742972,-1.742972,0.257028,noise,sell_to_mm,-1.742972,4,-18.644395,-20.860551,0.160000,-21.020551
112,0.406740,0.135455,-0.864545,1.135455,informed,none,0.000000,4,-18.644395,-17.017435,0.160000,-17.177435
