t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,0.518730,0.352794,-1.647206,2.352794,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,-0.591820,-1.767356,-3.767356,0.232644,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,-1.851686,-1.573659,-3.573659,0.426341,noise,buy_from_mm,0.426341,-1,0.426341,2.278027,0.010000,2.268027
4,-1.897637,0.604158,-1.395842,2.604158,noise,none,0.000000,-1,0.426341,2.323978,0.010000,2.313978
5,0.374354,0.331668,-1.668332,2.331668,informed,none,0.000000,-1,0.426341,0.051987,0.010000,0.041987
6,-1.006096,-0.084126,-2.084126,1.915874,informed,none,0.000000,-1,0.426341,1.432437,0.010000,1.422437
7,-1.326586,-2.089644,-4.089644,-0.089644,informed,none,0.000000,-1,0.426341,1.752927,0.010000,1.742927
8,-1.063446,-0.532192,-2.532192,1.467808,noise,none,0.000000,-1,0.426341,1.489787,0.010000,1.479787
9,0.130950,-0.006462,-2.006462,1.993538,informed,none,0.000000,-1,0.426341,0.295391,0.010000,0.285391
10,-0.437947,0.712069,-1.287931,2.712069,noise,none,0.000000,-1,0.426341,0.864288,0.010000,0.854288
11,-0.415287,-1.613730,-3.613730,0.386270,noise,none,0.000000,-1,0.426341,0.841627,0.010000,0.831627
12,0.624517,-0.316263,-2.316263,1.683737,informed,none,0.000000,-1,0.426341,-0.198176,0.010000,-0.208176
13,-0.996370,-1.208017,-3.208017,0.791983,noise,none,0.000000,-1,0.426341,1.422711,0.010000,1.412711
14,-1.068269,-1.951992,-3.951992,0.048008,informed,none,0.000000,-1,0.426341,1.494610,0.010000,1.484610
15,-0.918963,-0.985725,-2.985725,1.014275,noise,none,0.000000,-1,0.426341,1.345303,0.010000,1.335303
16,-0.562512,-2.418770,-4.418770,-0.418770,informed,none,0.000000,-1,0.426341,0.988853,0.010000,0.978853
17,0.154723,0.485711,-1.514289,2.485711,informed,none,0.000000,-1,0.426341,0.271618,0.010000,0.261618
18,-1.739760,-1.599482,-3.599482,0.400518,noise,sell_to_mm,-3.599482,0,4.025822,4.025822,0.000000,4.025822
19,-1.734656,-1.720741,-3.720741,0.279259,noise,none,0.000000,0,4.025822,4.025822,0.000000,4.025822
