t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,0.492199,-0.185622,-1.435622,1.064378,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,-0.707226,-1.456629,-2.706629,-0.206629,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,-1.052849,-0.788065,-2.038065,0.461935,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
4,-0.740347,-0.693523,-1.943523,0.556477,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
5,-0.953726,-1.094644,-2.344644,0.155356,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
6,-1.965173,-1.927900,-3.177900,-0.677900,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
7,-0.832781,-0.736282,-1.986282,0.513718,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
8,0.118163,0.472724,-0.777276,1.722724,noise,buy_from_mm,1.722724,-1,1.722724,1.604561,0.010000,1.594561
9,1.132617,1.458664,0.208664,2.708664,noise,none,0.000000,-1,1.722724,0.590107,0.010000,0.580107
10,-0.791718,-1.271853,-2.521853,-0.021853,noise,buy_from_mm,-0.021853,-2,1.700871,3.284306,0.040000,3.244306
11,-2.094566,-2.110540,-3.360540,-0.860540,noise,buy_from_mm,-0.860540,-3,0.840331,7.124030,0.090000,7.034030
12,-1.718376,-1.288182,-2.538182,-0.038182,informed,none,0.000000,-3,0.840331,5.995459,0.090000,5.905459
13,-2.574397,-2.774090,-4.024090,-1.524090,noise,none,0.000000,-3,0.840331,8.563522,0.090000,8.473522
14,-3.165855,-2.987142,-4.237142,-1.737142,informed,none,0.000000,-3,0.840331,10.337898,0.090000,10.247898
15,-2.225378,-1.503594,-2.753594,-0.253594,noise,none,0.000000,-3,0.840331,7.516466,0.090000,7.426466
16,-0.734014,-1.084002,-2.334002,0.165998,noise,none,0.000000,-3,0.840331,3.042372,0.090000,2.952372
17,-0.093558,0.517223,-0.732777,1.767223,informed,none,0.000000,-3,0.840331,1.121006,0.090000,1.031006
18,-1.647616,-1.899833,-3.149833,-0.649833,noise,none,0.000000,-3,0.840331,5.783180,0.090000,5.693180
19,-1.468308,-1.657968,-2.907968,-0.407968,informed,none,0.000000,-3,0.840331,5.245256,0.090000,5.155256
20,-3.384577,-2.865852,-4.115852,-1.615852,noise,none,0.000000,-3,0.840331,10.994061,0.090000,10.904061
21,-3.793622,-3.896925,-5.146925,-2.646925,noise,sell_to_mm,-5.146925,-2,5.987256,13.574500,0.040000,13.534500
22,-3.981499,-4.417350,-5.667350,-3.167350,noise,none,0.000000,-2,5.987256,13.950254,0.040000,13.910254
23,-3.267921,-2.843773,-4.093773,-1.593773,noise,none,0.000000,-2,5.987256,12.523098,0.040000,12.483098
24,-5.490126,-4.998981,-6.248981,-3.748981,informed,none,0.000000,-2,5.987256,16.967507,0.040000,16.927507
25,-6.416099,-6.739737,-7.989737,-5.489737,noise,none,0.000000,-2,5.987256,18.819455,0.040000,18.779455
26,-7.933764,-8.320703,-9.570703,-7.070703,informed,none,0.000000,-2,5.987256,21.854785,0.040000,21.814785
27,-7.650150,-7.033883,-8.283883,-5.783883,noise,none,0.000000,-2,5.987256,21.287556,0.040000,21.247556
28,-4.819163,-4.955203,-6.205203,-3.705203,informed,none,0.000000,-2,5.987256,15.625583,0.040000,15.585583
29,-3.749311,-2.943444,-4.193444,-1.693444,informed,none,0.000000,-2,5.987256,13.485879,0.040000,13.445879
30,-4.343064,-5.255855,-6.505855,-4.005855,informed,none,0.000000,-2,5.987256,14.673385,0.040000,14.633385
31,-3.515379,-3.573412,-4.823412,-2.323412,informed,none,0.000000,-2,5.987256,13.018015,0.040000,12.978015
32,-3.624891,-3.801481,-5.051481,-2.551481,informed,none,0.000000,-2,5.987256,13.237039,0.040000,13.197039
33,-0.915094,-1.665706,-2.915706,-0.415706,noise,buy_from_mm,-0.415706,-3,5.571550,8.316832,0.090000,8.226832
34,-0.015463,0.020538,-1.229462,1.270538,informed,none,0.000000,-3,5.571550,5.617939,0.090000,5.527939
35,-0.450388,-0.153722,-1.403722,1.096278,informed,none,0.000000,-3,5.571550,6.922714,0.090000,6.832714
36,-1.919951,-2.192335,-3.442335,-0.942335,noise,sell_to_mm,-3.442335,-2,9.013885,12.853787,0.040000,12.813787
37,-1.927398,-2.282922,-3.532922,-1.032922,noise,none,0.000000,-2,9.013885,12.868681,0.040000,12.828681
38,-2.220045,-2.622129,-3.872129,-1.372129,informed,none,0.000000,-2,9.013885,13.453974,0.040000,13.413974
39,-3.706082,-4.041955,-5.291955,-2.791955,noise,none,0.000000,-2,9.013885,16.426049,0.040000,16.386049
40,-3.874103,-4.066570,-5.316570,-2.816570,noise,sell_to_mm,-5.316570,-1,14.330454,18.204557,0.010000,18.194557
41,-2.710601,-3.191235,-4.441235,-1.941235,informed,none,0.000000,-1,14.330454,17.041055,0.010000,17.031055
42,-2.257969,-2.286925,-3.536925,-1.036925,informed,none,0.000000,-1,14.330454,16.588423,0.010000,16.578423
43,-1.577350,-1.128178,-2.378178,0.121822,noise,none,0.000000,-1,14.330454,15.907804,0.010000,15.897804
44,-1.847287,-1.719883,-2.969883,-0.469883,informed,none,0.000000,-1,14.330454,16.177741,0.010000,16.167741
45,-2.722511,-2.691191,-3.941191,-1.441191,noise,none,0.000000,-1,14.330454,17.052966,0.010000,17.042966
46,-4.192490,-3.766081,-5.016081,-2.516081,informed,none,0.000000,-1,14.330454,18.522944,0.010000,18.512944
47,-3.606485,-3.732241,-4.982241,-2.482241,informed,none,0.000000,-1,14.330454,17.936939,0.010000,17.926939
48,-2.807218,-2.402528,-3.652528,-1.152528,informed,none,0.000000,-1,14.330454,17.137672,0.010000,17.127672
49,-2.509468,-2.294488,-3.544488,-1.044488,noise,none,0.000000,-1,14.330454,16.839922,0.010000,16.829922
50,-3.794101,-4.064585,-5.314585,-2.814585,noise,none,0.000000,-1,14.330454,18.124555,0.010000,18.114555
51,-5.190026,-5.035420,-6.285420,-3.785420,noise,none,0.000000,-1,14.330454,19.520480,0.010000,19.510480
52,-7.538349,-7.849788,-9.099788,-6.599788,noise,none,0.000000,-1,14.330454,21.868803,0.010000,21.858803
53,-6.945089,-6.947170,-8.197170,-5.697170,noise,none,0.000000,-1,14.330454,21.275543,0.010000,21.265543
54,-7.138555,-8.247362,-9.497362,-6.997362,informed,none,0.000000,-1,14.330454,21.469009,0.010000,21.459009
55,-7.148080,-7.696096,-8.946096,-6.446096,noise,sell_to_mm,-8.946096,0,23.276550,23.276550,0.000000,23.276550
56,-7.361999,-7.086452,-8.336452,-5.836452,informed,none,0.000000,0,23.276550,23.276550,0.000000,23.276550
57,-7.306928,-6.703556,-7.953556,-5.453556,noise,none,0.000000,0,23.276550,23.276550,0.000000,23.276550
58,-6.696519,-6.650603,-7.900603,-5.400603,informed,none,0.000000,0,23.276550,23.276550,0.000000,23.276550
59,-7.781327,-7.169823,-8.419823,-5.919823,noise,none,0.000000,0,23.276550,23.276550,0.000000,23.276550
60,-5.780441,-6.095501,-7.345501,-4.845501,noise,sell_to_mm,-7.345501,1,30.622052,24.841611,0.010000,24.831611
61,-7.653359,-8.006052,-9.256052,-6.756052,informed,none,0.000000,1,30.622052,22.968693,0.010000,22.958693
62,-6.352395,-6.597155,-7.847155,-5.347155,noise,none,0.000000,1,30.622052,24.269657,0.010000,24.259657
63,-5.567286,-5.830491,-7.080491,-4.580491,informed,none,0.000000,1,30.622052,25.054766,0.010000,25.044766
64,-6.365461,-5.752416,-7.002416,-4.502416,informed,none,0.000000,1,30.622052,24.256591,0.010000,24.246591
65,-6.103622,-5.529687,-6.779687,-4.279687,noise,none,0.000000,1,30.622052,24.518429,0.010000,24.508429
66,-7.255071,-6.111895,-7.361895,-4.861895,noise,sell_to_mm,-7.361895,2,37.983947,23.473804,0.040000,23.433804
67,-7.578183,-7.636669,-8.886669,-6.386669,informed,none,0.000000,2,37.983947,22.827581,0.040000,22.787581
68,-7.429525,-6.817260,-8.067260,-5.567260,informed,none,0.000000,2,37.983947,23.124896,0.040000,23.084896
69,-6.050316,-5.626603,-6.876603,-4.376603,noise,none,0.000000,2,37.983947,25.883314,0.040000,25.843314
70,-6.216807,-6.375798,-7.625798,-5.125798,noise,none,0.000000,2,37.983947,25.550333,0.040000,25.510333
71,-6.327517,-6.760657,-8.010657,-5.510657,informed,none,0.000000,2,37.983947,25.328912,0.040000,25.288912
72,-5.355366,-6.120122,-7.370122,-4.870122,noise,none,0.000000,2,37.983947,27.273214,0.040000,27.233214
73,-4.725125,-5.468600,-6.718600,-4.218600,noise,none,0.000000,2,37.983947,28.533696,0.040000,28.493696
74,-3.714029,-4.204269,-5.454269,-2.954269,noise,buy_from_mm,-2.954269,1,35.029678,31.315649,0.010000,31.305649
75,-3.314582,-4.192080,-5.442080,-2.942080,noise,none,0.000000,1,35.029678,31.715096,0.010000,31.705096
76,-2.121445,-2.359759,-3.609759,-1.109759,noise,none,0.000000,1,35.029678,32.908233,0.010000,32.898233
77,-1.246458,-1.251807,-2.501807,-0.001807,noise,none,0.000000,1,35.029678,33.783220,0.010000,33.773220
78,-1.033657,-1.470342,-2.720342,-0.220342,informed,none,0.000000,1,35.029678,33.996021,0.010000,33.986021
79,-0.013594,0.639110,-0.610890,1.889110,noise,sell_to_mm,-0.610890,2,35.640568,35.613380,0.040000,35.573380
80,0.646828,0.101530,-1.148470,1.351530,noise,sell_to_mm,-1.148470,3,36.789039,38.729522,0.090000,38.639522
81,1.505198,1.901139,0.651139,3.151139,informed,none,0.000000,3,36.789039,41.304632,0.090000,41.214632
82,2.458191,2.467259,1.217259,3.717259,informed,none,0.000000,3,36.789039,44.163611,0.090000,44.073611
83,3.673071,3.414541,2.164541,4.664541,informed,none,0.000000,3,36.789039,47.808253,0.090000,47.718253
84,1.016396,2.256937,1.006937,3.506937,noise,sell_to_mm,1.006937,4,35.782102,39.847684,0.160000,39.687684
85,1.311431,1.453628,0.203628,2.703628,informed,none,0.000000,4,35.782102,41.027825,0.160000,40.867825
86,2.166958,1.650928,0.400928,2.900928,informed,none,0.000000,4,35.782102,44.449932,0.160000,44.289932
87,-0.171124,-0.083647,-1.333647,1.166353,noise,none,0.000000,4,35.782102,35.097604,0.160000,34.937604
88,-0.116168,0.164916,-1.085084,1.414916,noise,sell_to_mm,-1.085084,5,36.867185,36.286344,0.250000,36.036344
89,0.444319,0.109062,-1.140938,1.359062,noise,none,0.000000,5,36.867185,39.088780,0.250000,38.838780
90,1.378436,0.945515,-0.304485,2.195515,informed,none,0.000000,5,36.867185,43.759366,0.250000,43.509366
91,2.147887,2.501591,1.251591,3.751591,noise,none,0.000000,5,36.867185,47.606620,0.250000,47.356620
92,2.400243,3.081897,1.831897,4.331897,noise,none,0.000000,5,36.867185,48.868399,0.250000,48.618399
93,1.527492,2.052536,0.802536,3.302536,noise,none,0.000000,5,36.867185,44.504645,0.250000,44.254645
94,0.865572,0.887220,-0.362780,2.137220,noise,none,0.000000,5,36.867185,41.195045,0.250000,40.945045
95,0.592073,0.244900,-1.005100,1.494900,noise,buy_from_mm,1.494900,4,38.362085,40.730378,0.160000,40.570378
96,-0.124549,0.327456,-0.922544,1.577456,noise,none,0.000000,4,38.362085,37.863890,0.160000,37.703890
97,-0.189174,0.468725,-0.781275,1.718725,noise,none,0.000000,4,38.362085,37.605390,0.160000,37.445390
98,-0.177360,-0.562960,-1.812960,0.687040,informed,none,0.000000,4,38.362085,37.652644,0.160000,37.492644
99,-1.191854,-1.301314,-2.551314,-0.051314,noise,none,0.000000,4,38.362085,33.594668,0.160000,33.434668
100,-0.777148,-1.134918,-2.384918,0.115082,informed,none,0.000000,4,38.362085,35.253493,0.160000,35.093493
101,1.094208,1.455603,0.205603,2.705603,noise,none,0.000000,4,38.362085,42.738919,0.160000,42.578919
102,1.418061,1.595871,0.345871,2.845871,noise,none,0.000000,4,38.362085,44.034331,0.160000,43.874331
103,0.654926,0.552821,-0.697179,1.802821,noise,sell_to_mm,-0.697179,5,39.059264,42.333897,0.250000,42.083897
104,-0.334985,-1.186813,-2.436813,0.063187,informed,none,0.000000,5,39.059264,37.384337,0.250000,37.134337
105,0.317499,0.604505,-0.645495,1.854505,noise,none,0.000000,5,39.059264,40.646759,0.250000,40.396759
106,-0.166708,-0.773469,-2.023469,0.476531,noise,none,0.000000,5,39.059264,38.225725,0.250000,37.975725
107,0.204041,-0.227845,-1.477845,1.022155,noise,none,0.000000,5,39.059264,40.079470,0.250000,39.829470
108,-2.479592,-3.349708,-4.599708,-2.099708,noise,none,0.000000,5,39.059264,26.661304,0.250000,26.411304
109,-3.453458,-3.748095,-4.998095,-2.498095,informed,none,0.000000,5,39.059264,21.791975,0.250000,21.541975
110,-3.707299,-3.856460,-5.106460,-2.606460,noise,none,0.000000,5,39.059264,20.522769,0.250000,20.272769
111,-2.315882,-2.400521,-3.650521,-1.150521,noise,sell_to_mm,-3.650521,6,42.709786,28.814495,0.360000,28.454495
112,-2.673253,-3.948564,-5.198564,-2.698564,noise,none,0.000000,6,42.709786,26.670268,0.360000,26.310268
113,-2.162365,-3.167066,-4.417066,-1.917066,noise,sell_to_mm,-4.417066,7,47.126852,31.990298,0.490000,31.500298
114,-2.708010,-2.922588,-4.172588,-1.672588,noise,sell_to_mm,-4.172588,8,51.299440,29.635357,0.640000,28.995357
115,-2.625052,-2.331727,-3.581727,-1.081727,noise,none,0.000000,8,51.299440,30.299022,0.640000,29.659022
116,-2.308388,-1.653799,-2.903799,-0.403799,informed,none,0.000000,8,51.299440,32.832339,0.640000,32.192339
117,-2.075757,-2.041829,-3.291829,-0.791829,noise,none,0.000000,8,51.299440,34.693384,0.640000,34.053384
118,-0.943691,-1.632071,-2.882071,-0.382071,noise,none,0.000000,8,51.299440,43.749915,0.640000,43.109915
119,-0.997214,-1.112027,-2.362027,0.137973,noise,buy_from_mm,0.137973,7,51.437413,44.456914,0.490000,43.966914
120,0.485232,0.469260,-0.780740,1.719260,noise,none,0.000000,7,51.437413,54.834037,0.490000,54.344037
121,2.351508,2.122649,0.872649,3.372649,noise,sell_to_mm,0.872649,8,50.564764,69.376830,0.640000,68.736830
122,3.621990,3.595147,2.345147,4.845147,noise,buy_from_mm,4.845147,7,55.409911,80.763840,0.490000,80.273840
123,5.074290,4.645283,3.395283,5.895283,informed,none,0.000000,7,55.409911,90.929944,0.490000,90.439944
124,6.002360,4.958195,3.708195,6.208195,informed,none,0.000000,7,55.409911,97.426431,0.490000,96.936431
125,6.531704,6.904997,5.654997,8.154997,informed,none,0.000000,7,55.409911,101.131839,0.490000,100.641839
126,7.219000,7.668170,6.418170,8.918170,noise,buy_from_mm,8.918170,6,64.328081,107.642081,0.360000,107.282081
127,8.439779,8.333421,7.083421,9.583421,noise,none,0.000000,6,64.328081,114.966756,0.360000,114.606756
128,9.441121,8.997681,7.747681,10.247681,noise,none,0.000000,6,64.328081,120.974805,0.360000,120.614805
129,10.472836,11.255245,10.005245,12.505245,informed,none,0.000000,6,64.328081,127.165099,0.360000,126.805099
130,10.960054,11.293078,10.043078,12.543078,informed,none,0.000000,6,64.328081,130.088402,0.360000,129.728402
131,9.436945,9.223489,7.973489,10.473489,informed,none,0.000000,6,64.328081,120.949748,0.360000,120.589748
132,9.060361,9.172749,7.922749,10.422749,noise,sell_to_mm,7.922749,7,56.405332,119.827857,0.490000,119.337857
133,8.283768,8.325304,7.075304,9.575304,noise,none,0.000000,7,56.405332,114.391708,0.490000,113.901708
