t,true_value,signal,bid,ask,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
514,28.212897,29.359722,28.299722,30.299722,none,0.000000,6,-550.466249,-381.188868,0.360000,-381.548868
515,27.924725,24.298638,23.238638,25.238638,none,0.000000,6,-550.466249,-382.917899,0.360000,-383.277899
516,26.009828,21.464189,20.404189,22.404189,none,0.000000,6,-550.466249,-394.407280,0.360000,-394.767280
517,27.388989,32.287075,31.227075,33.227075,sell_to_mm,31.227075,7,-581.693325,-389.970401,0.490000,-390.460401
518,25.416419,27.063197,25.993197,27.993197,none,0.000000,7,-581.693325,-403.778389,0.490000,-404.268389
519,27.354509,23.155736,22.085736,24.085736,buy_from_mm,24.085736,6,-557.607589,-393.480537,0.360000,-393.840537
520,27.953481,32.513555,31.453555,33.453555,none,0.000000,6,-557.607589,-389.886704,0.360000,-390.246704
521,28.641099,29.963955,28.903955,30.903955,none,0.000000,6,-557.607589,-385.760992,0.360000,-386.120992
522,27.890055,25.168874,24.108874,26.108874,buy_from_mm,26.108874,5,-531.498715,-392.048438,0.250000,-392.298438
523,28.435632,27.968298,26.918298,28.918298,none,0.000000,5,-531.498715,-389.320554,0.250000,-389.570554
524,28.334959,29.797411,28.747411,30.747411,sell_to_mm,28.747411,6,-560.246126,-390.236375,0.360000,-390.596375
525,28.887415,27.340451,26.280451,28.280451,sell_to_mm,26.280451,7,-586.526577,-384.314675,0.490000,-384.804675
526,26.980326,19.053531,17.983531,19.983531,none,0.000000,7,-586.526577,-397.664298,0.490000,-398.154298
527,26.371064,28.987388,27.917388,29.917388,sell_to_mm,27.917388,8,-614.443965,-403.475453,0.640000,-404.115453
528,25.918589,20.698410,19.618410,21.618410,none,0.000000,8,-614.443965,-407.095253,0.640000,-407.735253
529,27.759621,22.923094,21.843094,23.843094,none,0.000000,8,-614.443965,-392.367000,0.640000,-393.007000
530,27.701993,19.744757,18.664757,20.664757,buy_from_mm,20.664757,7,-593.779208,-399.865259,0.490000,-400.355259
531,28.091503,23.702909,22.632909,24.632909,buy_from_mm,24.632909,6,-569.146299,-400.597279,0.360000,-400.957279
532,27.010750,24.443535,23.383535,25.383535,none,0.000000,6,-569.146299,-407.081797,0.360000,-407.441797
533,28.483548,32.823486,31.763486,33.763486,sell_to_mm,31.763486,7,-600.909785,-401.524950,0.490000,-402.014950
534,29.271197,29.528771,28.458771,30.458771,none,0.000000,7,-600.909785,-396.011407,0.490000,-396.501407
535,28.290028,31.714596,30.644596,32.644596,sell_to_mm,30.644596,8,-631.554380,-405.234156,0.640000,-405.874156
536,29.031532,31.223297,30.143297,32.143297,buy_from_mm,32.143297,7,-599.411083,-396.190361,0.490000,-396.680361
537,27.339877,28.201465,27.131465,29.131465,none,0.000000,7,-599.411083,-408.031948,0.490000,-408.521948
538,28.322912,27.907178,26.837178,28.837178,none,0.000000,7,-599.411083,-401.150697,0.490000,-401.640697
539,29.771554,28.211822,27.141822,29.141822,none,0.000000,7,-599.411083,-391.010208,0.490000,-391.500208
540,28.542325,20.849384,19.779384,21.779384,buy_from_mm,21.779384,6,-577.631700,-406.377747,0.360000,-406.737747
541,29.679245,28.809288,27.749288,29.749288,none,0.000000,6,-577.631700,-399.556231,0.360000,-399.916231
542,27.528592,35.326295,34.266295,36.266295,sell_to_mm,34.266295,7,-611.897995,-419.197851,0.490000,-419.687851
543,26.820307,29.803836,28.733836,30.733836,none,0.000000,7,-611.897995,-424.155847,0.490000,-424.645847
544,25.940344,34.938575,33.868575,35.868575,none,0.000000,7,-611.897995,-430.315586,0.490000,-430.805586
545,23.755222,21.606371,20.536371,22.536371,buy_from_mm,22.536371,6,-589.361624,-446.830290,0.360000,-447.190290
546,24.075112,25.960601,24.900601,26.900601,none,0.000000,6,-589.361624,-444.910955,0.360000,-445.270955
547,24.345999,29.190030,28.130030,30.130030,sell_to_mm,28.130030,7,-617.491655,-447.069662,0.490000,-447.559662
548,25.618118,26.936115,25.866115,27.866115,none,0.000000,7,-617.491655,-438.164831,0.490000,-438.654831
549,23.403163,27.434131,26.364131,28.364131,none,0.000000,7,-617.491655,-453.669512,0.490000,-454.159512
550,21.629373,18.891324,17.821324,19.821324,buy_from_mm,19.821324,6,-597.670331,-467.894091,0.360000,-468.254091
551,22.681216,24.417427,23.357427,25.357427,none,0.000000,6,-597.670331,-461.583036,0.360000,-461.943036
552,24.045229,24.957696,23.897696,25.897696,none,0.000000,6,-597.670331,-453.398954,0.360000,-453.758954
553,23.772530,19.511036,18.451036,20.451036,none,0.000000,6,-597.670331,-455.035150,0.360000,-455.395150
554,24.769146,19.971095,18.911095,20.911095,buy_from_mm,20.911095,5,-576.759236,-452.913503,0.250000,-453.163503
555,24.797802,21.901427,20.851427,22.851427,buy_from_mm,22.851427,4,-553.907808,-454.716601,0.160000,-454.876601
556,25.547264,26.026261,24.986261,26.986261,none,0.000000,4,-553.907808,-451.718753,0.160000,-451.878753
557,25.478724,26.876666,25.836666,27.836666,sell_to_mm,25.836666,5,-579.744474,-452.350857,0.250000,-452.600857
558,24.893375,26.643897,25.593897,27.593897,buy_from_mm,27.593897,4,-552.150577,-452.577077,0.160000,-452.737077
559,24.498714,28.299364,27.259364,29.259364,none,0.000000,4,-552.150577,-454.155723,0.160000,-454.315723
560,25.879661,25.674975,24.634975,26.634975,none,0.000000,4,-552.150577,-448.631932,0.160000,-448.791932
561,25.465566,23.411958,22.371958,24.371958,none,0.000000,4,-552.150577,-450.288313,0.160000,-450.448313
562,25.501272,24.024830,22.984830,24.984830,buy_from_mm,24.984830,3,-527.165748,-450.661930,0.090000,-450.751930
563,25.120881,29.585322,28.555322,30.555322,none,0.000000,3,-527.165748,-451.803105,0.090000,-451.893105
564,26.176016,26.592074,25.562074,27.562074,none,0.000000,3,-527.165748,-448.637698,0.090000,-448.727698
565,26.830910,23.399274,22.369274,24.369274,none,0.000000,3,-527.165748,-446.673018,0.090000,-446.763018
566,26.738878,29.074063,28.044063,30.044063,none,0.000000,3,-527.165748,-446.949115,0.090000,-447.039115
567,27.793361,23.345356,22.315356,24.315356,none,0.000000,3,-527.165748,-443.785666,0.090000,-443.875666
568,27.332325,31.213853,30.183853,32.183853,sell_to_mm,30.183853,4,-557.349600,-448.020302,0.160000,-448.180302
569,26.603957,27.556236,26.516236,28.516236,none,0.000000,4,-557.349600,-450.933771,0.160000,-451.093771
570,27.313141,32.532547,31.492547,33.492547,sell_to_mm,31.492547,5,-588.842147,-452.276444,0.250000,-452.526444
571,28.587816,25.585882,24.535882,26.535882,buy_from_mm,26.535882,4,-562.306265,-447.955001,0.160000,-448.115001
572,28.271362,34.945928,33.905928,35.905928,sell_to_mm,33.905928,5,-596.212192,-454.855384,0.250000,-455.105384
573,27.485974,24.427761,23.377761,25.377761,none,0.000000,5,-596.212192,-458.782320,0.250000,-459.032320
574,27.223281,22.461696,21.411696,23.411696,buy_from_mm,23.411696,4,-572.800496,-463.907373,0.160000,-464.067373
575,26.812957,27.953980,26.913980,28.913980,none,0.000000,4,-572.800496,-465.548668,0.160000,-465.708668
576,27.736811,22.476868,21.436868,23.436868,buy_from_mm,23.436868,3,-549.363628,-466.153196,0.090000,-466.243196
577,27.882025,30.284706,29.254706,31.254706,sell_to_mm,29.254706,4,-578.618334,-467.090235,0.160000,-467.250235
578,27.401083,36.156573,35.116573,37.116573,none,0.000000,4,-578.618334,-469.014003,0.160000,-469.174003
579,27.311039,28.977125,27.937125,29.937125,sell_to_mm,27.937125,5,-606.555459,-470.000263,0.250000,-470.250263
580,28.317949,31.742575,30.692575,32.692575,none,0.000000,5,-606.555459,-464.965715,0.250000,-465.215715
581,28.037512,25.990999,24.940999,26.940999,none,0.000000,5,-606.555459,-466.367896,0.250000,-466.617896
582,28.641315,28.163531,27.113531,29.113531,sell_to_mm,27.113531,6,-633.668989,-461.821099,0.360000,-462.181099
583,26.874819,32.651160,31.591160,33.591160,none,0.000000,6,-633.668989,-472.420074,0.360000,-472.780074
584,25.415135,19.587926,18.527926,20.527926,sell_to_mm,18.527926,7,-652.196915,-474.290968,0.490000,-474.780968
585,27.145189,29.688323,28.618323,30.618323,sell_to_mm,28.618323,8,-680.815238,-463.653729,0.640000,-464.293729
586,27.543587,22.366933,21.286933,23.286933,buy_from_mm,23.286933,7,-657.528305,-464.723196,0.490000,-465.213196
587,28.282815,25.572862,24.502862,26.502862,buy_from_mm,26.502862,6,-631.025443,-461.328553,0.360000,-461.688553
588,28.605760,31.292838,30.232838,32.232838,none,0.000000,6,-631.025443,-459.390882,0.360000,-459.750882
589,28.291743,24.774983,23.714983,25.714983,none,0.000000,6,-631.025443,-461.274988,0.360000,-461.634988
590,27.714470,22.525223,21.465223,23.465223,none,0.000000,6,-631.025443,-464.738624,0.360000,-465.098624
591,27.277835,26.933735,25.873735,27.873735,none,0.000000,6,-631.025443,-467.358434,0.360000,-467.718434
592,27.512378,23.690114,22.630114,24.630114,sell_to_mm,22.630114,7,-653.655557,-461.068908,0.490000,-461.558908
593,28.001439,33.548313,32.478313,34.478313,none,0.000000,7,-653.655557,-457.645482,0.490000,-458.135482
594,26.686034,18.087350,17.017350,19.017350,none,0.000000,7,-653.655557,-466.853320,0.490000,-467.343320
595,28.206582,22.854657,21.784657,23.784657,buy_from_mm,23.784657,6,-629.870899,-460.631407,0.360000,-460.991407
596,28.258097,31.503253,30.443253,32.443253,sell_to_mm,30.443253,7,-660.314152,-462.507475,0.490000,-462.997475
597,27.599264,25.606438,24.536438,26.536438,buy_from_mm,26.536438,6,-633.777714,-468.182131,0.360000,-468.542131
598,26.946672,22.907744,21.847744,23.847744,buy_from_mm,23.847744,5,-609.929971,-475.196612,0.250000,-475.446612
599,26.842933,25.421323,24.371323,26.371323,sell_to_mm,24.371323,6,-634.301294,-473.243698,0.360000,-473.603698
600,27.266721,29.573418,28.513418,30.513418,none,0.000000,6,-634.301294,-470.700968,0.360000,-471.060968
601,27.094178,26.798238,25.738238,27.738238,none,0.000000,6,-634.301294,-471.736224,0.360000,-472.096224
602,25.963628,19.966823,18.906823,20.906823,buy_from_mm,20.906823,5,-613.394471,-483.576330,0.250000,-483.826330
603,26.502498,26.807024,25.757024,27.757024,none,0.000000,5,-613.394471,-480.881978,0.250000,-481.131978
604,28.196825,25.040298,23.990298,25.990298,buy_from_mm,25.990298,4,-587.404173,-474.616874,0.160000,-474.776874
605,29.136254,23.915597,22.875597,24.875597,sell_to_mm,22.875597,5,-610.279769,-464.598499,0.250000,-464.848499
606,29.952073,28.905119,27.855119,29.855119,none,0.000000,5,-610.279769,-460.519404,0.250000,-460.769404
607,30.734034,23.881584,22.831584,24.831584,none,0.000000,5,-610.279769,-456.609600,0.250000,-456.859600
608,30.490881,29.388937,28.338937,30.338937,none,0.000000,5,-610.279769,-457.825365,0.250000,-458.075365
609,30.489042,29.496787,28.446787,30.446787,none,0.000000,5,-610.279769,-457.834560,0.250000,-458.084560
610,31.469794,31.187756,30.137756,32.137756,none,0.000000,5,-610.279769,-452.930802,0.250000,-453.180802
611,32.356550,35.390221,34.340221,36.340221,none,0.000000,5,-610.279769,-448.497017,0.250000,-448.747017
612,33.790753,32.302147,31.252147,33.252147,buy_from_mm,33.252147,4,-577.027622,-441.864610,0.160000,-442.024610
613,33.238551,33.977812,32.937812,34.937812,none,0.000000,4,-577.027622,-444.073418,0.160000,-444.233418
614,33.980997,32.404866,31.364866,33.364866,buy_from_mm,33.364866,3,-543.662756,-441.719764,0.090000,-441.809764
615,35.375178,32.710341,31.680341,33.680341,none,0.000000,3,-543.662756,-437.537222,0.090000,-437.627222
616,34.457531,30.874600,29.844600,31.844600,none,0.000000,3,-543.662756,-440.290162,0.090000,-440.380162
617,35.708242,35.067084,34.037084,36.037084,sell_to_mm,34.037084,4,-577.699840,-434.866871,0.160000,-435.026871
618,35.183064,32.733476,31.693476,33.693476,buy_from_mm,33.693476,3,-544.006364,-438.457172,0.090000,-438.547172
619,34.561942,38.641987,37.611987,39.611987,none,0.000000,3,-544.006364,-440.320536,0.090000,-440.410536
620,32.224238,27.413254,26.383254,28.383254,sell_to_mm,26.383254,4,-570.389617,-441.492667,0.160000,-441.652667
621,32.415219,30.644229,29.604229,31.604229,none,0.000000,4,-570.389617,-440.728740,0.160000,-440.888740
622,31.890627,30.022609,28.982609,30.982609,buy_from_mm,30.982609,3,-539.407008,-443.735126,0.090000,-443.825126
623,31.483302,36.991101,35.961101,37.961101,sell_to_mm,35.961101,4,-575.368109,-449.434901,0.160000,-449.594901
624,30.841638,25.148792,24.108792,26.108792,none,0.000000,4,-575.368109,-452.001557,0.160000,-452.161557
625,31.659836,27.036841,25.996841,27.996841,buy_from_mm,27.996841,3,-547.371268,-452.391761,0.090000,-452.481761
626,30.748888,30.552573,29.522573,31.522573,none,0.000000,3,-547.371268,-455.124604,0.090000,-455.214604
627,30.801760,32.244060,31.214060,33.214060,none,0.000000,3,-547.371268,-454.965988,0.090000,-455.055988
628,29.792732,24.011327,22.981327,24.981327,none,0.000000,3,-547.371268,-457.993071,0.090000,-458.083071
629,28.290728,37.138380,36.108380,38.108380,none,0.000000,3,-547.371268,-462.499083,0.090000,-462.589083
630,27.053772,23.755545,22.725545,24.725545,sell_to_mm,22.725545,4,-570.096813,-461.881723,0.160000,-462.041723
631,26.784767,25.120412,24.080412,26.080412,buy_from_mm,26.080412,3,-544.016401,-463.662100,0.090000,-463.752100
632,23.751434,23.613417,22.583417,24.583417,none,0.000000,3,-544.016401,-472.762100,0.090000,-472.852100
633,23.814711,18.262175,17.232175,19.232175,buy_from_mm,19.232175,2,-524.784226,-477.154803,0.040000,-477.194803
634,22.256954,30.142373,29.122373,31.122373,none,0.000000,2,-524.784226,-480.270318,0.040000,-480.310318
635,21.858462,26.262647,25.242647,27.242647,sell_to_mm,25.242647,3,-550.026873,-484.451486,0.090000,-484.541486
636,22.385125,18.498464,17.468464,19.468464,buy_from_mm,19.468464,2,-530.558409,-485.788159,0.040000,-485.828159
637,23.349528,16.675524,15.655524,17.655524,none,0.000000,2,-530.558409,-483.859353,0.040000,-483.899353
638,23.777420,22.981486,21.961486,23.961486,none,0.000000,2,-530.558409,-483.003569,0.040000,-483.043569
639,23.366862,22.177877,21.157877,23.157877,none,0.000000,2,-530.558409,-483.824685,0.040000,-483.864685
640,23.924292,29.649508,28.629508,30.629508,buy_from_mm,30.629508,1,-499.928901,-476.004609,0.010000,-476.014609
641,23.455193,25.007987,23.997987,25.997987,buy_from_mm,25.997987,0,-473.930914,-473.930914,0.000000,-473.930914
642,22.151398,27.756549,26.756549,28.756549,none,0.000000,0,-473.930914,-473.930914,0.000000,-473.930914
643,23.888462,26.039917,25.039917,27.039917,sell_to_mm,25.039917,1,-498.970832,-475.082369,0.010000,-475.092369
644,23.126790,24.307030,23.297030,25.297030,none,0.000000,1,-498.970832,-475.844042,0.010000,-475.854042
645,24.395984,30.458171,29.448171,31.448171,buy_from_mm,31.448171,0,-467.522660,-467.522660,0.000000,-467.522660
646,23.238108,25.653371,24.653371,26.653371,none,0.000000,0,-467.522660,-467.522660,0.000000,-467.522660
647,24.842732,25.527724,24.527724,26.527724,sell_to_mm,24.527724,1,-492.050384,-467.207652,0.010000,-467.217652
648,23.953064,29.408746,28.398746,30.398746,sell_to_mm,28.398746,2,-520.449130,-472.543002,0.040000,-472.583002
649,22.777580,24.074361,23.054361,25.054361,sell_to_mm,23.054361,3,-543.503491,-475.170750,0.090000,-475.260750
650,22.449407,24.264953,23.234953,25.234953,sell_to_mm,23.234953,4,-566.738444,-476.940818,0.160000,-477.100818
651,23.999741,24.217170,23.177170,25.177170,buy_from_mm,25.177170,3,-541.561274,-469.562050,0.090000,-469.652050
652,22.413112,15.198634,14.168634,16.168634,buy_from_mm,16.168634,2,-525.392640,-480.566415,0.040000,-480.606415
653,21.999806,19.183740,18.163740,20.163740,sell_to_mm,18.163740,3,-543.556380,-477.556964,0.090000,-477.646964
654,21.651972,27.030802,26.000802,28.000802,buy_from_mm,28.000802,2,-515.555578,-472.251634,0.040000,-472.291634
655,22.782425,24.428814,23.408814,25.408814,buy_from_mm,25.408814,1,-490.146764,-467.364339,0.010000,-467.374339
656,25.201721,22.677721,21.667721,23.667721,buy_from_mm,23.667721,0,-466.479043,-466.479043,0.000000,-466.479043
657,25.049640,28.730723,27.730723,29.730723,sell_to_mm,27.730723,1,-494.209767,-469.160127,0.010000,-469.170127
658,25.195382,31.429087,30.419087,32.419087,sell_to_mm,30.419087,2,-524.628854,-474.238089,0.040000,-474.278089
659,25.725363,23.757799,22.737799,24.737799,buy_from_mm,24.737799,1,-499.891054,-474.165691,0.010000,-474.175691
660,26.274967,33.521564,32.511564,34.511564,none,0.000000,1,-499.891054,-473.616087,0.010000,-473.626087
661,26.332622,25.005990,23.995990,25.995990,none,0.000000,1,-499.891054,-473.558433,0.010000,-473.568433
662,27.950962,33.956219,32.946219,34.946219,none,0.000000,1,-499.891054,-471.940092,0.010000,-471.950092
663,28.881657,33.435045,32.425045,34.425045,none,0.000000,1,-499.891054,-471.009398,0.010000,-471.019398
664,27.297026,26.444922,25.434922,27.434922,buy_from_mm,27.434922,0,-472.456132,-472.456132,0.000000,-472.456132
665,27.955605,29.326287,28.326287,30.326287,sell_to_mm,28.326287,1,-500.782419,-472.826815,0.010000,-472.836815
666,28.461810,30.904812,29.894812,31.894812,none,0.000000,1,-500.782419,-472.320609,0.010000,-472.330609
667,28.686264,32.264881,31.254881,33.254881,sell_to_mm,31.254881,2,-532.037300,-474.664772,0.040000,-474.704772
668,28.423633,31.923186,30.903186,32.903186,sell_to_mm,30.903186,3,-562.940486,-477.669587,0.090000,-477.759587
669,27.081013,31.656819,30.626819,32.626819,sell_to_mm,30.626819,4,-593.567305,-485.243253,0.160000,-485.403253
670,26.419930,30.501624,29.461624,31.461624,none,0.000000,4,-593.567305,-487.887586,0.160000,-488.047586
671,27.606721,30.467084,29.427084,31.427084,sell_to_mm,29.427084,5,-622.994390,-484.960785,0.250000,-485.210785
672,28.140297,25.349305,24.299305,26.299305,none,0.000000,5,-622.994390,-482.292906,0.250000,-482.542906
673,26.825964,30.294261,29.244261,31.244261,sell_to_mm,29.244261,6,-652.238651,-491.282869,0.360000,-491.642869
674,26.098155,28.449671,27.389671,29.389671,none,0.000000,6,-652.238651,-495.649722,0.360000,-496.009722
675,26.562657,27.436699,26.376699,28.376699,buy_from_mm,28.376699,5,-623.861951,-491.048667,0.250000,-491.298667
676,25.912135,25.209512,24.159512,26.159512,none,0.000000,5,-623.861951,-494.301277,0.250000,-494.551277
677,26.433435,20.333335,19.283335,21.283335,none,0.000000,5,-623.861951,-491.694779,0.250000,-491.944779
678,26.601437,28.019871,26.969871,28.969871,sell_to_mm,26.969871,6,-650.831822,-491.223200,0.360000,-491.583200
679,25.643836,27.542194,26.482194,28.482194,none,0.000000,6,-650.831822,-496.968806,0.360000,-497.328806
680,23.987090,23.830779,22.770779,24.770779,none,0.000000,6,-650.831822,-506.909281,0.360000,-507.269281
681,24.819590,23.009712,21.949712,23.949712,buy_from_mm,23.949712,5,-626.882110,-502.784162,0.250000,-503.034162
682,25.458426,30.457568,29.407568,31.407568,none,0.000000,5,-626.882110,-499.589981,0.250000,-499.839981
683,26.289653,22.896087,21.846087,23.846087,buy_from_mm,23.846087,4,-603.036023,-497.877411,0.160000,-498.037411
684,27.373920,33.941320,32.901320,34.901320,sell_to_mm,32.901320,5,-635.937344,-499.067746,0.250000,-499.317746
685,28.663176,29.036950,27.986950,29.986950,none,0.000000,5,-635.937344,-492.621465,0.250000,-492.871465
686,26.874114,25.919400,24.869400,26.869400,buy_from_mm,26.869400,4,-609.067944,-501.571489,0.160000,-501.731489
687,28.322224,27.489307,26.449307,28.449307,none,0.000000,4,-609.067944,-495.779049,0.160000,-495.939049
688,29.246406,30.158919,29.118919,31.118919,none,0.000000,4,-609.067944,-492.082321,0.160000,-492.242321
689,30.536085,30.865847,29.825847,31.825847,none,0.000000,4,-609.067944,-486.923603,0.160000,-487.083603
690,31.370289,31.504539,30.464539,32.464539,none,0.000000,4,-609.067944,-483.586790,0.160000,-483.746790
691,30.509512,35.578442,34.538442,36.538442,none,0.000000,4,-609.067944,-487.029896,0.160000,-487.189896
692,29.406179,24.001119,22.961119,24.961119,buy_from_mm,24.961119,3,-584.106825,-495.888287,0.090000,-495.978287
693,28.441555,31.075522,30.045522,32.045522,sell_to_mm,30.045522,4,-614.152347,-500.386127,0.160000,-500.546127
694,28.672630,24.593317,23.553317,25.553317,buy_from_mm,25.553317,3,-588.599030,-502.581141,0.090000,-502.671141
695,28.126980,22.681662,21.651662,23.651662,none,0.000000,3,-588.599030,-504.218091,0.090000,-504.308091
696,27.869709,28.150195,27.120195,29.120195,sell_to_mm,27.120195,4,-615.719225,-504.240390,0.160000,-504.400390
697,26.748921,21.548924,20.508924,22.508924,buy_from_mm,22.508924,3,-593.210301,-512.963539,0.090000,-513.053539
698,25.700111,28.734974,27.704974,29.704974,sell_to_mm,27.704974,4,-620.915275,-518.114831,0.160000,-518.274831
699,25.036549,28.016986,26.976986,28.976986,sell_to_mm,26.976986,5,-647.892261,-522.709518,0.250000,-522.959518
700,24.271759,18.135411,17.085411,19.085411,buy_from_mm,19.085411,4,-628.806850,-531.719815,0.160000,-531.879815
701,23.779658,22.540270,21.500270,23.500270,none,0.000000,4,-628.806850,-533.688217,0.160000,-533.848217
702,24.539175,20.061299,19.021299,21.021299,none,0.000000,4,-628.806850,-530.650152,0.160000,-530.810152
703,24.523940,21.042915,20.002915,22.002915,buy_from_mm,22.002915,3,-606.803935,-533.232114,0.090000,-533.322114
704,23.848267,26.026549,24.996549,26.996549,sell_to_mm,24.996549,4,-631.800485,-536.407416,0.160000,-536.567416
705,23.007441,22.088202,21.048202,23.048202,none,0.000000,4,-631.800485,-539.770720,0.160000,-539.930720
706,21.862472,28.642294,27.602294,29.602294,sell_to_mm,27.602294,5,-659.402778,-550.090416,0.250000,-550.340416
707,22.053940,27.161195,26.111195,28.111195,sell_to_mm,26.111195,6,-685.513974,-553.190333,0.360000,-553.550333
708,21.277346,12.751819,11.691819,13.691819,buy_from_mm,13.691819,5,-671.822155,-565.435426,0.250000,-565.685426
709,21.567996,23.339855,22.289855,24.289855,none,0.000000,5,-671.822155,-563.982174,0.250000,-564.232174
710,21.121035,21.179696,20.129696,22.129696,none,0.000000,5,-671.822155,-566.216981,0.250000,-566.466981
711,20.462784,20.726809,19.676809,21.676809,none,0.000000,5,-671.822155,-569.508233,0.250000,-569.758233
712,20.088478,24.164437,23.114437,25.114437,none,0.000000,5,-671.822155,-571.379767,0.250000,-571.629767
713,19.562905,20.734760,19.684760,21.684760,none,0.000000,5,-671.822155,-574.007630,0.250000,-574.257630
714,19.264068,16.647932,15.597932,17.597932,none,0.000000,5,-671.822155,-575.501814,0.250000,-575.751814
715,20.941830,23.126768,22.076768,24.076768,none,0.000000,5,-671.822155,-567.113005,0.250000,-567.363005
716,20.105991,21.026725,19.976725,21.976725,none,0.000000,5,-671.822155,-571.292202,0.250000,-571.542202
717,19.264461,18.360609,17.310609,19.310609,none,0.000000,5,-671.822155,-575.499851,0.250000,-575.749851
718,19.170578,24.155758,23.105758,25.105758,none,0.000000,5,-671.822155,-575.969266,0.250000,-576.219266
719,19.427527,18.730864,17.680864,19.680864,none,0.000000,5,-671.822155,-574.684521,0.250000,-574.934521
720,20.675513,22.625851,21.575851,23.575851,none,0.000000,5,-671.822155,-568.444588,0.250000,-568.694588
721,21.005118,21.468295,20.418295,22.418295,none,0.000000,5,-671.822155,-566.796566,0.250000,-567.046566
722,20.141027,20.119381,19.069381,21.069381,none,0.000000,5,-671.822155,-571.117018,0.250000,-571.367018
723,20.536146,26.512446,25.462446,27.462446,sell_to_mm,25.462446,6,-697.284601,-574.067728,0.360000,-574.427728
724,22.519988,22.390160,21.330160,23.330160,none,0.000000,6,-697.284601,-562.164671,0.360000,-562.524671
725,20.555374,19.160204,18.100204,20.100204,none,0.000000,6,-697.284601,-573.952359,0.360000,-574.312359
726,20.599132,17.110282,16.050282,18.050282,buy_from_mm,18.050282,5,-679.234319,-576.238662,0.250000,-576.488662
727,20.475509,18.163340,17.113340,19.113340,none,0.000000,5,-679.234319,-576.856772,0.250000,-577.106772
728,19.944623,22.673157,21.623157,23.623157,none,0.000000,5,-679.234319,-579.511204,0.250000,-579.761204
729,21.143336,25.080213,24.030213,26.030213,sell_to_mm,24.030213,6,-703.264532,-576.404517,0.360000,-576.764517
730,20.860236,25.744604,24.684604,26.684604,sell_to_mm,24.684604,7,-727.949137,-581.927485,0.490000,-582.417485
731,20.127065,24.698846,23.628846,25.628846,none,0.000000,7,-727.949137,-587.059680,0.490000,-587.549680
732,19.867115,16.462676,15.392676,17.392676,buy_from_mm,17.392676,6,-710.556461,-591.353769,0.360000,-591.713769
733,19.118673,20.518141,19.458141,21.458141,sell_to_mm,19.458141,7,-730.014602,-596.183890,0.490000,-596.673890
734,19.561292,17.305631,16.235631,18.235631,buy_from_mm,18.235631,6,-711.778971,-594.411221,0.360000,-594.771221
735,19.470423,18.981323,17.921323,19.921323,none,0.000000,6,-711.778971,-594.956431,0.360000,-595.316431
736,19.798909,15.433388,14.373388,16.373388,sell_to_mm,14.373388,7,-726.152359,-587.559998,0.490000,-588.049998
737,18.834338,15.843439,14.773439,16.773439,buy_from_mm,16.773439,6,-709.378920,-596.372894,0.360000,-596.732894
738,19.170957,17.162468,16.102468,18.102468,buy_from_mm,18.102468,5,-691.276452,-595.421669,0.250000,-595.671669
739,19.108191,17.846143,16.796143,18.796143,buy_from_mm,18.796143,4,-672.480309,-596.047544,0.160000,-596.207544
740,21.413527,21.274266,20.234266,22.234266,none,0.000000,4,-672.480309,-586.826201,0.160000,-586.986201
741,22.805459,23.810815,22.770815,24.770815,buy_from_mm,24.770815,3,-647.709495,-579.293118,0.090000,-579.383118
742,23.418851,23.400221,22.370221,24.370221,none,0.000000,3,-647.709495,-577.452942,0.090000,-577.542942
743,22.300782,22.889036,21.859036,23.859036,none,0.000000,3,-647.709495,-580.807148,0.090000,-580.897148
744,22.792566,20.548126,19.518126,21.518126,sell_to_mm,19.518126,4,-667.227621,-576.057357,0.160000,-576.217357
745,22.741255,15.753743,14.713743,16.713743,buy_from_mm,16.713743,3,-650.513878,-582.290114,0.090000,-582.380114
746,23.792190,21.079675,20.049675,22.049675,buy_from_mm,22.049675,2,-628.464203,-580.879823,0.040000,-580.919823
747,24.715516,27.166742,26.146742,28.146742,none,0.000000,2,-628.464203,-579.033171,0.040000,-579.073171
748,25.084566,20.116600,19.096600,21.096600,none,0.000000,2,-628.464203,-578.295071,0.040000,-578.335071
749,25.912149,26.514515,25.494515,27.494515,none,0.000000,2,-628.464203,-576.639905,0.040000,-576.679905
750,26.719687,32.682226,31.662226,33.662226,sell_to_mm,31.662226,3,-660.126429,-579.967367,0.090000,-580.057367
751,27.029720,23.743861,22.713861,24.713861,buy_from_mm,24.713861,2,-635.412568,-581.353127,0.040000,-581.393127
752,24.889915,27.829389,26.809389,28.809389,sell_to_mm,26.809389,3,-662.221956,-587.552210,0.090000,-587.642210
753,24.282788,32.626367,31.596367,33.596367,none,0.000000,3,-662.221956,-589.373591,0.090000,-589.463591
754,24.969369,22.660890,21.630890,23.630890,none,0.000000,3,-662.221956,-587.313851,0.090000,-587.403851
755,24.688814,24.704177,23.674177,25.674177,none,0.000000,3,-662.221956,-588.155515,0.090000,-588.245515
756,25.352526,24.009340,22.979340,24.979340,none,0.000000,3,-662.221956,-586.164379,0.090000,-586.254379
757,25.818765,23.661410,22.631410,24.631410,none,0.000000,3,-662.221956,-584.765660,0.090000,-584.855660
758,27.147091,26.607082,25.577082,27.577082,none,0.000000,3,-662.221956,-580.780683,0.090000,-580.870683
