t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.610252,3.422332,2.422332,4.422332,informed,sell_to_mm,2.422332,1,-2.422332,-3.032584,0.010000,-3.042584
2,-1.714865,-5.170010,-6.180010,-4.180010,noise,none,0.000000,1,-2.422332,-4.137196,0.010000,-4.147196
3,-5.353553,-11.503283,-12.513283,-10.513283,informed,buy_from_mm,-10.513283,0,-12.935615,-12.935615,0.000000,-12.935615
4,-5.320672,-6.626527,-7.626527,-5.626527,noise,buy_from_mm,-5.626527,-1,-18.562142,-13.241470,0.010000,-13.251470
5,-4.111629,-3.820380,-4.810380,-2.810380,noise,none,0.000000,-1,-18.562142,-14.450512,0.010000,-14.460512
6,-1.387824,2.200079,1.210079,3.210079,noise,none,0.000000,-1,-18.562142,-17.174318,0.010000,-17.184318
7,-2.732656,-7.969237,-8.959237,-6.959237,informed,buy_from_mm,-6.959237,-2,-25.521379,-20.056066,0.040000,-20.096066
8,-2.649497,-6.876222,-7.856222,-5.856222,noise,none,0.000000,-2,-25.521379,-20.222385,0.040000,-20.262385
9,-3.919103,-2.708023,-3.688023,-1.688023,noise,none,0.000000,-2,-25.521379,-17.683172,0.040000,-17.723172
10,-5.601688,-6.610284,-7.590284,-5.590284,noise,none,0.000000,-2,-25.521379,-14.318004,0.040000,-14.358004
11,-8.044274,-2.486927,-3.466927,-1.466927,noise,none,0.000000,-2,-25.521379,-9.432830,0.040000,-9.472830
12,-7.023383,-14.973433,-15.953433,-13.953433,noise,none,0.000000,-2,-25.521379,-11.474612,0.040000,-11.514612
13,-6.964946,-7.957784,-8.937784,-6.937784,informed,none,0.000000,-2,-25.521379,-11.591486,0.040000,-11.631486
14,-8.022521,-13.666251,-14.646251,-12.646251,informed,buy_from_mm,-12.646251,-3,-38.167630,-14.100066,0.090000,-14.190066
15,-6.691191,-1.456547,-2.426547,-0.426547,noise,sell_to_mm,-2.426547,-2,-35.741083,-22.358701,0.040000,-22.398701
16,-6.594870,0.085056,-0.894944,1.105056,noise,none,0.000000,-2,-35.741083,-22.551343,0.040000,-22.591343
17,-7.984819,-3.038683,-4.018683,-2.018683,noise,none,0.000000,-2,-35.741083,-19.771445,0.040000,-19.811445
18,-7.020983,-11.088839,-12.068839,-10.068839,informed,buy_from_mm,-10.068839,-3,-45.809921,-24.746972,0.090000,-24.836972
19,-5.650122,-3.484048,-4.454048,-2.454048,informed,sell_to_mm,-4.454048,-2,-41.355874,-30.055630,0.040000,-30.095630
20,-5.166223,-10.919412,-11.899412,-9.899412,noise,none,0.000000,-2,-41.355874,-31.023427,0.040000,-31.063427
21,-5.477186,-8.318562,-9.298562,-7.298562,noise,none,0.000000,-2,-41.355874,-30.401502,0.040000,-30.441502
22,-5.938677,-6.520967,-7.500967,-5.500967,noise,sell_to_mm,-7.500967,-1,-33.854907,-27.916230,0.010000,-27.926230
23,-5.473328,-7.389725,-8.379725,-6.379725,informed,buy_from_mm,-6.379725,-2,-40.234631,-29.287976,0.040000,-29.327976
24,-5.055270,-11.159900,-12.139900,-10.139900,informed,buy_from_mm,-10.139900,-3,-50.374531,-35.208722,0.090000,-35.298722
25,-5.607002,-8.589767,-9.559767,-7.559767,noise,none,0.000000,-3,-50.374531,-33.553525,0.090000,-33.643525
26,-7.737326,-10.459589,-11.429589,-9.429589,informed,buy_from_mm,-9.429589,-4,-59.804120,-28.854815,0.160000,-29.014815
27,-6.969480,-0.637822,-1.597822,0.402178,informed,sell_to_mm,-1.597822,-3,-58.206298,-37.297857,0.090000,-37.387857
28,-6.826357,-6.900066,-7.870066,-5.870066,informed,none,0.000000,-3,-58.206298,-37.727228,0.090000,-37.817228
29,-6.034569,-7.460878,-8.430878,-6.430878,informed,buy_from_mm,-6.430878,-4,-64.637176,-40.498899,0.160000,-40.658899
30,-5.412733,-6.537535,-7.497535,-5.497535,noise,none,0.000000,-4,-64.637176,-42.986244,0.160000,-43.146244
31,-4.929939,-6.230377,-7.190377,-5.190377,noise,buy_from_mm,-5.190377,-5,-69.827553,-45.177857,0.250000,-45.427857
32,-5.072005,-6.600837,-7.550837,-5.550837,noise,none,0.000000,-5,-69.827553,-44.467529,0.250000,-44.717529
33,-5.365358,-5.130298,-6.080298,-4.080298,informed,none,0.000000,-5,-69.827553,-43.000762,0.250000,-43.250762
34,-3.221948,-6.526502,-7.476502,-5.476502,noise,none,0.000000,-5,-69.827553,-53.717811,0.250000,-53.967811
35,-3.434964,-2.899974,-3.849974,-1.849974,informed,none,0.000000,-5,-69.827553,-52.652734,0.250000,-52.902734
36,-2.800163,-1.559234,-2.509234,-0.509234,noise,none,0.000000,-5,-69.827553,-55.826736,0.250000,-56.076736
37,-1.433743,5.242844,4.292844,6.292844,noise,sell_to_mm,4.292844,-4,-74.120397,-68.385426,0.160000,-68.545426
38,-0.727700,-3.864867,-4.824867,-2.824867,noise,none,0.000000,-4,-74.120397,-71.209599,0.160000,-71.369599
39,-1.055220,-1.737260,-2.697260,-0.697260,informed,none,0.000000,-4,-74.120397,-69.899517,0.160000,-70.059517
40,-1.599883,1.523379,0.563379,2.563379,noise,buy_from_mm,2.563379,-5,-71.557018,-63.557602,0.250000,-63.807602
41,-2.022260,2.736828,1.786828,3.786828,noise,none,0.000000,-5,-71.557018,-61.445718,0.250000,-61.695718
42,-1.981368,-4.697693,-5.647693,-3.647693,informed,buy_from_mm,-3.647693,-6,-75.204711,-63.316501,0.360000,-63.676501
43,0.493418,-1.053768,-1.993768,0.006232,noise,none,0.000000,-6,-75.204711,-78.165219,0.360000,-78.525219
44,2.056759,10.162228,9.222228,11.222228,informed,sell_to_mm,9.222228,-5,-84.426939,-94.710733,0.250000,-94.960733
45,3.167821,1.647036,0.697036,2.697036,informed,buy_from_mm,2.697036,-6,-81.729903,-100.736828,0.360000,-101.096828
46,3.026443,6.053622,5.113622,7.113622,informed,sell_to_mm,5.113622,-5,-86.843525,-101.975740,0.250000,-102.225740
47,4.149608,6.126739,5.176739,7.176739,noise,none,0.000000,-5,-86.843525,-107.591566,0.250000,-107.841566
48,4.002543,9.048015,8.098015,10.098015,noise,buy_from_mm,10.098015,-6,-76.745510,-100.760771,0.360000,-101.120771
49,4.452628,7.829751,6.889751,8.889751,informed,sell_to_mm,6.889751,-5,-83.635261,-105.898400,0.250000,-106.148400
50,3.717653,3.688959,2.738959,4.738959,noise,buy_from_mm,4.738959,-6,-78.896302,-101.202217,0.360000,-101.562217
51,4.453552,-2.496885,-3.436885,-1.436885,noise,buy_from_mm,-1.436885,-7,-80.333186,-111.508051,0.490000,-111.998051
52,4.497096,5.941485,5.011485,7.011485,informed,sell_to_mm,5.011485,-6,-85.344672,-112.327250,0.360000,-112.687250
53,1.972570,-3.568236,-4.508236,-2.508236,informed,buy_from_mm,-2.508236,-7,-87.852908,-101.660895,0.490000,-102.150895
54,0.844468,-1.548831,-2.478831,-0.478831,informed,buy_from_mm,-0.478831,-8,-88.331739,-95.087483,0.640000,-95.727483
55,0.671511,-3.655867,-4.575867,-2.575867,noise,none,0.000000,-8,-88.331739,-93.703826,0.640000,-94.343826
56,0.388630,3.489281,2.569281,4.569281,noise,none,0.000000,-8,-88.331739,-91.440779,0.640000,-92.080779
57,-1.335806,-1.648200,-2.568200,-0.568200,noise,buy_from_mm,-0.568200,-9,-88.899939,-76.877680,0.810000,-77.687680
58,-0.403777,2.548917,1.638917,3.638917,informed,sell_to_mm,1.638917,-8,-90.538856,-87.308640,0.640000,-87.948640
59,-0.534023,-3.185670,-4.105670,-2.105670,noise,none,0.000000,-8,-90.538856,-86.266670,0.640000,-86.906670
60,0.082887,2.750168,1.830168,3.830168,noise,none,0.000000,-8,-90.538856,-91.201955,0.640000,-91.841955
61,-0.647074,-0.411534,-1.331534,0.668466,informed,none,0.000000,-8,-90.538856,-85.362260,0.640000,-86.002260
62,-0.687697,-3.009234,-3.929234,-1.929234,informed,buy_from_mm,-1.929234,-9,-92.468089,-86.278820,0.810000,-87.088820
63,-0.430984,6.655663,5.745663,7.745663,informed,sell_to_mm,5.745663,-8,-98.213752,-94.765879,0.640000,-95.405879
64,0.164772,1.300888,0.380888,2.380888,noise,none,0.000000,-8,-98.213752,-99.531925,0.640000,-100.171925
65,-1.153133,0.518945,-0.401055,1.598945,noise,none,0.000000,-8,-98.213752,-88.988690,0.640000,-89.628690
66,-0.199848,-2.070869,-2.990869,-0.990869,informed,buy_from_mm,-0.990869,-9,-99.204621,-97.405991,0.810000,-98.215991
67,0.040740,4.873651,3.963651,5.963651,informed,sell_to_mm,3.963651,-8,-103.168272,-103.494189,0.640000,-104.134189
68,-0.810183,-3.487488,-4.407488,-2.407488,noise,none,0.000000,-8,-103.168272,-96.686811,0.640000,-97.326811
69,-4.117125,-9.331319,-10.251319,-8.251319,noise,none,0.000000,-8,-103.168272,-70.231270,0.640000,-70.871270
70,-4.409463,0.360602,-0.559398,1.440602,noise,buy_from_mm,1.440602,-9,-101.727670,-62.042506,0.810000,-62.852506
71,-6.342231,-9.265188,-10.175188,-8.175188,informed,buy_from_mm,-8.175188,-10,-109.902859,-46.480553,1.000000,-47.480553
72,-5.855083,-4.050432,-4.950432,-2.950432,noise,none,0.000000,-10,-109.902859,-51.352025,1.000000,-52.352025
73,-4.447833,-3.541080,-4.441080,-2.441080,informed,sell_to_mm,-4.441080,-9,-105.461779,-65.431286,0.810000,-66.241286
74,-4.138678,-10.429767,-11.339767,-9.339767,informed,buy_from_mm,-9.339767,-10,-114.801546,-73.414762,1.000000,-74.414762
75,-1.320218,-0.686735,-1.586735,0.413265,informed,none,0.000000,-10,-114.801546,-101.599366,1.000000,-102.599366
76,-0.838458,3.110868,2.210868,4.210868,noise,buy_from_mm,4.210868,-11,-110.590678,-101.367644,1.210000,-102.577644
77,-0.875691,-4.833849,-5.723849,-3.723849,noise,sell_to_mm,-5.723849,-10,-104.866829,-96.109919,1.000000,-97.109919
78,-1.305358,0.761778,-0.138222,1.861778,informed,sell_to_mm,-0.138222,-9,-104.728607,-92.980386,0.810000,-93.790386
79,-1.704936,-4.122126,-5.032126,-3.032126,informed,buy_from_mm,-3.032126,-10,-107.760733,-90.711377,1.000000,-91.711377
80,-2.073909,-6.531688,-7.431688,-5.431688,noise,buy_from_mm,-5.431688,-11,-113.192421,-90.379424,1.210000,-91.589424
81,-2.436135,1.870622,0.980622,2.980622,noise,sell_to_mm,0.980622,-10,-114.173044,-89.811691,1.000000,-90.811691
82,-2.264114,-3.825079,-4.725079,-2.725079,informed,buy_from_mm,-2.725079,-11,-116.898122,-91.992866,1.210000,-93.202866
83,-3.306119,4.002255,3.112255,5.112255,informed,sell_to_mm,3.112255,-10,-120.010377,-86.949190,1.000000,-87.949190
84,-2.770464,4.887210,3.987210,5.987210,informed,sell_to_mm,3.987210,-9,-123.997587,-99.063409,0.810000,-99.873409
85,-3.546288,0.520101,-0.389899,1.610101,noise,none,0.000000,-9,-123.997587,-92.080994,0.810000,-92.890994
86,-3.426560,-2.044541,-2.954541,-0.954541,noise,none,0.000000,-9,-123.997587,-93.158549,0.810000,-93.968549
87,-3.643384,-1.731766,-2.641766,-0.641766,informed,sell_to_mm,-2.641766,-8,-121.355821,-92.208749,0.640000,-92.848749
88,-3.475530,-5.895987,-6.815987,-4.815987,informed,buy_from_mm,-4.815987,-9,-126.171809,-94.892037,0.810000,-95.702037
89,-2.503905,-0.265538,-1.175538,0.824462,informed,sell_to_mm,-1.175538,-8,-124.996271,-104.965033,0.640000,-105.605033
90,-5.285863,0.610785,-0.309215,1.690785,informed,sell_to_mm,-0.309215,-7,-124.687056,-87.686013,0.490000,-88.176013
91,-6.065261,-7.698540,-8.628540,-6.628540,informed,buy_from_mm,-6.628540,-8,-131.315596,-82.793510,0.640000,-83.433510
92,-6.808895,-1.035414,-1.955414,0.044586,noise,none,0.000000,-8,-131.315596,-76.844435,0.640000,-77.484435
93,-6.174270,1.842141,0.922141,2.922141,noise,none,0.000000,-8,-131.315596,-81.921438,0.640000,-82.561438
94,-6.351310,-3.619114,-4.539114,-2.539114,noise,sell_to_mm,-4.539114,-7,-126.776481,-82.317311,0.490000,-82.807311
95,-6.294987,-6.592371,-7.522371,-5.522371,informed,none,0.000000,-7,-126.776481,-82.711574,0.490000,-83.201574
96,-6.284038,-12.219521,-13.149521,-11.149521,noise,none,0.000000,-7,-126.776481,-82.788216,0.490000,-83.278216
97,-5.458787,-8.836974,-9.766974,-7.766974,noise,none,0.000000,-7,-126.776481,-88.564971,0.490000,-89.054971
98,-5.255547,-8.943031,-9.873031,-7.873031,noise,none,0.000000,-7,-126.776481,-89.987653,0.490000,-90.477653
99,-4.160072,-5.159912,-6.089912,-4.089912,informed,none,0.000000,-7,-126.776481,-97.655974,0.490000,-98.145974
100,-3.999689,4.372389,3.442389,5.442389,noise,none,0.000000,-7,-126.776481,-98.778657,0.490000,-99.268657
101,-3.622206,-2.998717,-3.928717,-1.928717,noise,none,0.000000,-7,-126.776481,-101.421040,0.490000,-101.911040
102,-3.339526,-12.566262,-13.496262,-11.496262,informed,buy_from_mm,-11.496262,-8,-138.272744,-111.556532,0.640000,-112.196532
103,-4.018558,-6.748978,-7.668978,-5.668978,noise,none,0.000000,-8,-138.272744,-106.124280,0.640000,-106.764280
104,-4.791267,-10.304757,-11.224757,-9.224757,informed,buy_from_mm,-9.224757,-9,-147.497501,-104.376102,0.810000,-105.186102
105,-2.640411,5.263510,4.353510,6.353510,noise,none,0.000000,-9,-147.497501,-123.733798,0.810000,-124.543798
106,-3.179484,-7.239173,-8.149173,-6.149173,noise,none,0.000000,-9,-147.497501,-118.882144,0.810000,-119.692144
107,-4.940573,-9.910741,-10.820741,-8.820741,noise,buy_from_mm,-8.820741,-10,-156.318242,-106.912515,1.000000,-107.912515
108,-5.799203,-3.699008,-4.599008,-2.599008,informed,sell_to_mm,-4.599008,-9,-151.719234,-99.526404,0.810000,-100.336404
109,-7.181592,2.714510,1.804510,3.804510,informed,sell_to_mm,1.804510,-8,-153.523744,-96.071008,0.640000,-96.711008
110,-6.450495,-3.015773,-3.935773,-1.935773,noise,buy_from_mm,-1.935773,-9,-155.459517,-97.405059,0.810000,-98.215059
111,-6.050140,-10.543662,-11.453662,-9.453662,informed,buy_from_mm,-9.453662,-10,-164.913179,-104.411775,1.000000,-105.411775
112,-5.010421,0.561857,-0.338143,1.661857,informed,sell_to_mm,-0.338143,-9,-164.575036,-119.481251,0.810000,-120.291251
113,-6.912117,-7.677745,-8.587745,-6.587745,informed,none,0.000000,-9,-164.575036,-102.365985,0.810000,-103.175985
114,-7.290846,-6.608341,-7.518341,-5.518341,noise,none,0.000000,-9,-164.575036,-98.957421,0.810000,-99.767421
115,-8.219309,-2.930079,-3.840079,-1.840079,noise,none,0.000000,-9,-164.575036,-90.601252,0.810000,-91.411252
116,-8.748090,-11.304870,-12.214870,-10.214870,noise,buy_from_mm,-10.214870,-10,-174.789906,-87.309008,1.000000,-88.309008
117,-9.404867,-7.010757,-7.910757,-5.910757,noise,buy_from_mm,-5.910757,-11,-180.700663,-77.247122,1.210000,-78.457122
118,-9.540332,-13.885563,-14.775563,-12.775563,informed,buy_from_mm,-12.775563,-12,-193.476226,-78.992247,1.440000,-80.432247
119,-10.411624,-0.860664,-1.740664,0.259336,informed,sell_to_mm,-1.740664,-11,-191.735562,-77.207702,1.210000,-78.417702
120,-10.768870,-10.210477,-11.100477,-9.100477,informed,none,0.000000,-11,-191.735562,-73.277989,1.210000,-74.487989
121,-10.272313,-6.262332,-7.152332,-5.152332,noise,none,0.000000,-11,-191.735562,-78.740116,1.210000,-79.950116
122,-9.649470,-8.797726,-9.687726,-7.687726,noise,none,0.000000,-11,-191.735562,-85.591391,1.210000,-86.801391
123,-9.721796,-4.667532,-5.557532,-3.557532,noise,none,0.000000,-11,-191.735562,-84.795801,1.210000,-86.005801
124,-10.312886,-5.646212,-6.536212,-4.536212,noise,none,0.000000,-11,-191.735562,-78.293812,1.210000,-79.503812
125,-9.395504,-5.519891,-6.409891,-4.409891,noise,none,0.000000,-11,-191.735562,-88.385021,1.210000,-89.595021
126,-9.958630,-12.053732,-12.943732,-10.943732,noise,sell_to_mm,-12.943732,-10,-178.791830,-79.205532,1.000000,-80.205532
127,-10.092892,-8.160534,-9.060534,-7.060534,informed,sell_to_mm,-9.060534,-9,-169.731296,-78.895269,0.810000,-79.705269
128,-9.363250,-13.026703,-13.936703,-11.936703,informed,buy_from_mm,-11.936703,-10,-181.667999,-88.035503,1.000000,-89.035503
129,-8.110899,-3.341331,-4.241331,-2.241331,informed,sell_to_mm,-4.241331,-9,-177.426668,-104.428580,0.810000,-105.238580
130,-8.193519,-9.770597,-10.680597,-8.680597,noise,none,0.000000,-9,-177.426668,-103.684998,0.810000,-104.494998
131,-8.471013,-9.400465,-10.310465,-8.310465,noise,buy_from_mm,-8.310465,-10,-185.737133,-101.027007,1.000000,-102.027007
132,-8.680235,-4.826369,-5.726369,-3.726369,noise,sell_to_mm,-5.726369,-9,-180.010765,-101.888650,0.810000,-102.698650
133,-7.600859,-5.646283,-6.556283,-4.556283,noise,none,0.000000,-9,-180.010765,-111.603033,0.810000,-112.413033
134,-7.182947,-4.180365,-5.090365,-3.090365,noise,none,0.000000,-9,-180.010765,-115.364239,0.810000,-116.174239
135,-6.435060,-3.935408,-4.845408,-2.845408,noise,none,0.000000,-9,-180.010765,-122.095227,0.810000,-122.905227
136,-7.227188,-8.929129,-9.839129,-7.839129,informed,buy_from_mm,-7.839129,-10,-187.849893,-115.578017,1.000000,-116.578017
137,-6.905789,-2.451315,-3.351315,-1.351315,noise,sell_to_mm,-3.351315,-9,-184.498578,-122.346480,0.810000,-123.156480
138,-9.047911,-11.813527,-12.723527,-10.723527,noise,none,0.000000,-9,-184.498578,-103.067375,0.810000,-103.877375
