t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,1.373740,0.633605,-0.366395,1.633605,price_sensitive_uninformed,buy_from_mm,1.633605,-1,1.633605,0.259865,0.010000,0.249865
2,1.444011,1.729306,0.729306,2.729306,informed,none,0.000000,-1,1.633605,0.189594,0.010000,0.179594
3,0.900073,1.563252,0.563252,2.563252,informed,none,0.000000,-1,1.633605,0.733532,0.010000,0.723532
4,1.969787,1.214169,0.214169,2.214169,price_sensitive_uninformed,buy_from_mm,2.214169,-2,3.847775,-0.091799,0.040000,-0.131799
5,1.323575,0.114132,-0.885868,1.114132,informed,buy_from_mm,1.114132,-3,4.961907,0.991182,0.090000,0.901182
6,1.672908,1.535405,0.535405,2.535405,price_sensitive_uninformed,none,0.000000,-3,4.961907,-0.056817,0.090000,-0.146817
7,1.839871,1.233922,0.233922,2.233922,price_sensitive_uninformed,none,0.000000,-3,4.961907,-0.557705,0.090000,-0.647705
8,2.992921,4.122358,3.122358,5.122358,price_sensitive_uninformed,sell_to_mm,3.122358,-2,1.839549,-4.146292,0.040000,-4.186292
9,3.838397,3.266957,2.266957,4.266957,informed,none,0.000000,-2,1.839549,-5.837244,0.040000,-5.877244
10,5.892467,6.016986,5.016986,7.016986,price_sensitive_uninformed,buy_from_mm,7.016986,-3,8.856535,-8.820866,0.090000,-8.910866
11,6.669875,5.008116,4.008116,6.008116,informed,buy_from_mm,6.008116,-4,14.864651,-11.814850,0.160000,-11.974850
12,6.762933,7.266468,6.266468,8.266468,informed,none,0.000000,-4,14.864651,-12.187080,0.160000,-12.347080
13,6.466369,7.397641,6.397641,8.397641,informed,none,0.000000,-4,14.864651,-11.000826,0.160000,-11.160826
14,7.072108,6.256032,5.256032,7.256032,price_sensitive_uninformed,none,0.000000,-4,14.864651,-13.423779,0.160000,-13.583779
15,7.217426,5.958553,4.958553,6.958553,informed,buy_from_mm,6.958553,-5,21.823204,-14.263924,0.250000,-14.513924
16,7.091996,5.660862,4.660862,6.660862,price_sensitive_uninformed,none,0.000000,-5,21.823204,-13.636774,0.250000,-13.886774
17,7.300083,7.419051,6.419051,8.419051,informed,none,0.000000,-5,21.823204,-14.677211,0.250000,-14.927211
18,8.091535,8.929578,7.929578,9.929578,informed,none,0.000000,-5,21.823204,-18.634470,0.250000,-18.884470
19,7.681144,6.668252,5.668252,7.668252,informed,buy_from_mm,7.668252,-6,29.491456,-16.595409,0.360000,-16.955409
20,6.671541,6.865397,5.865397,7.865397,informed,none,0.000000,-6,29.491456,-10.537792,0.360000,-10.897792
21,4.109542,4.317745,3.317745,5.317745,price_sensitive_uninformed,sell_to_mm,3.317745,-5,26.173711,5.626002,0.250000,5.376002
22,2.680967,1.495111,0.495111,2.495111,informed,buy_from_mm,2.495111,-6,28.668822,12.583022,0.360000,12.223022
23,3.375829,2.473106,1.473106,3.473106,informed,none,0.000000,-6,28.668822,8.413846,0.360000,8.053846
24,4.218671,5.078609,4.078609,6.078609,price_sensitive_uninformed,none,0.000000,-6,28.668822,3.356794,0.360000,2.996794
25,2.675711,1.636455,0.636455,2.636455,informed,buy_from_mm,2.636455,-7,31.305276,12.575297,0.490000,12.085297
26,1.572691,2.019765,1.019765,3.019765,price_sensitive_uninformed,sell_to_mm,1.019765,-6,30.285512,20.849369,0.360000,20.489369
27,2.464662,2.125705,1.125705,3.125705,informed,none,0.000000,-6,30.285512,15.497539,0.360000,15.137539
28,2.424452,2.907437,1.907437,3.907437,price_sensitive_uninformed,none,0.000000,-6,30.285512,15.738801,0.360000,15.378801
29,2.718824,1.208749,0.208749,2.208749,price_sensitive_uninformed,none,0.000000,-6,30.285512,13.972567,0.360000,13.612567
30,3.554531,4.170448,3.170448,5.170448,price_sensitive_uninformed,none,0.000000,-6,30.285512,8.958323,0.360000,8.598323
31,5.709668,5.872429,4.872429,6.872429,price_sensitive_uninformed,buy_from_mm,6.872429,-7,37.157941,-2.809733,0.490000,-3.299733
32,5.554986,7.033913,6.033913,8.033913,informed,sell_to_mm,6.033913,-6,31.124028,-2.205889,0.360000,-2.565889
33,7.650623,7.966693,6.966693,8.966693,price_sensitive_uninformed,none,0.000000,-6,31.124028,-14.779711,0.360000,-15.139711
