t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.466264,-1.945699,-4.945699,1.054301,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,0.513227,0.752573,-2.247427,3.752573,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,-1.212851,-2.256151,-5.256151,0.743849,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
4,-0.833171,-1.899821,-4.899821,1.100179,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
5,-0.490961,-1.778681,-4.778681,1.221319,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
6,-1.920479,-2.202975,-5.202975,0.797025,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
7,-1.594424,-2.143715,-5.143715,0.856285,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
8,-0.790665,0.001577,-2.998423,3.001577,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
9,-2.328243,-2.818879,-5.818879,0.181121,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
10,-1.615260,-1.939406,-4.939406,1.060594,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
11,-2.116179,-0.437041,-3.437041,2.562959,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
12,-1.081920,-1.710961,-4.710961,1.289039,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
13,1.192199,1.428207,-1.571793,4.428207,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
14,0.045854,-0.096842,-3.096842,2.903158,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
15,-0.746787,-1.739390,-4.739390,1.260610,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
16,-0.475811,-0.171404,-3.171404,2.828596,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
17,-1.297428,-1.750019,-4.750019,1.249981,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
18,0.950529,1.069932,-1.930068,4.069932,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
19,0.416094,1.224116,-1.775884,4.224116,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
20,-0.136256,-0.460812,-3.460812,2.539188,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
21,-0.419453,0.913762,-2.086238,3.913762,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
22,0.437466,-1.613771,-4.613771,1.386229,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
23,-0.355843,-0.768543,-3.768543,2.231457,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
24,-1.683099,-1.555495,-4.555495,1.444505,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
25,-1.575545,-1.297106,-4.297106,1.702894,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
26,-0.808055,0.554653,-2.445347,3.554653,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
27,1.100134,-0.063210,-3.063210,2.936790,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
28,1.232820,1.360349,-1.639651,4.360349,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
29,1.905522,1.608490,-1.391510,4.608490,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
30,3.024794,2.829200,-0.170800,5.829200,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
31,2.588378,2.045974,-0.954026,5.045974,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
32,3.633954,2.422564,-0.577436,5.422564,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
33,3.594616,3.363605,0.363605,6.363605,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
34,3.413879,4.093722,1.093722,7.093722,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
35,4.195696,3.117680,0.117680,6.117680,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
36,5.890731,6.844972,3.844972,9.844972,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
37,5.577726,4.006389,1.006389,7.006389,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
38,4.341446,3.889728,0.889728,6.889728,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
39,3.643743,2.123866,-0.876134,5.123866,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
40,1.594058,2.271744,-0.728256,5.271744,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
41,2.492763,1.007150,-1.992850,4.007150,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
42,3.426020,3.124017,0.124017,6.124017,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
43,1.139855,-1.009769,-4.009769,1.990231,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
44,1.221017,0.066450,-2.933550,3.066450,price_sensitive_uninformed,buy_from_mm,3.066450,-1,3.066450,1.845433,0.010000,1.835433
45,1.818537,2.587641,-0.412359,5.587641,informed,none,0.000000,-1,3.066450,1.247912,0.010000,1.237912
46,3.469362,3.200229,0.200229,6.200229,price_sensitive_uninformed,none,0.000000,-1,3.066450,-0.402912,0.010000,-0.412912
47,2.945491,3.092223,0.092223,6.092223,price_sensitive_uninformed,none,0.000000,-1,3.066450,0.120959,0.010000,0.110959
48,3.990550,4.919509,1.919509,7.919509,price_sensitive_uninformed,none,0.000000,-1,3.066450,-0.924100,0.010000,-0.934100
49,2.602541,2.778937,-0.221063,5.778937,price_sensitive_uninformed,none,0.000000,-1,3.066450,0.463909,0.010000,0.453909
50,1.134498,1.453651,-1.546349,4.453651,informed,none,0.000000,-1,3.066450,1.931952,0.010000,1.921952
51,3.131018,4.234202,1.234202,7.234202,price_sensitive_uninformed,none,0.000000,-1,3.066450,-0.064568,0.010000,-0.074568
52,3.930777,3.587556,0.587556,6.587556,price_sensitive_uninformed,none,0.000000,-1,3.066450,-0.864327,0.010000,-0.874327
53,3.470803,3.448868,0.448868,6.448868,informed,none,0.000000,-1,3.066450,-0.404353,0.010000,-0.414353
54,4.056176,4.838473,1.838473,7.838473,price_sensitive_uninformed,none,0.000000,-1,3.066450,-0.989726,0.010000,-0.999726
55,3.851953,5.577619,2.577619,8.577619,price_sensitive_uninformed,none,0.000000,-1,3.066450,-0.785504,0.010000,-0.795504
56,3.611526,2.179981,-0.820019,5.179981,price_sensitive_uninformed,none,0.000000,-1,3.066450,-0.545076,0.010000,-0.555076
57,5.163043,5.753340,2.753340,8.753340,price_sensitive_uninformed,buy_from_mm,8.753340,-2,11.819790,1.493704,0.040000,1.453704
58,6.395392,7.791607,4.791607,10.791607,price_sensitive_uninformed,none,0.000000,-2,11.819790,-0.970995,0.040000,-1.010995
59,6.881279,6.676016,3.676016,9.676016,informed,none,0.000000,-2,11.819790,-1.942769,0.040000,-1.982769
60,5.982930,4.080072,1.080072,7.080072,price_sensitive_uninformed,none,0.000000,-2,11.819790,-0.146069,0.040000,-0.186069
61,5.797669,7.031916,4.031916,10.031916,price_sensitive_uninformed,none,0.000000,-2,11.819790,0.224451,0.040000,0.184451
62,5.186746,7.597140,4.597140,10.597140,informed,none,0.000000,-2,11.819790,1.446299,0.040000,1.406299
63,5.166614,6.926564,3.926564,9.926564,price_sensitive_uninformed,none,0.000000,-2,11.819790,1.486561,0.040000,1.446561
64,5.805358,5.116712,2.116712,8.116712,price_sensitive_uninformed,none,0.000000,-2,11.819790,0.209074,0.040000,0.169074
65,5.366334,5.281717,2.281717,8.281717,price_sensitive_uninformed,none,0.000000,-2,11.819790,1.087123,0.040000,1.047123
66,5.866080,4.975675,1.975675,7.975675,informed,none,0.000000,-2,11.819790,0.087629,0.040000,0.047629
67,5.473685,6.667664,3.667664,9.667664,price_sensitive_uninformed,none,0.000000,-2,11.819790,0.872420,0.040000,0.832420
68,2.727617,2.583516,-0.416484,5.583516,price_sensitive_uninformed,none,0.000000,-2,11.819790,6.364555,0.040000,6.324555
69,2.129499,3.194993,0.194993,6.194993,informed,none,0.000000,-2,11.819790,7.560793,0.040000,7.520793
70,3.553273,4.119011,1.119011,7.119011,price_sensitive_uninformed,none,0.000000,-2,11.819790,4.713244,0.040000,4.673244
71,3.989722,5.213505,2.213505,8.213505,price_sensitive_uninformed,none,0.000000,-2,11.819790,3.840345,0.040000,3.800345
72,4.089481,3.382751,0.382751,6.382751,informed,none,0.000000,-2,11.819790,3.640828,0.040000,3.600828
73,3.027140,2.975821,-0.024179,5.975821,price_sensitive_uninformed,buy_from_mm,5.975821,-3,17.795610,8.714191,0.090000,8.624191
74,3.188730,1.843056,-1.156944,4.843056,informed,none,0.000000,-3,17.795610,8.229420,0.090000,8.139420
75,3.871167,3.409800,0.409800,6.409800,informed,none,0.000000,-3,17.795610,6.182108,0.090000,6.092108
76,5.830771,5.547520,2.547520,8.547520,price_sensitive_uninformed,none,0.000000,-3,17.795610,0.303298,0.090000,0.213298
77,5.184884,5.850263,2.850263,8.850263,price_sensitive_uninformed,none,0.000000,-3,17.795610,2.240958,0.090000,2.150958
78,5.288972,5.072468,2.072468,8.072468,price_sensitive_uninformed,none,0.000000,-3,17.795610,1.928693,0.090000,1.838693
79,3.049074,3.414265,0.414265,6.414265,informed,none,0.000000,-3,17.795610,8.648389,0.090000,8.558389
80,2.735862,1.333009,-1.666991,4.333009,price_sensitive_uninformed,none,0.000000,-3,17.795610,9.588023,0.090000,9.498023
81,2.608272,3.959885,0.959885,6.959885,price_sensitive_uninformed,none,0.000000,-3,17.795610,9.970796,0.090000,9.880796
82,3.284523,3.567620,0.567620,6.567620,price_sensitive_uninformed,none,0.000000,-3,17.795610,7.942041,0.090000,7.852041
83,4.003339,4.488125,1.488125,7.488125,informed,none,0.000000,-3,17.795610,5.785595,0.090000,5.695595
84,4.848785,5.729820,2.729820,8.729820,informed,none,0.000000,-3,17.795610,3.249255,0.090000,3.159255
85,5.587554,5.279946,2.279946,8.279946,price_sensitive_uninformed,none,0.000000,-3,17.795610,1.032949,0.090000,0.942949
86,5.235112,5.001220,2.001220,8.001220,price_sensitive_uninformed,none,0.000000,-3,17.795610,2.090274,0.090000,2.000274
87,6.056610,7.970025,4.970025,10.970025,informed,none,0.000000,-3,17.795610,-0.374219,0.090000,-0.464219
88,9.064415,9.330981,6.330981,12.330981,informed,none,0.000000,-3,17.795610,-9.397634,0.090000,-9.487634
89,10.167503,8.852024,5.852024,11.852024,price_sensitive_uninformed,none,0.000000,-3,17.795610,-12.706898,0.090000,-12.796898
90,11.525928,11.023189,8.023189,14.023189,informed,none,0.000000,-3,17.795610,-16.782173,0.090000,-16.872173
91,11.227845,11.322122,8.322122,14.322122,price_sensitive_uninformed,none,0.000000,-3,17.795610,-15.887924,0.090000,-15.977924
92,11.863323,12.308922,9.308922,15.308922,informed,none,0.000000,-3,17.795610,-17.794359,0.090000,-17.884359
93,10.145137,10.966967,7.966967,13.966967,informed,none,0.000000,-3,17.795610,-12.639800,0.090000,-12.729800
94,9.254280,8.974071,5.974071,11.974071,informed,none,0.000000,-3,17.795610,-9.967231,0.090000,-10.057231
95,8.878453,10.147283,7.147283,13.147283,price_sensitive_uninformed,none,0.000000,-3,17.795610,-8.839747,0.090000,-8.929747
96,9.725630,9.230525,6.230525,12.230525,price_sensitive_uninformed,none,0.000000,-3,17.795610,-11.381279,0.090000,-11.471279
97,8.726688,9.885371,6.885371,12.885371,price_sensitive_uninformed,none,0.000000,-3,17.795610,-8.384454,0.090000,-8.474454
98,9.680234,9.079832,6.079832,12.079832,price_sensitive_uninformed,none,0.000000,-3,17.795610,-11.245091,0.090000,-11.335091
99,11.102986,12.486598,9.486598,15.486598,price_sensitive_uninformed,none,0.000000,-3,17.795610,-15.513346,0.090000,-15.603346
100,11.964337,13.358425,10.358425,16.358425,price_sensitive_uninformed,none,0.000000,-3,17.795610,-18.097399,0.090000,-18.187399
101,10.404949,10.533878,7.533878,13.533878,informed,none,0.000000,-3,17.795610,-13.419235,0.090000,-13.509235
102,11.019888,11.414966,8.414966,14.414966,price_sensitive_uninformed,none,0.000000,-3,17.795610,-15.264052,0.090000,-15.354052
103,10.747436,12.124145,9.124145,15.124145,informed,none,0.000000,-3,17.795610,-14.446696,0.090000,-14.536696
104,9.556070,10.699697,7.699697,13.699697,price_sensitive_uninformed,none,0.000000,-3,17.795610,-10.872599,0.090000,-10.962599
105,8.469359,9.725448,6.725448,12.725448,informed,none,0.000000,-3,17.795610,-7.612466,0.090000,-7.702466
106,9.935666,11.082221,8.082221,14.082221,informed,none,0.000000,-3,17.795610,-12.011388,0.090000,-12.101388
107,11.315517,11.295183,8.295183,14.295183,informed,none,0.000000,-3,17.795610,-16.150941,0.090000,-16.240941
108,10.846070,10.153760,7.153760,13.153760,price_sensitive_uninformed,none,0.000000,-3,17.795610,-14.742598,0.090000,-14.832598
109,10.323937,9.614993,6.614993,12.614993,price_sensitive_uninformed,none,0.000000,-3,17.795610,-13.176199,0.090000,-13.266199
110,10.888096,10.346602,7.346602,13.346602,price_sensitive_uninformed,none,0.000000,-3,17.795610,-14.868678,0.090000,-14.958678
111,10.171670,8.976631,5.976631,11.976631,informed,none,0.000000,-3,17.795610,-12.719399,0.090000,-12.809399
112,9.879659,8.742647,5.742647,11.742647,price_sensitive_uninformed,none,0.000000,-3,17.795610,-11.843366,0.090000,-11.933366
113,10.168736,10.465623,7.465623,13.465623,informed,none,0.000000,-3,17.795610,-12.710598,0.090000,-12.800598
114,9.969366,9.859818,6.859818,12.859818,informed,none,0.000000,-3,17.795610,-12.112486,0.090000,-12.202486
115,10.738384,12.181179,9.181179,15.181179,price_sensitive_uninformed,none,0.000000,-3,17.795610,-14.419541,0.090000,-14.509541
116,10.781257,10.389322,7.389322,13.389322,price_sensitive_uninformed,none,0.000000,-3,17.795610,-14.548162,0.090000,-14.638162
117,10.198680,10.942881,7.942881,13.942881,price_sensitive_uninformed,none,0.000000,-3,17.795610,-12.800430,0.090000,-12.890430
118,11.831226,13.047883,10.047883,16.047883,price_sensitive_uninformed,none,0.000000,-3,17.795610,-17.698068,0.090000,-17.788068
119,10.145531,9.259856,6.259856,12.259856,price_sensitive_uninformed,none,0.000000,-3,17.795610,-12.640983,0.090000,-12.730983
120,8.951789,9.262731,6.262731,12.262731,informed,none,0.000000,-3,17.795610,-9.059756,0.090000,-9.149756
121,10.026650,11.004377,8.004377,14.004377,informed,none,0.000000,-3,17.795610,-12.284341,0.090000,-12.374341
122,10.892544,10.207318,7.207318,13.207318,price_sensitive_uninformed,none,0.000000,-3,17.795610,-14.882022,0.090000,-14.972022
123,10.305601,9.049863,6.049863,12.049863,price_sensitive_uninformed,none,0.000000,-3,17.795610,-13.121193,0.090000,-13.211193
124,10.071242,9.669595,6.669595,12.669595,price_sensitive_uninformed,none,0.000000,-3,17.795610,-12.418117,0.090000,-12.508117
125,11.182148,11.454766,8.454766,14.454766,informed,none,0.000000,-3,17.795610,-15.750833,0.090000,-15.840833
126,11.078646,10.677026,7.677026,13.677026,informed,none,0.000000,-3,17.795610,-15.440326,0.090000,-15.530326
127,8.963144,9.669962,6.669962,12.669962,price_sensitive_uninformed,none,0.000000,-3,17.795610,-9.093822,0.090000,-9.183822
128,7.239035,8.371646,5.371646,11.371646,informed,none,0.000000,-3,17.795610,-3.921496,0.090000,-4.011496
129,6.658123,5.725281,2.725281,8.725281,price_sensitive_uninformed,none,0.000000,-3,17.795610,-2.178758,0.090000,-2.268758
130,5.533075,5.371790,2.371790,8.371790,price_sensitive_uninformed,none,0.000000,-3,17.795610,1.196386,0.090000,1.106386
131,5.511329,5.124755,2.124755,8.124755,informed,none,0.000000,-3,17.795610,1.261622,0.090000,1.171622
132,6.638414,7.033514,4.033514,10.033514,informed,none,0.000000,-3,17.795610,-2.119633,0.090000,-2.209633
133,6.072067,6.923085,3.923085,9.923085,informed,none,0.000000,-3,17.795610,-0.420591,0.090000,-0.510591
134,6.289632,7.113061,4.113061,10.113061,price_sensitive_uninformed,none,0.000000,-3,17.795610,-1.073285,0.090000,-1.163285
