t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.604888,0.118796,-1.881204,2.118796,noise,sell_to_mm,-1.881204,1,1.881204,1.276316,0.010000,1.266316
2,-1.527404,-0.582209,-2.582209,1.417791,noise,none,0.000000,1,1.881204,0.353800,0.010000,0.343800
3,-0.824237,0.001310,-1.998690,2.001310,informed,none,0.000000,1,1.881204,1.056967,0.010000,1.046967
4,-0.783339,-1.846840,-3.846840,0.153160,informed,none,0.000000,1,1.881204,1.097865,0.010000,1.087865
5,-1.046406,-1.586907,-3.586907,0.413093,informed,none,0.000000,1,1.881204,0.834799,0.010000,0.824799
6,-2.021958,-3.455830,-5.455830,-1.455830,informed,none,0.000000,1,1.881204,-0.140754,0.010000,-0.150754
7,-1.426390,-3.072187,-5.072187,-1.072187,noise,none,0.000000,1,1.881204,0.454814,0.010000,0.444814
8,-0.940525,0.128479,-1.871521,2.128479,informed,none,0.000000,1,1.881204,0.940679,0.010000,0.930679
9,0.390186,2.853615,0.853615,4.853615,noise,sell_to_mm,0.853615,2,1.027589,1.807961,0.040000,1.767961
10,2.398553,4.379593,2.379593,6.379593,noise,none,0.000000,2,1.027589,5.824696,0.040000,5.784696
11,2.237134,0.090051,-1.909949,2.090051,noise,none,0.000000,2,1.027589,5.501857,0.040000,5.461857
12,2.983274,4.875230,2.875230,6.875230,informed,none,0.000000,2,1.027589,6.994137,0.040000,6.954137
13,3.702391,6.566061,4.566061,8.566061,informed,sell_to_mm,4.566061,3,-3.538472,7.568702,0.090000,7.478702
14,4.126636,5.119700,3.119700,7.119700,noise,sell_to_mm,3.119700,4,-6.658172,9.848372,0.160000,9.688372
15,3.939582,1.210861,-0.789139,3.210861,noise,none,0.000000,4,-6.658172,9.100157,0.160000,8.940157
16,6.053541,7.545484,5.545484,9.545484,noise,none,0.000000,4,-6.658172,17.555991,0.160000,17.395991
17,4.179621,5.019384,3.019384,7.019384,noise,none,0.000000,4,-6.658172,10.060311,0.160000,9.900311
18,5.378064,4.825965,2.825965,6.825965,noise,buy_from_mm,6.825965,3,0.167792,16.301984,0.090000,16.211984
19,5.555886,6.685215,4.685215,8.685215,noise,none,0.000000,3,0.167792,16.835451,0.090000,16.745451
20,4.969124,7.580955,5.580955,9.580955,informed,sell_to_mm,5.580955,4,-5.413163,14.463334,0.160000,14.303334
21,4.673437,3.001630,1.001630,5.001630,informed,none,0.000000,4,-5.413163,13.280585,0.160000,13.120585
22,5.404166,5.807071,3.807071,7.807071,informed,none,0.000000,4,-5.413163,16.203503,0.160000,16.043503
23,3.228999,2.526741,0.526741,4.526741,informed,none,0.000000,4,-5.413163,7.502833,0.160000,7.342833
24,0.906554,-0.096210,-2.096210,1.903790,noise,none,0.000000,4,-5.413163,-1.786946,0.160000,-1.946946
25,1.749966,3.076743,1.076743,5.076743,noise,none,0.000000,4,-5.413163,1.586701,0.160000,1.426701
26,2.329988,4.727356,2.727356,6.727356,informed,sell_to_mm,2.727356,5,-8.140519,3.509421,0.250000,3.259421
27,1.417758,3.389972,1.389972,5.389972,informed,none,0.000000,5,-8.140519,-1.051730,0.250000,-1.301730
28,2.027938,4.337663,2.337663,6.337663,noise,sell_to_mm,2.337663,6,-10.478182,1.689445,0.360000,1.329445
29,1.142820,-0.649334,-2.649334,1.350666,informed,none,0.000000,6,-10.478182,-3.621259,0.360000,-3.981259
30,0.556247,-0.392211,-2.392211,1.607789,informed,none,0.000000,6,-10.478182,-7.140701,0.360000,-7.500701
31,0.889097,-1.547252,-3.547252,0.452748,noise,none,0.000000,6,-10.478182,-5.143597,0.360000,-5.503597
32,3.109863,1.951149,-0.048851,3.951149,informed,none,0.000000,6,-10.478182,8.180995,0.360000,7.820995
33,2.458740,0.098955,-1.901045,2.098955,informed,buy_from_mm,2.098955,5,-8.379227,3.914473,0.250000,3.664473
34,1.470532,3.631822,1.631822,5.631822,noise,buy_from_mm,5.631822,4,-2.747404,3.134723,0.160000,2.974723
35,-0.396978,-0.955983,-2.955983,1.044017,informed,none,0.000000,4,-2.747404,-4.335315,0.160000,-4.495315
36,-0.676430,1.038735,-0.961265,3.038735,noise,buy_from_mm,3.038735,3,0.291331,-1.737959,0.090000,-1.827959
37,-0.396109,-0.040368,-2.040368,1.959632,noise,none,0.000000,3,0.291331,-0.896996,0.090000,-0.986996
