t,true_value,signal,bid,ask,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
39,-2.480773,-5.036014,-8.036014,-2.036014,sell_to_mm,-8.036014,1,0.080537,-2.400236,0.010000,-2.410236
40,-1.853331,4.764577,1.764577,7.764577,none,0.000000,1,0.080537,-1.772794,0.010000,-1.782794
41,-0.778044,0.081493,-2.918507,3.081493,none,0.000000,1,0.080537,-0.697507,0.010000,-0.707507
42,-0.733704,-5.868987,-8.868987,-2.868987,none,0.000000,1,0.080537,-0.653167,0.010000,-0.663167
43,-0.831079,-9.414433,-12.414433,-6.414433,buy_from_mm,-6.414433,0,-6.333896,-6.333896,0.000000,-6.333896
44,0.287926,1.876473,-1.123527,4.876473,none,0.000000,0,-6.333896,-6.333896,0.000000,-6.333896
45,-0.384483,2.277906,-0.722094,5.277906,none,0.000000,0,-6.333896,-6.333896,0.000000,-6.333896
46,-0.761162,-3.148167,-6.148167,-0.148167,none,0.000000,0,-6.333896,-6.333896,0.000000,-6.333896
47,-1.263749,-4.557231,-7.557231,-1.557231,none,0.000000,0,-6.333896,-6.333896,0.000000,-6.333896
48,-0.151737,5.219043,2.219043,8.219043,none,0.000000,0,-6.333896,-6.333896,0.000000,-6.333896
49,-1.111144,-1.150296,-4.150296,1.849704,none,0.000000,0,-6.333896,-6.333896,0.000000,-6.333896
50,-1.427445,-7.259806,-10.259806,-4.259806,none,0.000000,0,-6.333896,-6.333896,0.000000,-6.333896
51,-1.149593,-0.711003,-3.711003,2.288997,none,0.000000,0,-6.333896,-6.333896,0.000000,-6.333896
52,-1.132915,9.223912,6.223912,12.223912,none,0.000000,0,-6.333896,-6.333896,0.000000,-6.333896
53,-1.324979,-7.190340,-10.190340,-4.190340,buy_from_mm,-4.190340,-1,-10.524236,-9.199256,0.010000,-9.209256
54,0.802195,3.312015,0.312015,6.312015,buy_from_mm,6.312015,-2,-4.212221,-5.816610,0.040000,-5.856610
55,2.238719,1.471212,-1.528788,4.471212,none,0.000000,-2,-4.212221,-8.689659,0.040000,-8.729659
56,2.325884,-0.929735,-3.929735,2.070265,none,0.000000,-2,-4.212221,-8.863989,0.040000,-8.903989
57,2.538355,4.187599,1.187599,7.187599,sell_to_mm,1.187599,-1,-5.399820,-7.938175,0.010000,-7.948175
58,3.744739,2.037016,-0.962984,5.037016,buy_from_mm,5.037016,-2,-0.362804,-7.852281,0.040000,-7.892281
59,0.793649,-0.470696,-3.470696,2.529304,none,0.000000,-2,-0.362804,-1.950102,0.040000,-1.990102
60,0.562733,8.889407,5.889407,11.889407,none,0.000000,-2,-0.362804,-1.488271,0.040000,-1.528271
61,-1.997315,-0.822150,-3.822150,2.177850,buy_from_mm,2.177850,-3,1.815046,7.806991,0.090000,7.716991
62,-1.256662,-0.548284,-3.548284,2.451716,none,0.000000,-3,1.815046,5.585032,0.090000,5.495032
63,-1.336186,-4.370922,-7.370922,-1.370922,none,0.000000,-3,1.815046,5.823604,0.090000,5.733604
64,0.444186,-1.936098,-4.936098,1.063902,none,0.000000,-3,1.815046,0.482487,0.090000,0.392487
65,-0.026421,-0.730447,-3.730447,2.269553,none,0.000000,-3,1.815046,1.894310,0.090000,1.804310
66,-0.182593,3.848772,0.848772,6.848772,sell_to_mm,0.848772,-2,0.966274,1.331460,0.040000,1.291460
67,1.403336,0.803049,-2.196951,3.803049,sell_to_mm,-2.196951,-1,3.163225,1.759889,0.010000,1.749889
68,2.616986,1.254810,-1.745190,4.254810,none,0.000000,-1,3.163225,0.546239,0.010000,0.536239
69,4.160998,2.783232,-0.216768,5.783232,none,0.000000,-1,3.163225,-0.997773,0.010000,-1.007773
70,3.990917,4.722704,1.722704,7.722704,none,0.000000,-1,3.163225,-0.827691,0.010000,-0.837691
71,3.788593,13.162160,10.162160,16.162160,none,0.000000,-1,3.163225,-0.625368,0.010000,-0.635368
72,3.225694,5.768391,2.768391,8.768391,none,0.000000,-1,3.163225,-0.062469,0.010000,-0.072469
73,4.873986,8.100610,5.100610,11.100610,none,0.000000,-1,3.163225,-1.710761,0.010000,-1.720761
74,6.299450,3.522788,0.522788,6.522788,none,0.000000,-1,3.163225,-3.136224,0.010000,-3.146224
75,6.372950,7.630455,4.630455,10.630455,sell_to_mm,4.630455,0,-1.467230,-1.467230,0.000000,-1.467230
76,5.696514,5.165708,2.165708,8.165708,none,0.000000,0,-1.467230,-1.467230,0.000000,-1.467230
77,4.987829,1.916197,-1.083803,4.916197,none,0.000000,0,-1.467230,-1.467230,0.000000,-1.467230
78,5.790298,8.595287,5.595287,11.595287,none,0.000000,0,-1.467230,-1.467230,0.000000,-1.467230
79,4.124643,6.865641,3.865641,9.865641,none,0.000000,0,-1.467230,-1.467230,0.000000,-1.467230
80,3.504569,-2.671543,-5.671543,0.328457,none,0.000000,0,-1.467230,-1.467230,0.000000,-1.467230
81,3.769679,7.170142,4.170142,10.170142,none,0.000000,0,-1.467230,-1.467230,0.000000,-1.467230
82,2.334906,3.589303,0.589303,6.589303,none,0.000000,0,-1.467230,-1.467230,0.000000,-1.467230
83,2.306038,-1.510810,-4.510810,1.489190,none,0.000000,0,-1.467230,-1.467230,0.000000,-1.467230
84,1.997822,4.501225,1.501225,7.501225,none,0.000000,0,-1.467230,-1.467230,0.000000,-1.467230
85,3.161604,1.922021,-1.077979,4.922021,none,0.000000,0,-1.467230,-1.467230,0.000000,-1.467230
86,3.270994,7.004795,4.004795,10.004795,sell_to_mm,4.004795,1,-5.472024,-2.201031,0.010000,-2.211031
87,4.385205,8.067468,5.067468,11.067468,none,0.000000,1,-5.472024,-1.086819,0.010000,-1.096819
88,3.529564,-1.503647,-4.503647,1.496353,none,0.000000,1,-5.472024,-1.942460,0.010000,-1.952460
89,4.407712,6.611287,3.611287,9.611287,none,0.000000,1,-5.472024,-1.064312,0.010000,-1.074312
90,6.105890,9.915533,6.915533,12.915533,none,0.000000,1,-5.472024,0.633866,0.010000,0.623866
91,6.221767,1.947292,-1.052708,4.947292,none,0.000000,1,-5.472024,0.749742,0.010000,0.739742
92,7.462367,10.534204,7.534204,13.534204,sell_to_mm,7.534204,2,-13.006228,1.918506,0.040000,1.878506
93,6.442540,4.453801,1.453801,7.453801,none,0.000000,2,-13.006228,-0.121149,0.040000,-0.161149
94,4.323420,4.404848,1.404848,7.404848,none,0.000000,2,-13.006228,-4.359388,0.040000,-4.399388
95,7.114807,2.669901,-0.330099,5.669901,none,0.000000,2,-13.006228,1.223387,0.040000,1.183387
96,5.810526,4.011393,1.011393,7.011393,none,0.000000,2,-13.006228,-1.385176,0.040000,-1.425176
97,7.380764,0.919226,-2.080774,3.919226,none,0.000000,2,-13.006228,1.755301,0.040000,1.715301
98,8.289739,7.577203,4.577203,10.577203,none,0.000000,2,-13.006228,3.573250,0.040000,3.533250
99,9.187696,14.382294,11.382294,17.382294,none,0.000000,2,-13.006228,5.369164,0.040000,5.329164
100,9.980880,10.975937,7.975937,13.975937,none,0.000000,2,-13.006228,6.955531,0.040000,6.915531
101,8.955574,11.749210,8.749210,14.749210,none,0.000000,2,-13.006228,4.904920,0.040000,4.864920
102,9.726706,11.794334,8.794334,14.794334,none,0.000000,2,-13.006228,6.447184,0.040000,6.407184
103,8.671822,7.136824,4.136824,10.136824,none,0.000000,2,-13.006228,4.337416,0.040000,4.297416
104,8.828600,3.255633,0.255633,6.255633,buy_from_mm,6.255633,1,-6.750595,2.078005,0.010000,2.068005
105,9.532755,10.378267,7.378267,13.378267,none,0.000000,1,-6.750595,2.782161,0.010000,2.772161
106,10.470657,7.216015,4.216015,10.216015,none,0.000000,1,-6.750595,3.720063,0.010000,3.710063
107,10.132525,14.475256,11.475256,17.475256,sell_to_mm,11.475256,2,-18.225851,2.039199,0.040000,1.999199
108,10.559389,17.829256,14.829256,20.829256,sell_to_mm,14.829256,3,-33.055106,-1.376938,0.090000,-1.466938
109,11.072360,9.733627,6.733627,12.733627,none,0.000000,3,-33.055106,0.161975,0.090000,0.071975
110,12.148989,5.316380,2.316380,8.316380,none,0.000000,3,-33.055106,3.391862,0.090000,3.301862
111,11.926912,3.627326,0.627326,6.627326,none,0.000000,3,-33.055106,2.725630,0.090000,2.635630
112,9.955151,14.250379,11.250379,17.250379,buy_from_mm,17.250379,2,-15.804727,4.105575,0.040000,4.065575
113,8.779442,5.362789,2.362789,8.362789,sell_to_mm,2.362789,3,-18.167516,8.170810,0.090000,8.080810
114,8.013354,2.938664,-0.061336,5.938664,none,0.000000,3,-18.167516,5.872545,0.090000,5.782545
115,8.047405,7.829132,4.829132,10.829132,none,0.000000,3,-18.167516,5.974698,0.090000,5.884698
116,7.714583,7.994011,4.994011,10.994011,none,0.000000,3,-18.167516,4.976232,0.090000,4.886232
117,8.314385,11.562567,8.562567,14.562567,sell_to_mm,8.562567,4,-26.730083,6.527456,0.160000,6.367456
118,8.960373,2.095057,-0.904943,5.095057,none,0.000000,4,-26.730083,9.111409,0.160000,8.951409
119,9.687869,11.552574,8.552574,14.552574,none,0.000000,4,-26.730083,12.021394,0.160000,11.861394
120,9.245236,6.232316,3.232316,9.232316,buy_from_mm,9.232316,3,-17.497767,10.237940,0.090000,10.147940
121,9.859411,15.387582,12.387582,18.387582,none,0.000000,3,-17.497767,12.080465,0.090000,11.990465
122,8.985943,7.582150,4.582150,10.582150,none,0.000000,3,-17.497767,9.460063,0.090000,9.370063
123,7.715815,14.242346,11.242346,17.242346,none,0.000000,3,-17.497767,5.649679,0.090000,5.559679
124,6.252448,4.498656,1.498656,7.498656,sell_to_mm,1.498656,4,-18.996423,6.013368,0.160000,5.853368
125,8.256215,3.731988,0.731988,6.731988,buy_from_mm,6.731988,3,-12.264436,12.504210,0.090000,12.414210
126,9.086702,10.033292,7.033292,13.033292,none,0.000000,3,-12.264436,14.995671,0.090000,14.905671
127,9.583040,12.576018,9.576018,15.576018,none,0.000000,3,-12.264436,16.484683,0.090000,16.394683
128,11.696054,9.162146,6.162146,12.162146,none,0.000000,3,-12.264436,22.823728,0.090000,22.733728
129,12.530869,10.494041,7.494041,13.494041,none,0.000000,3,-12.264436,25.328170,0.090000,25.238170
130,13.316559,14.062851,11.062851,17.062851,none,0.000000,3,-12.264436,27.685241,0.090000,27.595241
131,12.893589,20.655573,17.655573,23.655573,none,0.000000,3,-12.264436,26.416331,0.090000,26.326331
132,13.943944,12.290783,9.290783,15.290783,none,0.000000,3,-12.264436,29.567395,0.090000,29.477395
133,14.802946,15.617480,12.617480,18.617480,none,0.000000,3,-12.264436,32.144402,0.090000,32.054402
134,15.217033,19.201293,16.201293,22.201293,sell_to_mm,16.201293,4,-28.465728,32.402403,0.160000,32.242403
135,15.194802,14.617877,11.617877,17.617877,none,0.000000,4,-28.465728,32.313481,0.160000,32.153481
136,16.354038,13.192235,10.192235,16.192235,buy_from_mm,16.192235,3,-12.273494,36.788621,0.090000,36.698621
137,16.914491,9.154617,6.154617,12.154617,buy_from_mm,12.154617,2,-0.118876,33.710105,0.040000,33.670105
138,16.444764,13.855756,10.855756,16.855756,none,0.000000,2,-0.118876,32.770651,0.040000,32.730651
139,17.207116,18.222597,15.222597,21.222597,none,0.000000,2,-0.118876,34.295355,0.040000,34.255355
140,17.647145,20.423889,17.423889,23.423889,none,0.000000,2,-0.118876,35.175414,0.040000,35.135414
141,18.347420,18.024327,15.024327,21.024327,none,0.000000,2,-0.118876,36.575963,0.040000,36.535963
142,18.946781,23.892858,20.892858,26.892858,none,0.000000,2,-0.118876,37.774686,0.040000,37.734686
143,18.837579,23.328198,20.328198,26.328198,sell_to_mm,20.328198,3,-20.447075,36.065662,0.090000,35.975662
144,18.900674,15.741316,12.741316,18.741316,none,0.000000,3,-20.447075,36.254948,0.090000,36.164948
145,19.805772,19.835300,16.835300,22.835300,none,0.000000,3,-20.447075,38.970241,0.090000,38.880241
146,19.880554,26.944722,23.944722,29.944722,none,0.000000,3,-20.447075,39.194588,0.090000,39.104588
147,18.661012,20.336639,17.336639,23.336639,none,0.000000,3,-20.447075,35.535961,0.090000,35.445961
148,19.693901,16.856685,13.856685,19.856685,none,0.000000,3,-20.447075,38.634628,0.090000,38.544628
149,21.210758,20.365494,17.365494,23.365494,none,0.000000,3,-20.447075,43.185200,0.090000,43.095200
150,20.932885,24.639151,21.639151,27.639151,none,0.000000,3,-20.447075,42.351579,0.090000,42.261579
151,18.486839,17.752248,14.752248,20.752248,none,0.000000,3,-20.447075,35.013442,0.090000,34.923442
152,18.955026,19.537576,16.537576,22.537576,none,0.000000,3,-20.447075,36.418004,0.090000,36.328004
153,16.256081,20.890301,17.890301,23.890301,none,0.000000,3,-20.447075,28.321168,0.090000,28.231168
154,17.581230,8.667314,5.667314,11.667314,buy_from_mm,11.667314,2,-8.779760,26.382700,0.040000,26.342700
155,17.642339,10.741611,7.741611,13.741611,buy_from_mm,13.741611,1,4.961851,22.604190,0.010000,22.594190
156,16.541641,13.350273,10.350273,16.350273,buy_from_mm,16.350273,0,21.312124,21.312124,0.000000,21.312124
157,17.587445,29.744034,26.744034,32.744034,none,0.000000,0,21.312124,21.312124,0.000000,21.312124
158,16.760026,6.705963,3.705963,9.705963,buy_from_mm,9.705963,-1,31.018087,14.258060,0.010000,14.248060
159,15.627475,9.719415,6.719415,12.719415,sell_to_mm,6.719415,0,24.298672,24.298672,0.000000,24.298672
160,13.304840,20.900110,17.900110,23.900110,sell_to_mm,17.900110,1,6.398562,19.703402,0.010000,19.693402
161,14.450190,15.719439,12.719439,18.719439,none,0.000000,1,6.398562,20.848752,0.010000,20.838752
162,14.340396,14.617129,11.617129,17.617129,none,0.000000,1,6.398562,20.738958,0.010000,20.728958
163,13.487628,16.815665,13.815665,19.815665,sell_to_mm,13.815665,2,-7.417103,19.558152,0.040000,19.518152
164,13.017397,13.832571,10.832571,16.832571,none,0.000000,2,-7.417103,18.617691,0.040000,18.577691
165,14.713083,19.257252,16.257252,22.257252,sell_to_mm,16.257252,3,-23.674355,20.464894,0.090000,20.374894
166,15.700361,18.419333,15.419333,21.419333,buy_from_mm,21.419333,2,-2.255022,29.145700,0.040000,29.105700
167,16.248778,18.307933,15.307933,21.307933,none,0.000000,2,-2.255022,30.242534,0.040000,30.202534
168,18.171431,15.979491,12.979491,18.979491,sell_to_mm,12.979491,3,-15.234512,39.279781,0.090000,39.189781
169,19.091919,23.052506,20.052506,26.052506,sell_to_mm,20.052506,4,-35.287018,41.080660,0.160000,40.920660
170,19.210917,26.986110,23.986110,29.986110,none,0.000000,4,-35.287018,41.556652,0.160000,41.396652
171,19.212233,23.254430,20.254430,26.254430,sell_to_mm,20.254430,5,-55.541447,40.519719,0.250000,40.269719
172,20.532450,22.381203,19.381203,25.381203,none,0.000000,5,-55.541447,47.120802,0.250000,46.870802
173,18.707982,21.309984,18.309984,24.309984,none,0.000000,5,-55.541447,37.998462,0.250000,37.748462
174,18.107792,15.377986,12.377986,18.377986,none,0.000000,5,-55.541447,34.997511,0.250000,34.747511
175,17.786294,11.933813,8.933813,14.933813,buy_from_mm,14.933813,4,-40.607634,30.537542,0.160000,30.377542
176,19.775369,18.627001,15.627001,21.627001,none,0.000000,4,-40.607634,38.493842,0.160000,38.333842
177,18.359324,14.941200,11.941200,17.941200,buy_from_mm,17.941200,3,-22.666434,32.411537,0.090000,32.321537
178,18.034045,17.589066,14.589066,20.589066,sell_to_mm,14.589066,4,-37.255500,34.880681,0.160000,34.720681
179,15.901804,16.604852,13.604852,19.604852,sell_to_mm,13.604852,5,-50.860352,28.648667,0.250000,28.398667
180,14.289076,13.642688,10.642688,16.642688,none,0.000000,5,-50.860352,20.585030,0.250000,20.335030
181,14.212108,11.026230,8.026230,14.026230,buy_from_mm,14.026230,4,-36.834122,20.014310,0.160000,19.854310
182,15.039687,16.276912,13.276912,19.276912,none,0.000000,4,-36.834122,23.324625,0.160000,23.164625
183,15.581081,10.993815,7.993815,13.993815,none,0.000000,4,-36.834122,25.490201,0.160000,25.330201
184,14.322636,22.326277,19.326277,25.326277,sell_to_mm,19.326277,5,-56.160400,15.452781,0.250000,15.202781
185,14.084353,18.650471,15.650471,21.650471,none,0.000000,5,-56.160400,14.261367,0.250000,14.011367
186,14.545471,19.799715,16.799715,22.799715,none,0.000000,5,-56.160400,16.566954,0.250000,16.316954
187,14.571991,23.176127,20.176127,26.176127,sell_to_mm,20.176127,6,-76.336527,11.095420,0.360000,10.735420
188,13.817770,8.911869,5.911869,11.911869,buy_from_mm,11.911869,5,-64.424658,4.664192,0.250000,4.414192
189,13.303883,10.868958,7.868958,13.868958,none,0.000000,5,-64.424658,2.094757,0.250000,1.844757
190,13.029424,11.612587,8.612587,14.612587,none,0.000000,5,-64.424658,0.722464,0.250000,0.472464
191,12.726067,16.285445,13.285445,19.285445,sell_to_mm,13.285445,6,-77.710103,-1.353699,0.360000,-1.713699
192,13.526694,19.702372,16.702372,22.702372,sell_to_mm,16.702372,7,-94.412475,0.274381,0.490000,-0.215619
193,12.958394,14.688142,11.688142,17.688142,none,0.000000,7,-94.412475,-3.703717,0.490000,-4.193717
194,13.384615,15.026138,12.026138,18.026138,none,0.000000,7,-94.412475,-0.720168,0.490000,-1.210168
195,12.776330,5.438371,2.438371,8.438371,buy_from_mm,8.438371,6,-85.974104,-9.316122,0.360000,-9.676122
196,12.748334,10.590478,7.590478,13.590478,none,0.000000,6,-85.974104,-9.484098,0.360000,-9.844098
197,13.313026,17.234301,14.234301,20.234301,none,0.000000,6,-85.974104,-6.095946,0.360000,-6.455946
198,13.066711,15.330448,12.330448,18.330448,none,0.000000,6,-85.974104,-7.573837,0.360000,-7.933837
199,13.845954,15.527403,12.527403,18.527403,sell_to_mm,12.527403,7,-98.501507,-1.579832,0.490000,-2.069832
200,13.329026,12.699892,9.699892,15.699892,none,0.000000,7,-98.501507,-5.198326,0.490000,-5.688326
201,13.260142,8.406441,5.406441,11.406441,buy_from_mm,11.406441,6,-87.095066,-7.534214,0.360000,-7.894214
202,13.345264,11.026716,8.026716,14.026716,none,0.000000,6,-87.095066,-7.023483,0.360000,-7.383483
203,15.202537,14.994739,11.994739,17.994739,none,0.000000,6,-87.095066,4.120155,0.360000,3.760155
204,14.314090,19.195665,16.195665,22.195665,buy_from_mm,22.195665,5,-64.899402,6.671050,0.250000,6.421050
205,13.744369,20.905200,17.905200,23.905200,sell_to_mm,17.905200,6,-82.804602,-0.338386,0.360000,-0.698386
206,14.518206,15.153030,12.153030,18.153030,none,0.000000,6,-82.804602,4.304632,0.360000,3.944632
207,15.096898,14.349750,11.349750,17.349750,none,0.000000,6,-82.804602,7.776786,0.360000,7.416786
208,15.929164,13.379715,10.379715,16.379715,none,0.000000,6,-82.804602,12.770382,0.360000,12.410382
209,14.594913,14.076189,11.076189,17.076189,none,0.000000,6,-82.804602,4.764878,0.360000,4.404878
210,15.341790,14.106096,11.106096,17.106096,none,0.000000,6,-82.804602,9.246141,0.360000,8.886141
211,16.076110,19.930562,16.930562,22.930562,sell_to_mm,16.930562,7,-99.735164,12.797606,0.490000,12.307606
212,14.458698,9.009964,6.009964,12.009964,none,0.000000,7,-99.735164,1.475725,0.490000,0.985725
213,14.241332,13.922912,10.922912,16.922912,none,0.000000,7,-99.735164,-0.045837,0.490000,-0.535837
214,12.786644,13.335715,10.335715,16.335715,none,0.000000,7,-99.735164,-10.228654,0.490000,-10.718654
215,12.745096,9.550468,6.550468,12.550468,buy_from_mm,12.550468,6,-87.184696,-10.714119,0.360000,-11.074119
216,12.582976,12.621969,9.621969,15.621969,none,0.000000,6,-87.184696,-11.686842,0.360000,-12.046842
217,14.821379,20.639928,17.639928,23.639928,none,0.000000,6,-87.184696,1.743579,0.360000,1.383579
218,14.417298,13.517817,10.517817,16.517817,none,0.000000,6,-87.184696,-0.680908,0.360000,-1.040908
219,14.276146,15.273493,12.273493,18.273493,buy_from_mm,18.273493,5,-68.911203,2.469527,0.250000,2.219527
220,14.050243,19.074720,16.074720,22.074720,sell_to_mm,16.074720,6,-84.985924,-0.684468,0.360000,-1.044468
221,15.879744,14.141362,11.141362,17.141362,none,0.000000,6,-84.985924,10.292540,0.360000,9.932540
222,15.636771,19.642555,16.642555,22.642555,sell_to_mm,16.642555,7,-101.628479,7.828915,0.490000,7.338915
223,14.789358,10.500950,7.500950,13.500950,buy_from_mm,13.500950,6,-88.127529,0.608620,0.360000,0.248620
224,14.144255,19.726009,16.726009,22.726009,sell_to_mm,16.726009,7,-104.853538,-5.843753,0.490000,-6.333753
225,14.491367,13.155657,10.155657,16.155657,none,0.000000,7,-104.853538,-3.413965,0.490000,-3.903965
226,15.369028,18.305691,15.305691,21.305691,none,0.000000,7,-104.853538,2.729655,0.490000,2.239655
227,14.967532,14.877912,11.877912,17.877912,buy_from_mm,17.877912,6,-86.975626,2.829564,0.360000,2.469564
228,14.364472,10.285127,7.285127,13.285127,none,0.000000,6,-86.975626,-0.788792,0.360000,-1.148792
229,14.331159,16.378889,13.378889,19.378889,none,0.000000,6,-86.975626,-0.988670,0.360000,-1.348670
230,13.826062,12.799681,9.799681,15.799681,none,0.000000,6,-86.975626,-4.019252,0.360000,-4.379252
231,14.634652,10.131967,7.131967,13.131967,none,0.000000,6,-86.975626,0.832288,0.360000,0.472288
232,15.481234,11.080157,8.080157,14.080157,none,0.000000,6,-86.975626,5.911780,0.360000,5.551780
233,17.879581,23.778586,20.778586,26.778586,sell_to_mm,20.778586,7,-107.754212,17.402856,0.490000,16.912856
234,18.852377,22.797610,19.797610,25.797610,none,0.000000,7,-107.754212,24.212428,0.490000,23.722428
235,18.885645,15.036830,12.036830,18.036830,none,0.000000,7,-107.754212,24.445305,0.490000,23.955305
236,19.527074,22.475279,19.475279,25.475279,none,0.000000,7,-107.754212,28.935309,0.490000,28.445309
237,20.167641,16.454057,13.454057,19.454057,none,0.000000,7,-107.754212,33.419273,0.490000,32.929273
238,20.502342,16.081355,13.081355,19.081355,buy_from_mm,19.081355,6,-88.672857,34.341194,0.360000,33.981194
239,19.743210,8.946411,5.946411,11.946411,buy_from_mm,11.946411,5,-76.726445,21.989606,0.250000,21.739606
240,18.540840,19.386598,16.386598,22.386598,sell_to_mm,16.386598,6,-93.113043,18.131995,0.360000,17.771995
241,18.716505,22.522084,19.522084,25.522084,sell_to_mm,19.522084,7,-112.635128,18.380406,0.490000,17.890406
242,17.253451,15.114987,12.114987,18.114987,none,0.000000,7,-112.635128,8.139032,0.490000,7.649032
243,17.844528,16.923631,13.923631,19.923631,sell_to_mm,13.923631,8,-126.558759,16.197464,0.640000,15.557464
244,18.694576,17.471840,14.471840,20.471840,sell_to_mm,14.471840,9,-141.030599,27.220589,0.810000,26.410589
245,18.865578,18.363723,15.363723,21.363723,none,0.000000,9,-141.030599,28.759602,0.810000,27.949602
246,19.845638,21.907418,18.907418,24.907418,none,0.000000,9,-141.030599,37.580141,0.810000,36.770141
247,21.419473,21.194390,18.194390,24.194390,buy_from_mm,24.194390,8,-116.836209,54.519576,0.640000,53.879576
248,21.571853,22.254541,19.254541,25.254541,sell_to_mm,19.254541,9,-136.090750,58.055925,0.810000,57.245925
249,21.447506,17.876935,14.876935,20.876935,buy_from_mm,20.876935,8,-115.213815,56.366232,0.640000,55.726232
250,20.777764,24.613586,21.613586,27.613586,sell_to_mm,21.613586,9,-136.827401,50.172475,0.810000,49.362475
