t,true_value,signal,bid,ask,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
513,25.873605,16.703869,15.703869,17.703869,buy_from_mm,17.703869,9,-594.899333,-362.036889,0.810000,-362.846889
514,28.212897,29.359722,28.359722,30.359722,none,0.000000,9,-594.899333,-340.983261,0.810000,-341.793261
515,27.924725,24.298638,23.298638,25.298638,none,0.000000,9,-594.899333,-343.576807,0.810000,-344.386807
516,26.009828,21.464189,20.464189,22.464189,none,0.000000,9,-594.899333,-360.810878,0.810000,-361.620878
517,27.388989,32.287075,31.287075,33.287075,sell_to_mm,31.287075,10,-626.186408,-352.296517,1.000000,-353.296517
518,25.416419,27.063197,26.063197,28.063197,none,0.000000,10,-626.186408,-372.022214,1.000000,-373.022214
519,27.354509,23.155736,22.155736,24.155736,buy_from_mm,24.155736,9,-602.030672,-355.840095,0.810000,-356.650095
520,27.953481,32.513555,31.513555,33.513555,none,0.000000,9,-602.030672,-350.449346,0.810000,-351.259346
521,28.641099,29.963955,28.963955,30.963955,none,0.000000,9,-602.030672,-344.260777,0.810000,-345.070777
522,27.890055,25.168874,24.168874,26.168874,buy_from_mm,26.168874,8,-575.861798,-352.741355,0.640000,-353.381355
523,28.435632,27.968298,26.968298,28.968298,none,0.000000,8,-575.861798,-348.376741,0.640000,-349.016741
524,28.334959,29.797411,28.797411,30.797411,sell_to_mm,28.797411,9,-604.659209,-349.644583,0.810000,-350.454583
525,28.887415,27.340451,26.340451,28.340451,sell_to_mm,26.340451,10,-630.999661,-342.125515,1.000000,-343.125515
526,26.980326,19.053531,18.053531,20.053531,none,0.000000,10,-630.999661,-361.196405,1.000000,-362.196405
527,26.371064,28.987388,27.987388,29.987388,sell_to_mm,27.987388,11,-658.987049,-368.905345,1.210000,-370.115345
528,25.918589,20.698410,19.698410,21.698410,none,0.000000,11,-658.987049,-373.882569,1.210000,-375.092569
529,27.759621,22.923094,21.923094,23.923094,none,0.000000,11,-658.987049,-353.631222,1.210000,-354.841222
530,27.701993,19.744757,18.744757,20.744757,buy_from_mm,20.744757,10,-638.242292,-361.222364,1.000000,-362.222364
531,28.091503,23.702909,22.702909,24.702909,buy_from_mm,24.702909,9,-613.539383,-360.715852,0.810000,-361.525852
532,27.010750,24.443535,23.443535,25.443535,none,0.000000,9,-613.539383,-370.442629,0.810000,-371.252629
533,28.483548,32.823486,31.823486,33.823486,sell_to_mm,31.823486,10,-645.362868,-360.527390,1.000000,-361.527390
534,29.271197,29.528771,28.528771,30.528771,none,0.000000,10,-645.362868,-352.650900,1.000000,-353.650900
535,28.290028,31.714596,30.714596,32.714596,sell_to_mm,30.714596,11,-676.077464,-364.887156,1.210000,-366.097156
536,29.031532,31.223297,30.223297,32.223297,buy_from_mm,32.223297,10,-643.854167,-353.538850,1.000000,-354.538850
537,27.339877,28.201465,27.201465,29.201465,none,0.000000,10,-643.854167,-370.455402,1.000000,-371.455402
538,28.322912,27.907178,26.907178,28.907178,none,0.000000,10,-643.854167,-360.625043,1.000000,-361.625043
539,29.771554,28.211822,27.211822,29.211822,none,0.000000,10,-643.854167,-346.138631,1.000000,-347.138631
540,28.542325,20.849384,19.849384,21.849384,buy_from_mm,21.849384,9,-622.004783,-365.123854,0.810000,-365.933854
541,29.679245,28.809288,27.809288,29.809288,none,0.000000,9,-622.004783,-354.891580,0.810000,-355.701580
542,27.528592,35.326295,34.326295,36.326295,sell_to_mm,34.326295,10,-656.331078,-381.045158,1.000000,-382.045158
543,26.820307,29.803836,28.803836,30.803836,none,0.000000,10,-656.331078,-388.128011,1.000000,-389.128011
544,25.940344,34.938575,33.938575,35.938575,none,0.000000,10,-656.331078,-396.927637,1.000000,-397.927637
545,23.755222,21.606371,20.606371,22.606371,buy_from_mm,22.606371,9,-633.724708,-419.927706,0.810000,-420.737706
546,24.075112,25.960601,24.960601,26.960601,none,0.000000,9,-633.724708,-417.048703,0.810000,-417.858703
547,24.345999,29.190030,28.190030,30.190030,sell_to_mm,28.190030,10,-661.914738,-418.454749,1.000000,-419.454749
548,25.618118,26.936115,25.936115,27.936115,none,0.000000,10,-661.914738,-405.733562,1.000000,-406.733562
549,23.403163,27.434131,26.434131,28.434131,none,0.000000,10,-661.914738,-427.883105,1.000000,-428.883105
550,21.629373,18.891324,17.891324,19.891324,buy_from_mm,19.891324,9,-642.023414,-447.359055,0.810000,-448.169055
551,22.681216,24.417427,23.417427,25.417427,none,0.000000,9,-642.023414,-437.892473,0.810000,-438.702473
552,24.045229,24.957696,23.957696,25.957696,none,0.000000,9,-642.023414,-425.616349,0.810000,-426.426349
553,23.772530,19.511036,18.511036,20.511036,none,0.000000,9,-642.023414,-428.070644,0.810000,-428.880644
554,24.769146,19.971095,18.971095,20.971095,buy_from_mm,20.971095,8,-621.052319,-422.899147,0.640000,-423.539147
555,24.797802,21.901427,20.901427,22.901427,buy_from_mm,22.901427,7,-598.150892,-424.566279,0.490000,-425.056279
556,25.547264,26.026261,25.026261,27.026261,none,0.000000,7,-598.150892,-419.320045,0.490000,-419.810045
557,25.478724,26.876666,25.876666,27.876666,sell_to_mm,25.876666,8,-624.027558,-420.197770,0.640000,-420.837770
558,24.893375,26.643897,25.643897,27.643897,buy_from_mm,27.643897,7,-596.383661,-422.130036,0.490000,-422.620036
559,24.498714,28.299364,27.299364,29.299364,none,0.000000,7,-596.383661,-424.892665,0.490000,-425.382665
560,25.879661,25.674975,24.674975,26.674975,none,0.000000,7,-596.383661,-415.226031,0.490000,-415.716031
561,25.465566,23.411958,22.411958,24.411958,none,0.000000,7,-596.383661,-418.124698,0.490000,-418.614698
562,25.501272,24.024830,23.024830,25.024830,buy_from_mm,25.024830,6,-571.358831,-418.351196,0.360000,-418.711196
563,25.120881,29.585322,28.585322,30.585322,none,0.000000,6,-571.358831,-420.633547,0.360000,-420.993547
564,26.176016,26.592074,25.592074,27.592074,none,0.000000,6,-571.358831,-414.302733,0.360000,-414.662733
565,26.830910,23.399274,22.399274,24.399274,none,0.000000,6,-571.358831,-410.373371,0.360000,-410.733371
566,26.738878,29.074063,28.074063,30.074063,none,0.000000,6,-571.358831,-410.925565,0.360000,-411.285565
567,27.793361,23.345356,22.345356,24.345356,none,0.000000,6,-571.358831,-404.598667,0.360000,-404.958667
568,27.332325,31.213853,30.213853,32.213853,sell_to_mm,30.213853,7,-601.572684,-410.246411,0.490000,-410.736411
569,26.603957,27.556236,26.556236,28.556236,none,0.000000,7,-601.572684,-415.344982,0.490000,-415.834982
570,27.313141,32.532547,31.532547,33.532547,sell_to_mm,31.532547,8,-633.105230,-414.600105,0.640000,-415.240105
571,28.587816,25.585882,24.585882,26.585882,buy_from_mm,26.585882,7,-606.519348,-406.404637,0.490000,-406.894637
572,28.271362,34.945928,33.945928,35.945928,sell_to_mm,33.945928,8,-640.465276,-414.294383,0.640000,-414.934383
573,27.485974,24.427761,23.427761,25.427761,none,0.000000,8,-640.465276,-420.577481,0.640000,-421.217481
574,27.223281,22.461696,21.461696,23.461696,buy_from_mm,23.461696,7,-617.003579,-426.440614,0.490000,-426.930614
575,26.812957,27.953980,26.953980,28.953980,none,0.000000,7,-617.003579,-429.312881,0.490000,-429.802881
576,27.736811,22.476868,21.476868,23.476868,buy_from_mm,23.476868,6,-593.526712,-427.105847,0.360000,-427.465847
577,27.882025,30.284706,29.284706,31.284706,sell_to_mm,29.284706,7,-622.811417,-427.637244,0.490000,-428.127244
578,27.401083,36.156573,35.156573,37.156573,none,0.000000,7,-622.811417,-431.003839,0.490000,-431.493839
579,27.311039,28.977125,27.977125,29.977125,sell_to_mm,27.977125,8,-650.788542,-432.300229,0.640000,-432.940229
580,28.317949,31.742575,30.742575,32.742575,none,0.000000,8,-650.788542,-424.244952,0.640000,-424.884952
581,28.037512,25.990999,24.990999,26.990999,none,0.000000,8,-650.788542,-426.488443,0.640000,-427.128443
582,28.641315,28.163531,27.163531,29.163531,sell_to_mm,27.163531,9,-677.952073,-420.180237,0.810000,-420.990237
583,26.874819,32.651160,31.651160,33.651160,none,0.000000,9,-677.952073,-436.078700,0.810000,-436.888700
584,25.415135,19.587926,18.587926,20.587926,sell_to_mm,18.587926,10,-696.539999,-442.388645,1.000000,-443.388645
585,27.145189,29.688323,28.688323,30.688323,sell_to_mm,28.688323,11,-725.228322,-426.631247,1.210000,-427.841247
586,27.543587,22.366933,21.366933,23.366933,buy_from_mm,23.366933,10,-701.861388,-426.425519,1.000000,-427.425519
587,28.282815,25.572862,24.572862,26.572862,buy_from_mm,26.572862,9,-675.288527,-420.743192,0.810000,-421.553192
588,28.605760,31.292838,30.292838,32.292838,none,0.000000,9,-675.288527,-417.836686,0.810000,-418.646686
589,28.291743,24.774983,23.774983,25.774983,none,0.000000,9,-675.288527,-420.662843,0.810000,-421.472843
590,27.714470,22.525223,21.525223,23.525223,none,0.000000,9,-675.288527,-425.858298,0.810000,-426.668298
591,27.277835,26.933735,25.933735,27.933735,none,0.000000,9,-675.288527,-429.788013,0.810000,-430.598013
592,27.512378,23.690114,22.690114,24.690114,sell_to_mm,22.690114,10,-697.978640,-422.854857,1.000000,-423.854857
593,28.001439,33.548313,32.548313,34.548313,none,0.000000,10,-697.978640,-417.964248,1.000000,-418.964248
594,26.686034,18.087350,17.087350,19.087350,none,0.000000,10,-697.978640,-431.118302,1.000000,-432.118302
595,28.206582,22.854657,21.854657,23.854657,buy_from_mm,23.854657,9,-674.123983,-420.264745,0.810000,-421.074745
596,28.258097,31.503253,30.503253,32.503253,sell_to_mm,30.503253,10,-704.627236,-422.046268,1.000000,-423.046268
597,27.599264,25.606438,24.606438,26.606438,buy_from_mm,26.606438,9,-678.020798,-429.627422,0.810000,-430.437422
598,26.946672,22.907744,21.907744,23.907744,buy_from_mm,23.907744,8,-654.113054,-438.539680,0.640000,-439.179680
599,26.842933,25.421323,24.421323,26.421323,sell_to_mm,24.421323,9,-678.534378,-436.947983,0.810000,-437.757983
600,27.266721,29.573418,28.573418,30.573418,none,0.000000,9,-678.534378,-433.133888,0.810000,-433.943888
601,27.094178,26.798238,25.798238,27.798238,none,0.000000,9,-678.534378,-434.686773,0.810000,-435.496773
602,25.963628,19.966823,18.966823,20.966823,buy_from_mm,20.966823,8,-657.567554,-449.858530,0.640000,-450.498530
603,26.502498,26.807024,25.807024,27.807024,none,0.000000,8,-657.567554,-445.547567,0.640000,-446.187567
604,28.196825,25.040298,24.040298,26.040298,buy_from_mm,26.040298,7,-631.527256,-434.149484,0.490000,-434.639484
605,29.136254,23.915597,22.915597,24.915597,sell_to_mm,22.915597,8,-654.442853,-421.352820,0.640000,-421.992820
606,29.952073,28.905119,27.905119,29.905119,none,0.000000,8,-654.442853,-414.826269,0.640000,-415.466269
607,30.734034,23.881584,22.881584,24.881584,none,0.000000,8,-654.442853,-408.570582,0.640000,-409.210582
608,30.490881,29.388937,28.388937,30.388937,none,0.000000,8,-654.442853,-410.515806,0.640000,-411.155806
609,30.489042,29.496787,28.496787,30.496787,none,0.000000,8,-654.442853,-410.530518,0.640000,-411.170518
610,31.469794,31.187756,30.187756,32.187756,none,0.000000,8,-654.442853,-402.684504,0.640000,-403.324504
611,32.356550,35.390221,34.390221,36.390221,none,0.000000,8,-654.442853,-395.590449,0.640000,-396.230449
612,33.790753,32.302147,31.302147,33.302147,buy_from_mm,33.302147,7,-621.140705,-384.605436,0.490000,-385.095436
613,33.238551,33.977812,32.977812,34.977812,none,0.000000,7,-621.140705,-388.470848,0.490000,-388.960848
614,33.980997,32.404866,31.404866,33.404866,buy_from_mm,33.404866,6,-587.735839,-383.849855,0.360000,-384.209855
615,35.375178,32.710341,31.710341,33.710341,none,0.000000,6,-587.735839,-375.484772,0.360000,-375.844772
616,34.457531,30.874600,29.874600,31.874600,none,0.000000,6,-587.735839,-380.990652,0.360000,-381.350652
617,35.708242,35.067084,34.067084,36.067084,sell_to_mm,34.067084,7,-621.802923,-371.845227,0.490000,-372.335227
618,35.183064,32.733476,31.733476,33.733476,buy_from_mm,33.733476,6,-588.069447,-376.971064,0.360000,-377.331064
619,34.561942,38.641987,37.641987,39.641987,none,0.000000,6,-588.069447,-380.697793,0.360000,-381.057793
620,32.224238,27.413254,26.413254,28.413254,sell_to_mm,26.413254,7,-614.482701,-388.913038,0.490000,-389.403038
621,32.415219,30.644229,29.644229,31.644229,none,0.000000,7,-614.482701,-387.576165,0.490000,-388.066165
622,31.890627,30.022609,29.022609,31.022609,buy_from_mm,31.022609,6,-583.460092,-392.116328,0.360000,-392.476328
623,31.483302,36.991101,35.991101,37.991101,sell_to_mm,35.991101,7,-619.451192,-399.068079,0.490000,-399.558079
624,30.841638,25.148792,24.148792,26.148792,none,0.000000,7,-619.451192,-403.559727,0.490000,-404.049727
625,31.659836,27.036841,26.036841,28.036841,buy_from_mm,28.036841,6,-591.414351,-401.455337,0.360000,-401.815337
626,30.748888,30.552573,29.552573,31.552573,none,0.000000,6,-591.414351,-406.921023,0.360000,-407.281023
627,30.801760,32.244060,31.244060,33.244060,none,0.000000,6,-591.414351,-406.603792,0.360000,-406.963792
628,29.792732,24.011327,23.011327,25.011327,none,0.000000,6,-591.414351,-412.657959,0.360000,-413.017959
629,28.290728,37.138380,36.138380,38.138380,none,0.000000,6,-591.414351,-421.669981,0.360000,-422.029981
630,27.053772,23.755545,22.755545,24.755545,sell_to_mm,22.755545,7,-614.169896,-424.793490,0.490000,-425.283490
631,26.784767,25.120412,24.120412,26.120412,buy_from_mm,26.120412,6,-588.049485,-427.340883,0.360000,-427.700883
632,23.751434,23.613417,22.613417,24.613417,none,0.000000,6,-588.049485,-445.540882,0.360000,-445.900882
633,23.814711,18.262175,17.262175,19.262175,buy_from_mm,19.262175,5,-568.787309,-449.713752,0.250000,-449.963752
634,22.256954,30.142373,29.142373,31.142373,none,0.000000,5,-568.787309,-457.502541,0.250000,-457.752541
635,21.858462,26.262647,25.262647,27.262647,sell_to_mm,25.262647,6,-594.049957,-462.899183,0.360000,-463.259183
636,22.385125,18.498464,17.498464,19.498464,buy_from_mm,19.498464,5,-574.551493,-462.625867,0.250000,-462.875867
637,23.349528,16.675524,15.675524,17.675524,none,0.000000,5,-574.551493,-457.803852,0.250000,-458.053852
638,23.777420,22.981486,21.981486,23.981486,none,0.000000,5,-574.551493,-455.664393,0.250000,-455.914393
639,23.366862,22.177877,21.177877,23.177877,none,0.000000,5,-574.551493,-457.717181,0.250000,-457.967181
640,23.924292,29.649508,28.649508,30.649508,buy_from_mm,30.649508,4,-543.901984,-448.204817,0.160000,-448.364817
641,23.455193,25.007987,24.007987,26.007987,buy_from_mm,26.007987,3,-517.893998,-447.528419,0.090000,-447.618419
642,22.151398,27.756549,26.756549,28.756549,none,0.000000,3,-517.893998,-451.439804,0.090000,-451.529804
643,23.888462,26.039917,25.039917,27.039917,sell_to_mm,25.039917,4,-542.933915,-447.380066,0.160000,-447.540066
644,23.126790,24.307030,23.307030,25.307030,none,0.000000,4,-542.933915,-450.426756,0.160000,-450.586756
645,24.395984,30.458171,29.458171,31.458171,buy_from_mm,31.458171,3,-511.475744,-438.287793,0.090000,-438.377793
646,23.238108,25.653371,24.653371,26.653371,none,0.000000,3,-511.475744,-441.761420,0.090000,-441.851420
647,24.842732,25.527724,24.527724,26.527724,sell_to_mm,24.527724,4,-536.003468,-436.632538,0.160000,-436.792538
648,23.953064,29.408746,28.408746,30.408746,sell_to_mm,28.408746,5,-564.412214,-444.646894,0.250000,-444.896894
649,22.777580,24.074361,23.074361,25.074361,sell_to_mm,23.074361,6,-587.486574,-450.821092,0.360000,-451.181092
650,22.449407,24.264953,23.264953,25.264953,sell_to_mm,23.264953,7,-610.751528,-453.605681,0.490000,-454.095681
651,23.999741,24.217170,23.217170,25.217170,buy_from_mm,25.217170,6,-585.534357,-441.535910,0.360000,-441.895910
652,22.413112,15.198634,14.198634,16.198634,buy_from_mm,16.198634,5,-569.335724,-457.270162,0.250000,-457.520162
653,21.999806,19.183740,18.183740,20.183740,sell_to_mm,18.183740,6,-587.519464,-455.520630,0.360000,-455.880630
654,21.651972,27.030802,26.030802,28.030802,buy_from_mm,28.030802,5,-559.488662,-451.228800,0.250000,-451.478800
655,22.782425,24.428814,23.428814,25.428814,buy_from_mm,25.428814,4,-534.059848,-442.930146,0.160000,-443.090146
656,25.201721,22.677721,21.677721,23.677721,buy_from_mm,23.677721,3,-510.382127,-434.776965,0.090000,-434.866965
657,25.049640,28.730723,27.730723,29.730723,sell_to_mm,27.730723,4,-538.112850,-437.914290,0.160000,-438.074290
658,25.195382,31.429087,30.429087,32.429087,sell_to_mm,30.429087,5,-568.541937,-442.565026,0.250000,-442.815026
659,25.725363,23.757799,22.757799,24.757799,buy_from_mm,24.757799,4,-543.784138,-440.882686,0.160000,-441.042686
660,26.274967,33.521564,32.521564,34.521564,none,0.000000,4,-543.784138,-438.684269,0.160000,-438.844269
661,26.332622,25.005990,24.005990,26.005990,none,0.000000,4,-543.784138,-438.453651,0.160000,-438.613651
662,27.950962,33.956219,32.956219,34.956219,none,0.000000,4,-543.784138,-431.980289,0.160000,-432.140289
663,28.881657,33.435045,32.435045,34.435045,none,0.000000,4,-543.784138,-428.257511,0.160000,-428.417511
664,27.297026,26.444922,25.444922,27.444922,buy_from_mm,27.444922,3,-516.339216,-434.448137,0.090000,-434.538137
665,27.955605,29.326287,28.326287,30.326287,sell_to_mm,28.326287,4,-544.665503,-432.843085,0.160000,-433.003085
666,28.461810,30.904812,29.904812,31.904812,none,0.000000,4,-544.665503,-430.818262,0.160000,-430.978262
667,28.686264,32.264881,31.264881,33.264881,sell_to_mm,31.264881,5,-575.930384,-432.499065,0.250000,-432.749065
668,28.423633,31.923186,30.923186,32.923186,sell_to_mm,30.923186,6,-606.853570,-436.311771,0.360000,-436.671771
669,27.081013,31.656819,30.656819,32.656819,sell_to_mm,30.656819,7,-637.510389,-447.943298,0.490000,-448.433298
670,26.419930,30.501624,29.501624,31.501624,none,0.000000,7,-637.510389,-452.570881,0.490000,-453.060881
671,27.606721,30.467084,29.467084,31.467084,sell_to_mm,29.467084,8,-666.977473,-446.123706,0.640000,-446.763706
672,28.140297,25.349305,24.349305,26.349305,none,0.000000,8,-666.977473,-441.855100,0.640000,-442.495100
673,26.825964,30.294261,29.294261,31.294261,sell_to_mm,29.294261,9,-696.271734,-454.838061,0.810000,-455.648061
674,26.098155,28.449671,27.449671,29.449671,none,0.000000,9,-696.271734,-461.388341,0.810000,-462.198341
675,26.562657,27.436699,26.436699,28.436699,buy_from_mm,28.436699,8,-667.835035,-455.333780,0.640000,-455.973780
676,25.912135,25.209512,24.209512,26.209512,none,0.000000,8,-667.835035,-460.537956,0.640000,-461.177956
677,26.433435,20.333335,19.333335,21.333335,none,0.000000,8,-667.835035,-456.367558,0.640000,-457.007558
678,26.601437,28.019871,27.019871,29.019871,sell_to_mm,27.019871,9,-694.854906,-455.441973,0.810000,-456.251973
679,25.643836,27.542194,26.542194,28.542194,none,0.000000,9,-694.854906,-464.060382,0.810000,-464.870382
680,23.987090,23.830779,22.830779,24.830779,none,0.000000,9,-694.854906,-478.971093,0.810000,-479.781093
681,24.819590,23.009712,22.009712,24.009712,buy_from_mm,24.009712,8,-670.845194,-472.288477,0.640000,-472.928477
682,25.458426,30.457568,29.457568,31.457568,none,0.000000,8,-670.845194,-467.177787,0.640000,-467.817787
683,26.289653,22.896087,21.896087,23.896087,buy_from_mm,23.896087,7,-646.949107,-462.921535,0.490000,-463.411535
684,27.373920,33.941320,32.941320,34.941320,sell_to_mm,32.941320,8,-679.890427,-460.899071,0.640000,-461.539071
685,28.663176,29.036950,28.036950,30.036950,none,0.000000,8,-679.890427,-450.585022,0.640000,-451.225022
686,26.874114,25.919400,24.919400,26.919400,none,0.000000,8,-679.890427,-464.897517,0.640000,-465.537517
687,28.322224,27.489307,26.489307,28.489307,none,0.000000,8,-679.890427,-453.312637,0.640000,-453.952637
688,29.246406,30.158919,29.158919,31.158919,none,0.000000,8,-679.890427,-445.919182,0.640000,-446.559182
689,30.536085,30.865847,29.865847,31.865847,none,0.000000,8,-679.890427,-435.601746,0.640000,-436.241746
690,31.370289,31.504539,30.504539,32.504539,none,0.000000,8,-679.890427,-428.928119,0.640000,-429.568119
691,30.509512,35.578442,34.578442,36.578442,none,0.000000,8,-679.890427,-435.814330,0.640000,-436.454330
692,29.406179,24.001119,23.001119,25.001119,buy_from_mm,25.001119,7,-654.889309,-449.046053,0.490000,-449.536053
693,28.441555,31.075522,30.075522,32.075522,sell_to_mm,30.075522,8,-684.964830,-457.432389,0.640000,-458.072389
694,28.672630,24.593317,23.593317,25.593317,buy_from_mm,25.593317,7,-659.371513,-458.663105,0.490000,-459.153105
695,28.126980,22.681662,21.681662,23.681662,none,0.000000,7,-659.371513,-462.482655,0.490000,-462.972655
696,27.869709,28.150195,27.150195,29.150195,sell_to_mm,27.150195,8,-686.521708,-463.564037,0.640000,-464.204037
697,26.748921,21.548924,20.548924,22.548924,buy_from_mm,22.548924,7,-663.972784,-476.730341,0.490000,-477.220341
698,25.700111,28.734974,27.734974,29.734974,sell_to_mm,27.734974,8,-691.707758,-486.106871,0.640000,-486.746871
699,25.036549,28.016986,27.016986,29.016986,sell_to_mm,27.016986,9,-718.724744,-493.395806,0.810000,-494.205806
700,24.271759,18.135411,17.135411,19.135411,buy_from_mm,19.135411,8,-699.589333,-505.415262,0.640000,-506.055262
701,23.779658,22.540270,21.540270,23.540270,none,0.000000,8,-699.589333,-509.352068,0.640000,-509.992068
702,24.539175,20.061299,19.061299,21.061299,none,0.000000,8,-699.589333,-503.275936,0.640000,-503.915936
703,24.523940,21.042915,20.042915,22.042915,buy_from_mm,22.042915,7,-677.546419,-505.878836,0.490000,-506.368836
704,23.848267,26.026549,25.026549,27.026549,sell_to_mm,25.026549,8,-702.572968,-511.786830,0.640000,-512.426830
705,23.007441,22.088202,21.088202,23.088202,none,0.000000,8,-702.572968,-518.513438,0.640000,-519.153438
706,21.862472,28.642294,27.642294,29.642294,sell_to_mm,27.642294,9,-730.215262,-533.453010,0.810000,-534.263010
707,22.053940,27.161195,26.161195,28.161195,sell_to_mm,26.161195,10,-756.376457,-535.837055,1.000000,-536.837055
708,21.277346,12.751819,11.751819,13.751819,buy_from_mm,13.751819,9,-742.624638,-551.128526,0.810000,-551.938526
709,21.567996,23.339855,22.339855,24.339855,none,0.000000,9,-742.624638,-548.512673,0.810000,-549.322673
710,21.121035,21.179696,20.179696,22.179696,none,0.000000,9,-742.624638,-552.535326,0.810000,-553.345326
711,20.462784,20.726809,19.726809,21.726809,none,0.000000,9,-742.624638,-558.459578,0.810000,-559.269578
712,20.088478,24.164437,23.164437,25.164437,none,0.000000,9,-742.624638,-561.828340,0.810000,-562.638340
713,19.562905,20.734760,19.734760,21.734760,none,0.000000,9,-742.624638,-566.558494,0.810000,-567.368494
714,19.264068,16.647932,15.647932,17.647932,none,0.000000,9,-742.624638,-569.248025,0.810000,-570.058025
715,20.941830,23.126768,22.126768,24.126768,none,0.000000,9,-742.624638,-554.148169,0.810000,-554.958169
716,20.105991,21.026725,20.026725,22.026725,none,0.000000,9,-742.624638,-561.670723,0.810000,-562.480723
717,19.264461,18.360609,17.360609,19.360609,none,0.000000,9,-742.624638,-569.244491,0.810000,-570.054491
718,19.170578,24.155758,23.155758,25.155758,none,0.000000,9,-742.624638,-570.089438,0.810000,-570.899438
719,19.427527,18.730864,17.730864,19.730864,none,0.000000,9,-742.624638,-567.776896,0.810000,-568.586896
720,20.675513,22.625851,21.625851,23.625851,none,0.000000,9,-742.624638,-556.545018,0.810000,-557.355018
721,21.005118,21.468295,20.468295,22.468295,none,0.000000,9,-742.624638,-553.578578,0.810000,-554.388578
722,20.141027,20.119381,19.119381,21.119381,none,0.000000,9,-742.624638,-561.355391,0.810000,-562.165391
723,20.536146,26.512446,25.512446,27.512446,sell_to_mm,25.512446,10,-768.137084,-562.775628,1.000000,-563.775628
724,22.519988,22.390160,21.390160,23.390160,none,0.000000,10,-768.137084,-542.937200,1.000000,-543.937200
725,20.555374,19.160204,18.160204,20.160204,none,0.000000,10,-768.137084,-562.583348,1.000000,-563.583348
726,20.599132,17.110282,16.110282,18.110282,buy_from_mm,18.110282,9,-750.026803,-564.634619,0.810000,-565.444619
727,20.475509,18.163340,17.163340,19.163340,none,0.000000,9,-750.026803,-565.747218,0.810000,-566.557218
728,19.944623,22.673157,21.673157,23.673157,none,0.000000,9,-750.026803,-570.525195,0.810000,-571.335195
729,21.143336,25.080213,24.080213,26.080213,sell_to_mm,24.080213,10,-774.107016,-562.673657,1.000000,-563.673657
730,20.860236,25.744604,24.744604,26.744604,sell_to_mm,24.744604,11,-798.851620,-569.389024,1.210000,-570.599024
731,20.127065,24.698846,23.698846,25.698846,none,0.000000,11,-798.851620,-577.453902,1.210000,-578.663902
732,19.867115,16.462676,15.462676,17.462676,buy_from_mm,17.462676,10,-781.388944,-582.717790,1.000000,-583.717790
733,19.118673,20.518141,19.518141,21.518141,sell_to_mm,19.518141,11,-800.907085,-590.601681,1.210000,-591.811681
734,19.561292,17.305631,16.305631,18.305631,buy_from_mm,18.305631,10,-782.601454,-586.988537,1.000000,-587.988537
735,19.470423,18.981323,17.981323,19.981323,none,0.000000,10,-782.601454,-587.897221,1.000000,-588.897221
736,19.798909,15.433388,14.433388,16.433388,sell_to_mm,14.433388,11,-797.034842,-579.246846,1.210000,-580.456846
737,18.834338,15.843439,14.843439,16.843439,buy_from_mm,16.843439,10,-780.191403,-591.848027,1.000000,-592.848027
738,19.170957,17.162468,16.162468,18.162468,buy_from_mm,18.162468,9,-762.028935,-589.490326,0.810000,-590.300326
739,19.108191,17.846143,16.846143,18.846143,buy_from_mm,18.846143,8,-743.182792,-590.317262,0.640000,-590.957262
740,21.413527,21.274266,20.274266,22.274266,none,0.000000,8,-743.182792,-571.874575,0.640000,-572.514575
741,22.805459,23.810815,22.810815,24.810815,buy_from_mm,24.810815,7,-718.371978,-558.733765,0.490000,-559.223765
742,23.418851,23.400221,22.400221,24.400221,none,0.000000,7,-718.371978,-554.440022,0.490000,-554.930022
743,22.300782,22.889036,21.889036,23.889036,none,0.000000,7,-718.371978,-562.266503,0.490000,-562.756503
744,22.792566,20.548126,19.548126,21.548126,sell_to_mm,19.548126,8,-737.920104,-555.579576,0.640000,-556.219576
745,22.741255,15.753743,14.753743,16.753743,buy_from_mm,16.753743,7,-721.166361,-561.977578,0.490000,-562.467578
746,23.792190,21.079675,20.079675,22.079675,buy_from_mm,22.079675,6,-699.086686,-556.333548,0.360000,-556.693548
747,24.715516,27.166742,26.166742,28.166742,none,0.000000,6,-699.086686,-550.793590,0.360000,-551.153590
748,25.084566,20.116600,19.116600,21.116600,none,0.000000,6,-699.086686,-548.579292,0.360000,-548.939292
749,25.912149,26.514515,25.514515,27.514515,none,0.000000,6,-699.086686,-543.613793,0.360000,-543.973793
750,26.719687,32.682226,31.682226,33.682226,sell_to_mm,31.682226,7,-730.768912,-543.731102,0.490000,-544.221102
751,27.029720,23.743861,22.743861,24.743861,buy_from_mm,24.743861,6,-706.025051,-543.846730,0.360000,-544.206730
752,24.889915,27.829389,26.829389,28.829389,sell_to_mm,26.829389,7,-732.854439,-558.625031,0.490000,-559.115031
753,24.282788,32.626367,31.626367,33.626367,none,0.000000,7,-732.854439,-562.874921,0.490000,-563.364921
754,24.969369,22.660890,21.660890,23.660890,none,0.000000,7,-732.854439,-558.068860,0.490000,-558.558860
755,24.688814,24.704177,23.704177,25.704177,none,0.000000,7,-732.854439,-560.032744,0.490000,-560.522744
756,25.352526,24.009340,23.009340,25.009340,none,0.000000,7,-732.854439,-555.386759,0.490000,-555.876759
757,25.818765,23.661410,22.661410,24.661410,none,0.000000,7,-732.854439,-552.123082,0.490000,-552.613082
