t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,1.419757,1.386451,0.386451,2.386451,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,0.999120,1.032857,0.032857,2.032857,noise,sell_to_mm,0.032857,1,-0.032857,0.966262,0.010000,0.956262
3,1.679698,1.761529,0.761529,2.761529,noise,sell_to_mm,0.761529,2,-0.794386,2.565009,0.040000,2.525009
4,2.333868,0.768821,-0.231179,1.768821,informed,buy_from_mm,1.768821,1,0.974435,3.308303,0.010000,3.298303
5,1.359213,0.961961,-0.038039,1.961961,informed,none,0.000000,1,0.974435,2.333649,0.010000,2.323649
6,1.532188,1.602927,0.602927,2.602927,noise,none,0.000000,1,0.974435,2.506623,0.010000,2.496623
7,2.984127,2.543371,1.543371,3.543371,informed,none,0.000000,1,0.974435,3.958563,0.010000,3.948563
8,3.745193,3.690603,2.690603,4.690603,informed,none,0.000000,1,0.974435,4.719628,0.010000,4.709628
9,2.619614,1.906421,0.906421,2.906421,informed,none,0.000000,1,0.974435,3.594049,0.010000,3.584049
10,2.473382,2.032351,1.032351,3.032351,noise,buy_from_mm,3.032351,0,4.006786,4.006786,0.000000,4.006786
11,1.918253,1.714848,0.714848,2.714848,noise,none,0.000000,0,4.006786,4.006786,0.000000,4.006786
12,1.480850,2.082079,1.082079,3.082079,noise,none,0.000000,0,4.006786,4.006786,0.000000,4.006786
13,0.243343,1.168467,0.168467,2.168467,noise,sell_to_mm,0.168467,1,3.838319,4.081662,0.010000,4.071662
14,0.280559,0.586851,-0.413149,1.586851,informed,none,0.000000,1,3.838319,4.118878,0.010000,4.108878
15,0.632322,0.622584,-0.377416,1.622584,noise,buy_from_mm,1.622584,0,5.460903,5.460903,0.000000,5.460903
16,0.398772,0.492296,-0.507704,1.492296,noise,none,0.000000,0,5.460903,5.460903,0.000000,5.460903
17,2.837505,2.485763,1.485763,3.485763,noise,none,0.000000,0,5.460903,5.460903,0.000000,5.460903
18,1.846672,2.399198,1.399198,3.399198,noise,sell_to_mm,1.399198,1,4.061706,5.908378,0.010000,5.898378
19,3.388614,2.469154,1.469154,3.469154,informed,none,0.000000,1,4.061706,7.450319,0.010000,7.440319
20,1.968982,1.921863,0.921863,2.921863,noise,none,0.000000,1,4.061706,6.030687,0.010000,6.020687
21,3.797176,4.365012,3.365012,5.365012,noise,none,0.000000,1,4.061706,7.858882,0.010000,7.848882
22,2.686707,2.307134,1.307134,3.307134,noise,buy_from_mm,3.307134,0,7.368840,7.368840,0.000000,7.368840
23,1.293496,1.139123,0.139123,2.139123,noise,buy_from_mm,2.139123,-1,9.507963,8.214467,0.010000,8.204467
24,1.014220,0.368811,-0.631189,1.368811,noise,sell_to_mm,-0.631189,0,10.139152,10.139152,0.000000,10.139152
25,-0.760896,-0.482579,-1.482579,0.517421,noise,none,0.000000,0,10.139152,10.139152,0.000000,10.139152
26,1.196610,1.209114,0.209114,2.209114,informed,none,0.000000,0,10.139152,10.139152,0.000000,10.139152
27,2.584734,2.225735,1.225735,3.225735,noise,none,0.000000,0,10.139152,10.139152,0.000000,10.139152
28,2.291628,2.556217,1.556217,3.556217,informed,none,0.000000,0,10.139152,10.139152,0.000000,10.139152
29,2.896659,2.767329,1.767329,3.767329,informed,none,0.000000,0,10.139152,10.139152,0.000000,10.139152
30,2.543374,2.722098,1.722098,3.722098,informed,none,0.000000,0,10.139152,10.139152,0.000000,10.139152
31,2.619318,2.383604,1.383604,3.383604,noise,sell_to_mm,1.383604,1,8.755547,11.374866,0.010000,11.364866
32,3.946297,3.140683,2.140683,4.140683,noise,none,0.000000,1,8.755547,12.701845,0.010000,12.691845
33,4.398792,4.896728,3.896728,5.896728,noise,none,0.000000,1,8.755547,13.154340,0.010000,13.144340
34,4.615693,4.824335,3.824335,5.824335,noise,none,0.000000,1,8.755547,13.371240,0.010000,13.361240
35,5.975698,6.903156,5.903156,7.903156,noise,none,0.000000,1,8.755547,14.731245,0.010000,14.721245
36,5.471150,6.394804,5.394804,7.394804,noise,none,0.000000,1,8.755547,14.226697,0.010000,14.216697
37,5.088525,5.424801,4.424801,6.424801,noise,sell_to_mm,4.424801,2,4.330746,14.507797,0.040000,14.467797
38,5.772947,6.368609,5.368609,7.368609,noise,buy_from_mm,7.368609,1,11.699355,17.472302,0.010000,17.462302
39,4.056264,3.839399,2.839399,4.839399,noise,none,0.000000,1,11.699355,15.755619,0.010000,15.745619
40,3.556980,3.488992,2.488992,4.488992,informed,none,0.000000,1,11.699355,15.256336,0.010000,15.246336
41,2.948292,2.399842,1.399842,3.399842,informed,none,0.000000,1,11.699355,14.647647,0.010000,14.637647
42,3.420921,2.375851,1.375851,3.375851,informed,buy_from_mm,3.375851,0,15.075206,15.075206,0.000000,15.075206
43,3.299590,2.922756,1.922756,3.922756,noise,none,0.000000,0,15.075206,15.075206,0.000000,15.075206
44,2.025121,1.675182,0.675182,2.675182,informed,none,0.000000,0,15.075206,15.075206,0.000000,15.075206
45,1.223571,1.584860,0.584860,2.584860,noise,none,0.000000,0,15.075206,15.075206,0.000000,15.075206
46,2.046656,2.010727,1.010727,3.010727,noise,none,0.000000,0,15.075206,15.075206,0.000000,15.075206
47,1.913234,2.877884,1.877884,3.877884,noise,none,0.000000,0,15.075206,15.075206,0.000000,15.075206
48,3.552349,3.493005,2.493005,4.493005,noise,none,0.000000,0,15.075206,15.075206,0.000000,15.075206
49,3.013925,3.479582,2.479582,4.479582,noise,buy_from_mm,4.479582,-1,19.554788,16.540863,0.010000,16.530863
50,3.397799,3.040573,2.040573,4.040573,noise,buy_from_mm,4.040573,-2,23.595361,16.799764,0.040000,16.759764
51,3.341479,3.442850,2.442850,4.442850,noise,none,0.000000,-2,23.595361,16.912404,0.040000,16.872404
52,4.788227,4.577992,3.577992,5.577992,noise,none,0.000000,-2,23.595361,14.018907,0.040000,13.978907
53,6.978499,6.790367,5.790367,7.790367,noise,buy_from_mm,7.790367,-3,31.385729,10.450231,0.090000,10.360231
54,7.897352,6.645638,5.645638,7.645638,noise,sell_to_mm,5.645638,-2,25.740091,9.945387,0.040000,9.905387
55,9.118859,9.815113,8.815113,10.815113,noise,buy_from_mm,10.815113,-3,36.555203,9.198625,0.090000,9.108625
56,7.892978,7.196733,6.196733,8.196733,informed,none,0.000000,-3,36.555203,12.876270,0.090000,12.786270
57,8.500380,8.133321,7.133321,9.133321,noise,none,0.000000,-3,36.555203,11.054064,0.090000,10.964064
58,7.880702,7.584287,6.584287,8.584287,noise,none,0.000000,-3,36.555203,12.913097,0.090000,12.823097
59,6.595171,5.402249,4.402249,6.402249,noise,buy_from_mm,6.402249,-4,42.957452,16.576768,0.160000,16.416768
60,7.143671,6.601361,5.601361,7.601361,informed,none,0.000000,-4,42.957452,14.382768,0.160000,14.222768
61,5.081319,5.440093,4.440093,6.440093,informed,none,0.000000,-4,42.957452,22.632176,0.160000,22.472176
62,5.055506,4.944979,3.944979,5.944979,noise,none,0.000000,-4,42.957452,22.735429,0.160000,22.575429
63,4.726790,4.294376,3.294376,5.294376,noise,none,0.000000,-4,42.957452,24.050291,0.160000,23.890291
64,4.344439,3.290754,2.290754,4.290754,noise,none,0.000000,-4,42.957452,25.579698,0.160000,25.419698
65,6.297122,6.523367,5.523367,7.523367,informed,none,0.000000,-4,42.957452,17.768965,0.160000,17.608965
66,6.909008,7.693048,6.693048,8.693048,noise,none,0.000000,-4,42.957452,15.321420,0.160000,15.161420
67,7.288694,6.528758,5.528758,7.528758,informed,none,0.000000,-4,42.957452,13.802675,0.160000,13.642675
68,6.704433,6.923212,5.923212,7.923212,noise,none,0.000000,-4,42.957452,16.139719,0.160000,15.979719
69,6.669826,6.669881,5.669881,7.669881,noise,buy_from_mm,7.669881,-5,50.627334,17.278202,0.250000,17.028202
70,6.835075,7.201230,6.201230,8.201230,noise,none,0.000000,-5,50.627334,16.451960,0.250000,16.201960
71,8.099798,8.471764,7.471764,9.471764,informed,none,0.000000,-5,50.627334,10.128342,0.250000,9.878342
72,7.524676,6.652457,5.652457,7.652457,noise,none,0.000000,-5,50.627334,13.003956,0.250000,12.753956
73,6.140469,7.152874,6.152874,8.152874,informed,sell_to_mm,6.152874,-4,44.474460,19.912584,0.160000,19.752584
74,6.533584,6.474624,5.474624,7.474624,noise,buy_from_mm,7.474624,-5,51.949084,19.281165,0.250000,19.031165
75,6.569128,6.706384,5.706384,7.706384,informed,none,0.000000,-5,51.949084,19.103445,0.250000,18.853445
76,7.545002,6.814060,5.814060,7.814060,noise,buy_from_mm,7.814060,-6,59.763144,14.493129,0.360000,14.133129
77,6.559784,5.353761,4.353761,6.353761,informed,buy_from_mm,6.353761,-7,66.116904,20.198417,0.490000,19.708417
78,5.207513,5.592432,4.592432,6.592432,informed,none,0.000000,-7,66.116904,29.664313,0.490000,29.174313
79,5.610326,5.442838,4.442838,6.442838,noise,buy_from_mm,6.442838,-8,72.559743,27.677135,0.640000,27.037135
80,5.738973,6.284274,5.284274,7.284274,noise,none,0.000000,-8,72.559743,26.647957,0.640000,26.007957
81,5.803742,5.708538,4.708538,6.708538,noise,none,0.000000,-8,72.559743,26.129809,0.640000,25.489809
82,6.089803,5.686791,4.686791,6.686791,noise,sell_to_mm,4.686791,-7,67.872952,25.244329,0.490000,24.754329
83,5.733754,6.047188,5.047188,7.047188,noise,none,0.000000,-7,67.872952,27.736676,0.490000,27.246676
84,5.309103,5.114377,4.114377,6.114377,informed,none,0.000000,-7,67.872952,30.709231,0.490000,30.219231
85,6.684031,6.434780,5.434780,7.434780,informed,none,0.000000,-7,67.872952,21.084735,0.490000,20.594735
86,7.868920,7.983641,6.983641,8.983641,noise,sell_to_mm,6.983641,-6,60.889311,13.675793,0.360000,13.315793
87,6.408139,6.241764,5.241764,7.241764,noise,buy_from_mm,7.241764,-7,68.131075,23.274101,0.490000,22.784101
88,5.659681,5.439345,4.439345,6.439345,noise,none,0.000000,-7,68.131075,28.513309,0.490000,28.023309
89,5.544626,4.698937,3.698937,5.698937,noise,none,0.000000,-7,68.131075,29.318693,0.490000,28.828693
90,5.599175,6.249934,5.249934,7.249934,informed,none,0.000000,-7,68.131075,28.936848,0.490000,28.446848
91,6.381412,6.902873,5.902873,7.902873,noise,none,0.000000,-7,68.131075,23.461193,0.490000,22.971193
92,7.106549,6.780763,5.780763,7.780763,noise,none,0.000000,-7,68.131075,18.385231,0.490000,17.895231
93,7.022531,7.141666,6.141666,8.141666,noise,buy_from_mm,8.141666,-8,76.272741,20.092492,0.640000,19.452492
94,4.997063,4.673667,3.673667,5.673667,noise,none,0.000000,-8,76.272741,36.296238,0.640000,35.656238
95,3.968933,3.286322,2.286322,4.286322,informed,none,0.000000,-8,76.272741,44.521280,0.640000,43.881280
96,3.478534,2.950323,1.950323,3.950323,noise,none,0.000000,-8,76.272741,48.444469,0.640000,47.804469
97,3.886695,4.152011,3.152011,5.152011,informed,none,0.000000,-8,76.272741,45.179178,0.640000,44.539178
98,2.480305,2.501377,1.501377,3.501377,informed,none,0.000000,-8,76.272741,56.430303,0.640000,55.790303
99,2.076429,1.763303,0.763303,2.763303,noise,none,0.000000,-8,76.272741,59.661312,0.640000,59.021312
100,2.235767,3.231296,2.231296,4.231296,noise,none,0.000000,-8,76.272741,58.386602,0.640000,57.746602
101,1.157526,1.364683,0.364683,2.364683,informed,none,0.000000,-8,76.272741,67.012532,0.640000,66.372532
102,2.266330,2.168283,1.168283,3.168283,noise,none,0.000000,-8,76.272741,58.142097,0.640000,57.502097
103,1.952973,2.274138,1.274138,3.274138,informed,none,0.000000,-8,76.272741,60.648955,0.640000,60.008955
104,2.948390,2.825820,1.825820,3.825820,noise,sell_to_mm,1.825820,-7,74.446921,53.808188,0.490000,53.318188
105,3.249756,2.659637,1.659637,3.659637,noise,none,0.000000,-7,74.446921,51.698626,0.490000,51.208626
106,4.152551,4.793906,3.793906,5.793906,noise,buy_from_mm,5.793906,-8,80.240827,47.020417,0.640000,46.380417
107,2.500065,1.709360,0.709360,2.709360,noise,none,0.000000,-8,80.240827,60.240309,0.640000,59.600309
108,2.547001,2.753061,1.753061,3.753061,noise,none,0.000000,-8,80.240827,59.864822,0.640000,59.224822
109,3.318798,3.910399,2.910399,4.910399,noise,buy_from_mm,4.910399,-9,85.151226,55.282041,0.810000,54.472041
110,3.737618,4.142137,3.142137,5.142137,noise,none,0.000000,-9,85.151226,51.512666,0.810000,50.702666
111,2.329455,2.744211,1.744211,3.744211,informed,none,0.000000,-9,85.151226,64.186128,0.810000,63.376128
112,3.300805,3.453424,2.453424,4.453424,noise,buy_from_mm,4.453424,-10,89.604650,56.596597,1.000000,55.596597
113,2.263377,2.527525,1.527525,3.527525,informed,none,0.000000,-10,89.604650,66.970878,1.000000,65.970878
114,1.048346,0.215035,-0.784965,1.215035,noise,none,0.000000,-10,89.604650,79.121189,1.000000,78.121189
115,0.040616,0.010362,-0.989638,1.010362,noise,none,0.000000,-10,89.604650,89.198487,1.000000,88.198487
116,1.694255,2.295797,1.295797,3.295797,noise,none,0.000000,-10,89.604650,72.662101,1.000000,71.662101
117,2.958817,3.211966,2.211966,4.211966,noise,buy_from_mm,4.211966,-11,93.816616,61.269628,1.210000,60.059628
118,1.923434,2.914329,1.914329,3.914329,noise,buy_from_mm,3.914329,-12,97.730944,74.649732,1.440000,73.209732
119,2.685170,2.547724,1.547724,3.547724,noise,none,0.000000,-12,97.730944,65.508902,1.440000,64.068902
120,2.225733,2.642664,1.642664,3.642664,informed,none,0.000000,-12,97.730944,71.022147,1.440000,69.582147
121,1.229664,0.976787,-0.023213,1.976787,noise,none,0.000000,-12,97.730944,82.974981,1.440000,81.534981
122,1.027177,0.932696,-0.067304,1.932696,informed,none,0.000000,-12,97.730944,85.404821,1.440000,83.964821
123,0.867606,0.761070,-0.238930,1.761070,informed,none,0.000000,-12,97.730944,87.319671,1.440000,85.879671
124,0.511924,0.258020,-0.741980,1.258020,noise,none,0.000000,-12,97.730944,91.587855,1.440000,90.147855
125,0.173556,0.136881,-0.863119,1.136881,informed,none,0.000000,-12,97.730944,95.648276,1.440000,94.208276
126,1.079844,0.565176,-0.434824,1.565176,noise,none,0.000000,-12,97.730944,84.772811,1.440000,83.332811
127,0.738066,1.255999,0.255999,2.255999,noise,sell_to_mm,0.255999,-11,97.474946,89.356220,1.210000,88.146220
128,1.091577,1.649211,0.649211,2.649211,noise,sell_to_mm,0.649211,-10,96.825735,85.909967,1.000000,84.909967
129,1.056602,1.535165,0.535165,2.535165,noise,none,0.000000,-10,96.825735,86.259714,1.000000,85.259714
130,0.496631,0.934740,-0.065260,1.934740,noise,none,0.000000,-10,96.825735,91.859421,1.000000,90.859421
131,-0.164573,-1.252363,-2.252363,-0.252363,noise,none,0.000000,-10,96.825735,98.471464,1.000000,97.471464
132,0.804652,0.278470,-0.721530,1.278470,noise,none,0.000000,-10,96.825735,88.779216,1.000000,87.779216
133,-0.591156,-1.127574,-2.127574,-0.127574,noise,none,0.000000,-10,96.825735,102.737298,1.000000,101.737298
134,0.327801,0.721389,-0.278611,1.721389,noise,none,0.000000,-10,96.825735,93.547728,1.000000,92.547728
135,-1.290794,-1.578771,-2.578771,-0.578771,noise,none,0.000000,-10,96.825735,109.733677,1.000000,108.733677
136,-1.931115,-2.027127,-3.027127,-1.027127,noise,sell_to_mm,-3.027127,-9,99.852862,117.232902,0.810000,116.422902
137,-0.620374,0.110612,-0.889388,1.110612,informed,none,0.000000,-9,99.852862,105.436231,0.810000,104.626231
138,0.741862,0.295217,-0.704783,1.295217,informed,none,0.000000,-9,99.852862,93.176103,0.810000,92.366103
139,1.250582,0.899179,-0.100821,1.899179,noise,none,0.000000,-9,99.852862,88.597621,0.810000,87.787621
140,2.378748,1.719892,0.719892,2.719892,noise,none,0.000000,-9,99.852862,78.444129,0.810000,77.634129
141,4.392772,3.899545,2.899545,4.899545,informed,none,0.000000,-9,99.852862,60.317911,0.810000,59.507911
142,6.048779,6.077141,5.077141,7.077141,noise,none,0.000000,-9,99.852862,45.413856,0.810000,44.603856
143,6.351801,6.111611,5.111611,7.111611,noise,none,0.000000,-9,99.852862,42.686655,0.810000,41.876655
144,7.921863,7.780617,6.780617,8.780617,informed,none,0.000000,-9,99.852862,28.556092,0.810000,27.746092
145,7.222159,7.278516,6.278516,8.278516,informed,none,0.000000,-9,99.852862,34.853435,0.810000,34.043435
146,7.387022,7.348562,6.348562,8.348562,informed,none,0.000000,-9,99.852862,33.369667,0.810000,32.559667
147,7.625479,7.398563,6.398563,8.398563,noise,none,0.000000,-9,99.852862,31.223549,0.810000,30.413549
148,7.894234,8.462661,7.462661,9.462661,noise,none,0.000000,-9,99.852862,28.804755,0.810000,27.994755
149,6.897395,7.980434,6.980434,8.980434,noise,none,0.000000,-9,99.852862,37.776311,0.810000,36.966311
150,5.955637,6.196929,5.196929,7.196929,informed,none,0.000000,-9,99.852862,46.252129,0.810000,45.442129
151,5.495421,5.314770,4.314770,6.314770,noise,sell_to_mm,4.314770,-8,95.538092,51.574726,0.640000,50.934726
152,5.780272,6.690340,5.690340,7.690340,noise,buy_from_mm,7.690340,-9,103.228432,51.205986,0.810000,50.395986
153,4.279289,3.433261,2.433261,4.433261,informed,none,0.000000,-9,103.228432,64.714829,0.810000,63.904829
154,5.294733,5.812492,4.812492,6.812492,noise,none,0.000000,-9,103.228432,55.575832,0.810000,54.765832
155,5.675296,5.419588,4.419588,6.419588,informed,none,0.000000,-9,103.228432,52.150770,0.810000,51.340770
156,6.280006,7.175772,6.175772,8.175772,noise,buy_from_mm,8.175772,-10,111.404204,48.604144,1.000000,47.604144
157,4.621108,3.779672,2.779672,4.779672,informed,none,0.000000,-10,111.404204,65.193128,1.000000,64.193128
158,3.409022,3.658624,2.658624,4.658624,noise,none,0.000000,-10,111.404204,77.313985,1.000000,76.313985
159,3.756392,4.200652,3.200652,5.200652,informed,none,0.000000,-10,111.404204,73.840281,1.000000,72.840281
160,3.594687,4.222125,3.222125,5.222125,informed,none,0.000000,-10,111.404204,75.457335,1.000000,74.457335
161,2.967992,2.795509,1.795509,3.795509,informed,none,0.000000,-10,111.404204,81.724281,1.000000,80.724281
162,2.296809,2.894317,1.894317,3.894317,informed,none,0.000000,-10,111.404204,88.436115,1.000000,87.436115
163,2.966362,2.991739,1.991739,3.991739,noise,none,0.000000,-10,111.404204,81.740580,1.000000,80.740580
164,3.325055,3.497192,2.497192,4.497192,noise,none,0.000000,-10,111.404204,78.153651,1.000000,77.153651
165,4.367971,4.062379,3.062379,5.062379,noise,none,0.000000,-10,111.404204,67.724498,1.000000,66.724498
166,3.895688,3.372786,2.372786,4.372786,noise,buy_from_mm,4.372786,-11,115.776991,72.924420,1.210000,71.714420
167,3.598566,3.407719,2.407719,4.407719,noise,none,0.000000,-11,115.776991,76.192760,1.210000,74.982760
168,3.765476,3.062624,2.062624,4.062624,noise,none,0.000000,-11,115.776991,74.356757,1.210000,73.146757
169,4.363600,5.112253,4.112253,6.112253,informed,none,0.000000,-11,115.776991,67.777386,1.210000,66.567386
170,3.045335,2.496919,1.496919,3.496919,noise,none,0.000000,-11,115.776991,82.278303,1.210000,81.068303
171,1.861386,2.317693,1.317693,3.317693,noise,none,0.000000,-11,115.776991,95.301740,1.210000,94.091740
172,1.611458,1.734817,0.734817,2.734817,noise,none,0.000000,-11,115.776991,98.050955,1.210000,96.840955
173,2.593402,1.862942,0.862942,2.862942,noise,none,0.000000,-11,115.776991,87.249567,1.210000,86.039567
174,2.854056,2.808383,1.808383,3.808383,informed,none,0.000000,-11,115.776991,84.382370,1.210000,83.172370
175,2.723678,3.362828,2.362828,4.362828,noise,none,0.000000,-11,115.776991,85.816528,1.210000,84.606528
176,1.326083,1.463225,0.463225,2.463225,informed,none,0.000000,-11,115.776991,101.190082,1.210000,99.980082
177,1.449686,2.362936,1.362936,3.362936,noise,none,0.000000,-11,115.776991,99.830442,1.210000,98.620442
178,1.732013,1.508078,0.508078,2.508078,noise,sell_to_mm,0.508078,-10,115.268912,97.948782,1.000000,96.948782
179,1.858966,2.030590,1.030590,3.030590,noise,buy_from_mm,3.030590,-11,118.299502,97.850879,1.210000,96.640879
180,1.293815,0.754136,-0.245864,1.754136,noise,none,0.000000,-11,118.299502,104.067542,1.210000,102.857542
181,2.541523,2.772019,1.772019,3.772019,noise,none,0.000000,-11,118.299502,90.342744,1.210000,89.132744
182,3.270424,2.853209,1.853209,3.853209,informed,none,0.000000,-11,118.299502,82.324839,1.210000,81.114839
183,3.233021,1.953536,0.953536,2.953536,noise,sell_to_mm,0.953536,-10,117.345966,85.015760,1.000000,84.015760
184,2.527751,3.402303,2.402303,4.402303,noise,none,0.000000,-10,117.345966,92.068454,1.000000,91.068454
185,1.716346,1.897172,0.897172,2.897172,informed,none,0.000000,-10,117.345966,100.182507,1.000000,99.182507
186,2.147285,1.274611,0.274611,2.274611,informed,none,0.000000,-10,117.345966,95.873114,1.000000,94.873114
187,0.800171,0.507514,-0.492486,1.507514,noise,none,0.000000,-10,117.345966,109.344258,1.000000,108.344258
188,0.134866,0.221627,-0.778373,1.221627,noise,none,0.000000,-10,117.345966,115.997306,1.000000,114.997306
189,-0.121251,0.608838,-0.391162,1.608838,noise,none,0.000000,-10,117.345966,118.558481,1.000000,117.558481
190,0.319154,0.829637,-0.170363,1.829637,informed,none,0.000000,-10,117.345966,114.154422,1.000000,113.154422
191,1.114717,0.850900,-0.149100,1.850900,informed,none,0.000000,-10,117.345966,106.198799,1.000000,105.198799
192,1.511719,1.558496,0.558496,2.558496,informed,none,0.000000,-10,117.345966,102.228775,1.000000,101.228775
193,2.030107,1.979156,0.979156,2.979156,informed,none,0.000000,-10,117.345966,97.044898,1.000000,96.044898
194,0.411961,0.258573,-0.741427,1.258573,noise,sell_to_mm,-0.741427,-9,118.087393,114.379741,0.810000,113.569741
195,3.532001,3.557465,2.557465,4.557465,noise,none,0.000000,-9,118.087393,86.299384,0.810000,85.489384
196,2.442923,2.462499,1.462499,3.462499,noise,none,0.000000,-9,118.087393,96.101082,0.810000,95.291082
197,1.710050,1.651708,0.651708,2.651708,informed,none,0.000000,-9,118.087393,102.696940,0.810000,101.886940
198,1.633602,1.899858,0.899858,2.899858,noise,buy_from_mm,2.899858,-10,120.987251,104.651229,1.000000,103.651229
199,2.609905,2.497757,1.497757,3.497757,noise,none,0.000000,-10,120.987251,94.888202,1.000000,93.888202
200,3.394095,2.711794,1.711794,3.711794,noise,none,0.000000,-10,120.987251,87.046299,1.000000,86.046299
201,3.279011,2.830805,1.830805,3.830805,noise,none,0.000000,-10,120.987251,88.197144,1.000000,87.197144
202,2.898650,3.296051,2.296051,4.296051,noise,sell_to_mm,2.296051,-9,118.691200,92.603348,0.810000,91.793348
203,3.349646,2.931446,1.931446,3.931446,informed,none,0.000000,-9,118.691200,88.544389,0.810000,87.734389
204,4.204922,4.619201,3.619201,5.619201,noise,sell_to_mm,3.619201,-8,115.071999,81.432625,0.640000,80.792625
205,6.067858,5.694544,4.694544,6.694544,noise,none,0.000000,-8,115.071999,66.529134,0.640000,65.889134
206,7.107719,7.356953,6.356953,8.356953,noise,none,0.000000,-8,115.071999,58.210244,0.640000,57.570244
207,7.535903,6.713617,5.713617,7.713617,informed,none,0.000000,-8,115.071999,54.784776,0.640000,54.144776
208,7.728351,7.874022,6.874022,8.874022,informed,none,0.000000,-8,115.071999,53.245193,0.640000,52.605193
209,7.297979,6.890052,5.890052,7.890052,noise,none,0.000000,-8,115.071999,56.688168,0.640000,56.048168
210,7.258384,7.311737,6.311737,8.311737,noise,none,0.000000,-8,115.071999,57.004930,0.640000,56.364930
211,7.006385,6.715757,5.715757,7.715757,noise,none,0.000000,-8,115.071999,59.020919,0.640000,58.380919
