t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.412589,-0.112567,-1.612567,1.387433,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,-1.161369,-0.727384,-2.227384,0.772616,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,-0.899714,-1.188180,-2.688180,0.311820,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
4,-1.614292,-2.785873,-4.285873,-1.285873,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
5,-2.211262,-1.573900,-3.073900,-0.073900,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
6,-2.343410,-3.073479,-4.573479,-1.573479,noise,buy_from_mm,-1.573479,-1,-1.573479,0.769931,0.010000,0.759931
7,-1.827055,-2.760582,-4.260582,-1.260582,noise,sell_to_mm,-4.260582,0,2.687103,2.687103,0.000000,2.687103
8,-2.510128,-0.345916,-1.845916,1.154084,informed,sell_to_mm,-1.845916,1,4.533019,2.022892,0.010000,2.012892
9,-1.593961,-2.872436,-4.372436,-1.372436,noise,none,0.000000,1,4.533019,2.939058,0.010000,2.929058
10,-0.647782,-1.760274,-3.260274,-0.260274,noise,none,0.000000,1,4.533019,3.885237,0.010000,3.875237
11,0.086907,-1.519610,-3.019610,-0.019610,informed,buy_from_mm,-0.019610,0,4.513409,4.513409,0.000000,4.513409
12,2.224841,0.835672,-0.664328,2.335672,noise,buy_from_mm,2.335672,-1,6.849081,4.624239,0.010000,4.614239
13,1.598259,0.810496,-0.689504,2.310496,noise,sell_to_mm,-0.689504,0,7.538585,7.538585,0.000000,7.538585
14,1.627931,2.365771,0.865771,3.865771,informed,none,0.000000,0,7.538585,7.538585,0.000000,7.538585
15,1.939194,0.224742,-1.275258,1.724742,informed,buy_from_mm,1.724742,-1,9.263327,7.324132,0.010000,7.314132
16,1.685877,1.944372,0.444372,3.444372,informed,none,0.000000,-1,9.263327,7.577450,0.010000,7.567450
17,0.715801,-0.232097,-1.732097,1.267903,noise,none,0.000000,-1,9.263327,8.547526,0.010000,8.537526
18,1.212373,1.312966,-0.187034,2.812966,noise,buy_from_mm,2.812966,-2,12.076293,9.651546,0.040000,9.611546
19,2.332637,3.754078,2.254078,5.254078,noise,none,0.000000,-2,12.076293,7.411018,0.040000,7.371018
20,3.595130,5.025855,3.525855,6.525855,noise,none,0.000000,-2,12.076293,4.886033,0.040000,4.846033
21,3.974518,4.605281,3.105281,6.105281,noise,none,0.000000,-2,12.076293,4.127256,0.040000,4.087256
22,3.384307,3.027222,1.527222,4.527222,informed,none,0.000000,-2,12.076293,5.307678,0.040000,5.267678
23,1.618025,0.517084,-0.982916,2.017084,noise,buy_from_mm,2.017084,-3,14.093377,9.239303,0.090000,9.149303
24,1.178392,1.706766,0.206766,3.206766,noise,buy_from_mm,3.206766,-4,17.300143,12.586574,0.160000,12.426574
25,1.336842,1.480002,-0.019998,2.980002,noise,sell_to_mm,-0.019998,-3,17.320140,13.309614,0.090000,13.219614
26,2.401327,2.362700,0.862700,3.862700,noise,none,0.000000,-3,17.320140,10.116161,0.090000,10.026161
27,1.952636,2.596998,1.096998,4.096998,informed,none,0.000000,-3,17.320140,11.462233,0.090000,11.372233
28,2.222012,2.167956,0.667956,3.667956,noise,buy_from_mm,3.667956,-4,20.988096,12.100049,0.160000,11.940049
29,0.453789,1.370907,-0.129093,2.870907,informed,none,0.000000,-4,20.988096,19.172941,0.160000,19.012941
30,-0.126692,-0.454285,-1.954285,1.045715,informed,none,0.000000,-4,20.988096,21.494863,0.160000,21.334863
31,0.448241,1.460882,-0.039118,2.960882,informed,none,0.000000,-4,20.988096,19.195133,0.160000,19.035133
32,0.309319,2.147364,0.647364,3.647364,noise,none,0.000000,-4,20.988096,19.750820,0.160000,19.590820
33,1.527743,2.477853,0.977853,3.977853,noise,none,0.000000,-4,20.988096,14.877124,0.160000,14.717124
34,3.780698,3.898287,2.398287,5.398287,noise,none,0.000000,-4,20.988096,5.865304,0.160000,5.705304
35,5.546029,5.899950,4.399950,7.399950,informed,none,0.000000,-4,20.988096,-1.196020,0.160000,-1.356020
36,5.703425,4.333890,2.833890,5.833890,noise,buy_from_mm,5.833890,-5,26.821987,-1.695137,0.250000,-1.945137
37,6.375308,7.655310,6.155310,9.155310,noise,none,0.000000,-5,26.821987,-5.054552,0.250000,-5.304552
38,7.381603,7.903799,6.403799,9.403799,noise,none,0.000000,-5,26.821987,-10.086028,0.250000,-10.336028
39,7.345885,6.287045,4.787045,7.787045,noise,none,0.000000,-5,26.821987,-9.907440,0.250000,-10.157440
40,7.862576,7.086750,5.586750,8.586750,informed,none,0.000000,-5,26.821987,-12.490896,0.250000,-12.740896
41,8.469470,9.257181,7.757181,10.757181,informed,none,0.000000,-5,26.821987,-15.525364,0.250000,-15.775364
42,6.973196,6.522294,5.022294,8.022294,noise,none,0.000000,-5,26.821987,-8.043993,0.250000,-8.293993
43,7.969117,8.332607,6.832607,9.832607,informed,none,0.000000,-5,26.821987,-13.023600,0.250000,-13.273600
44,8.605754,8.941825,7.441825,10.441825,noise,none,0.000000,-5,26.821987,-16.206782,0.250000,-16.456782
45,8.004629,8.944651,7.444651,10.444651,noise,buy_from_mm,10.444651,-6,37.266638,-10.761135,0.360000,-11.121135
46,7.271856,5.489168,3.989168,6.989168,noise,none,0.000000,-6,37.266638,-6.364496,0.360000,-6.724496
47,7.406015,8.362613,6.862613,9.862613,noise,none,0.000000,-6,37.266638,-7.169452,0.360000,-7.529452
48,7.882890,6.413466,4.913466,7.913466,noise,buy_from_mm,7.913466,-7,45.180104,-10.000123,0.490000,-10.490123
49,8.348841,9.532374,8.032374,11.032374,noise,none,0.000000,-7,45.180104,-13.261781,0.490000,-13.751781
50,9.808224,9.738665,8.238665,11.238665,informed,none,0.000000,-7,45.180104,-23.477461,0.490000,-23.967461
51,8.436148,8.726080,7.226080,10.226080,noise,buy_from_mm,10.226080,-8,55.406184,-12.082996,0.640000,-12.722996
52,7.731691,8.498625,6.998625,9.998625,noise,none,0.000000,-8,55.406184,-6.447343,0.640000,-7.087343
53,8.038615,7.855276,6.355276,9.355276,noise,none,0.000000,-8,55.406184,-8.902735,0.640000,-9.542735
54,8.162291,8.599542,7.099542,10.099542,informed,none,0.000000,-8,55.406184,-9.892143,0.640000,-10.532143
55,8.268966,7.954571,6.454571,9.454571,informed,none,0.000000,-8,55.406184,-10.745545,0.640000,-11.385545
56,7.599865,6.700139,5.200139,8.200139,informed,none,0.000000,-8,55.406184,-5.392733,0.640000,-6.032733
57,7.127966,8.096623,6.596623,9.596623,informed,none,0.000000,-8,55.406184,-1.617545,0.640000,-2.257545
58,7.203759,6.219074,4.719074,7.719074,noise,none,0.000000,-8,55.406184,-2.223891,0.640000,-2.863891
59,8.186509,8.688172,7.188172,10.188172,informed,none,0.000000,-8,55.406184,-10.085888,0.640000,-10.725888
