t,true_value,signal,bid,ask,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.569610,-0.014174,-1.264174,1.235826,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,1.025691,0.882466,-0.367534,2.132466,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,1.833176,2.698189,1.448189,3.948189,sell_to_mm,1.448189,1,-1.448189,0.384988,0.010000,0.374988
4,0.101203,0.956422,-0.293578,2.206422,none,0.000000,1,-1.448189,-1.346985,0.010000,-1.356985
5,1.905661,1.247421,-0.002579,2.497421,none,0.000000,1,-1.448189,0.457473,0.010000,0.447473
6,1.578715,1.992274,0.742274,3.242274,none,0.000000,1,-1.448189,0.130526,0.010000,0.120526
7,-0.186342,0.815338,-0.434662,2.065338,buy_from_mm,2.065338,0,0.617150,0.617150,0.000000,0.617150
8,-0.542522,-0.605172,-1.855172,0.644828,buy_from_mm,0.644828,-1,1.261978,1.804500,0.010000,1.794500
9,0.225603,0.067016,-1.182984,1.317016,none,0.000000,-1,1.261978,1.036375,0.010000,1.026375
10,-0.282697,-0.933869,-2.183869,0.316131,none,0.000000,-1,1.261978,1.544675,0.010000,1.534675
11,-1.768998,-2.387569,-3.637569,-1.137569,none,0.000000,-1,1.261978,3.030976,0.010000,3.020976
12,-3.714196,-4.621480,-5.871480,-3.371480,sell_to_mm,-5.871480,0,7.133457,7.133457,0.000000,7.133457
13,-3.798854,-3.311142,-4.561142,-2.061142,none,0.000000,0,7.133457,7.133457,0.000000,7.133457
14,-4.392052,-3.351466,-4.601466,-2.101466,none,0.000000,0,7.133457,7.133457,0.000000,7.133457
15,-4.918562,-4.421392,-5.671392,-3.171392,none,0.000000,0,7.133457,7.133457,0.000000,7.133457
16,-6.481488,-6.533549,-7.783549,-5.283549,none,0.000000,0,7.133457,7.133457,0.000000,7.133457
17,-5.598375,-4.659384,-5.909384,-3.409384,none,0.000000,0,7.133457,7.133457,0.000000,7.133457
18,-6.245851,-5.071804,-6.321804,-3.821804,none,0.000000,0,7.133457,7.133457,0.000000,7.133457
19,-6.015174,-5.731551,-6.981551,-4.481551,buy_from_mm,-4.481551,-1,2.651906,8.667080,0.010000,8.657080
20,-4.297962,-5.390533,-6.640533,-4.140533,none,0.000000,-1,2.651906,6.949868,0.010000,6.939868
21,-3.254053,-3.536760,-4.786760,-2.286760,none,0.000000,-1,2.651906,5.905959,0.010000,5.895959
22,-3.299721,-4.627977,-5.877977,-3.377977,buy_from_mm,-3.377977,-2,-0.726071,5.873371,0.040000,5.833371
23,-2.094291,-1.803039,-3.053039,-0.553039,none,0.000000,-2,-0.726071,3.462511,0.040000,3.422511
24,-2.147023,-3.428535,-4.678535,-2.178535,buy_from_mm,-2.178535,-3,-2.904606,3.536462,0.090000,3.446462
25,-2.023540,-1.739583,-2.989583,-0.489583,none,0.000000,-3,-2.904606,3.166014,0.090000,3.076014
26,-2.471691,-1.543696,-2.793696,-0.293696,none,0.000000,-3,-2.904606,4.510466,0.090000,4.420466
27,-1.783014,-1.797449,-3.047449,-0.547449,sell_to_mm,-3.047449,-2,0.142843,3.708872,0.040000,3.668872
28,-2.022366,-3.184534,-4.434534,-1.934534,none,0.000000,-2,0.142843,4.187576,0.040000,4.147576
29,-2.520531,-3.484798,-4.734798,-2.234798,none,0.000000,-2,0.142843,5.183905,0.040000,5.143905
30,-1.632187,-1.469524,-2.719524,-0.219524,none,0.000000,-2,0.142843,3.407218,0.040000,3.367218
31,-0.076830,-0.013793,-1.263793,1.236207,none,0.000000,-2,0.142843,0.296504,0.040000,0.256504
32,-0.307996,-0.102959,-1.352959,1.147041,none,0.000000,-2,0.142843,0.758835,0.040000,0.718835
33,-0.900462,-0.249465,-1.499465,1.000535,none,0.000000,-2,0.142843,1.943767,0.040000,1.903767
34,-0.480273,0.140605,-1.109395,1.390605,buy_from_mm,1.390605,-3,1.533449,2.974269,0.090000,2.884269
35,0.043047,1.176216,-0.073784,2.426216,none,0.000000,-3,1.533449,1.404308,0.090000,1.314308
36,1.377481,1.099033,-0.150967,2.349033,none,0.000000,-3,1.533449,-2.598996,0.090000,-2.688996
37,-0.379918,0.149222,-1.100778,1.399222,none,0.000000,-3,1.533449,2.673204,0.090000,2.583204
38,-0.120973,-0.511214,-1.761214,0.738786,none,0.000000,-3,1.533449,1.896366,0.090000,1.806366
39,-2.480773,-2.800178,-4.050178,-1.550178,sell_to_mm,-4.050178,-2,5.583627,10.545174,0.040000,10.505174
40,-1.853331,-1.026092,-2.276092,0.223908,none,0.000000,-2,5.583627,9.290289,0.040000,9.250289
41,-0.778044,-0.670602,-1.920602,0.579398,none,0.000000,-2,5.583627,7.139715,0.040000,7.099715
42,-0.733704,-1.375614,-2.625614,-0.125614,none,0.000000,-2,5.583627,7.051035,0.040000,7.011035
43,-0.831079,-1.903998,-3.153998,-0.653998,none,0.000000,-2,5.583627,7.245784,0.040000,7.205784
44,0.287926,0.486494,-0.763506,1.736494,none,0.000000,-2,5.583627,5.007776,0.040000,4.967776
45,-0.384483,-0.051685,-1.301685,1.198315,none,0.000000,-2,5.583627,6.352593,0.040000,6.312593
46,-0.761162,-1.059538,-2.309538,0.190462,none,0.000000,-2,5.583627,7.105951,0.040000,7.065951
47,-1.263749,-1.675435,-2.925435,-0.425435,none,0.000000,-2,5.583627,8.111126,0.040000,8.071126
48,-0.151737,0.519611,-0.730389,1.769611,none,0.000000,-2,5.583627,5.887101,0.040000,5.847101
49,-1.111144,-1.116038,-2.366038,0.133962,none,0.000000,-2,5.583627,7.805916,0.040000,7.765916
50,-1.427445,-2.156490,-3.406490,-0.906490,none,0.000000,-2,5.583627,8.438518,0.040000,8.398518
51,-1.149593,-1.094770,-2.344770,0.155230,none,0.000000,-2,5.583627,7.882814,0.040000,7.842814
52,-1.132915,0.161689,-1.088311,1.411689,none,0.000000,-2,5.583627,7.849456,0.040000,7.809456
53,-1.324979,-2.058149,-3.308149,-0.808149,none,0.000000,-2,5.583627,8.233586,0.040000,8.193586
54,0.802195,1.115922,-0.134078,2.365922,buy_from_mm,2.365922,-3,7.949549,5.542965,0.090000,5.452965
55,2.238719,2.142781,0.892781,3.392781,none,0.000000,-3,7.949549,1.233391,0.090000,1.143391
56,2.325884,1.918932,0.668932,3.168932,none,0.000000,-3,7.949549,0.971896,0.090000,0.881896
57,2.538355,2.744511,1.494511,3.994511,sell_to_mm,1.494511,-2,6.455038,1.378328,0.040000,1.338328
58,3.744739,3.531273,2.281273,4.781273,buy_from_mm,4.781273,-3,11.236312,0.002096,0.090000,-0.087904
59,0.793649,0.635606,-0.614394,1.885606,none,0.000000,-3,11.236312,8.855364,0.090000,8.765364
60,0.562733,1.603568,0.353568,2.853568,none,0.000000,-3,11.236312,9.548112,0.090000,9.458112
61,-1.997315,-1.850419,-3.100419,-0.600419,buy_from_mm,-0.600419,-4,10.635892,18.625152,0.160000,18.465152
62,-1.256662,-1.168115,-2.418115,0.081885,none,0.000000,-4,10.635892,15.662541,0.160000,15.502541
63,-1.336186,-1.715528,-2.965528,-0.465528,none,0.000000,-4,10.635892,15.980636,0.160000,15.820636
64,0.444186,0.146651,-1.103349,1.396651,none,0.000000,-4,10.635892,8.859147,0.160000,8.699147
65,-0.026421,-0.114424,-1.364424,1.135576,none,0.000000,-4,10.635892,10.741578,0.160000,10.581578
66,-0.182593,0.321328,-0.928672,1.571328,sell_to_mm,-0.928672,-3,11.564565,12.112343,0.090000,12.022343
67,1.403336,1.328300,0.078300,2.578300,sell_to_mm,0.078300,-2,11.486265,8.679593,0.040000,8.639593
68,2.616986,2.446714,1.196714,3.696714,none,0.000000,-2,11.486265,6.252292,0.040000,6.212292
69,4.160998,3.988777,2.738777,5.238777,none,0.000000,-2,11.486265,3.164268,0.040000,3.124268
70,3.990917,4.082390,2.832390,5.332390,none,0.000000,-2,11.486265,3.504431,0.040000,3.464431
71,3.788593,4.960289,3.710289,6.210289,none,0.000000,-2,11.486265,3.909078,0.040000,3.869078
72,3.225694,3.543531,2.293531,4.793531,none,0.000000,-2,11.486265,5.034876,0.040000,4.994876
73,4.873986,5.277314,4.027314,6.527314,none,0.000000,-2,11.486265,1.738292,0.040000,1.698292
74,6.299450,5.952367,4.702367,7.202367,none,0.000000,-2,11.486265,-1.112635,0.040000,-1.152635
75,6.372950,6.530138,5.280138,7.780138,sell_to_mm,5.280138,-1,6.206126,-0.166823,0.010000,-0.176823
76,5.696514,5.630163,4.380163,6.880163,none,0.000000,-1,6.206126,0.509613,0.010000,0.499613
77,4.987829,4.603875,3.353875,5.853875,none,0.000000,-1,6.206126,1.218297,0.010000,1.208297
78,5.790298,6.140922,4.890922,7.390922,none,0.000000,-1,6.206126,0.415829,0.010000,0.405829
79,4.124643,4.467267,3.217267,5.717267,none,0.000000,-1,6.206126,2.081484,0.010000,2.071484
80,3.504569,2.732555,1.482555,3.982555,none,0.000000,-1,6.206126,2.701557,0.010000,2.691557
81,3.769679,4.194736,2.944736,5.444736,none,0.000000,-1,6.206126,2.436448,0.010000,2.426448
82,2.334906,2.491706,1.241706,3.741706,none,0.000000,-1,6.206126,3.871220,0.010000,3.861220
83,2.306038,1.828932,0.578932,3.078932,none,0.000000,-1,6.206126,3.900089,0.010000,3.890089
84,1.997822,2.310747,1.060747,3.560747,none,0.000000,-1,6.206126,4.208305,0.010000,4.198305
85,3.161604,3.006656,1.756656,4.256656,none,0.000000,-1,6.206126,3.044523,0.010000,3.034523
86,3.270994,3.737719,2.487719,4.987719,none,0.000000,-1,6.206126,2.935133,0.010000,2.925133
87,4.385205,4.845488,3.595488,6.095488,none,0.000000,-1,6.206126,1.820921,0.010000,1.810921
88,3.529564,2.900413,1.650413,4.150413,none,0.000000,-1,6.206126,2.676563,0.010000,2.666563
89,4.407712,4.683159,3.433159,5.933159,none,0.000000,-1,6.206126,1.798414,0.010000,1.788414
90,6.105890,6.582095,5.332095,7.832095,none,0.000000,-1,6.206126,0.100237,0.010000,0.090237
91,6.221767,5.687457,4.437457,6.937457,none,0.000000,-1,6.206126,-0.015640,0.010000,-0.025640
92,7.462367,7.846346,6.596346,9.096346,sell_to_mm,6.596346,0,-0.390220,-0.390220,0.000000,-0.390220
93,6.442540,6.193947,4.943947,7.443947,none,0.000000,0,-0.390220,-0.390220,0.000000,-0.390220
94,4.323420,4.333598,3.083598,5.583598,none,0.000000,0,-0.390220,-0.390220,0.000000,-0.390220
95,7.114807,6.559194,5.309194,7.809194,none,0.000000,0,-0.390220,-0.390220,0.000000,-0.390220
96,5.810526,5.585634,4.335634,6.835634,none,0.000000,0,-0.390220,-0.390220,0.000000,-0.390220
97,7.380764,6.573072,5.323072,7.823072,none,0.000000,0,-0.390220,-0.390220,0.000000,-0.390220
98,8.289739,8.200672,6.950672,9.450672,none,0.000000,0,-0.390220,-0.390220,0.000000,-0.390220
99,9.187696,9.837021,8.587021,11.087021,none,0.000000,0,-0.390220,-0.390220,0.000000,-0.390220
100,9.980880,10.105262,8.855262,11.355262,none,0.000000,0,-0.390220,-0.390220,0.000000,-0.390220
101,8.955574,9.304779,8.054779,10.554779,none,0.000000,0,-0.390220,-0.390220,0.000000,-0.390220
102,9.726706,9.985159,8.735159,11.235159,none,0.000000,0,-0.390220,-0.390220,0.000000,-0.390220
103,8.671822,8.479947,7.229947,9.729947,none,0.000000,0,-0.390220,-0.390220,0.000000,-0.390220
104,8.828600,8.131979,6.881979,9.381979,buy_from_mm,9.381979,-1,8.991759,0.163159,0.010000,0.153159
105,9.532755,9.638444,8.388444,10.888444,none,0.000000,-1,8.991759,-0.540996,0.010000,-0.550996
106,10.470657,10.063827,8.813827,11.313827,none,0.000000,-1,8.991759,-1.478898,0.010000,-1.488898
107,10.132525,10.675366,9.425366,11.925366,sell_to_mm,9.425366,0,-0.433607,-0.433607,0.000000,-0.433607
108,10.559389,11.468123,10.218123,12.718123,sell_to_mm,10.218123,1,-10.651730,-0.092341,0.010000,-0.102341
109,11.072360,10.905019,9.655019,12.155019,none,0.000000,1,-10.651730,0.420630,0.010000,0.410630
110,12.148989,11.294913,10.044913,12.544913,none,0.000000,1,-10.651730,1.497260,0.010000,1.487260
111,11.926912,10.889464,9.639464,12.139464,none,0.000000,1,-10.651730,1.275182,0.010000,1.265182
112,9.955151,10.492054,9.242054,11.742054,buy_from_mm,11.742054,0,1.090325,1.090325,0.000000,1.090325
113,8.779442,8.352360,7.102360,9.602360,sell_to_mm,7.102360,1,-6.012036,2.767406,0.010000,2.757406
114,8.013354,7.379018,6.129018,8.629018,none,0.000000,1,-6.012036,2.001318,0.010000,1.991318
115,8.047405,8.020121,6.770121,9.270121,none,0.000000,1,-6.012036,2.035369,0.010000,2.025369
116,7.714583,7.749511,6.499511,8.999511,none,0.000000,1,-6.012036,1.702547,0.010000,1.692547
117,8.314385,8.720408,7.470408,9.970408,none,0.000000,1,-6.012036,2.302349,0.010000,2.292349
118,8.960373,8.102209,6.852209,9.352209,none,0.000000,1,-6.012036,2.948337,0.010000,2.938337
119,9.687869,9.920958,8.670958,11.170958,none,0.000000,1,-6.012036,3.675834,0.010000,3.665834
120,9.245236,8.868621,7.618621,10.118621,buy_from_mm,10.118621,0,4.106585,4.106585,0.000000,4.106585
121,9.859411,10.550432,9.300432,11.800432,none,0.000000,0,4.106585,4.106585,0.000000,4.106585
122,8.985943,8.810469,7.560469,10.060469,none,0.000000,0,4.106585,4.106585,0.000000,4.106585
123,7.715815,8.531632,7.281632,9.781632,none,0.000000,0,4.106585,4.106585,0.000000,4.106585
124,6.252448,6.033224,4.783224,7.283224,sell_to_mm,4.783224,1,-0.676639,5.575809,0.010000,5.565809
125,8.256215,7.690687,6.440687,8.940687,none,0.000000,1,-0.676639,7.579576,0.010000,7.569576
126,9.086702,9.205026,7.955026,10.455026,none,0.000000,1,-0.676639,8.410063,0.010000,8.400063
127,9.583040,9.957162,8.707162,11.207162,none,0.000000,1,-0.676639,8.906401,0.010000,8.896401
128,11.696054,11.379316,10.129316,12.629316,none,0.000000,1,-0.676639,11.019416,0.010000,11.009416
129,12.530869,12.276265,11.026265,13.526265,none,0.000000,1,-0.676639,11.854230,0.010000,11.844230
130,13.316559,13.409845,12.159845,14.659845,none,0.000000,1,-0.676639,12.639920,0.010000,12.629920
131,12.893589,13.863837,12.613837,15.113837,none,0.000000,1,-0.676639,12.216950,0.010000,12.206950
132,13.943944,13.737299,12.487299,14.987299,none,0.000000,1,-0.676639,13.267305,0.010000,13.257305
133,14.802946,14.904763,13.654763,16.154763,none,0.000000,1,-0.676639,14.126307,0.010000,14.116307
134,15.217033,15.715065,14.465065,16.965065,none,0.000000,1,-0.676639,14.540394,0.010000,14.530394
135,15.194802,15.122687,13.872687,16.372687,none,0.000000,1,-0.676639,14.518164,0.010000,14.508164
136,16.354038,15.958813,14.708813,17.208813,none,0.000000,1,-0.676639,15.677400,0.010000,15.667400
137,16.914491,15.944507,14.694507,17.194507,none,0.000000,1,-0.676639,16.237852,0.010000,16.227852
138,16.444764,16.121138,14.871138,17.371138,none,0.000000,1,-0.676639,15.768125,0.010000,15.758125
139,17.207116,17.334051,16.084051,18.584051,none,0.000000,1,-0.676639,16.530477,0.010000,16.520477
140,17.647145,17.994238,16.744238,19.244238,none,0.000000,1,-0.676639,16.970507,0.010000,16.960507
141,18.347420,18.307033,17.057033,19.557033,none,0.000000,1,-0.676639,17.670781,0.010000,17.660781
142,18.946781,19.565041,18.315041,20.815041,none,0.000000,1,-0.676639,18.270143,0.010000,18.260143
143,18.837579,19.398906,18.148906,20.648906,none,0.000000,1,-0.676639,18.160940,0.010000,18.150940
144,18.900674,18.505754,17.255754,19.755754,none,0.000000,1,-0.676639,18.224035,0.010000,18.214035
145,19.805772,19.809463,18.559463,21.059463,none,0.000000,1,-0.676639,19.129133,0.010000,19.119133
146,19.880554,20.763575,19.513575,22.013575,none,0.000000,1,-0.676639,19.203915,0.010000,19.193915
147,18.661012,18.870465,17.620465,20.120465,none,0.000000,1,-0.676639,17.984373,0.010000,17.974373
148,19.693901,19.339249,18.089249,20.589249,none,0.000000,1,-0.676639,19.017262,0.010000,19.007262
149,21.210758,21.105100,19.855100,22.355100,none,0.000000,1,-0.676639,20.534119,0.010000,20.524119
150,20.932885,21.396168,20.146168,22.646168,none,0.000000,1,-0.676639,20.256246,0.010000,20.246246
151,18.486839,18.395015,17.145015,19.645015,none,0.000000,1,-0.676639,17.810200,0.010000,17.800200
152,18.955026,19.027845,17.777845,20.277845,none,0.000000,1,-0.676639,18.278387,0.010000,18.268387
153,16.256081,16.835358,15.585358,18.085358,none,0.000000,1,-0.676639,15.579442,0.010000,15.569442
154,17.581230,16.466991,15.216991,17.716991,buy_from_mm,17.716991,0,17.040352,17.040352,0.000000,17.040352
155,17.642339,16.779748,15.529748,18.029748,none,0.000000,0,17.040352,17.040352,0.000000,17.040352
156,16.541641,16.142720,14.892720,17.392720,none,0.000000,0,17.040352,17.040352,0.000000,17.040352
157,17.587445,19.107019,17.857019,20.357019,none,0.000000,0,17.040352,17.040352,0.000000,17.040352
158,16.760026,15.503268,14.253268,16.753268,buy_from_mm,16.753268,-1,33.793620,17.033594,0.010000,17.023594
159,15.627475,14.888968,13.638968,16.138968,sell_to_mm,13.638968,0,20.154653,20.154653,0.000000,20.154653
160,13.304840,14.254248,13.004248,15.504248,none,0.000000,0,20.154653,20.154653,0.000000,20.154653
161,14.450190,14.608846,13.358846,15.858846,none,0.000000,0,20.154653,20.154653,0.000000,20.154653
162,14.340396,14.374988,13.124988,15.624988,none,0.000000,0,20.154653,20.154653,0.000000,20.154653
163,13.487628,13.903632,12.653632,15.153632,none,0.000000,0,20.154653,20.154653,0.000000,20.154653
164,13.017397,13.119294,11.869294,14.369294,none,0.000000,0,20.154653,20.154653,0.000000,20.154653
165,14.713083,15.281104,14.031104,16.531104,none,0.000000,0,20.154653,20.154653,0.000000,20.154653
166,15.700361,16.040232,14.790232,17.290232,buy_from_mm,17.290232,-1,37.444885,21.744524,0.010000,21.734524
167,16.248778,16.506172,15.256172,17.756172,none,0.000000,-1,37.444885,21.196107,0.010000,21.186107
168,18.171431,17.897439,16.647439,19.147439,sell_to_mm,16.647439,0,20.797447,20.797447,0.000000,20.797447
169,19.091919,19.586993,18.336993,20.836993,none,0.000000,0,20.797447,20.797447,0.000000,20.797447
170,19.210917,20.182816,18.932816,21.432816,none,0.000000,0,20.797447,20.797447,0.000000,20.797447
171,19.212233,19.717508,18.467508,20.967508,none,0.000000,0,20.797447,20.797447,0.000000,20.797447
172,20.532450,20.763544,19.513544,22.013544,none,0.000000,0,20.797447,20.797447,0.000000,20.797447
173,18.707982,19.033232,17.783232,20.283232,none,0.000000,0,20.797447,20.797447,0.000000,20.797447
174,18.107792,17.766566,16.516566,19.016566,none,0.000000,0,20.797447,20.797447,0.000000,20.797447
175,17.786294,17.054734,15.804734,18.304734,none,0.000000,0,20.797447,20.797447,0.000000,20.797447
176,19.775369,19.631823,18.381823,20.881823,none,0.000000,0,20.797447,20.797447,0.000000,20.797447
177,18.359324,17.932058,16.682058,19.182058,none,0.000000,0,20.797447,20.797447,0.000000,20.797447
178,18.034045,17.978423,16.728423,19.228423,sell_to_mm,16.728423,1,4.069024,22.103069,0.010000,22.093069
179,15.901804,15.989685,14.739685,17.239685,sell_to_mm,14.739685,2,-10.670661,21.132947,0.040000,21.092947
180,14.289076,14.208278,12.958278,15.458278,none,0.000000,2,-10.670661,17.907492,0.040000,17.867492
181,14.212108,13.813873,12.563873,15.063873,none,0.000000,2,-10.670661,17.753555,0.040000,17.713555
182,15.039687,15.194340,13.944340,16.444340,none,0.000000,2,-10.670661,19.408712,0.040000,19.368712
183,15.581081,15.007673,13.757673,16.257673,none,0.000000,2,-10.670661,20.491501,0.040000,20.451501
184,14.322636,15.323091,14.073091,16.573091,sell_to_mm,14.073091,3,-24.743752,18.224156,0.090000,18.134156
185,14.084353,14.655118,13.405118,15.905118,none,0.000000,3,-24.743752,17.509307,0.090000,17.419307
186,14.545471,15.202251,13.952251,16.452251,none,0.000000,3,-24.743752,18.892660,0.090000,18.802660
187,14.571991,15.647508,14.397508,16.897508,none,0.000000,3,-24.743752,18.972221,0.090000,18.882221
188,13.817770,13.204532,11.954532,14.454532,none,0.000000,3,-24.743752,16.709558,0.090000,16.619558
189,13.303883,12.999517,11.749517,14.249517,none,0.000000,3,-24.743752,15.167897,0.090000,15.077897
190,13.029424,12.852320,11.602320,14.102320,none,0.000000,3,-24.743752,14.344521,0.090000,14.254521
191,12.726067,13.170990,11.920990,14.420990,none,0.000000,3,-24.743752,13.434450,0.090000,13.344450
192,13.526694,14.298653,13.048653,15.548653,none,0.000000,3,-24.743752,15.836329,0.090000,15.746329
193,12.958394,13.174612,11.924612,14.424612,none,0.000000,3,-24.743752,14.131429,0.090000,14.041429
194,13.384615,13.589806,12.339806,14.839806,none,0.000000,3,-24.743752,15.410093,0.090000,15.320093
195,12.776330,11.859085,10.609085,13.109085,none,0.000000,3,-24.743752,13.585239,0.090000,13.495239
196,12.748334,12.478602,11.228602,13.728602,none,0.000000,3,-24.743752,13.501250,0.090000,13.411250
197,13.313026,13.803186,12.553186,15.053186,none,0.000000,3,-24.743752,15.195326,0.090000,15.105326
198,13.066711,13.349678,12.099678,14.599678,none,0.000000,3,-24.743752,14.456381,0.090000,14.366381
199,13.845954,14.056135,12.806135,15.306135,sell_to_mm,12.806135,4,-37.549887,17.833927,0.160000,17.673927
200,13.329026,13.250384,12.000384,14.500384,none,0.000000,4,-37.549887,15.766216,0.160000,15.606216
201,13.260142,12.653429,11.403429,13.903429,none,0.000000,4,-37.549887,15.490681,0.160000,15.330681
202,13.345264,13.055445,11.805445,14.305445,none,0.000000,4,-37.549887,15.831168,0.160000,15.671168
203,15.202537,15.176562,13.926562,16.426562,none,0.000000,4,-37.549887,23.260261,0.160000,23.100261
204,14.314090,14.924287,13.674287,16.174287,buy_from_mm,16.174287,3,-21.375600,21.566671,0.090000,21.476671
205,13.744369,14.639473,13.389473,15.889473,none,0.000000,3,-21.375600,19.857508,0.090000,19.767508
206,14.518206,14.597559,13.347559,15.847559,none,0.000000,3,-21.375600,22.179017,0.090000,22.089017
207,15.096898,15.003504,13.753504,16.253504,none,0.000000,3,-21.375600,23.915094,0.090000,23.825094
208,15.929164,15.610483,14.360483,16.860483,none,0.000000,3,-21.375600,26.411892,0.090000,26.321892
209,14.594913,14.530073,13.280073,15.780073,none,0.000000,3,-21.375600,22.409140,0.090000,22.319140
210,15.341790,15.187329,13.937329,16.437329,none,0.000000,3,-21.375600,24.649771,0.090000,24.559771
211,16.076110,16.557916,15.307916,17.807916,sell_to_mm,15.307916,4,-36.683516,27.620923,0.160000,27.460923
212,14.458698,13.777607,12.527607,15.027607,none,0.000000,4,-36.683516,21.151277,0.160000,20.991277
213,14.241332,14.201530,12.951530,15.451530,none,0.000000,4,-36.683516,20.281813,0.160000,20.121813
214,12.786644,12.855278,11.605278,14.105278,none,0.000000,4,-36.683516,14.463060,0.160000,14.303060
215,12.745096,12.345768,11.095768,13.595768,buy_from_mm,13.595768,3,-23.087749,15.147540,0.090000,15.057540
216,12.582976,12.587850,11.337850,13.837850,none,0.000000,3,-23.087749,14.661179,0.090000,14.571179
217,14.821379,15.548698,14.298698,16.798698,none,0.000000,3,-23.087749,21.376389,0.090000,21.286389
218,14.417298,14.304863,13.054863,15.554863,none,0.000000,3,-23.087749,20.164145,0.090000,20.074145
219,14.276146,14.400814,13.150814,15.650814,buy_from_mm,15.650814,2,-7.436934,21.115358,0.040000,21.075358
220,14.050243,14.678302,13.428302,15.928302,none,0.000000,2,-7.436934,20.663551,0.040000,20.623551
221,15.879744,15.662446,14.412446,16.912446,none,0.000000,2,-7.436934,24.322554,0.040000,24.282554
222,15.636771,16.137494,14.887494,17.387494,none,0.000000,2,-7.436934,23.836607,0.040000,23.796607
223,14.789358,14.253307,13.003307,15.503307,buy_from_mm,15.503307,1,8.066373,22.855731,0.010000,22.845731
224,14.144255,14.841974,13.591974,16.091974,sell_to_mm,13.591974,2,-5.525602,22.762909,0.040000,22.722909
225,14.491367,14.324404,13.074404,15.574404,none,0.000000,2,-5.525602,23.457133,0.040000,23.417133
226,15.369028,15.736111,14.486111,16.986111,none,0.000000,2,-5.525602,25.212454,0.040000,25.172454
227,14.967532,14.956329,13.706329,16.206329,buy_from_mm,16.206329,1,10.680728,25.648259,0.010000,25.638259
228,14.364472,13.854554,12.604554,15.104554,none,0.000000,1,10.680728,25.045200,0.010000,25.035200
229,14.331159,14.587126,13.337126,15.837126,none,0.000000,1,10.680728,25.011887,0.010000,25.001887
230,13.826062,13.697765,12.447765,14.947765,none,0.000000,1,10.680728,24.506790,0.010000,24.496790
231,14.634652,14.071817,12.821817,15.321817,none,0.000000,1,10.680728,25.315380,0.010000,25.305380
232,15.481234,14.931100,13.681100,16.181100,none,0.000000,1,10.680728,26.161962,0.010000,26.151962
233,17.879581,18.616957,17.366957,19.866957,sell_to_mm,17.366957,2,-6.686229,29.072933,0.040000,29.032933
234,18.852377,19.345531,18.095531,20.595531,none,0.000000,2,-6.686229,31.018525,0.040000,30.978525
235,18.885645,18.404543,17.154543,19.654543,none,0.000000,2,-6.686229,31.085061,0.040000,31.045061
236,19.527074,19.895600,18.645600,21.145600,none,0.000000,2,-6.686229,32.367920,0.040000,32.327920
237,20.167641,19.703443,18.453443,20.953443,none,0.000000,2,-6.686229,33.649052,0.040000,33.609052
238,20.502342,19.949718,18.699718,21.199718,none,0.000000,2,-6.686229,34.318454,0.040000,34.278454
239,19.743210,18.393610,17.143610,19.643610,buy_from_mm,19.643610,1,12.957381,32.700592,0.010000,32.690592
240,18.540840,18.646560,17.396560,19.896560,sell_to_mm,17.396560,2,-4.439178,32.642501,0.040000,32.602501
241,18.716505,19.192202,17.942202,20.442202,none,0.000000,2,-4.439178,32.993832,0.040000,32.953832
242,17.253451,16.986143,15.736143,18.236143,none,0.000000,2,-4.439178,30.067725,0.040000,30.027725
243,17.844528,17.729416,16.479416,18.979416,sell_to_mm,16.479416,3,-20.918594,32.614990,0.090000,32.524990
244,18.694576,18.541734,17.291734,19.791734,sell_to_mm,17.291734,4,-38.210328,36.567977,0.160000,36.407977
245,18.865578,18.802846,17.552846,20.052846,none,0.000000,4,-38.210328,37.251983,0.160000,37.091983
246,19.845638,20.103360,18.853360,21.353360,none,0.000000,4,-38.210328,41.172223,0.160000,41.012223
247,21.419473,21.391338,20.141338,22.641338,buy_from_mm,22.641338,3,-15.568990,48.689429,0.090000,48.599429
248,21.571853,21.657189,20.407189,22.907189,sell_to_mm,20.407189,4,-35.976179,50.311232,0.160000,50.151232
249,21.447506,21.001184,19.751184,22.251184,buy_from_mm,22.251184,3,-13.724995,50.617523,0.090000,50.527523
250,20.777764,21.257242,20.007242,22.507242,none,0.000000,3,-13.724995,48.608297,0.090000,48.518297
251,20.178247,19.351276,18.101276,20.601276,none,0.000000,3,-13.724995,46.809748,0.090000,46.719748
252,19.674140,19.527455,18.277455,20.777455,sell_to_mm,18.277455,4,-32.002450,46.694111,0.160000,46.534111
253,19.253567,19.563625,18.313625,20.813625,buy_from_mm,20.813625,3,-11.188825,46.571876,0.090000,46.481876
254,20.571877,20.377964,19.127964,21.627964,none,0.000000,3,-11.188825,50.526806,0.090000,50.436806
255,19.810755,20.162210,18.912210,21.412210,none,0.000000,3,-11.188825,48.243439,0.090000,48.153439
256,20.899257,21.040048,19.790048,22.290048,none,0.000000,3,-11.188825,51.508946,0.090000,51.418946
257,21.503356,21.345348,20.095348,22.595348,none,0.000000,3,-11.188825,53.321244,0.090000,53.231244
258,21.285877,20.641850,19.391850,21.891850,none,0.000000,3,-11.188825,52.668806,0.090000,52.578806
