t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,1.122697,0.938233,-0.061767,1.938233,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,1.424616,2.278213,1.278213,3.278213,noise,sell_to_mm,1.278213,1,-1.278213,0.146403,0.010000,0.136403
3,1.248158,2.593537,1.593537,3.593537,noise,none,0.000000,1,-1.278213,-0.030055,0.010000,-0.040055
4,1.000249,0.440698,-0.559302,1.440698,noise,buy_from_mm,1.440698,0,0.162485,0.162485,0.000000,0.162485
5,1.540238,0.983422,-0.016578,1.983422,noise,none,0.000000,0,0.162485,0.162485,0.000000,0.162485
6,2.213359,2.052285,1.052285,3.052285,informed,none,0.000000,0,0.162485,0.162485,0.000000,0.162485
7,2.350377,2.730959,1.730959,3.730959,noise,none,0.000000,0,0.162485,0.162485,0.000000,0.162485
8,3.598485,4.235345,3.235345,5.235345,informed,none,0.000000,0,0.162485,0.162485,0.000000,0.162485
9,2.468296,3.049665,2.049665,4.049665,noise,sell_to_mm,2.049665,1,-1.887180,0.581116,0.010000,0.571116
10,4.131794,3.089790,2.089790,4.089790,informed,buy_from_mm,4.089790,0,2.202609,2.202609,0.000000,2.202609
11,6.091873,6.275877,5.275877,7.275877,informed,none,0.000000,0,2.202609,2.202609,0.000000,2.202609
12,4.819761,4.595178,3.595178,5.595178,informed,none,0.000000,0,2.202609,2.202609,0.000000,2.202609
13,5.066845,5.552242,4.552242,6.552242,noise,none,0.000000,0,2.202609,2.202609,0.000000,2.202609
14,6.342770,7.093037,6.093037,8.093037,noise,none,0.000000,0,2.202609,2.202609,0.000000,2.202609
15,6.088299,5.828816,4.828816,6.828816,noise,none,0.000000,0,2.202609,2.202609,0.000000,2.202609
16,6.316214,6.740560,5.740560,7.740560,noise,sell_to_mm,5.740560,1,-3.537951,2.778263,0.010000,2.768263
17,6.229543,6.479439,5.479439,7.479439,noise,none,0.000000,1,-3.537951,2.691592,0.010000,2.681592
18,6.543597,6.869495,5.869495,7.869495,noise,none,0.000000,1,-3.537951,3.005646,0.010000,2.995646
19,5.703954,7.348683,6.348683,8.348683,noise,sell_to_mm,6.348683,2,-9.886634,1.521275,0.040000,1.481275
20,5.928275,7.052973,6.052973,8.052973,informed,sell_to_mm,6.052973,3,-15.939606,1.845218,0.090000,1.755218
21,6.486671,5.835981,4.835981,6.835981,noise,none,0.000000,3,-15.939606,3.520405,0.090000,3.430405
22,7.574070,7.453668,6.453668,8.453668,noise,none,0.000000,3,-15.939606,6.782605,0.090000,6.692605
23,8.899396,9.637298,8.637298,10.637298,noise,none,0.000000,3,-15.939606,10.758583,0.090000,10.668583
24,9.436041,10.102689,9.102689,11.102689,informed,none,0.000000,3,-15.939606,12.368517,0.090000,12.278517
25,8.075207,9.408997,8.408997,10.408997,noise,none,0.000000,3,-15.939606,8.286014,0.090000,8.196014
26,8.353717,10.415534,9.415534,11.415534,noise,buy_from_mm,11.415534,2,-4.524072,12.183362,0.040000,12.143362
27,9.107341,10.049066,9.049066,11.049066,noise,none,0.000000,2,-4.524072,13.690610,0.040000,13.650610
28,9.467832,9.936021,8.936021,10.936021,informed,none,0.000000,2,-4.524072,14.411591,0.040000,14.371591
29,7.991108,6.566925,5.566925,7.566925,informed,buy_from_mm,7.566925,1,3.042852,11.033960,0.010000,11.023960
30,8.328914,8.677909,7.677909,9.677909,informed,none,0.000000,1,3.042852,11.371767,0.010000,11.361767
31,9.733635,8.530065,7.530065,9.530065,noise,sell_to_mm,7.530065,2,-4.487213,14.980057,0.040000,14.940057
32,9.171287,9.327574,8.327574,10.327574,informed,none,0.000000,2,-4.487213,13.855362,0.040000,13.815362
33,8.596177,8.579854,7.579854,9.579854,noise,none,0.000000,2,-4.487213,12.705142,0.040000,12.665142
34,7.767606,8.087852,7.087852,9.087852,informed,none,0.000000,2,-4.487213,11.048000,0.040000,11.008000
35,7.857232,7.887911,6.887911,8.887911,noise,none,0.000000,2,-4.487213,11.227252,0.040000,11.187252
36,8.534578,8.130368,7.130368,9.130368,noise,none,0.000000,2,-4.487213,12.581943,0.040000,12.541943
37,7.809825,8.098054,7.098054,9.098054,noise,none,0.000000,2,-4.487213,11.132437,0.040000,11.092437
38,10.213479,9.745013,8.745013,10.745013,noise,buy_from_mm,10.745013,1,6.257800,16.471280,0.010000,16.461280
39,9.163535,8.710669,7.710669,9.710669,informed,none,0.000000,1,6.257800,15.421335,0.010000,15.411335
40,9.522628,8.367087,7.367087,9.367087,noise,none,0.000000,1,6.257800,15.780429,0.010000,15.770429
41,10.043213,9.196588,8.196588,10.196588,noise,buy_from_mm,10.196588,0,16.454389,16.454389,0.000000,16.454389
42,10.727806,10.977706,9.977706,11.977706,noise,none,0.000000,0,16.454389,16.454389,0.000000,16.454389
43,9.146951,9.558627,8.558627,10.558627,informed,none,0.000000,0,16.454389,16.454389,0.000000,16.454389
44,7.350401,8.176301,7.176301,9.176301,noise,buy_from_mm,9.176301,-1,25.630690,18.280289,0.010000,18.270289
45,7.898036,6.414203,5.414203,7.414203,noise,none,0.000000,-1,25.630690,17.732654,0.010000,17.722654
46,7.158252,5.764967,4.764967,6.764967,noise,none,0.000000,-1,25.630690,18.472438,0.010000,18.462438
47,6.863158,7.154369,6.154369,8.154369,noise,none,0.000000,-1,25.630690,18.767532,0.010000,18.757532
48,6.558998,7.378322,6.378322,8.378322,noise,none,0.000000,-1,25.630690,19.071692,0.010000,19.061692
49,5.055568,5.907961,4.907961,6.907961,noise,none,0.000000,-1,25.630690,20.575121,0.010000,20.565121
50,5.314101,4.446416,3.446416,5.446416,informed,none,0.000000,-1,25.630690,20.316589,0.010000,20.306589
51,4.315105,3.721818,2.721818,4.721818,informed,none,0.000000,-1,25.630690,21.315584,0.010000,21.305584
52,4.951363,6.339014,5.339014,7.339014,noise,none,0.000000,-1,25.630690,20.679327,0.010000,20.669327
53,4.881716,4.440896,3.440896,5.440896,informed,none,0.000000,-1,25.630690,20.748974,0.010000,20.738974
54,5.903190,6.192545,5.192545,7.192545,noise,buy_from_mm,7.192545,-2,32.823235,21.016854,0.040000,20.976854
55,5.953356,5.778571,4.778571,6.778571,noise,buy_from_mm,6.778571,-3,39.601806,21.741738,0.090000,21.651738
56,4.252736,4.348996,3.348996,5.348996,noise,none,0.000000,-3,39.601806,26.843599,0.090000,26.753599
57,2.361980,1.427024,0.427024,2.427024,noise,none,0.000000,-3,39.601806,32.515866,0.090000,32.425866
58,2.814107,5.422073,4.422073,6.422073,noise,none,0.000000,-3,39.601806,31.159486,0.090000,31.069486
59,3.533022,3.257719,2.257719,4.257719,noise,none,0.000000,-3,39.601806,29.002741,0.090000,28.912741
60,1.672870,2.213144,1.213144,3.213144,noise,none,0.000000,-3,39.601806,34.583196,0.090000,34.493196
61,0.731145,0.841986,-0.158014,1.841986,noise,none,0.000000,-3,39.601806,37.408370,0.090000,37.318370
62,1.071420,-1.104601,-2.104601,-0.104601,noise,none,0.000000,-3,39.601806,36.387546,0.090000,36.297546
63,0.887605,1.427017,0.427017,2.427017,noise,none,0.000000,-3,39.601806,36.938992,0.090000,36.848992
