t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,0.599224,0.757451,-2.242549,3.757451,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,1.442657,-0.895489,-3.895489,2.104511,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,0.969815,1.649759,-1.350241,4.649759,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
4,1.286086,1.130827,-1.869173,4.130827,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
5,0.214050,0.547048,-2.452952,3.547048,noise,buy_from_mm,3.547048,-1,3.547048,3.332997,0.010000,3.322997
6,-0.247583,-1.922116,-4.922116,1.077884,noise,none,0.000000,-1,3.547048,3.794631,0.010000,3.784631
7,0.115111,0.185988,-2.814012,3.185988,informed,none,0.000000,-1,3.547048,3.431936,0.010000,3.421936
8,0.642430,0.736654,-2.263346,3.736654,noise,none,0.000000,-1,3.547048,2.904618,0.010000,2.894618
9,0.884031,0.323958,-2.676042,3.323958,noise,none,0.000000,-1,3.547048,2.663017,0.010000,2.653017
10,1.042899,0.445639,-2.554361,3.445639,informed,none,0.000000,-1,3.547048,2.504149,0.010000,2.494149
11,2.084447,2.021493,-0.978507,5.021493,noise,none,0.000000,-1,3.547048,1.462601,0.010000,1.452601
12,0.862818,-1.133961,-4.133961,1.866039,noise,none,0.000000,-1,3.547048,2.684230,0.010000,2.674230
13,0.789542,0.862545,-2.137455,3.862545,informed,none,0.000000,-1,3.547048,2.757506,0.010000,2.747506
14,0.461651,0.014525,-2.985475,3.014525,noise,buy_from_mm,3.014525,-2,6.561573,5.638272,0.040000,5.598272
15,-0.506870,-0.342212,-3.342212,2.657788,noise,none,0.000000,-2,6.561573,7.575313,0.040000,7.535313
16,-0.668439,-2.070956,-5.070956,0.929044,informed,none,0.000000,-2,6.561573,7.898452,0.040000,7.858452
17,-2.598167,-2.894233,-5.894233,0.105767,informed,none,0.000000,-2,6.561573,11.757907,0.040000,11.717907
18,-2.438783,-2.821897,-5.821897,0.178103,informed,none,0.000000,-2,6.561573,11.439139,0.040000,11.399139
19,-3.124461,-3.000524,-6.000524,-0.000524,noise,none,0.000000,-2,6.561573,12.810495,0.040000,12.770495
20,-4.900812,-6.269197,-9.269197,-3.269197,informed,none,0.000000,-2,6.561573,16.363196,0.040000,16.323196
21,-4.134174,-5.642856,-8.642856,-2.642856,noise,none,0.000000,-2,6.561573,14.829921,0.040000,14.789921
22,-5.169159,-6.174150,-9.174150,-3.174150,noise,none,0.000000,-2,6.561573,16.899892,0.040000,16.859892
23,-5.214056,-5.471023,-8.471023,-2.471023,informed,none,0.000000,-2,6.561573,16.989685,0.040000,16.949685
24,-5.308376,-5.766889,-8.766889,-2.766889,noise,none,0.000000,-2,6.561573,17.178326,0.040000,17.138326
25,-5.562693,-4.941574,-7.941574,-1.941574,noise,buy_from_mm,-1.941574,-3,4.619999,21.308078,0.090000,21.218078
26,-4.742117,-5.421387,-8.421387,-2.421387,informed,none,0.000000,-3,4.619999,18.846349,0.090000,18.756349
27,-4.538323,-4.038696,-7.038696,-1.038696,noise,none,0.000000,-3,4.619999,18.234967,0.090000,18.144967
28,-3.828398,-4.214941,-7.214941,-1.214941,noise,none,0.000000,-3,4.619999,16.105193,0.090000,16.015193
29,-4.220010,-7.507241,-10.507241,-4.507241,informed,buy_from_mm,-4.507241,-4,0.112758,16.992799,0.160000,16.832799
30,-3.653824,-1.798511,-4.798511,1.201489,noise,none,0.000000,-4,0.112758,14.728055,0.160000,14.568055
31,-4.762687,-3.487917,-6.487917,-0.487917,noise,none,0.000000,-4,0.112758,19.163505,0.160000,19.003505
32,-4.607605,-3.602888,-6.602888,-0.602888,noise,none,0.000000,-4,0.112758,18.543178,0.160000,18.383178
33,-1.838480,-3.058227,-6.058227,-0.058227,noise,none,0.000000,-4,0.112758,7.466679,0.160000,7.306679
34,-2.113927,-1.191743,-4.191743,1.808257,noise,sell_to_mm,-4.191743,-3,4.304501,10.646281,0.090000,10.556281
35,-3.428184,-2.165662,-5.165662,0.834338,informed,none,0.000000,-3,4.304501,14.589053,0.090000,14.499053
36,-3.790864,-6.006287,-9.006287,-3.006287,noise,buy_from_mm,-3.006287,-4,1.298214,16.461671,0.160000,16.301671
37,-3.078079,-3.903073,-6.903073,-0.903073,noise,none,0.000000,-4,1.298214,13.610529,0.160000,13.450529
38,-2.418529,-2.671851,-5.671851,0.328149,noise,none,0.000000,-4,1.298214,10.972328,0.160000,10.812328
39,-1.935557,-2.667685,-5.667685,0.332315,informed,none,0.000000,-4,1.298214,9.040443,0.160000,8.880443
40,-0.966871,-0.036290,-3.036290,2.963710,noise,none,0.000000,-4,1.298214,5.165698,0.160000,5.005698
41,-0.872372,-0.551595,-3.551595,2.448405,informed,none,0.000000,-4,1.298214,4.787702,0.160000,4.627702
42,0.390058,2.640483,-0.359517,5.640483,informed,none,0.000000,-4,1.298214,-0.262017,0.160000,-0.422017
43,-0.085962,0.066116,-2.933884,3.066116,noise,none,0.000000,-4,1.298214,1.642062,0.160000,1.482062
44,-0.955347,1.086911,-1.913089,4.086911,noise,none,0.000000,-4,1.298214,5.119601,0.160000,4.959601
45,1.356563,0.394318,-2.605682,3.394318,noise,buy_from_mm,3.394318,-5,4.692531,-2.090283,0.250000,-2.340283
46,0.187610,2.494624,-0.505376,5.494624,noise,none,0.000000,-5,4.692531,3.754481,0.250000,3.504481
47,-0.145845,-0.381783,-3.381783,2.618217,noise,none,0.000000,-5,4.692531,5.421755,0.250000,5.171755
48,-0.054513,-0.739128,-3.739128,2.260872,noise,none,0.000000,-5,4.692531,4.965099,0.250000,4.715099
49,0.616442,-0.509850,-3.509850,2.490150,noise,sell_to_mm,-3.509850,-4,8.202382,5.736615,0.160000,5.576615
50,1.549735,0.811633,-2.188367,3.811633,noise,none,0.000000,-4,8.202382,2.003443,0.160000,1.843443
51,1.282579,0.961856,-2.038144,3.961856,noise,none,0.000000,-4,8.202382,3.072067,0.160000,2.912067
52,1.281120,1.220937,-1.779063,4.220937,noise,none,0.000000,-4,8.202382,3.077904,0.160000,2.917904
53,0.048552,0.423248,-2.576752,3.423248,noise,none,0.000000,-4,8.202382,8.008175,0.160000,7.848175
54,1.006964,0.939752,-2.060248,3.939752,noise,sell_to_mm,-2.060248,-3,10.262630,7.241739,0.090000,7.151739
55,1.158342,-0.568326,-3.568326,2.431674,noise,none,0.000000,-3,10.262630,6.787606,0.090000,6.697606
56,0.404141,1.937240,-1.062760,4.937240,noise,none,0.000000,-3,10.262630,9.050209,0.090000,8.960209
57,0.008003,-0.931873,-3.931873,2.068127,informed,none,0.000000,-3,10.262630,10.238623,0.090000,10.148623
58,-0.497155,1.135560,-1.864440,4.135560,noise,none,0.000000,-3,10.262630,11.754095,0.090000,11.664095
59,-0.563859,-0.523857,-3.523857,2.476143,noise,buy_from_mm,2.476143,-4,12.738774,14.994208,0.160000,14.834208
60,-1.375106,-0.206220,-3.206220,2.793780,noise,buy_from_mm,2.793780,-5,15.532553,22.408082,0.250000,22.158082
61,-1.362301,-1.617719,-4.617719,1.382281,informed,none,0.000000,-5,15.532553,22.344057,0.250000,22.094057
62,-0.208534,-1.560199,-4.560199,1.439801,informed,none,0.000000,-5,15.532553,16.575224,0.250000,16.325224
63,0.914446,1.560800,-1.439200,4.560800,noise,none,0.000000,-5,15.532553,10.960326,0.250000,10.710326
64,1.373263,0.961960,-2.038040,3.961960,informed,none,0.000000,-5,15.532553,8.666239,0.250000,8.416239
65,1.221897,1.925114,-1.074886,4.925114,noise,none,0.000000,-5,15.532553,9.423069,0.250000,9.173069
66,1.268827,0.809600,-2.190400,3.809600,noise,sell_to_mm,-2.190400,-4,17.722953,12.647645,0.160000,12.487645
67,2.394714,2.984159,-0.015841,5.984159,noise,none,0.000000,-4,17.722953,8.144098,0.160000,7.984098
68,1.207178,0.076379,-2.923621,3.076379,noise,none,0.000000,-4,17.722953,12.894243,0.160000,12.734243
69,-1.952944,-2.392145,-5.392145,0.607855,informed,none,0.000000,-4,17.722953,25.534731,0.160000,25.374731
70,-2.190294,-3.287962,-6.287962,-0.287962,noise,none,0.000000,-4,17.722953,26.484130,0.160000,26.324130
71,-2.089590,-1.033800,-4.033800,1.966200,noise,sell_to_mm,-4.033800,-3,21.756753,28.025524,0.090000,27.935524
72,-0.886541,-1.396730,-4.396730,1.603270,noise,sell_to_mm,-4.396730,-2,26.153483,27.926565,0.040000,27.886565
73,-1.572026,-2.154527,-5.154527,0.845473,noise,sell_to_mm,-5.154527,-1,31.308010,32.880036,0.010000,32.870036
74,-1.634568,-1.334064,-4.334064,1.665936,noise,none,0.000000,-1,31.308010,32.942578,0.010000,32.932578
75,-1.396566,-1.725415,-4.725415,1.274585,noise,sell_to_mm,-4.725415,0,36.033425,36.033425,0.000000,36.033425
76,-0.631546,0.184547,-2.815453,3.184547,noise,none,0.000000,0,36.033425,36.033425,0.000000,36.033425
77,-3.117659,-1.182388,-4.182388,1.817612,noise,none,0.000000,0,36.033425,36.033425,0.000000,36.033425
78,-3.494217,-3.694746,-6.694746,-0.694746,noise,none,0.000000,0,36.033425,36.033425,0.000000,36.033425
79,-3.509522,-3.878093,-6.878093,-0.878093,noise,none,0.000000,0,36.033425,36.033425,0.000000,36.033425
80,-4.021348,-4.145418,-7.145418,-1.145418,noise,sell_to_mm,-7.145418,1,43.178844,39.157496,0.010000,39.147496
81,-3.961305,-3.101912,-6.101912,-0.101912,noise,none,0.000000,1,43.178844,39.217539,0.010000,39.207539
82,-3.402024,-1.521335,-4.521335,1.478665,noise,none,0.000000,1,43.178844,39.776820,0.010000,39.766820
83,-3.561885,-4.273196,-7.273196,-1.273196,noise,sell_to_mm,-7.273196,2,50.452039,43.328270,0.040000,43.288270
84,-2.508961,-2.881007,-5.881007,0.118993,noise,none,0.000000,2,50.452039,45.434118,0.040000,45.394118
85,-3.751419,-3.214130,-6.214130,-0.214130,informed,none,0.000000,2,50.452039,42.949201,0.040000,42.909201
86,-2.114381,-0.951966,-3.951966,2.048034,noise,sell_to_mm,-3.951966,3,54.404006,48.060864,0.090000,47.970864
87,-1.961999,-2.974197,-5.974197,0.025803,informed,none,0.000000,3,54.404006,48.518010,0.090000,48.428010
88,-2.328333,-4.396840,-7.396840,-1.396840,noise,buy_from_mm,-1.396840,2,53.007166,48.350500,0.040000,48.310500
89,-3.332297,-4.396738,-7.396738,-1.396738,noise,none,0.000000,2,53.007166,46.342571,0.040000,46.302571
90,-1.922437,-2.376374,-5.376374,0.623626,informed,none,0.000000,2,53.007166,49.162291,0.040000,49.122291
91,-3.692655,-3.616901,-6.616901,-0.616901,noise,none,0.000000,2,53.007166,45.621857,0.040000,45.581857
92,-3.644501,-2.485603,-5.485603,0.514397,noise,none,0.000000,2,53.007166,45.718163,0.040000,45.678163
93,-5.335062,-5.832763,-8.832763,-2.832763,noise,none,0.000000,2,53.007166,42.337042,0.040000,42.297042
94,-5.954774,-6.329649,-9.329649,-3.329649,informed,none,0.000000,2,53.007166,41.097619,0.040000,41.057619
95,-4.806036,-3.367619,-6.367619,-0.367619,noise,none,0.000000,2,53.007166,43.395094,0.040000,43.355094
96,-4.060783,-3.732843,-6.732843,-0.732843,noise,none,0.000000,2,53.007166,44.885601,0.040000,44.845601
97,-4.045204,-2.857737,-5.857737,0.142263,noise,none,0.000000,2,53.007166,44.916759,0.040000,44.876759
98,-3.752909,-2.688079,-5.688079,0.311921,informed,none,0.000000,2,53.007166,45.501347,0.040000,45.461347
99,-3.292284,-2.381552,-5.381552,0.618448,noise,none,0.000000,2,53.007166,46.422598,0.040000,46.382598
100,-3.877774,-1.413448,-4.413448,1.586552,informed,none,0.000000,2,53.007166,45.251618,0.040000,45.211618
101,-4.420603,-5.265011,-8.265011,-2.265011,informed,none,0.000000,2,53.007166,44.165959,0.040000,44.125959
102,-3.807267,-3.093439,-6.093439,-0.093439,noise,sell_to_mm,-6.093439,3,59.100605,47.678805,0.090000,47.588805
103,-2.735176,-2.239868,-5.239868,0.760132,noise,sell_to_mm,-5.239868,4,64.340473,53.399770,0.160000,53.239770
104,-2.173154,-0.989110,-3.989110,2.010890,noise,sell_to_mm,-3.989110,5,68.329583,57.463814,0.250000,57.213814
105,-2.245296,-1.657907,-4.657907,1.342093,informed,none,0.000000,5,68.329583,57.103105,0.250000,56.853105
106,-1.413484,-0.584299,-3.584299,2.415701,informed,none,0.000000,5,68.329583,61.262163,0.250000,61.012163
107,-1.285617,-0.931187,-3.931187,2.068813,informed,none,0.000000,5,68.329583,61.901500,0.250000,61.651500
108,-0.822977,-0.663088,-3.663088,2.336912,informed,none,0.000000,5,68.329583,64.214697,0.250000,63.964697
109,-0.227877,-0.255717,-3.255717,2.744283,informed,none,0.000000,5,68.329583,67.190197,0.250000,66.940197
110,0.034169,-0.279351,-3.279351,2.720649,informed,none,0.000000,5,68.329583,68.500431,0.250000,68.250431
111,-0.167835,1.202901,-1.797099,4.202901,noise,none,0.000000,5,68.329583,67.490406,0.250000,67.240406
112,0.517190,1.448352,-1.551648,4.448352,informed,none,0.000000,5,68.329583,70.915535,0.250000,70.665535
113,0.269500,1.764436,-1.235564,4.764436,noise,none,0.000000,5,68.329583,69.677085,0.250000,69.427085
114,0.534234,0.019090,-2.980910,3.019090,noise,none,0.000000,5,68.329583,71.000751,0.250000,70.750751
115,2.564384,2.445554,-0.554446,5.445554,informed,none,0.000000,5,68.329583,81.151502,0.250000,80.901502
116,2.571080,3.500580,0.500580,6.500580,informed,none,0.000000,5,68.329583,81.184983,0.250000,80.934983
117,2.271667,2.297197,-0.702803,5.297197,noise,none,0.000000,5,68.329583,79.687920,0.250000,79.437920
118,2.186592,1.499685,-1.500315,4.499685,noise,none,0.000000,5,68.329583,79.262544,0.250000,79.012544
119,1.296987,0.762469,-2.237531,3.762469,informed,none,0.000000,5,68.329583,74.814516,0.250000,74.564516
120,2.509518,3.050069,0.050069,6.050069,noise,none,0.000000,5,68.329583,80.877173,0.250000,80.627173
121,1.990659,1.379223,-1.620777,4.379223,informed,none,0.000000,5,68.329583,78.282879,0.250000,78.032879
122,1.920347,0.383004,-2.616996,3.383004,informed,none,0.000000,5,68.329583,77.931317,0.250000,77.681317
123,2.554419,4.065514,1.065514,7.065514,noise,sell_to_mm,1.065514,6,67.264069,82.590583,0.360000,82.230583
124,0.146330,1.960670,-1.039330,4.960670,noise,none,0.000000,6,67.264069,68.142051,0.360000,67.782051
125,0.731447,1.063080,-1.936920,4.063080,informed,none,0.000000,6,67.264069,71.652754,0.360000,71.292754
126,0.711865,-0.426003,-3.426003,2.573997,noise,buy_from_mm,2.573997,5,69.838067,73.397394,0.250000,73.147394
127,0.650733,1.034278,-1.965722,4.034278,informed,none,0.000000,5,69.838067,73.091730,0.250000,72.841730
128,1.841300,-0.079751,-3.079751,2.920249,noise,sell_to_mm,-3.079751,6,72.917818,83.965618,0.360000,83.605618
129,2.799917,1.758675,-1.241325,4.758675,informed,none,0.000000,6,72.917818,89.717322,0.360000,89.357322
