t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.199917,0.096563,-1.403437,1.596563,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,0.611583,0.239911,-1.260089,1.739911,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,0.637207,1.654441,0.154441,3.154441,noise,buy_from_mm,3.154441,-1,3.154441,2.517234,0.010000,2.507234
4,0.541045,0.624767,-0.875233,2.124767,noise,sell_to_mm,-0.875233,0,4.029674,4.029674,0.000000,4.029674
5,1.853856,0.092818,-1.407182,1.592818,informed,buy_from_mm,1.592818,-1,5.622492,3.768636,0.010000,3.758636
6,4.319325,3.969055,2.469055,5.469055,informed,none,0.000000,-1,5.622492,1.303167,0.010000,1.293167
7,3.877018,4.296711,2.796711,5.796711,noise,none,0.000000,-1,5.622492,1.745474,0.010000,1.735474
8,2.898995,1.792186,0.292186,3.292186,noise,buy_from_mm,3.292186,-2,8.914678,3.116689,0.040000,3.076689
9,4.226747,6.654078,5.154078,8.154078,noise,none,0.000000,-2,8.914678,0.461184,0.040000,0.421184
10,4.864385,4.508261,3.008261,6.008261,informed,none,0.000000,-2,8.914678,-0.814093,0.040000,-0.854093
11,6.527820,6.728846,5.228846,8.228846,noise,sell_to_mm,5.228846,-1,3.685832,-2.841988,0.010000,-2.851988
12,7.486458,7.792638,6.292638,9.292638,noise,buy_from_mm,9.292638,-2,12.978470,-1.994445,0.040000,-2.034445
13,7.122345,6.281353,4.781353,7.781353,informed,none,0.000000,-2,12.978470,-1.266220,0.040000,-1.306220
14,8.448736,8.003708,6.503708,9.503708,noise,none,0.000000,-2,12.978470,-3.919001,0.040000,-3.959001
15,7.696742,6.993128,5.493128,8.493128,informed,none,0.000000,-2,12.978470,-2.415013,0.040000,-2.455013
16,8.719527,10.056592,8.556592,11.556592,informed,none,0.000000,-2,12.978470,-4.460584,0.040000,-4.500584
17,9.115779,8.184143,6.684143,9.684143,noise,none,0.000000,-2,12.978470,-5.253087,0.040000,-5.293087
18,7.190263,6.955865,5.455865,8.455865,informed,none,0.000000,-2,12.978470,-1.402056,0.040000,-1.442056
19,7.617390,9.066184,7.566184,10.566184,noise,none,0.000000,-2,12.978470,-2.256310,0.040000,-2.296310
20,7.423433,9.004030,7.504030,10.504030,informed,sell_to_mm,7.504030,-1,5.474440,-1.948993,0.010000,-1.958993
21,8.113349,9.492645,7.992645,10.992645,noise,sell_to_mm,7.992645,0,-2.518205,-2.518205,0.000000,-2.518205
22,8.004221,8.231065,6.731065,9.731065,noise,none,0.000000,0,-2.518205,-2.518205,0.000000,-2.518205
23,9.377836,9.518401,8.018401,11.018401,noise,none,0.000000,0,-2.518205,-2.518205,0.000000,-2.518205
24,9.832200,11.016945,9.516945,12.516945,noise,none,0.000000,0,-2.518205,-2.518205,0.000000,-2.518205
25,9.638786,9.537162,8.037162,11.037162,noise,none,0.000000,0,-2.518205,-2.518205,0.000000,-2.518205
26,10.199252,9.230919,7.730919,10.730919,noise,sell_to_mm,7.730919,1,-10.249123,-0.049871,0.010000,-0.059871
