t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,0.059549,-1.123016,-2.123016,-0.123016,noise,sell_to_mm,-2.123016,1,2.123016,2.182564,0.010000,2.172564
2,0.853917,1.440949,0.430949,2.430949,noise,sell_to_mm,0.430949,2,1.692066,3.399901,0.040000,3.359901
3,0.146084,-0.790313,-1.810313,0.189687,noise,buy_from_mm,0.189687,1,1.881753,2.027837,0.010000,2.017837
4,-0.675515,-0.586452,-1.596452,0.403548,noise,none,0.000000,1,1.881753,1.206238,0.010000,1.196238
5,-1.528863,-1.986496,-2.996496,-0.996496,noise,none,0.000000,1,1.881753,0.352890,0.010000,0.342890
6,-1.825410,-1.518601,-2.528601,-0.528601,noise,none,0.000000,1,1.881753,0.056343,0.010000,0.046343
7,-3.098845,-2.206938,-3.216938,-1.216938,informed,none,0.000000,1,1.881753,-1.217092,0.010000,-1.227092
8,-3.466442,-3.690522,-4.700522,-2.700522,noise,none,0.000000,1,1.881753,-1.584689,0.010000,-1.594689
9,-3.861904,-3.447809,-4.457809,-2.457809,informed,none,0.000000,1,1.881753,-1.980151,0.010000,-1.990151
10,-4.361529,-4.303631,-5.313631,-3.313631,noise,none,0.000000,1,1.881753,-2.479776,0.010000,-2.489776
11,-3.086983,-1.825208,-2.835208,-0.835208,noise,none,0.000000,1,1.881753,-1.205230,0.010000,-1.215230
12,-2.071363,-2.458683,-3.468683,-1.468683,noise,none,0.000000,1,1.881753,-0.189610,0.010000,-0.199610
13,-1.514785,-1.314484,-2.324484,-0.324484,informed,none,0.000000,1,1.881753,0.366968,0.010000,0.356968
14,-0.295167,1.405225,0.395225,2.395225,noise,none,0.000000,1,1.881753,1.586586,0.010000,1.576586
15,-0.643041,0.037892,-0.972108,1.027892,informed,none,0.000000,1,1.881753,1.238712,0.010000,1.228712
16,-2.081106,-2.126142,-3.136142,-1.136142,noise,none,0.000000,1,1.881753,-0.199353,0.010000,-0.209353
