t,true_value,signal,bid,ask,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
513,25.873605,23.581171,22.081171,25.081171,buy_from_mm,25.081171,6,72.526970,227.768599,0.360000,227.408599
514,28.212897,28.499603,26.999603,29.999603,none,0.000000,6,72.526970,241.804351,0.360000,241.444351
515,27.924725,27.018203,25.518203,28.518203,none,0.000000,6,72.526970,240.075320,0.360000,239.715320
516,26.009828,24.873419,23.373419,26.373419,none,0.000000,6,72.526970,228.585940,0.360000,228.225940
517,27.388989,28.613511,27.113511,30.113511,sell_to_mm,27.113511,7,45.413459,237.136383,0.490000,236.646383
518,25.416419,25.828114,24.328114,27.328114,none,0.000000,7,45.413459,223.328395,0.490000,222.838395
519,27.354509,26.304815,24.804815,27.804815,none,0.000000,7,45.413459,236.895019,0.490000,236.405019
520,27.953481,29.093499,27.593499,30.593499,none,0.000000,7,45.413459,241.087824,0.490000,240.597824
521,28.641099,28.971813,27.471813,30.471813,none,0.000000,7,45.413459,245.901155,0.490000,245.411155
522,27.890055,27.209760,25.709760,28.709760,buy_from_mm,28.709760,6,74.123219,241.463552,0.360000,241.103552
523,28.435632,28.318799,26.818799,29.818799,none,0.000000,6,74.123219,244.737012,0.360000,244.377012
524,28.334959,28.700572,27.200572,30.200572,none,0.000000,6,74.123219,244.132970,0.360000,243.772970
525,28.887415,28.500674,27.000674,30.000674,sell_to_mm,27.000674,7,47.122545,249.334447,0.490000,248.844447
526,26.980326,24.998627,23.498627,26.498627,none,0.000000,7,47.122545,235.984824,0.490000,235.494824
527,26.371064,27.025145,25.525145,28.525145,none,0.000000,7,47.122545,231.719993,0.490000,231.229993
528,25.918589,24.613544,23.113544,26.113544,none,0.000000,7,47.122545,228.552669,0.490000,228.062669
529,27.759621,26.550489,25.050489,28.050489,none,0.000000,7,47.122545,241.439890,0.490000,240.949890
530,27.701993,25.712684,24.212684,27.212684,buy_from_mm,27.212684,6,74.335229,240.547186,0.360000,240.187186
531,28.091503,26.994355,25.494355,28.494355,none,0.000000,6,74.335229,242.884250,0.360000,242.524250
532,27.010750,26.368946,24.868946,27.868946,none,0.000000,6,74.335229,236.399732,0.360000,236.039732
533,28.483548,29.568532,28.068532,31.068532,none,0.000000,6,74.335229,245.236516,0.360000,244.876516
534,29.271197,29.335590,27.835590,30.835590,none,0.000000,6,74.335229,249.962410,0.360000,249.602410
535,28.290028,29.146170,27.646170,30.646170,none,0.000000,6,74.335229,244.075397,0.360000,243.715397
536,29.031532,29.579473,28.079473,31.079473,buy_from_mm,31.079473,5,105.414702,250.572361,0.250000,250.322361
537,27.339877,27.555274,26.055274,29.055274,none,0.000000,5,105.414702,242.114085,0.250000,241.864085
538,28.322912,28.218979,26.718979,29.718979,none,0.000000,5,105.414702,247.029264,0.250000,246.779264
539,29.771554,29.381621,27.881621,30.881621,none,0.000000,5,105.414702,254.272470,0.250000,254.022470
540,28.542325,26.619090,25.119090,28.119090,buy_from_mm,28.119090,4,133.533792,247.703094,0.160000,247.543094
541,29.679245,29.461756,27.961756,30.961756,none,0.000000,4,133.533792,252.250772,0.160000,252.090772
542,27.528592,29.478018,27.978018,30.978018,sell_to_mm,27.978018,5,105.555774,243.198735,0.250000,242.948735
543,26.820307,27.566189,26.066189,29.066189,none,0.000000,5,105.555774,239.657308,0.250000,239.407308
544,25.940344,28.189902,26.689902,29.689902,none,0.000000,5,105.555774,235.257495,0.250000,235.007495
545,23.755222,23.218009,21.718009,24.718009,none,0.000000,5,105.555774,224.331886,0.250000,224.081886
546,24.075112,24.546484,23.046484,26.046484,none,0.000000,5,105.555774,225.931333,0.250000,225.681333
547,24.345999,25.557007,24.057007,27.057007,sell_to_mm,24.057007,6,81.498768,227.574761,0.360000,227.214761
548,25.618118,25.947617,24.447617,27.447617,none,0.000000,6,81.498768,235.207473,0.360000,234.847473
549,23.403163,24.410905,22.910905,25.910905,none,0.000000,6,81.498768,221.917747,0.360000,221.557747
550,21.629373,20.944861,19.444861,22.444861,none,0.000000,6,81.498768,211.275007,0.360000,210.915007
551,22.681216,23.115269,21.615269,24.615269,none,0.000000,6,81.498768,217.586062,0.360000,217.226062
552,24.045229,24.273346,22.773346,25.773346,none,0.000000,6,81.498768,225.770144,0.360000,225.410144
553,23.772530,22.707157,21.207157,24.207157,none,0.000000,6,81.498768,224.133948,0.360000,223.773948
554,24.769146,23.569634,22.069634,25.069634,none,0.000000,6,81.498768,230.113647,0.360000,229.753647
555,24.797802,24.073708,22.573708,25.573708,none,0.000000,6,81.498768,230.285578,0.360000,229.925578
556,25.547264,25.667013,24.167013,27.167013,none,0.000000,6,81.498768,234.782350,0.360000,234.422350
557,25.478724,25.828209,24.328209,27.328209,none,0.000000,6,81.498768,234.371109,0.360000,234.011109
558,24.893375,25.331005,23.831005,26.831005,buy_from_mm,26.831005,5,108.329773,232.796648,0.250000,232.546648
559,24.498714,25.448876,23.948876,26.948876,none,0.000000,5,108.329773,230.823342,0.250000,230.573342
560,25.879661,25.828490,24.328490,27.328490,none,0.000000,5,108.329773,237.728080,0.250000,237.478080
561,25.465566,24.952164,23.452164,26.452164,none,0.000000,5,108.329773,235.657604,0.250000,235.407604
562,25.501272,25.132162,23.632162,26.632162,none,0.000000,5,108.329773,235.836135,0.250000,235.586135
563,25.120881,26.236991,24.736991,27.736991,none,0.000000,5,108.329773,233.934177,0.250000,233.684177
564,26.176016,26.280031,24.780031,27.780031,none,0.000000,5,108.329773,239.209855,0.250000,238.959855
565,26.830910,25.973001,24.473001,27.473001,none,0.000000,5,108.329773,242.484323,0.250000,242.234323
566,26.738878,27.322674,25.822674,28.822674,none,0.000000,5,108.329773,242.024162,0.250000,241.774162
567,27.793361,26.681360,25.181360,28.181360,none,0.000000,5,108.329773,247.296577,0.250000,247.046577
568,27.332325,28.302707,26.802707,29.802707,none,0.000000,5,108.329773,244.991396,0.250000,244.741396
569,26.603957,26.842027,25.342027,28.342027,none,0.000000,5,108.329773,241.349560,0.250000,241.099560
570,27.313141,28.617992,27.117992,30.117992,none,0.000000,5,108.329773,244.895476,0.250000,244.645476
571,28.587816,27.837332,26.337332,29.337332,none,0.000000,5,108.329773,251.268852,0.250000,251.018852
572,28.271362,29.940003,28.440003,31.440003,sell_to_mm,28.440003,6,79.889770,249.517940,0.360000,249.157940
573,27.485974,26.721421,25.221421,28.221421,none,0.000000,6,79.889770,244.805616,0.360000,244.445616
574,27.223281,26.032885,24.532885,27.532885,none,0.000000,6,79.889770,243.229455,0.360000,242.869455
575,26.812957,27.098213,25.598213,28.598213,none,0.000000,6,79.889770,240.767512,0.360000,240.407512
576,27.736811,26.421825,24.921825,27.921825,none,0.000000,6,79.889770,246.310635,0.360000,245.950635
577,27.882025,28.482695,26.982695,29.982695,none,0.000000,6,79.889770,247.181919,0.360000,246.821919
578,27.401083,29.589955,28.089955,31.089955,none,0.000000,6,79.889770,244.296266,0.360000,243.936266
579,27.311039,27.727561,26.227561,29.227561,none,0.000000,6,79.889770,243.756005,0.360000,243.396005
580,28.317949,29.174105,27.674105,30.674105,none,0.000000,6,79.889770,249.797462,0.360000,249.437462
581,28.037512,27.525884,26.025884,29.025884,none,0.000000,6,79.889770,248.114845,0.360000,247.754845
582,28.641315,28.521869,27.021869,30.021869,sell_to_mm,27.021869,7,52.867901,253.357107,0.490000,252.867107
583,26.874819,28.318904,26.818904,29.818904,none,0.000000,7,52.867901,240.991635,0.490000,240.501635
584,25.415135,23.958333,22.458333,25.458333,sell_to_mm,22.458333,8,30.409568,233.730651,0.640000,233.090651
585,27.145189,27.780972,26.280972,29.280972,none,0.000000,8,30.409568,247.571077,0.640000,246.931077
586,27.543587,26.249424,24.749424,27.749424,none,0.000000,8,30.409568,250.758264,0.640000,250.118264
587,28.282815,27.605327,26.105327,29.105327,none,0.000000,8,30.409568,256.672087,0.640000,256.032087
588,28.605760,29.277530,27.777530,30.777530,none,0.000000,8,30.409568,259.255649,0.640000,258.615649
589,28.291743,27.412553,25.912553,28.912553,none,0.000000,8,30.409568,256.743509,0.640000,256.103509
590,27.714470,26.417158,24.917158,27.917158,none,0.000000,8,30.409568,252.125326,0.640000,251.485326
591,27.277835,27.191810,25.691810,28.691810,none,0.000000,8,30.409568,248.632246,0.640000,247.992246
592,27.512378,26.556812,25.056812,28.056812,sell_to_mm,25.056812,9,5.352756,252.964161,0.810000,252.154161
593,28.001439,29.388158,27.888158,30.888158,none,0.000000,9,5.352756,257.365709,0.810000,256.555709
594,26.686034,24.536363,23.036363,26.036363,none,0.000000,9,5.352756,245.527060,0.810000,244.717060
595,28.206582,26.868601,25.368601,28.368601,none,0.000000,9,5.352756,259.211994,0.810000,258.401994
596,28.258097,29.069386,27.569386,30.569386,none,0.000000,9,5.352756,259.675627,0.810000,258.865627
597,27.599264,27.101057,25.601057,28.601057,none,0.000000,9,5.352756,253.746132,0.810000,252.936132
598,26.946672,25.936940,24.436940,27.436940,none,0.000000,9,5.352756,247.872801,0.810000,247.062801
599,26.842933,26.487530,24.987530,27.987530,sell_to_mm,24.987530,10,-19.634775,248.794552,1.000000,247.794552
600,27.266721,27.843395,26.343395,29.343395,none,0.000000,10,-19.634775,253.032436,1.000000,252.032436
601,27.094178,27.020193,25.520193,28.520193,none,0.000000,10,-19.634775,251.307009,1.000000,250.307009
602,25.963628,24.464427,22.964427,25.964427,none,0.000000,10,-19.634775,240.001506,1.000000,239.001506
603,26.502498,26.578630,25.078630,28.078630,none,0.000000,10,-19.634775,245.390210,1.000000,244.390210
604,28.196825,27.407693,25.907693,28.907693,none,0.000000,10,-19.634775,262.333471,1.000000,261.333471
605,29.136254,27.831090,26.331090,29.331090,sell_to_mm,26.331090,11,-45.965864,274.532931,1.210000,273.322931
606,29.952073,29.690335,28.190335,31.190335,none,0.000000,11,-45.965864,283.506939,1.210000,282.296939
607,30.734034,29.020921,27.520921,30.520921,none,0.000000,11,-45.965864,292.108508,1.210000,290.898508
608,30.490881,30.215395,28.715395,31.715395,none,0.000000,11,-45.965864,289.433826,1.210000,288.223826
609,30.489042,30.240978,28.740978,31.740978,none,0.000000,11,-45.965864,289.413597,1.210000,288.203597
610,31.469794,31.399284,29.899284,32.899284,none,0.000000,11,-45.965864,300.201865,1.210000,298.991865
611,32.356550,33.114968,31.614968,34.614968,none,0.000000,11,-45.965864,309.956191,1.210000,308.746191
612,33.790753,33.418601,31.918601,34.918601,none,0.000000,11,-45.965864,325.732417,1.210000,324.522417
613,33.238551,33.423366,31.923366,34.923366,none,0.000000,11,-45.965864,319.658197,1.210000,318.448197
614,33.980997,33.586965,32.086965,35.086965,none,0.000000,11,-45.965864,327.825106,1.210000,326.615106
615,35.375178,34.708969,33.208969,36.208969,none,0.000000,11,-45.965864,343.161093,1.210000,341.951093
616,34.457531,33.561798,32.061798,35.061798,none,0.000000,11,-45.965864,333.066978,1.210000,331.856978
617,35.708242,35.547953,34.047953,37.047953,sell_to_mm,34.047953,12,-80.013817,348.485090,1.440000,347.045090
618,35.183064,34.570667,33.070667,36.070667,none,0.000000,12,-80.013817,342.182949,1.440000,340.742949
619,34.561942,35.581953,34.081953,37.081953,none,0.000000,12,-80.013817,334.729492,1.440000,333.289492
620,32.224238,31.021492,29.521492,32.521492,sell_to_mm,29.521492,13,-109.535309,309.379780,1.690000,307.689780
621,32.415219,31.972472,30.472472,33.472472,none,0.000000,13,-109.535309,311.862543,1.690000,310.172543
622,31.890627,31.423623,29.923623,32.923623,none,0.000000,13,-109.535309,305.042845,1.690000,303.352845
623,31.483302,32.860252,31.360252,34.360252,none,0.000000,13,-109.535309,299.747616,1.690000,298.057616
624,30.841638,29.418426,27.918426,30.918426,none,0.000000,13,-109.535309,291.405984,1.690000,289.715984
625,31.659836,30.504087,29.004087,32.004087,buy_from_mm,32.004087,12,-77.531222,302.386807,1.440000,300.946807
626,30.748888,30.699809,29.199809,32.199809,none,0.000000,12,-77.531222,291.455434,1.440000,290.015434
627,30.801760,31.162335,29.662335,32.662335,none,0.000000,12,-77.531222,292.089897,1.440000,290.649897
628,29.792732,28.347381,26.847381,29.847381,none,0.000000,12,-77.531222,279.981563,1.440000,278.541563
629,28.290728,30.502641,29.002641,32.002641,none,0.000000,12,-77.531222,261.957518,1.440000,260.517518
630,27.053772,26.229216,24.729216,27.729216,sell_to_mm,24.729216,13,-102.260437,249.438603,1.690000,247.748603
631,26.784767,26.368678,24.868678,27.868678,none,0.000000,13,-102.260437,245.941532,1.690000,244.251532
632,23.751434,23.716930,22.216930,25.216930,none,0.000000,13,-102.260437,206.508203,1.690000,204.818203
633,23.814711,22.426577,20.926577,23.926577,none,0.000000,13,-102.260437,207.330812,1.690000,205.640812
634,22.256954,24.228309,22.728309,25.728309,none,0.000000,13,-102.260437,187.079962,1.690000,185.389962
635,21.858462,22.959509,21.459509,24.459509,none,0.000000,13,-102.260437,181.899573,1.690000,180.209573
636,22.385125,21.413460,19.913460,22.913460,none,0.000000,13,-102.260437,188.746191,1.690000,187.056191
637,23.349528,21.681027,20.181027,23.181027,none,0.000000,13,-102.260437,201.283430,1.690000,199.593430
638,23.777420,23.578437,22.078437,25.078437,none,0.000000,13,-102.260437,206.846022,1.690000,205.156022
639,23.366862,23.069616,21.569616,24.569616,none,0.000000,13,-102.260437,201.508772,1.690000,199.818772
640,23.924292,25.355596,23.855596,26.855596,buy_from_mm,26.855596,12,-75.404841,211.686662,1.440000,210.246662
641,23.455193,23.843391,22.343391,25.343391,buy_from_mm,25.343391,11,-50.061450,207.945673,1.210000,206.735673
642,22.151398,23.552686,22.052686,25.052686,none,0.000000,11,-50.061450,193.603929,1.210000,192.393929
643,23.888462,24.426326,22.926326,25.926326,none,0.000000,11,-50.061450,212.711636,1.210000,211.501636
644,23.126790,23.421850,21.921850,24.921850,none,0.000000,11,-50.061450,204.333239,1.210000,203.123239
645,24.395984,25.911531,24.411531,27.411531,buy_from_mm,27.411531,10,-22.649919,221.309917,1.000000,220.309917
646,23.238108,23.841924,22.341924,25.341924,none,0.000000,10,-22.649919,209.731160,1.000000,208.731160
647,24.842732,25.013980,23.513980,26.513980,sell_to_mm,23.513980,11,-46.163899,227.106157,1.210000,225.896157
648,23.953064,25.316984,23.816984,26.816984,none,0.000000,11,-46.163899,217.319804,1.210000,216.109804
649,22.777580,23.101775,21.601775,24.601775,none,0.000000,11,-46.163899,204.389485,1.210000,203.179485
650,22.449407,22.903293,21.403293,24.403293,none,0.000000,11,-46.163899,200.779573,1.210000,199.569573
651,23.999741,24.054098,22.554098,25.554098,buy_from_mm,25.554098,10,-20.609801,219.387611,1.000000,218.387611
652,22.413112,20.609493,19.109493,22.109493,buy_from_mm,22.109493,9,1.499692,203.217703,0.810000,202.407703
653,21.999806,21.295789,19.795789,22.795789,sell_to_mm,19.795789,10,-18.296098,201.701959,1.000000,200.701959
654,21.651972,22.996680,21.496680,24.496680,buy_from_mm,24.496680,9,6.200582,201.068333,0.810000,200.258333
655,22.782425,23.194023,21.694023,24.694023,buy_from_mm,24.694023,8,30.894605,213.154007,0.640000,212.514007
656,25.201721,24.570721,23.070721,26.070721,none,0.000000,8,30.894605,232.508370,0.640000,231.868370
657,25.049640,25.969911,24.469911,27.469911,none,0.000000,8,30.894605,231.291724,0.640000,230.651724
658,25.195382,26.753808,25.253808,28.253808,sell_to_mm,25.253808,9,5.640796,232.399237,0.810000,231.589237
659,25.725363,25.233472,23.733472,26.733472,buy_from_mm,26.733472,8,32.374268,238.177172,0.640000,237.537172
660,26.274967,28.086616,26.586616,29.586616,none,0.000000,8,32.374268,242.574005,0.640000,241.934005
661,26.332622,26.000964,24.500964,27.500964,none,0.000000,8,32.374268,243.035243,0.640000,242.395243
662,27.950962,29.452276,27.952276,30.952276,none,0.000000,8,32.374268,255.981967,0.640000,255.341967
663,28.881657,30.020004,28.520004,31.520004,none,0.000000,8,32.374268,263.427522,0.640000,262.787522
664,27.297026,27.084000,25.584000,28.584000,buy_from_mm,28.584000,7,60.958268,252.037452,0.490000,251.547452
665,27.955605,28.298275,26.798275,29.798275,none,0.000000,7,60.958268,256.647500,0.490000,256.157500
666,28.461810,29.072561,27.572561,30.572561,none,0.000000,7,60.958268,260.190940,0.490000,259.700940
667,28.686264,29.580918,28.080918,31.080918,sell_to_mm,28.080918,8,32.877350,262.367460,0.640000,261.727460
668,28.423633,29.298521,27.798521,30.798521,none,0.000000,8,32.877350,260.266415,0.640000,259.626415
669,27.081013,28.224964,26.724964,29.724964,none,0.000000,8,32.877350,249.525454,0.640000,248.885454
670,26.419930,27.440353,25.940353,28.940353,none,0.000000,8,32.877350,244.236788,0.640000,243.596788
671,27.606721,28.321812,26.821812,29.821812,none,0.000000,8,32.877350,253.731118,0.640000,253.091118
672,28.140297,27.442549,25.942549,28.942549,none,0.000000,8,32.877350,257.999724,0.640000,257.359724
673,26.825964,27.693038,26.193038,29.193038,none,0.000000,8,32.877350,247.485060,0.640000,246.845060
674,26.098155,26.686034,25.186034,28.186034,none,0.000000,8,32.877350,241.662589,0.640000,241.022589
675,26.562657,26.781167,25.281167,28.281167,buy_from_mm,28.281167,7,61.158518,247.097116,0.490000,246.607116
676,25.912135,25.736479,24.236479,27.236479,none,0.000000,7,61.158518,242.543462,0.490000,242.053462
677,26.433435,24.908410,23.408410,26.408410,none,0.000000,7,61.158518,246.192560,0.490000,245.702560
678,26.601437,26.956045,25.456045,28.456045,sell_to_mm,25.456045,8,35.702473,248.513968,0.640000,247.873968
679,25.643836,26.118425,24.618425,27.618425,none,0.000000,8,35.702473,240.853160,0.640000,240.213160
680,23.987090,23.948012,22.448012,25.448012,none,0.000000,8,35.702473,227.599195,0.640000,226.959195
681,24.819590,24.367120,22.867120,25.867120,none,0.000000,8,35.702473,234.259189,0.640000,233.619189
682,25.458426,26.708211,25.208211,28.208211,none,0.000000,8,35.702473,239.369879,0.640000,238.729879
683,26.289653,25.441262,23.941262,26.941262,none,0.000000,8,35.702473,246.019698,0.640000,245.379698
684,27.373920,29.015770,27.515770,30.515770,sell_to_mm,27.515770,9,8.186703,254.551978,0.810000,253.741978
685,28.663176,28.756619,27.256619,30.256619,none,0.000000,9,8.186703,266.155284,0.810000,265.345284
686,26.874114,26.635435,25.135435,28.135435,none,0.000000,9,8.186703,250.053728,0.810000,249.243728
687,28.322224,28.113995,26.613995,29.613995,none,0.000000,9,8.186703,263.086717,0.810000,262.276717
688,29.246406,29.474534,27.974534,30.974534,none,0.000000,9,8.186703,271.404354,0.810000,270.594354
689,30.536085,30.618526,29.118526,32.118526,none,0.000000,9,8.186703,283.011470,0.810000,282.201470
690,31.370289,31.403851,29.903851,32.903851,none,0.000000,9,8.186703,290.519300,0.810000,289.709300
691,30.509512,31.776744,30.276744,33.276744,none,0.000000,9,8.186703,282.772312,0.810000,281.962312
692,29.406179,28.054914,26.554914,29.554914,buy_from_mm,29.554914,8,37.741617,272.991052,0.640000,272.351052
693,28.441555,29.100047,27.600047,30.600047,sell_to_mm,27.600047,9,10.141570,266.115566,0.810000,265.305566
694,28.672630,27.652802,26.152802,29.152802,none,0.000000,9,10.141570,268.195237,0.810000,267.385237
695,28.126980,26.765650,25.265650,28.265650,none,0.000000,9,10.141570,263.284388,0.810000,262.474388
696,27.869709,27.939830,26.439830,29.439830,sell_to_mm,26.439830,10,-16.298260,262.398829,1.000000,261.398829
697,26.748921,25.448921,23.948921,26.948921,none,0.000000,10,-16.298260,251.190945,1.000000,250.190945
698,25.700111,26.458827,24.958827,27.958827,none,0.000000,10,-16.298260,240.702849,1.000000,239.702849
699,25.036549,25.781658,24.281658,27.281658,none,0.000000,10,-16.298260,234.067226,1.000000,233.067226
700,24.271759,22.737672,21.237672,24.237672,buy_from_mm,24.237672,9,7.939412,226.385241,0.810000,225.575241
701,23.779658,23.469811,21.969811,24.969811,none,0.000000,9,7.939412,221.956335,0.810000,221.146335
702,24.539175,23.419706,21.919706,24.919706,none,0.000000,9,7.939412,228.791983,0.810000,227.981983
703,24.523940,23.653684,22.153684,25.153684,none,0.000000,9,7.939412,228.654875,0.810000,227.844875
704,23.848267,24.392838,22.892838,25.892838,sell_to_mm,22.892838,10,-14.953426,223.529246,1.000000,222.529246
705,23.007441,22.777631,21.277631,24.277631,none,0.000000,10,-14.953426,215.120986,1.000000,214.120986
706,21.862472,23.557428,22.057428,25.057428,sell_to_mm,22.057428,11,-37.010854,203.476342,1.210000,202.266342
707,22.053940,23.330754,21.830754,24.830754,none,0.000000,11,-37.010854,205.582488,1.210000,204.372488
708,21.277346,19.145964,17.645964,20.645964,buy_from_mm,20.645964,10,-16.364890,196.408568,1.000000,195.408568
709,21.567996,22.010961,20.510961,23.510961,none,0.000000,10,-16.364890,199.315072,1.000000,198.315072
710,21.121035,21.135700,19.635700,22.635700,none,0.000000,10,-16.364890,194.845457,1.000000,193.845457
711,20.462784,20.528791,19.028791,22.028791,none,0.000000,10,-16.364890,188.262954,1.000000,187.262954
712,20.088478,21.107467,19.607467,22.607467,none,0.000000,10,-16.364890,184.519886,1.000000,183.519886
713,19.562905,19.855869,18.355869,21.355869,none,0.000000,10,-16.364890,179.264160,1.000000,178.264160
714,19.264068,18.610034,17.110034,20.110034,none,0.000000,10,-16.364890,176.275791,1.000000,175.275791
715,20.941830,21.488064,19.988064,22.988064,none,0.000000,10,-16.364890,193.053409,1.000000,192.053409
716,20.105991,20.336174,18.836174,21.836174,none,0.000000,10,-16.364890,184.695015,1.000000,183.695015
717,19.264461,19.038498,17.538498,20.538498,none,0.000000,10,-16.364890,176.279718,1.000000,175.279718
718,19.170578,20.416873,18.916873,21.916873,none,0.000000,10,-16.364890,175.340889,1.000000,174.340889
719,19.427527,19.253361,17.753361,20.753361,none,0.000000,10,-16.364890,177.910379,1.000000,176.910379
720,20.675513,21.163098,19.663098,22.663098,none,0.000000,10,-16.364890,190.390243,1.000000,189.390243
721,21.005118,21.120912,19.620912,22.620912,none,0.000000,10,-16.364890,193.686288,1.000000,192.686288
722,20.141027,20.135616,18.635616,21.635616,none,0.000000,10,-16.364890,185.045384,1.000000,184.045384
723,20.536146,22.030221,20.530221,23.530221,none,0.000000,10,-16.364890,188.996566,1.000000,187.996566
724,22.519988,22.487531,20.987531,23.987531,none,0.000000,10,-16.364890,208.834995,1.000000,207.834995
725,20.555374,20.206581,18.706581,21.706581,none,0.000000,10,-16.364890,189.188847,1.000000,188.188847
726,20.599132,19.726919,18.226919,21.226919,none,0.000000,10,-16.364890,189.626426,1.000000,188.626426
727,20.475509,19.897467,18.397467,21.397467,none,0.000000,10,-16.364890,188.390204,1.000000,187.390204
728,19.944623,20.626757,19.126757,22.126757,none,0.000000,10,-16.364890,183.081340,1.000000,182.081340
729,21.143336,22.127555,20.627555,23.627555,sell_to_mm,20.627555,11,-36.992445,195.584250,1.210000,194.374250
730,20.860236,22.081328,20.581328,23.581328,none,0.000000,11,-36.992445,192.470151,1.210000,191.260151
731,20.127065,21.270011,19.770011,22.770011,none,0.000000,11,-36.992445,184.405273,1.210000,183.195273
732,19.867115,19.016005,17.516005,20.516005,none,0.000000,11,-36.992445,181.545824,1.210000,180.335824
733,19.118673,19.468540,17.968540,20.968540,none,0.000000,11,-36.992445,173.312959,1.210000,172.102959
734,19.561292,18.997376,17.497376,20.497376,none,0.000000,11,-36.992445,178.181764,1.210000,176.971764
735,19.470423,19.348148,17.848148,20.848148,none,0.000000,11,-36.992445,177.182211,1.210000,175.972211
736,19.798909,18.707529,17.207529,20.207529,sell_to_mm,17.207529,12,-54.199974,183.386931,1.440000,181.946931
737,18.834338,18.086613,16.586613,19.586613,buy_from_mm,19.586613,11,-34.613360,172.564354,1.210000,171.354354
738,19.170957,18.668834,17.168834,20.168834,none,0.000000,11,-34.613360,176.267162,1.210000,175.057162
739,19.108191,18.792679,17.292679,20.292679,none,0.000000,11,-34.613360,175.576744,1.210000,174.366744
740,21.413527,21.378712,19.878712,22.878712,none,0.000000,11,-34.613360,200.935438,1.210000,199.725438
741,22.805459,23.056798,21.556798,24.556798,buy_from_mm,24.556798,10,-10.056563,217.998027,1.000000,216.998027
742,23.418851,23.414193,21.914193,24.914193,none,0.000000,10,-10.056563,224.131946,1.000000,223.131946
743,22.300782,22.447846,20.947846,23.947846,none,0.000000,10,-10.056563,212.951258,1.000000,211.951258
744,22.792566,22.231456,20.731456,23.731456,sell_to_mm,20.731456,11,-30.788019,219.930208,1.210000,218.720208
745,22.741255,20.994377,19.494377,22.494377,buy_from_mm,22.494377,10,-8.293642,219.118906,1.000000,218.118906
746,23.792190,23.114061,21.614061,24.614061,buy_from_mm,24.614061,9,16.320419,230.450127,0.810000,229.640127
747,24.715516,25.328323,23.828323,26.828323,none,0.000000,9,16.320419,238.760063,0.810000,237.950063
748,25.084566,23.842574,22.342574,25.342574,none,0.000000,9,16.320419,242.081510,0.810000,241.271510
749,25.912149,26.062740,24.562740,27.562740,none,0.000000,9,16.320419,249.529758,0.810000,248.719758
750,26.719687,28.210322,26.710322,29.710322,none,0.000000,9,16.320419,256.797603,0.810000,255.987603
751,27.029720,26.208255,24.708255,27.708255,none,0.000000,9,16.320419,259.587901,0.810000,258.777901
752,24.889915,25.624784,24.124784,27.124784,none,0.000000,9,16.320419,240.329658,0.810000,239.519658
753,24.282788,26.368683,24.868683,27.868683,none,0.000000,9,16.320419,234.865515,0.810000,234.055515
754,24.969369,24.392249,22.892249,25.892249,none,0.000000,9,16.320419,241.044736,0.810000,240.234736
755,24.688814,24.692655,23.192655,26.192655,none,0.000000,9,16.320419,238.519742,0.810000,237.709742
756,25.352526,25.016729,23.516729,26.516729,none,0.000000,9,16.320419,244.493152,0.810000,243.683152
757,25.818765,25.279427,23.779427,26.779427,none,0.000000,9,16.320419,248.689307,0.810000,247.879307
758,27.147091,27.012089,25.512089,28.512089,none,0.000000,9,16.320419,260.644240,0.810000,259.834240
759,26.513202,26.561981,25.061981,28.061981,none,0.000000,9,16.320419,254.939236,0.810000,254.129236
760,27.691701,28.675905,27.175905,30.175905,buy_from_mm,30.175905,8,46.496324,268.029931,0.640000,267.389931
761,27.382874,27.975876,26.475876,29.475876,none,0.000000,8,46.496324,265.559319,0.640000,264.919319
762,27.065641,27.553147,26.053147,29.053147,none,0.000000,8,46.496324,263.021449,0.640000,262.381449
763,25.421625,25.834630,24.334630,27.334630,none,0.000000,8,46.496324,249.869322,0.640000,249.229322
764,25.644261,26.499827,24.999827,27.999827,none,0.000000,8,46.496324,251.650409,0.640000,251.010409
765,26.832061,27.555670,26.055670,29.055670,none,0.000000,8,46.496324,261.152814,0.640000,260.512814
766,25.686313,26.035876,24.535876,27.535876,none,0.000000,8,46.496324,251.986829,0.640000,251.346829
767,26.310477,25.390773,23.890773,26.890773,buy_from_mm,26.890773,7,73.387097,257.560439,0.490000,257.070439
768,25.421880,27.103257,25.603257,28.603257,none,0.000000,7,73.387097,251.340258,0.490000,250.850258
769,24.549030,25.541794,24.041794,27.041794,none,0.000000,7,73.387097,245.230307,0.490000,244.740307
770,25.954098,26.076122,24.576122,27.576122,buy_from_mm,27.576122,6,100.963219,256.687804,0.360000,256.327804
771,25.244387,25.199548,23.699548,26.699548,sell_to_mm,23.699548,7,77.263670,253.974383,0.490000,253.484383
772,24.720242,24.898600,23.398600,26.398600,none,0.000000,7,77.263670,250.305368,0.490000,249.815368
773,25.861239,25.647276,24.147276,27.147276,none,0.000000,7,77.263670,258.292344,0.490000,257.802344
774,25.465731,26.094660,24.594660,27.594660,none,0.000000,7,77.263670,255.523785,0.490000,255.033785
775,25.512152,26.024897,24.524897,27.524897,none,0.000000,7,77.263670,255.848736,0.490000,255.358736
776,26.973946,26.353364,24.853364,27.853364,none,0.000000,7,77.263670,266.081295,0.490000,265.591295
777,26.646096,27.305300,25.805300,28.805300,none,0.000000,7,77.263670,263.786340,0.490000,263.296340
