t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,0.492199,-0.185622,-1.185622,0.814378,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,-0.707226,-1.456629,-2.456629,-0.456629,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,-1.052849,-0.788065,-1.788065,0.211935,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
4,-0.740347,-0.693523,-1.693523,0.306477,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
5,-0.953726,-1.094644,-2.094644,-0.094644,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
6,-1.965173,-1.927900,-2.927900,-0.927900,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
7,-0.832781,-0.736282,-1.736282,0.263718,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
8,0.118163,0.472724,-0.527276,1.472724,noise,buy_from_mm,1.472724,-1,1.472724,1.354561,0.010000,1.344561
9,1.132617,1.458664,0.458664,2.458664,noise,none,0.000000,-1,1.472724,0.340107,0.010000,0.330107
10,-0.791718,-1.271853,-2.271853,-0.271853,noise,buy_from_mm,-0.271853,-2,1.200871,2.784306,0.040000,2.744306
11,-2.094566,-2.110540,-3.110540,-1.110540,noise,buy_from_mm,-1.110540,-3,0.090331,6.374030,0.090000,6.284030
12,-1.718376,-1.288182,-2.288182,-0.288182,informed,none,0.000000,-3,0.090331,5.245459,0.090000,5.155459
13,-2.574397,-2.774090,-3.774090,-1.774090,noise,none,0.000000,-3,0.090331,7.813522,0.090000,7.723522
14,-3.165855,-2.987142,-3.987142,-1.987142,informed,none,0.000000,-3,0.090331,9.587898,0.090000,9.497898
15,-2.225378,-1.503594,-2.503594,-0.503594,noise,none,0.000000,-3,0.090331,6.766466,0.090000,6.676466
16,-0.734014,-1.084002,-2.084002,-0.084002,noise,none,0.000000,-3,0.090331,2.292372,0.090000,2.202372
17,-0.093558,0.517223,-0.482777,1.517223,informed,none,0.000000,-3,0.090331,0.371006,0.090000,0.281006
18,-1.647616,-1.899833,-2.899833,-0.899833,noise,none,0.000000,-3,0.090331,5.033180,0.090000,4.943180
19,-1.468308,-1.657968,-2.657968,-0.657968,informed,none,0.000000,-3,0.090331,4.495256,0.090000,4.405256
20,-3.384577,-2.865852,-3.865852,-1.865852,noise,none,0.000000,-3,0.090331,10.244061,0.090000,10.154061
21,-3.793622,-3.896925,-4.896925,-2.896925,noise,sell_to_mm,-4.896925,-2,4.987256,12.574500,0.040000,12.534500
22,-3.981499,-4.417350,-5.417350,-3.417350,noise,none,0.000000,-2,4.987256,12.950254,0.040000,12.910254
23,-3.267921,-2.843773,-3.843773,-1.843773,noise,none,0.000000,-2,4.987256,11.523098,0.040000,11.483098
24,-5.490126,-4.998981,-5.998981,-3.998981,informed,none,0.000000,-2,4.987256,15.967507,0.040000,15.927507
25,-6.416099,-6.739737,-7.739737,-5.739737,noise,none,0.000000,-2,4.987256,17.819455,0.040000,17.779455
26,-7.933764,-8.320703,-9.320703,-7.320703,informed,none,0.000000,-2,4.987256,20.854785,0.040000,20.814785
27,-7.650150,-7.033883,-8.033883,-6.033883,noise,none,0.000000,-2,4.987256,20.287556,0.040000,20.247556
28,-4.819163,-4.955203,-5.955203,-3.955203,informed,none,0.000000,-2,4.987256,14.625583,0.040000,14.585583
29,-3.749311,-2.943444,-3.943444,-1.943444,informed,none,0.000000,-2,4.987256,12.485879,0.040000,12.445879
30,-4.343064,-5.255855,-6.255855,-4.255855,informed,none,0.000000,-2,4.987256,13.673385,0.040000,13.633385
31,-3.515379,-3.573412,-4.573412,-2.573412,informed,none,0.000000,-2,4.987256,12.018015,0.040000,11.978015
32,-3.624891,-3.801481,-4.801481,-2.801481,informed,none,0.000000,-2,4.987256,12.237039,0.040000,12.197039
33,-0.915094,-1.665706,-2.665706,-0.665706,noise,buy_from_mm,-0.665706,-3,4.321550,7.066832,0.090000,6.976832
34,-0.015463,0.020538,-0.979462,1.020538,informed,none,0.000000,-3,4.321550,4.367939,0.090000,4.277939
35,-0.450388,-0.153722,-1.153722,0.846278,informed,none,0.000000,-3,4.321550,5.672714,0.090000,5.582714
36,-1.919951,-2.192335,-3.192335,-1.192335,noise,sell_to_mm,-3.192335,-2,7.513885,11.353787,0.040000,11.313787
37,-1.927398,-2.282922,-3.282922,-1.282922,noise,none,0.000000,-2,7.513885,11.368681,0.040000,11.328681
38,-2.220045,-2.622129,-3.622129,-1.622129,informed,none,0.000000,-2,7.513885,11.953974,0.040000,11.913974
39,-3.706082,-4.041955,-5.041955,-3.041955,noise,none,0.000000,-2,7.513885,14.926049,0.040000,14.886049
