t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,1.196725,1.065217,-0.434783,2.565217,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,1.791822,3.073098,1.573098,4.573098,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,1.948545,3.217932,1.717932,4.717932,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
4,3.126046,2.449356,0.949356,3.949356,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
5,2.360150,4.256448,2.756448,5.756448,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
6,3.967789,3.363239,1.863239,4.863239,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
7,4.400705,4.951768,3.451768,6.451768,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
8,4.029022,4.890065,3.390065,6.390065,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
9,5.326695,4.890797,3.390797,6.390797,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
10,4.382413,3.313432,1.813432,4.813432,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
11,4.424617,3.890510,2.390510,5.390510,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
12,2.912235,3.128481,1.628481,4.628481,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
13,3.894155,3.864487,2.364487,5.364487,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
14,2.012505,2.991083,1.491083,4.491083,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
15,2.424935,2.320070,0.820070,3.820070,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
16,1.892541,2.177541,0.677541,3.677541,price_sensitive_uninformed,buy_from_mm,3.677541,-1,3.677541,1.785000,0.010000,1.775000
17,2.514840,1.768037,0.268037,3.268037,price_sensitive_uninformed,none,0.000000,-1,3.677541,1.162701,0.010000,1.152701
18,3.168560,4.290106,2.790106,5.790106,price_sensitive_uninformed,none,0.000000,-1,3.677541,0.508981,0.010000,0.498981
19,2.536849,2.725508,1.225508,4.225508,price_sensitive_uninformed,sell_to_mm,1.225508,0,2.452033,2.452033,0.000000,2.452033
20,3.581006,5.589154,4.089154,7.089154,price_sensitive_uninformed,none,0.000000,0,2.452033,2.452033,0.000000,2.452033
21,4.289406,4.201222,2.701222,5.701222,informed,none,0.000000,0,2.452033,2.452033,0.000000,2.452033
22,5.702441,4.475287,2.975287,5.975287,price_sensitive_uninformed,none,0.000000,0,2.452033,2.452033,0.000000,2.452033
23,3.230294,3.484222,1.984222,4.984222,informed,none,0.000000,0,2.452033,2.452033,0.000000,2.452033
24,2.057006,0.478073,-1.021927,1.978073,informed,buy_from_mm,1.978073,-1,4.430106,2.373100,0.010000,2.363100
25,3.597073,4.070393,2.570393,5.570393,price_sensitive_uninformed,none,0.000000,-1,4.430106,0.833033,0.010000,0.823033
26,1.986394,1.607513,0.107513,3.107513,price_sensitive_uninformed,none,0.000000,-1,4.430106,2.443712,0.010000,2.433712
27,2.689021,2.060058,0.560058,3.560058,price_sensitive_uninformed,none,0.000000,-1,4.430106,1.741085,0.010000,1.731085
28,2.782315,3.653539,2.153539,5.153539,price_sensitive_uninformed,none,0.000000,-1,4.430106,1.647791,0.010000,1.637791
