t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.120250,-0.712044,-3.712044,2.287956,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,-0.108154,0.518259,-2.481741,3.518259,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,2.758194,3.025565,0.025565,6.025565,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
4,3.244954,3.540849,0.540849,6.540849,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
5,4.538391,3.672172,0.672172,6.672172,noise,sell_to_mm,0.672172,1,-0.672172,3.866220,0.010000,3.856220
6,2.191398,2.185903,-0.814097,5.185903,noise,sell_to_mm,-0.814097,2,0.141925,4.524721,0.040000,4.484721
7,3.285132,3.321352,0.321352,6.321352,informed,none,0.000000,2,0.141925,6.712189,0.040000,6.672189
8,3.793645,3.855780,0.855780,6.855780,noise,buy_from_mm,6.855780,1,6.997705,10.791350,0.010000,10.781350
9,3.097533,4.612518,1.612518,7.612518,noise,none,0.000000,1,6.997705,10.095237,0.010000,10.085237
10,2.635122,5.393761,2.393761,8.393761,informed,none,0.000000,1,6.997705,9.632827,0.010000,9.622827
11,5.290266,6.487629,3.487629,9.487629,noise,buy_from_mm,9.487629,0,16.485333,16.485333,0.000000,16.485333
12,5.801621,7.091065,4.091065,10.091065,informed,none,0.000000,0,16.485333,16.485333,0.000000,16.485333
13,6.846240,7.673446,4.673446,10.673446,noise,none,0.000000,0,16.485333,16.485333,0.000000,16.485333
14,7.464067,6.473478,3.473478,9.473478,informed,none,0.000000,0,16.485333,16.485333,0.000000,16.485333
15,6.749151,7.744380,4.744380,10.744380,informed,none,0.000000,0,16.485333,16.485333,0.000000,16.485333
16,7.266643,5.933239,2.933239,8.933239,noise,none,0.000000,0,16.485333,16.485333,0.000000,16.485333
17,7.096703,7.891614,4.891614,10.891614,noise,sell_to_mm,4.891614,1,11.593719,18.690422,0.010000,18.680422
18,6.235979,7.493845,4.493845,10.493845,informed,none,0.000000,1,11.593719,17.829699,0.010000,17.819699
19,4.779853,6.079884,3.079884,9.079884,noise,sell_to_mm,3.079884,2,8.513835,18.073542,0.040000,18.033542
20,2.591753,2.104263,-0.895737,5.104263,informed,none,0.000000,2,8.513835,13.697342,0.040000,13.657342
21,2.550474,2.184229,-0.815771,5.184229,noise,buy_from_mm,5.184229,1,13.698064,16.248538,0.010000,16.238538
22,3.208876,2.377402,-0.622598,5.377402,noise,none,0.000000,1,13.698064,16.906940,0.010000,16.896940
23,2.635698,2.455883,-0.544117,5.455883,informed,none,0.000000,1,13.698064,16.333762,0.010000,16.323762
24,2.099541,1.696484,-1.303516,4.696484,noise,none,0.000000,1,13.698064,15.797605,0.010000,15.787605
25,1.280218,0.428881,-2.571119,3.428881,noise,none,0.000000,1,13.698064,14.978282,0.010000,14.968282
26,1.124622,0.364932,-2.635068,3.364932,noise,none,0.000000,1,13.698064,14.822686,0.010000,14.812686
27,1.528225,1.975807,-1.024193,4.975807,noise,sell_to_mm,-1.024193,2,14.722257,17.778707,0.040000,17.738707
28,1.406530,0.888480,-2.111520,3.888480,informed,none,0.000000,2,14.722257,17.535317,0.040000,17.495317
29,0.768600,1.505231,-1.494769,4.505231,noise,none,0.000000,2,14.722257,16.259457,0.040000,16.219457
30,-0.330678,-0.526886,-3.526886,2.473114,noise,none,0.000000,2,14.722257,14.060901,0.040000,14.020901
31,0.818300,1.367633,-1.632367,4.367633,noise,none,0.000000,2,14.722257,16.358858,0.040000,16.318858
32,1.441808,3.189892,0.189892,6.189892,noise,none,0.000000,2,14.722257,17.605873,0.040000,17.565873
33,2.085876,1.508360,-1.491640,4.508360,noise,none,0.000000,2,14.722257,18.894010,0.040000,18.854010
34,2.191662,2.290815,-0.709185,5.290815,noise,none,0.000000,2,14.722257,19.105580,0.040000,19.065580
35,-0.300075,0.151623,-2.848377,3.151623,noise,sell_to_mm,-2.848377,3,17.570634,16.670411,0.090000,16.580411
36,-0.155194,1.262089,-1.737911,4.262089,noise,none,0.000000,3,17.570634,17.105053,0.090000,17.015053
37,0.149547,-0.198816,-3.198816,2.801184,informed,none,0.000000,3,17.570634,18.019274,0.090000,17.929274
38,1.096442,1.830609,-1.169391,4.830609,noise,buy_from_mm,4.830609,2,22.401244,24.594129,0.040000,24.554129
39,3.177813,1.666410,-1.333590,4.666410,informed,none,0.000000,2,22.401244,28.756870,0.040000,28.716870
40,3.599466,1.566648,-1.433352,4.566648,informed,none,0.000000,2,22.401244,29.600175,0.040000,29.560175
41,4.699305,3.701655,0.701655,6.701655,noise,buy_from_mm,6.701655,1,29.102899,33.802204,0.010000,33.792204
42,4.403729,3.767662,0.767662,6.767662,informed,none,0.000000,1,29.102899,33.506628,0.010000,33.496628
43,4.632118,7.490900,4.490900,10.490900,noise,none,0.000000,1,29.102899,33.735017,0.010000,33.725017
44,5.590625,5.163740,2.163740,8.163740,informed,none,0.000000,1,29.102899,34.693524,0.010000,34.683524
45,4.815418,6.062170,3.062170,9.062170,noise,sell_to_mm,3.062170,2,26.040729,35.671565,0.040000,35.631565
46,6.721608,6.747177,3.747177,9.747177,noise,none,0.000000,2,26.040729,39.483945,0.040000,39.443945
