t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,1.096859,1.706434,-0.293566,3.706434,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,0.772147,1.092119,-0.907881,3.092119,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,-0.089328,0.728337,-1.271663,2.728337,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
4,-0.295228,-0.973000,-2.973000,1.027000,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
5,-0.829956,-0.849338,-2.849338,1.150662,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
6,1.206572,1.158502,-0.841498,3.158502,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
7,1.874215,2.863355,0.863355,4.863355,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
8,2.041769,1.729054,-0.270946,3.729054,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
9,2.929070,1.172037,-0.827963,3.172037,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
10,3.608450,3.647715,1.647715,5.647715,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
11,5.784102,4.825666,2.825666,6.825666,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
12,4.758018,4.921346,2.921346,6.921346,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
13,4.215624,2.518035,0.518035,4.518035,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
14,3.399589,4.315828,2.315828,6.315828,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
15,2.980845,3.762717,1.762717,5.762717,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
16,4.007696,3.831351,1.831351,5.831351,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
17,3.139435,2.886122,0.886122,4.886122,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
18,4.044695,4.011681,2.011681,6.011681,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
19,4.089457,4.423604,2.423604,6.423604,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
20,4.055393,1.594145,-0.405855,3.594145,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
