t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.604888,-0.243046,-1.243046,0.756954,noise,sell_to_mm,-1.243046,1,1.243046,0.638158,0.010000,0.628158
2,-1.527404,-1.054807,-2.064807,-0.064807,noise,none,0.000000,1,1.243046,-0.284358,0.010000,-0.294358
3,-0.824237,-0.411464,-1.421464,0.578536,informed,none,0.000000,1,1.243046,0.418809,0.010000,0.408809
4,-0.783339,-1.315090,-2.325090,-0.325090,informed,none,0.000000,1,1.243046,0.459707,0.010000,0.449707
5,-1.046406,-1.316656,-2.326656,-0.326656,informed,none,0.000000,1,1.243046,0.196640,0.010000,0.186640
6,-2.021958,-2.738894,-3.748894,-1.748894,informed,none,0.000000,1,1.243046,-0.778912,0.010000,-0.788912
7,-1.426390,-2.249289,-3.259289,-1.259289,noise,none,0.000000,1,1.243046,-0.183344,0.010000,-0.193344
8,-0.940525,-0.406023,-1.416023,0.583977,informed,none,0.000000,1,1.243046,0.302521,0.010000,0.292521
9,0.390186,1.621901,0.611901,2.611901,noise,sell_to_mm,0.611901,2,0.631145,1.411517,0.040000,1.371517
10,2.398553,3.389073,2.369073,4.369073,noise,none,0.000000,2,0.631145,5.428252,0.040000,5.388252
11,2.237134,1.163592,0.143592,2.143592,noise,none,0.000000,2,0.631145,5.105414,0.040000,5.065414
12,2.983274,3.929252,2.909252,4.909252,informed,none,0.000000,2,0.631145,6.597693,0.040000,6.557693
13,3.702391,5.134226,4.114226,6.114226,informed,sell_to_mm,4.114226,3,-3.483081,7.624093,0.090000,7.534093
14,4.126636,4.623168,3.593168,5.593168,noise,sell_to_mm,3.593168,4,-7.076249,9.430295,0.160000,9.270295
15,3.939582,2.575222,1.535222,3.535222,noise,none,0.000000,4,-7.076249,8.682081,0.160000,8.522081
16,6.053541,6.799512,5.759512,7.759512,noise,none,0.000000,4,-7.076249,17.137914,0.160000,16.977914
17,4.179621,4.599503,3.559503,5.559503,noise,none,0.000000,4,-7.076249,9.642234,0.160000,9.482234
18,5.378064,5.102014,4.062014,6.062014,noise,buy_from_mm,6.062014,3,-1.014235,15.119957,0.090000,15.029957
19,5.555886,6.120551,5.090551,7.090551,noise,none,0.000000,3,-1.014235,15.653424,0.090000,15.563424
20,4.969124,6.275040,5.245040,7.245040,informed,sell_to_mm,5.245040,4,-6.259274,13.617223,0.160000,13.457223
21,4.673437,3.837533,2.797533,4.797533,informed,none,0.000000,4,-6.259274,12.434474,0.160000,12.274474
22,5.404166,5.605619,4.565619,6.565619,informed,none,0.000000,4,-6.259274,15.357391,0.160000,15.197391
23,3.228999,2.877870,1.837870,3.837870,informed,none,0.000000,4,-6.259274,6.656722,0.160000,6.496722
24,0.906554,0.405172,-0.634828,1.365172,noise,none,0.000000,4,-6.259274,-2.633057,0.160000,-2.793057
25,1.749966,2.413354,1.373354,3.373354,noise,none,0.000000,4,-6.259274,0.740590,0.160000,0.580590
26,2.329988,3.528672,2.488672,4.488672,informed,sell_to_mm,2.488672,5,-8.747946,2.901993,0.250000,2.651993
27,1.417758,2.403865,1.353865,3.353865,informed,none,0.000000,5,-8.747946,-1.659158,0.250000,-1.909158
28,2.027938,3.182801,2.132801,4.132801,noise,sell_to_mm,2.132801,6,-10.880746,1.286881,0.360000,0.926881
29,1.142820,0.246743,-0.813257,1.186743,informed,none,0.000000,6,-10.880746,-4.023824,0.360000,-4.383824
30,0.556247,0.082018,-0.977982,1.022018,informed,none,0.000000,6,-10.880746,-7.543266,0.360000,-7.903266
31,0.889097,-0.329077,-1.389077,0.610923,noise,none,0.000000,6,-10.880746,-5.546162,0.360000,-5.906162
32,3.109863,2.530506,1.470506,3.470506,informed,none,0.000000,6,-10.880746,7.778430,0.360000,7.418430
33,2.458740,1.278847,0.218847,2.218847,informed,buy_from_mm,2.218847,5,-8.661899,3.631801,0.250000,3.381801
34,1.470532,2.551177,1.501177,3.501177,noise,buy_from_mm,3.501177,4,-5.160722,0.721406,0.160000,0.561406
35,-0.396978,-0.676480,-1.716480,0.283520,informed,none,0.000000,4,-5.160722,-6.748632,0.160000,-6.908632
36,-0.676430,0.181153,-0.858847,1.141153,noise,buy_from_mm,1.141153,3,-4.019569,-6.048859,0.090000,-6.138859
37,-0.396109,-0.218238,-1.248238,0.751762,noise,none,0.000000,3,-4.019569,-5.207896,0.090000,-5.297896
38,-0.690328,-0.954390,-1.984390,0.015610,informed,none,0.000000,3,-4.019569,-6.090554,0.090000,-6.180554
39,-1.485213,-1.008279,-2.038279,-0.038279,noise,none,0.000000,3,-4.019569,-8.475209,0.090000,-8.565209
40,-2.482414,-3.226078,-4.256078,-2.256078,noise,none,0.000000,3,-4.019569,-11.466811,0.090000,-11.556811
41,-2.517284,-2.391995,-3.421995,-1.421995,noise,none,0.000000,3,-4.019569,-11.571421,0.090000,-11.661421
42,-2.297025,-2.293248,-3.323248,-1.323248,noise,none,0.000000,3,-4.019569,-10.910645,0.090000,-11.000645
43,-1.656882,-1.643860,-2.673860,-0.673860,noise,buy_from_mm,-0.673860,2,-4.693429,-8.007193,0.040000,-8.047193
44,-2.689540,-2.393011,-3.413011,-1.413011,informed,none,0.000000,2,-4.693429,-10.072510,0.040000,-10.112510
45,-4.876374,-5.452757,-6.472757,-4.472757,informed,none,0.000000,2,-4.693429,-14.446178,0.040000,-14.486178
46,-6.041756,-6.643630,-7.663630,-5.663630,informed,none,0.000000,2,-4.693429,-16.776942,0.040000,-16.816942
47,-5.473946,-6.026380,-7.046380,-5.046380,noise,none,0.000000,2,-4.693429,-15.641320,0.040000,-15.681320
48,-5.083875,-5.661517,-6.681517,-4.681517,noise,none,0.000000,2,-4.693429,-14.861179,0.040000,-14.901179
49,-3.690357,-2.502979,-3.522979,-1.522979,informed,sell_to_mm,-3.522979,3,-1.170451,-12.241520,0.090000,-12.331520
50,-1.494239,-1.021424,-2.051424,-0.051424,noise,none,0.000000,3,-1.170451,-5.653168,0.090000,-5.743168
