t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,1.373740,1.003673,0.003673,2.003673,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,2.669568,1.859013,0.859013,2.859013,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,2.484477,2.918386,1.918386,3.918386,noise,sell_to_mm,1.918386,1,-1.918386,0.566091,0.010000,0.556091
4,2.897494,2.705775,1.695775,3.695775,informed,none,0.000000,1,-1.918386,0.979108,0.010000,0.969108
5,1.121479,1.150129,0.140129,2.140129,informed,none,0.000000,1,-1.918386,-0.796907,0.010000,-0.806907
6,-0.087964,0.169376,-0.840624,1.159376,noise,none,0.000000,1,-1.918386,-2.006350,0.010000,-2.016350
7,0.374475,0.457957,-0.552043,1.447957,informed,none,0.000000,1,-1.918386,-1.543911,0.010000,-1.553911
8,1.311080,1.887605,0.877605,2.877605,noise,none,0.000000,1,-1.918386,-0.607306,0.010000,-0.617306
9,2.893536,3.359154,2.349154,4.349154,noise,none,0.000000,1,-1.918386,0.975150,0.010000,0.965150
10,1.714935,2.741970,1.731970,3.731970,noise,none,0.000000,1,-1.918386,-0.203451,0.010000,-0.213451
11,0.899954,0.619620,-0.390380,1.609620,noise,none,0.000000,1,-1.918386,-1.018432,0.010000,-1.028432
12,0.838852,0.569322,-0.440678,1.559322,noise,sell_to_mm,-0.440678,2,-1.477708,0.199996,0.040000,0.159996
13,-0.433682,-0.756388,-1.776388,0.223612,informed,none,0.000000,2,-1.477708,-2.345072,0.040000,-2.385072
14,1.630488,0.751133,-0.268867,1.731133,noise,none,0.000000,2,-1.477708,1.783268,0.040000,1.743268
15,0.814412,1.393210,0.373210,2.373210,noise,none,0.000000,2,-1.477708,0.151117,0.040000,0.111117
16,0.688982,-0.026585,-1.046585,0.953415,noise,none,0.000000,2,-1.477708,-0.099743,0.040000,-0.139743
17,-0.350540,-0.722821,-1.742821,0.257179,noise,none,0.000000,2,-1.477708,-2.178788,0.040000,-2.218788
18,0.440912,0.859933,-0.160067,1.839933,informed,none,0.000000,2,-1.477708,-0.595884,0.040000,-0.635884
19,0.030521,-0.475925,-1.495925,0.504075,informed,none,0.000000,2,-1.477708,-1.416665,0.040000,-1.456665
20,-0.979082,-0.882154,-1.902154,0.097846,informed,none,0.000000,2,-1.477708,-3.435871,0.040000,-3.475871
21,-3.541081,-3.436980,-4.456980,-2.456980,noise,none,0.000000,2,-1.477708,-8.559870,0.040000,-8.599870
22,-3.715499,-4.763965,-5.783965,-3.783965,informed,buy_from_mm,-3.783965,1,-5.261673,-8.977171,0.010000,-8.987171
23,-3.514805,-3.083915,-4.093915,-2.093915,informed,none,0.000000,1,-5.261673,-8.776478,0.010000,-8.786478
24,-4.528976,-3.879357,-4.889357,-2.889357,noise,none,0.000000,1,-5.261673,-9.790648,0.010000,-9.800648
25,-3.043296,-3.814776,-4.824776,-2.824776,noise,buy_from_mm,-2.824776,0,-8.086448,-8.086448,0.000000,-8.086448
26,-4.146316,-3.922779,-4.922779,-2.922779,noise,none,0.000000,0,-8.086448,-8.086448,0.000000,-8.086448
27,-3.936373,-3.520741,-4.520741,-2.520741,informed,none,0.000000,0,-8.086448,-8.086448,0.000000,-8.086448
28,-4.123060,-3.500235,-4.500235,-2.500235,noise,none,0.000000,0,-8.086448,-8.086448,0.000000,-8.086448
