t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,0.728525,0.297322,-1.202678,1.797322,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,-0.592165,-1.107156,-2.607156,0.392844,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,-1.803289,-0.562832,-2.062832,0.937168,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
4,-1.104944,-0.886957,-2.386957,0.613043,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
5,-1.102256,-2.523051,-4.023051,-1.023051,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
6,-1.411804,-2.098999,-3.598999,-0.598999,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
7,-1.559273,-0.015462,-1.515462,1.484538,informed,sell_to_mm,-1.515462,1,1.515462,-0.043811,0.010000,-0.053811
8,-1.608532,-2.071663,-3.571663,-0.571663,informed,none,0.000000,1,1.515462,-0.093070,0.010000,-0.103070
9,-2.305391,-1.186967,-2.686967,0.313033,informed,none,0.000000,1,1.515462,-0.789929,0.010000,-0.799929
10,-2.060940,-3.528566,-5.028566,-2.028566,noise,none,0.000000,1,1.515462,-0.545478,0.010000,-0.555478
11,-2.296588,-1.692033,-3.192033,-0.192033,informed,none,0.000000,1,1.515462,-0.781126,0.010000,-0.791126
12,-3.275006,-4.176661,-5.676661,-2.676661,noise,sell_to_mm,-5.676661,2,7.192122,0.642110,0.040000,0.602110
13,-1.545395,-0.529383,-2.029383,0.970617,informed,none,0.000000,2,7.192122,4.101333,0.040000,4.061333
14,-1.614380,-0.911738,-2.411738,0.588262,informed,none,0.000000,2,7.192122,3.963361,0.040000,3.923361
15,-0.195884,-0.893178,-2.393178,0.606822,noise,sell_to_mm,-2.393178,3,9.585301,8.997650,0.090000,8.907650
16,-1.406248,-1.389986,-2.889986,0.110014,noise,none,0.000000,3,9.585301,5.366556,0.090000,5.276556
17,-1.230196,-0.541211,-2.041211,0.958789,noise,none,0.000000,3,9.585301,5.894712,0.090000,5.804712
18,-2.861691,-3.488591,-4.988591,-1.988591,informed,none,0.000000,3,9.585301,1.000228,0.090000,0.910228
19,-4.620231,-5.578386,-7.078386,-4.078386,informed,none,0.000000,3,9.585301,-4.275392,0.090000,-4.365392
20,-5.024375,-4.318411,-5.818411,-2.818411,noise,none,0.000000,3,9.585301,-5.487825,0.090000,-5.577825
21,-3.371062,-4.288202,-5.788202,-2.788202,informed,none,0.000000,3,9.585301,-0.527886,0.090000,-0.617886
22,-4.954959,-3.815679,-5.315679,-2.315679,informed,none,0.000000,3,9.585301,-5.279578,0.090000,-5.369578
23,-6.107966,-6.322862,-7.822862,-4.822862,noise,none,0.000000,3,9.585301,-8.738597,0.090000,-8.828597
