t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.569610,0.541262,0.041262,1.041262,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,1.025691,0.739240,0.239240,1.239240,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,1.833176,3.563201,3.063201,4.063201,noise,sell_to_mm,3.063201,1,-3.063201,-1.230025,0.010000,-1.240025
4,0.101203,1.811641,1.311641,2.311641,informed,sell_to_mm,1.311641,2,-4.374842,-4.172435,0.040000,-4.212435
5,1.905661,0.589181,0.089181,1.089181,noise,none,0.000000,2,-4.374842,-0.563519,0.040000,-0.603519
6,1.578715,2.405832,1.905832,2.905832,noise,none,0.000000,2,-4.374842,-1.217412,0.040000,-1.257412
7,-0.186342,1.817018,1.317018,2.317018,noise,buy_from_mm,2.317018,1,-2.057824,-2.244165,0.010000,-2.254165
8,-0.542522,-0.667821,-1.167821,-0.167821,noise,buy_from_mm,-0.167821,0,-2.225645,-2.225645,0.000000,-2.225645
9,0.225603,-0.091570,-0.591570,0.408430,informed,none,0.000000,0,-2.225645,-2.225645,0.000000,-2.225645
10,-0.282697,-1.585040,-2.085040,-1.085040,informed,buy_from_mm,-1.085040,-1,-3.310685,-3.027988,0.010000,-3.037988
11,-1.768998,-3.006141,-3.506141,-2.506141,noise,none,0.000000,-1,-3.310685,-1.541687,0.010000,-1.551687
12,-3.714196,-5.528763,-6.028763,-5.028763,noise,sell_to_mm,-6.028763,0,2.718078,2.718078,0.000000,2.718078
13,-3.798854,-2.823430,-3.323430,-2.323430,noise,none,0.000000,0,2.718078,2.718078,0.000000,2.718078
14,-4.392052,-2.310879,-2.810879,-1.810879,informed,sell_to_mm,-2.810879,1,5.528957,1.136905,0.010000,1.126905
15,-4.918562,-3.924222,-4.424222,-3.424222,informed,sell_to_mm,-4.424222,2,9.953179,0.116055,0.040000,0.076055
16,-6.481488,-6.585610,-7.085610,-6.085610,informed,none,0.000000,2,9.953179,-3.009797,0.040000,-3.049797
