t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.604888,-0.243046,-1.243046,0.756954,noise,sell_to_mm,-1.243046,1,1.243046,0.638158,0.010000,0.628158
2,-1.527404,-1.054807,-2.054807,-0.054807,noise,none,0.000000,1,1.243046,-0.284358,0.010000,-0.294358
3,-0.824237,-0.411464,-1.411464,0.588536,informed,none,0.000000,1,1.243046,0.418809,0.010000,0.408809
4,-0.783339,-1.315090,-2.315090,-0.315090,informed,none,0.000000,1,1.243046,0.459707,0.010000,0.449707
5,-1.046406,-1.316656,-2.316656,-0.316656,informed,none,0.000000,1,1.243046,0.196640,0.010000,0.186640
6,-2.021958,-2.738894,-3.738894,-1.738894,informed,none,0.000000,1,1.243046,-0.778912,0.010000,-0.788912
7,-1.426390,-2.249289,-3.249289,-1.249289,noise,none,0.000000,1,1.243046,-0.183344,0.010000,-0.193344
8,-0.940525,-0.406023,-1.406023,0.593977,informed,none,0.000000,1,1.243046,0.302521,0.010000,0.292521
9,0.390186,1.621901,0.621901,2.621901,noise,sell_to_mm,0.621901,2,0.621145,1.401517,0.040000,1.361517
10,2.398553,3.389073,2.389073,4.389073,noise,none,0.000000,2,0.621145,5.418252,0.040000,5.378252
11,2.237134,1.163592,0.163592,2.163592,noise,none,0.000000,2,0.621145,5.095414,0.040000,5.055414
12,2.983274,3.929252,2.929252,4.929252,informed,none,0.000000,2,0.621145,6.587693,0.040000,6.547693
13,3.702391,5.134226,4.134226,6.134226,informed,sell_to_mm,4.134226,3,-3.513081,7.594093,0.090000,7.504093
14,4.126636,4.623168,3.623168,5.623168,noise,sell_to_mm,3.623168,4,-7.136249,9.370295,0.160000,9.210295
15,3.939582,2.575222,1.575222,3.575222,noise,none,0.000000,4,-7.136249,8.622081,0.160000,8.462081
16,6.053541,6.799512,5.799512,7.799512,noise,none,0.000000,4,-7.136249,17.077914,0.160000,16.917914
17,4.179621,4.599503,3.599503,5.599503,noise,none,0.000000,4,-7.136249,9.582234,0.160000,9.422234
18,5.378064,5.102014,4.102014,6.102014,noise,buy_from_mm,6.102014,3,-1.034235,15.099957,0.090000,15.009957
19,5.555886,6.120551,5.120551,7.120551,noise,none,0.000000,3,-1.034235,15.633424,0.090000,15.543424
20,4.969124,6.275040,5.275040,7.275040,informed,sell_to_mm,5.275040,4,-6.309274,13.567223,0.160000,13.407223
21,4.673437,3.837533,2.837533,4.837533,informed,none,0.000000,4,-6.309274,12.384474,0.160000,12.224474
22,5.404166,5.605619,4.605619,6.605619,informed,none,0.000000,4,-6.309274,15.307391,0.160000,15.147391
23,3.228999,2.877870,1.877870,3.877870,informed,none,0.000000,4,-6.309274,6.606722,0.160000,6.446722
24,0.906554,0.405172,-0.594828,1.405172,noise,none,0.000000,4,-6.309274,-2.683057,0.160000,-2.843057
25,1.749966,2.413354,1.413354,3.413354,noise,none,0.000000,4,-6.309274,0.690590,0.160000,0.530590
26,2.329988,3.528672,2.528672,4.528672,informed,sell_to_mm,2.528672,5,-8.837946,2.811993,0.250000,2.561993
27,1.417758,2.403865,1.403865,3.403865,informed,none,0.000000,5,-8.837946,-1.749158,0.250000,-1.999158
28,2.027938,3.182801,2.182801,4.182801,noise,sell_to_mm,2.182801,6,-11.020746,1.146881,0.360000,0.786881
29,1.142820,0.246743,-0.753257,1.246743,informed,none,0.000000,6,-11.020746,-4.163824,0.360000,-4.523824
30,0.556247,0.082018,-0.917982,1.082018,informed,none,0.000000,6,-11.020746,-7.683266,0.360000,-8.043266
31,0.889097,-0.329077,-1.329077,0.670923,noise,none,0.000000,6,-11.020746,-5.686162,0.360000,-6.046162
32,3.109863,2.530506,1.530506,3.530506,informed,none,0.000000,6,-11.020746,7.638430,0.360000,7.278430
33,2.458740,1.278847,0.278847,2.278847,informed,buy_from_mm,2.278847,5,-8.741899,3.551801,0.250000,3.301801
34,1.470532,2.551177,1.551177,3.551177,noise,buy_from_mm,3.551177,4,-5.190722,0.691406,0.160000,0.531406
35,-0.396978,-0.676480,-1.676480,0.323520,informed,none,0.000000,4,-5.190722,-6.778632,0.160000,-6.938632
36,-0.676430,0.181153,-0.818847,1.181153,noise,buy_from_mm,1.181153,3,-4.009569,-6.038859,0.090000,-6.128859
37,-0.396109,-0.218238,-1.218238,0.781762,noise,none,0.000000,3,-4.009569,-5.197896,0.090000,-5.287896
38,-0.690328,-0.954390,-1.954390,0.045610,informed,none,0.000000,3,-4.009569,-6.080554,0.090000,-6.170554
39,-1.485213,-1.008279,-2.008279,-0.008279,noise,none,0.000000,3,-4.009569,-8.465209,0.090000,-8.555209
40,-2.482414,-3.226078,-4.226078,-2.226078,noise,none,0.000000,3,-4.009569,-11.456811,0.090000,-11.546811
41,-2.517284,-2.391995,-3.391995,-1.391995,noise,none,0.000000,3,-4.009569,-11.561421,0.090000,-11.651421
42,-2.297025,-2.293248,-3.293248,-1.293248,noise,none,0.000000,3,-4.009569,-10.900645,0.090000,-10.990645
43,-1.656882,-1.643860,-2.643860,-0.643860,noise,buy_from_mm,-0.643860,2,-4.653429,-7.967193,0.040000,-8.007193
44,-2.689540,-2.393011,-3.393011,-1.393011,informed,none,0.000000,2,-4.653429,-10.032510,0.040000,-10.072510
45,-4.876374,-5.452757,-6.452757,-4.452757,informed,none,0.000000,2,-4.653429,-14.406178,0.040000,-14.446178
46,-6.041756,-6.643630,-7.643630,-5.643630,informed,none,0.000000,2,-4.653429,-16.736942,0.040000,-16.776942
47,-5.473946,-6.026380,-7.026380,-5.026380,noise,none,0.000000,2,-4.653429,-15.601320,0.040000,-15.641320
48,-5.083875,-5.661517,-6.661517,-4.661517,noise,none,0.000000,2,-4.653429,-14.821179,0.040000,-14.861179
49,-3.690357,-2.502979,-3.502979,-1.502979,informed,sell_to_mm,-3.502979,3,-1.150451,-12.221520,0.090000,-12.311520
50,-1.494239,-1.021424,-2.021424,-0.021424,noise,none,0.000000,3,-1.150451,-5.633168,0.090000,-5.723168
51,-0.356033,0.413953,-0.586047,1.413953,informed,none,0.000000,3,-1.150451,-2.218550,0.090000,-2.308550
52,-1.467130,-1.622828,-2.622828,-0.622828,noise,sell_to_mm,-2.622828,4,1.472378,-4.396144,0.160000,-4.556144
53,0.222244,2.296987,1.296987,3.296987,noise,none,0.000000,4,1.472378,2.361355,0.160000,2.201355
54,-0.536831,-2.129159,-3.129159,-1.129159,noise,buy_from_mm,-1.129159,3,0.343219,-1.267274,0.090000,-1.357274
55,-0.344712,-1.661158,-2.661158,-0.661158,noise,none,0.000000,3,0.343219,-0.690917,0.090000,-0.780917
56,0.381078,1.066077,0.066077,2.066077,noise,buy_from_mm,2.066077,2,2.409296,3.171453,0.040000,3.131453
57,1.042205,0.834551,-0.165449,1.834551,noise,buy_from_mm,1.834551,1,4.243847,5.286052,0.010000,5.276052
58,0.291985,0.677319,-0.322681,1.677319,noise,none,0.000000,1,4.243847,4.535832,0.010000,4.525832
59,0.688322,0.578219,-0.421781,1.578219,informed,none,0.000000,1,4.243847,4.932168,0.010000,4.922168
60,-1.514807,-2.678186,-3.678186,-1.678186,informed,buy_from_mm,-1.678186,0,2.565661,2.565661,0.000000,2.565661
61,-2.190061,-0.907763,-1.907763,0.092237,informed,sell_to_mm,-1.907763,1,4.473423,2.283362,0.010000,2.273362
62,-2.041207,-1.456173,-2.456173,-0.456173,informed,none,0.000000,1,4.473423,2.432216,0.010000,2.422216
63,-1.056104,0.100584,-0.899416,1.100584,informed,sell_to_mm,-0.899416,2,5.372839,3.260631,0.040000,3.220631
64,-0.894569,0.189746,-0.810254,1.189746,noise,buy_from_mm,1.189746,1,6.562585,5.668016,0.010000,5.658016
65,-0.488730,-1.708303,-2.708303,-0.708303,noise,sell_to_mm,-2.708303,2,9.270888,8.293428,0.040000,8.253428
66,0.085996,-0.359427,-1.359427,0.640573,noise,buy_from_mm,0.640573,1,9.911461,9.997457,0.010000,9.987457
67,0.317248,1.130539,0.130539,2.130539,noise,none,0.000000,1,9.911461,10.228710,0.010000,10.218710
68,0.011201,1.025448,0.025448,2.025448,noise,none,0.000000,1,9.911461,9.922662,0.010000,9.912662
69,-1.709688,-1.604037,-2.604037,-0.604037,noise,none,0.000000,1,9.911461,8.201773,0.010000,8.191773
70,-3.088525,-1.046837,-2.046837,-0.046837,noise,none,0.000000,1,9.911461,6.822936,0.010000,6.812936
71,-2.512339,-3.757400,-4.757400,-2.757400,informed,buy_from_mm,-2.757400,0,7.154061,7.154061,0.000000,7.154061
72,-2.443403,-3.536537,-4.536537,-2.536537,noise,none,0.000000,0,7.154061,7.154061,0.000000,7.154061
73,-2.309178,-2.293697,-3.293697,-1.293697,informed,none,0.000000,0,7.154061,7.154061,0.000000,7.154061
74,-1.402318,-0.696534,-1.696534,0.303466,informed,none,0.000000,0,7.154061,7.154061,0.000000,7.154061
75,-0.395470,-1.064700,-2.064700,-0.064700,noise,none,0.000000,0,7.154061,7.154061,0.000000,7.154061
76,-0.688305,-0.140580,-1.140580,0.859420,informed,none,0.000000,0,7.154061,7.154061,0.000000,7.154061
77,0.029783,0.692696,-0.307304,1.692696,informed,none,0.000000,0,7.154061,7.154061,0.000000,7.154061
