t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.528058,-1.294552,-2.294552,-0.294552,noise,sell_to_mm,-2.294552,1,2.294552,1.766495,0.010000,1.756495
2,-1.602146,-0.837447,-1.837447,0.162553,noise,none,0.000000,1,2.294552,0.692406,0.010000,0.682406
3,-1.492325,-1.579026,-2.579026,-0.579026,informed,none,0.000000,1,2.294552,0.802227,0.010000,0.792227
4,-3.155758,-3.213683,-4.213683,-2.213683,noise,buy_from_mm,-2.213683,0,0.080870,0.080870,0.000000,0.080870
5,-1.439786,-0.526569,-1.526569,0.473431,noise,sell_to_mm,-1.526569,1,1.607439,0.167654,0.010000,0.157654
6,-1.803707,-1.868280,-2.868280,-0.868280,informed,none,0.000000,1,1.607439,-0.196268,0.010000,-0.206268
7,-1.420963,-1.904531,-2.904531,-0.904531,noise,sell_to_mm,-2.904531,2,4.511970,1.670044,0.040000,1.630044
8,-3.239344,-3.395508,-4.395508,-2.395508,noise,none,0.000000,2,4.511970,-1.966717,0.040000,-2.006717
9,-3.959028,-3.124789,-4.124789,-2.124789,noise,none,0.000000,2,4.511970,-3.406085,0.040000,-3.446085
10,-6.028611,-5.733716,-6.733716,-4.733716,noise,buy_from_mm,-4.733716,1,-0.221746,-6.250357,0.010000,-6.260357
11,-6.384483,-6.890589,-7.890589,-5.890589,noise,none,0.000000,1,-0.221746,-6.606229,0.010000,-6.616229
12,-5.732747,-5.977102,-6.977102,-4.977102,noise,sell_to_mm,-6.977102,2,6.755356,-4.710138,0.040000,-4.750138
13,-4.816733,-5.184725,-6.184725,-4.184725,noise,none,0.000000,2,6.755356,-2.878111,0.040000,-2.918111
14,-5.372416,-5.564049,-6.564049,-4.564049,noise,none,0.000000,2,6.755356,-3.989476,0.040000,-4.029476
15,-5.344048,-5.602137,-6.602137,-4.602137,noise,buy_from_mm,-4.602137,1,2.153218,-3.190830,0.010000,-3.200830
16,-7.086714,-5.722435,-6.722435,-4.722435,informed,sell_to_mm,-6.722435,2,8.875653,-5.297775,0.040000,-5.337775
17,-5.372770,-5.235064,-6.235064,-4.235064,informed,none,0.000000,2,8.875653,-1.869887,0.040000,-1.909887
18,-5.292563,-4.831178,-5.831178,-3.831178,noise,sell_to_mm,-5.831178,3,14.706832,-1.170858,0.090000,-1.260858
19,-6.466913,-6.486530,-7.486530,-5.486530,noise,none,0.000000,3,14.706832,-4.693907,0.090000,-4.783907
20,-6.117096,-6.098184,-7.098184,-5.098184,informed,none,0.000000,3,14.706832,-3.644456,0.090000,-3.734456
21,-6.616506,-6.841847,-7.841847,-5.841847,informed,none,0.000000,3,14.706832,-5.142685,0.090000,-5.232685
22,-7.159252,-7.417604,-8.417604,-6.417604,noise,none,0.000000,3,14.706832,-6.770925,0.090000,-6.860925
23,-7.479587,-8.147980,-9.147980,-7.147980,noise,none,0.000000,3,14.706832,-7.731929,0.090000,-7.821929
24,-7.676129,-7.178002,-8.178002,-6.178002,informed,none,0.000000,3,14.706832,-8.321554,0.090000,-8.411554
25,-6.670410,-6.892083,-7.892083,-5.892083,informed,none,0.000000,3,14.706832,-5.304399,0.090000,-5.394399
26,-6.615650,-6.608145,-7.608145,-5.608145,noise,sell_to_mm,-7.608145,4,22.314977,-4.147624,0.160000,-4.307624
27,-6.555413,-6.725776,-7.725776,-5.725776,noise,none,0.000000,4,22.314977,-3.906676,0.160000,-4.066676
28,-6.382104,-6.366346,-7.366346,-5.366346,noise,none,0.000000,4,22.314977,-3.213439,0.160000,-3.373439
29,-5.383806,-4.978664,-5.978664,-3.978664,noise,none,0.000000,4,22.314977,0.779752,0.160000,0.619752
30,-5.857567,-6.703449,-7.703449,-5.703449,noise,buy_from_mm,-5.703449,3,16.611528,-0.961172,0.090000,-1.051172
31,-7.144163,-7.569897,-8.569897,-6.569897,noise,none,0.000000,3,16.611528,-4.820962,0.090000,-4.910962
32,-8.966275,-8.729084,-9.729084,-7.729084,noise,sell_to_mm,-9.729084,4,26.340612,-9.524489,0.160000,-9.684489
33,-9.456749,-9.863356,-10.863356,-8.863356,informed,none,0.000000,4,26.340612,-11.486385,0.160000,-11.646385
34,-9.025621,-9.273116,-10.273116,-8.273116,noise,sell_to_mm,-10.273116,5,36.613729,-8.514374,0.250000,-8.764374
35,-9.072352,-9.013855,-10.013855,-8.013855,informed,none,0.000000,5,36.613729,-8.748033,0.250000,-8.998033
36,-7.297618,-7.174290,-8.174290,-6.174290,noise,none,0.000000,5,36.613729,0.125638,0.250000,-0.124362
37,-6.472413,-5.766016,-6.766016,-4.766016,informed,none,0.000000,5,36.613729,4.251662,0.250000,4.001662
38,-5.973753,-6.392531,-7.392531,-5.392531,informed,none,0.000000,5,36.613729,6.744961,0.250000,6.494961
39,-6.379464,-5.856961,-6.856961,-4.856961,informed,none,0.000000,5,36.613729,4.716411,0.250000,4.466411
40,-7.126620,-7.675668,-8.675668,-6.675668,noise,none,0.000000,5,36.613729,0.980628,0.250000,0.730628
41,-5.757005,-5.170238,-6.170238,-4.170238,noise,none,0.000000,5,36.613729,7.828702,0.250000,7.578702
42,-4.011130,-4.306531,-5.306531,-3.306531,noise,none,0.000000,5,36.613729,16.558081,0.250000,16.308081
43,-3.063630,-1.988646,-2.988646,-0.988646,informed,sell_to_mm,-2.988646,6,39.602374,21.220596,0.360000,20.860596
44,-2.058432,-2.518025,-3.518025,-1.518025,noise,buy_from_mm,-1.518025,5,38.084349,27.792189,0.250000,27.542189
45,0.013001,-0.868524,-1.868524,0.131476,noise,buy_from_mm,0.131476,4,38.215825,38.267827,0.160000,38.107827
46,0.064560,-0.010543,-1.010543,0.989457,informed,none,0.000000,4,38.215825,38.474065,0.160000,38.314065
47,-0.389844,-0.696582,-1.696582,0.303418,noise,none,0.000000,4,38.215825,36.656448,0.160000,36.496448
48,-1.394025,-1.290408,-2.290408,-0.290408,informed,none,0.000000,4,38.215825,32.639725,0.160000,32.479725
49,-2.811656,-3.371485,-4.371485,-2.371485,noise,none,0.000000,4,38.215825,26.969201,0.160000,26.809201
50,-3.802314,-3.538921,-4.538921,-2.538921,noise,none,0.000000,4,38.215825,23.006569,0.160000,22.846569
51,-4.610094,-4.037069,-5.037069,-3.037069,noise,sell_to_mm,-5.037069,5,43.252894,20.202426,0.250000,19.952426
52,-3.860933,-4.227008,-5.227008,-3.227008,noise,sell_to_mm,-5.227008,6,48.479901,25.314306,0.360000,24.954306
