t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.412589,0.187454,-0.812546,1.187454,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,-1.161369,-0.293400,-1.293400,0.706600,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,-0.899714,-1.476646,-2.476646,-0.476646,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
4,-1.614292,-3.957455,-4.957455,-2.957455,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
5,-2.211262,-0.936539,-1.936539,0.063461,informed,sell_to_mm,-1.936539,1,1.936539,-0.274723,0.010000,-0.284723
6,-2.343410,-3.803548,-4.813548,-2.813548,noise,buy_from_mm,-2.813548,0,-0.877009,-0.877009,0.000000,-0.877009
7,-1.827055,-3.694109,-4.694109,-2.694109,noise,sell_to_mm,-4.694109,1,3.817100,1.990045,0.010000,1.980045
8,-2.510128,1.818296,0.808296,2.808296,informed,sell_to_mm,0.808296,2,3.008804,-2.011451,0.040000,-2.051451
9,-1.593961,-4.150911,-5.170911,-3.170911,noise,none,0.000000,2,3.008804,-0.179118,0.040000,-0.219118
10,-0.647782,-2.872767,-3.892767,-1.892767,noise,none,0.000000,2,3.008804,1.713241,0.040000,1.673241
11,0.086907,-3.126127,-4.146127,-2.146127,informed,buy_from_mm,-2.146127,1,0.862677,0.949584,0.010000,0.939584
12,2.224841,-0.553498,-1.563498,0.436502,noise,buy_from_mm,0.436502,0,1.299179,1.299179,0.000000,1.299179
13,1.598259,0.022732,-0.977268,1.022732,noise,sell_to_mm,-0.977268,1,2.276447,3.874705,0.010000,3.864705
14,1.627931,3.103611,2.093611,4.093611,informed,sell_to_mm,2.093611,2,0.182836,3.438699,0.040000,3.398699
15,1.939194,-1.489711,-2.509711,-0.509711,informed,buy_from_mm,-0.509711,1,-0.326875,1.612319,0.010000,1.602319
16,1.685877,2.202867,1.192867,3.192867,informed,none,0.000000,1,-0.326875,1.359002,0.010000,1.349002
17,0.715801,-1.179995,-2.189995,-0.189995,noise,none,0.000000,1,-0.326875,0.388926,0.010000,0.378926
18,1.212373,1.413558,0.403558,2.403558,noise,buy_from_mm,2.403558,0,2.076683,2.076683,0.000000,2.076683
19,2.332637,5.175518,4.175518,6.175518,noise,none,0.000000,0,2.076683,2.076683,0.000000,2.076683
20,3.595130,6.456581,5.456581,7.456581,noise,none,0.000000,0,2.076683,2.076683,0.000000,2.076683
21,3.974518,5.236043,4.236043,6.236043,noise,none,0.000000,0,2.076683,2.076683,0.000000,2.076683
22,3.384307,2.670137,1.670137,3.670137,informed,none,0.000000,0,2.076683,2.076683,0.000000,2.076683
23,1.618025,-0.583856,-1.583856,0.416144,noise,buy_from_mm,0.416144,-1,2.492828,0.874803,0.010000,0.864803
24,1.178392,2.235139,1.245139,3.245139,noise,buy_from_mm,3.245139,-2,5.737966,3.381182,0.040000,3.341182
25,1.336842,1.623162,0.643162,2.643162,noise,sell_to_mm,0.643162,-1,5.094804,3.757962,0.010000,3.747962
26,2.401327,2.324074,1.334074,3.334074,noise,none,0.000000,-1,5.094804,2.693477,0.010000,2.683477
27,1.952636,3.241360,2.251360,4.251360,informed,sell_to_mm,2.251360,0,2.843445,2.843445,0.000000,2.843445
28,2.222012,2.113900,1.113900,3.113900,noise,buy_from_mm,3.113900,-1,5.957344,3.735332,0.010000,3.725332
29,0.453789,2.288025,1.298025,3.298025,informed,sell_to_mm,1.298025,0,4.659320,4.659320,0.000000,4.659320
30,-0.126692,-0.781878,-1.781878,0.218122,informed,none,0.000000,0,4.659320,4.659320,0.000000,4.659320
31,0.448241,2.473524,1.473524,3.473524,informed,sell_to_mm,1.473524,1,3.185796,3.634036,0.010000,3.624036
32,0.309319,3.985410,2.975410,4.975410,noise,none,0.000000,1,3.185796,3.495115,0.010000,3.485115
33,1.527743,3.427963,2.417963,4.417963,noise,none,0.000000,1,3.185796,4.713539,0.010000,4.703539
34,3.780698,4.015876,3.005876,5.005876,noise,none,0.000000,1,3.185796,6.966494,0.010000,6.956494
35,5.546029,6.253872,5.243872,7.243872,informed,none,0.000000,1,3.185796,8.731825,0.010000,8.721825
36,5.703425,2.964356,1.954356,3.954356,noise,buy_from_mm,3.954356,0,7.140152,7.140152,0.000000,7.140152
37,6.375308,8.935312,7.935312,9.935312,noise,none,0.000000,0,7.140152,7.140152,0.000000,7.140152
38,7.381603,8.425996,7.425996,9.425996,noise,none,0.000000,0,7.140152,7.140152,0.000000,7.140152
39,7.345885,5.228205,4.228205,6.228205,noise,none,0.000000,0,7.140152,7.140152,0.000000,7.140152
40,7.862576,6.310923,5.310923,7.310923,informed,buy_from_mm,7.310923,-1,14.451074,6.588498,0.010000,6.578498
41,8.469470,10.044892,9.054892,11.054892,informed,sell_to_mm,9.054892,0,5.396183,5.396183,0.000000,5.396183
42,6.973196,6.071392,5.071392,7.071392,noise,none,0.000000,0,5.396183,5.396183,0.000000,5.396183
43,7.969117,8.696096,7.696096,9.696096,informed,none,0.000000,0,5.396183,5.396183,0.000000,5.396183
44,8.605754,9.277895,8.277895,10.277895,noise,none,0.000000,0,5.396183,5.396183,0.000000,5.396183
45,8.004629,9.884674,8.884674,10.884674,noise,buy_from_mm,10.884674,-1,16.280857,8.276228,0.010000,8.266228
46,7.271856,3.706479,2.716479,4.716479,noise,none,0.000000,-1,16.280857,9.009001,0.010000,8.999001
47,7.406015,9.319210,8.329210,10.329210,noise,none,0.000000,-1,16.280857,8.874842,0.010000,8.864842
48,7.882890,4.944042,3.954042,5.954042,noise,buy_from_mm,5.954042,-2,22.234899,6.469120,0.040000,6.429120
49,8.348841,10.715907,9.735907,11.735907,noise,none,0.000000,-2,22.234899,5.537218,0.040000,5.497218
50,9.808224,9.669107,8.689107,10.689107,informed,none,0.000000,-2,22.234899,2.618452,0.040000,2.578452
51,8.436148,9.016013,8.036013,10.036013,noise,buy_from_mm,10.036013,-3,32.270912,6.962469,0.090000,6.872469
52,7.731691,9.265559,8.295559,10.295559,noise,none,0.000000,-3,32.270912,9.075839,0.090000,8.985839
53,8.038615,7.671937,6.701937,8.701937,noise,none,0.000000,-3,32.270912,8.155068,0.090000,8.065068
54,8.162291,9.036793,8.066793,10.066793,informed,none,0.000000,-3,32.270912,7.784039,0.090000,7.694039
