t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,0.059549,-0.531734,-1.531734,0.468266,noise,sell_to_mm,-1.531734,1,1.531734,1.591282,0.010000,1.581282
2,0.853917,1.147433,0.137433,2.137433,noise,sell_to_mm,0.137433,2,1.394300,3.102135,0.040000,3.062135
3,0.146084,-0.322115,-1.342115,0.657885,noise,buy_from_mm,0.657885,1,2.052186,2.198270,0.010000,2.188270
4,-0.675515,-0.630983,-1.640983,0.359017,noise,none,0.000000,1,2.052186,1.376671,0.010000,1.366671
5,-1.528863,-1.757680,-2.767680,-0.767680,noise,none,0.000000,1,2.052186,0.523322,0.010000,0.513322
6,-1.825410,-1.672005,-2.682005,-0.682005,noise,none,0.000000,1,2.052186,0.226775,0.010000,0.216775
7,-3.098845,-2.652892,-3.662892,-1.662892,informed,none,0.000000,1,2.052186,-1.046660,0.010000,-1.056660
8,-3.466442,-3.578482,-4.588482,-2.588482,noise,none,0.000000,1,2.052186,-1.414256,0.010000,-1.424256
9,-3.861904,-3.654856,-4.664856,-2.664856,informed,none,0.000000,1,2.052186,-1.809718,0.010000,-1.819718
10,-4.361529,-4.332580,-5.342580,-3.342580,noise,none,0.000000,1,2.052186,-2.309344,0.010000,-2.319344
11,-3.086983,-2.456096,-3.466096,-1.466096,noise,none,0.000000,1,2.052186,-1.034798,0.010000,-1.044798
12,-2.071363,-2.265023,-3.275023,-1.275023,noise,none,0.000000,1,2.052186,-0.019178,0.010000,-0.029178
13,-1.514785,-1.414634,-2.424634,-0.424634,informed,none,0.000000,1,2.052186,0.537401,0.010000,0.527401
14,-0.295167,0.555029,-0.454971,1.545029,noise,none,0.000000,1,2.052186,1.757018,0.010000,1.747018
15,-0.643041,-0.302574,-1.312574,0.687426,informed,none,0.000000,1,2.052186,1.409145,0.010000,1.399145
16,-2.081106,-2.103624,-3.113624,-1.113624,noise,none,0.000000,1,2.052186,-0.028920,0.010000,-0.038920
17,-0.815280,-1.648125,-2.658125,-0.658125,informed,none,0.000000,1,2.052186,1.236906,0.010000,1.226906
18,-0.294112,0.708338,-0.301662,1.698338,noise,none,0.000000,1,2.052186,1.758074,0.010000,1.748074
19,-0.440856,-1.037519,-2.047519,-0.047519,informed,none,0.000000,1,2.052186,1.611330,0.010000,1.601330
20,0.338575,0.133057,-0.876943,1.123057,noise,sell_to_mm,-0.876943,2,2.929128,3.606279,0.040000,3.566279
21,0.120973,-0.042093,-1.062093,0.937907,informed,none,0.000000,2,2.929128,3.171075,0.040000,3.131075
22,-1.287372,-0.636952,-1.656952,0.343048,informed,none,0.000000,2,2.929128,0.354384,0.040000,0.314384
23,0.044330,0.159366,-0.860634,1.139366,noise,none,0.000000,2,2.929128,3.017789,0.040000,2.977789
24,-0.968685,-1.383940,-2.403940,-0.403940,noise,none,0.000000,2,2.929128,0.991758,0.040000,0.951758
25,-2.028257,-2.468026,-3.488026,-1.488026,informed,none,0.000000,2,2.929128,-1.127385,0.040000,-1.167385
26,-1.570435,-0.919346,-1.939346,0.060654,noise,none,0.000000,2,2.929128,-0.211742,0.040000,-0.251742
27,-0.263103,0.189881,-0.830119,1.169881,informed,none,0.000000,2,2.929128,2.402922,0.040000,2.362922
28,0.780971,0.737159,-0.282841,1.717159,noise,none,0.000000,2,2.929128,4.491071,0.040000,4.451071
29,-0.348555,-0.649709,-1.669709,0.330291,noise,none,0.000000,2,2.929128,2.232018,0.040000,2.192018
30,-0.027457,-0.091531,-1.111531,0.888469,informed,none,0.000000,2,2.929128,2.874215,0.040000,2.834215
31,-1.015873,-0.290258,-1.310258,0.689742,noise,none,0.000000,2,2.929128,0.897383,0.040000,0.857383
32,0.027066,0.948585,-0.071415,1.928585,informed,none,0.000000,2,2.929128,2.983260,0.040000,2.943260
33,-0.586821,-0.222790,-1.242790,0.757210,noise,buy_from_mm,0.757210,1,3.686339,3.099518,0.010000,3.089518
34,0.776356,1.171256,0.161256,2.161256,noise,none,0.000000,1,3.686339,4.462695,0.010000,4.452695
35,-0.275515,0.151383,-0.858617,1.141383,noise,none,0.000000,1,3.686339,3.410824,0.010000,3.400824
36,0.241107,0.031912,-0.978088,1.021912,informed,none,0.000000,1,3.686339,3.927446,0.010000,3.917446
37,-0.596117,-0.722712,-1.732712,0.267288,noise,none,0.000000,1,3.686339,3.090222,0.010000,3.080222
38,0.157084,-0.776393,-1.786393,0.213607,informed,none,0.000000,1,3.686339,3.843423,0.010000,3.833423
39,1.724887,1.302359,0.292359,2.292359,informed,none,0.000000,1,3.686339,5.411225,0.010000,5.401225
40,3.236219,4.113486,3.103486,5.103486,noise,none,0.000000,1,3.686339,6.922558,0.010000,6.912558
41,3.712672,4.602307,3.592307,5.592307,noise,buy_from_mm,5.592307,0,9.278646,9.278646,0.000000,9.278646
42,3.887756,3.004928,2.004928,4.004928,noise,none,0.000000,0,9.278646,9.278646,0.000000,9.278646
43,2.923442,3.372287,2.372287,4.372287,noise,none,0.000000,0,9.278646,9.278646,0.000000,9.278646
44,4.613903,3.835240,2.835240,4.835240,noise,none,0.000000,0,9.278646,9.278646,0.000000,9.278646
45,2.696872,3.201759,2.201759,4.201759,informed,none,0.000000,0,9.278646,9.278646,0.000000,9.278646
46,3.813945,3.610717,2.610717,4.610717,informed,none,0.000000,0,9.278646,9.278646,0.000000,9.278646
47,2.839075,3.429135,2.429135,4.429135,noise,sell_to_mm,2.429135,1,6.849511,9.688586,0.010000,9.678586
48,3.378998,3.398693,2.388693,4.388693,informed,none,0.000000,1,6.849511,10.228508,0.010000,10.218508
49,3.385750,3.403146,2.393146,4.393146,noise,sell_to_mm,2.393146,2,4.456364,11.227865,0.040000,11.187865
50,4.348183,3.434819,2.414819,4.414819,noise,none,0.000000,2,4.456364,13.152731,0.040000,13.112731
51,3.179164,3.521584,2.501584,4.501584,informed,none,0.000000,2,4.456364,10.814692,0.040000,10.774692
52,2.928283,3.633290,2.613290,4.613290,noise,none,0.000000,2,4.456364,10.312931,0.040000,10.272931
53,3.686358,4.520217,3.500217,5.500217,noise,none,0.000000,2,4.456364,11.829080,0.040000,11.789080
54,2.263521,1.922982,0.902982,2.902982,noise,none,0.000000,2,4.456364,8.983405,0.040000,8.943405
55,3.130484,2.606852,1.586852,3.586852,noise,none,0.000000,2,4.456364,10.717332,0.040000,10.677332
56,4.047619,3.097416,2.077416,4.077416,informed,none,0.000000,2,4.456364,12.551601,0.040000,12.511601
57,4.122109,4.954266,3.934266,5.934266,informed,none,0.000000,2,4.456364,12.700582,0.040000,12.660582
58,1.987979,2.216050,1.196050,3.196050,noise,none,0.000000,2,4.456364,8.432323,0.040000,8.392323
59,1.814459,2.381864,1.361864,3.361864,informed,none,0.000000,2,4.456364,8.085283,0.040000,8.045283
60,0.951261,1.392838,0.372838,2.372838,informed,none,0.000000,2,4.456364,6.358886,0.040000,6.318886
61,0.065842,0.113045,-0.906955,1.093045,noise,none,0.000000,2,4.456364,4.588049,0.040000,4.548049
62,2.058743,2.075182,1.055182,3.055182,noise,none,0.000000,2,4.456364,8.573851,0.040000,8.533851
63,3.606473,3.343933,2.323933,4.323933,informed,none,0.000000,2,4.456364,11.669310,0.040000,11.629310
64,3.133412,3.729563,2.709563,4.709563,informed,none,0.000000,2,4.456364,10.723188,0.040000,10.683188
65,2.780305,1.971130,0.951130,2.951130,noise,buy_from_mm,2.951130,1,7.407494,10.187799,0.010000,10.177799
66,2.706248,3.310319,2.300319,4.300319,noise,none,0.000000,1,7.407494,10.113742,0.010000,10.103742
67,1.930327,1.785342,0.775342,2.775342,informed,none,0.000000,1,7.407494,9.337821,0.010000,9.327821
68,3.555630,4.168715,3.158715,5.158715,noise,none,0.000000,1,7.407494,10.963125,0.010000,10.953125
69,1.549613,1.172895,0.162895,2.162895,informed,none,0.000000,1,7.407494,8.957107,0.010000,8.947107
70,-0.195715,-1.235366,-2.245366,-0.245366,informed,buy_from_mm,-0.245366,0,7.162129,7.162129,0.000000,7.162129
71,0.758105,1.861453,0.861453,2.861453,noise,none,0.000000,0,7.162129,7.162129,0.000000,7.162129
72,0.782771,0.779895,-0.220105,1.779895,informed,none,0.000000,0,7.162129,7.162129,0.000000,7.162129
73,-0.791692,-0.948356,-1.948356,0.051644,informed,none,0.000000,0,7.162129,7.162129,0.000000,7.162129
74,-0.820042,-0.731365,-1.731365,0.268635,informed,none,0.000000,0,7.162129,7.162129,0.000000,7.162129
75,-2.175038,-1.970543,-2.970543,-0.970543,informed,none,0.000000,0,7.162129,7.162129,0.000000,7.162129
76,-1.502826,-1.210379,-2.210379,-0.210379,noise,none,0.000000,0,7.162129,7.162129,0.000000,7.162129
77,-3.885056,-3.925759,-4.925759,-2.925759,noise,none,0.000000,0,7.162129,7.162129,0.000000,7.162129
78,-3.860743,-4.477941,-5.477941,-3.477941,noise,none,0.000000,0,7.162129,7.162129,0.000000,7.162129
79,-6.192644,-5.632937,-6.632937,-4.632937,informed,none,0.000000,0,7.162129,7.162129,0.000000,7.162129
80,-6.670477,-6.007422,-7.007422,-5.007422,noise,buy_from_mm,-5.007422,-1,2.154707,8.825184,0.010000,8.815184
81,-7.997292,-7.655289,-8.645289,-6.645289,noise,none,0.000000,-1,2.154707,10.151999,0.010000,10.141999
82,-7.757813,-7.568256,-8.558256,-6.558256,informed,none,0.000000,-1,2.154707,9.912520,0.010000,9.902520
83,-9.098631,-7.956615,-8.946615,-6.946615,informed,sell_to_mm,-8.946615,0,11.101322,11.101322,0.000000,11.101322
84,-7.984320,-7.989883,-8.989883,-6.989883,noise,buy_from_mm,-6.989883,-1,4.111439,12.095760,0.010000,12.085760
85,-7.725059,-7.078022,-8.068022,-6.068022,noise,none,0.000000,-1,4.111439,11.836498,0.010000,11.826498
86,-5.769211,-6.140807,-7.130807,-5.130807,noise,none,0.000000,-1,4.111439,9.880650,0.010000,9.870650
87,-4.041194,-3.307757,-4.297757,-2.297757,noise,none,0.000000,-1,4.111439,8.152633,0.010000,8.142633
88,-3.916028,-3.491818,-4.481818,-2.481818,informed,none,0.000000,-1,4.111439,8.027467,0.010000,8.017467
89,-4.658978,-4.833235,-5.823235,-3.823235,informed,none,0.000000,-1,4.111439,8.770418,0.010000,8.760418
90,-5.425869,-5.648492,-6.638492,-4.638492,informed,none,0.000000,-1,4.111439,9.537308,0.010000,9.527308
91,-3.857117,-4.239507,-5.229507,-3.229507,informed,none,0.000000,-1,4.111439,7.968556,0.010000,7.958556
92,-4.091772,-3.815174,-4.805174,-2.805174,noise,buy_from_mm,-2.805174,-2,1.306265,9.489809,0.040000,9.449809
93,-3.920471,-3.952314,-4.932314,-2.932314,informed,none,0.000000,-2,1.306265,9.147208,0.040000,9.107208
94,-4.049323,-5.105537,-6.085537,-4.085537,noise,none,0.000000,-2,1.306265,9.404911,0.040000,9.364911
95,-3.625129,-3.233378,-4.213378,-2.213378,noise,none,0.000000,-2,1.306265,8.556524,0.040000,8.516524
96,-2.196571,-2.637217,-3.617217,-1.617217,noise,none,0.000000,-2,1.306265,5.699406,0.040000,5.659406
97,-0.619260,0.709533,-0.270467,1.729533,noise,sell_to_mm,-0.270467,-1,1.576732,2.195992,0.010000,2.185992
98,1.154040,0.553960,-0.436040,1.563960,informed,none,0.000000,-1,1.576732,0.422693,0.010000,0.412693
99,-0.471582,-0.994106,-1.984106,0.015894,noise,none,0.000000,-1,1.576732,2.048314,0.010000,2.038314
100,3.096207,3.381947,2.391947,4.391947,noise,none,0.000000,-1,1.576732,-1.519475,0.010000,-1.529475
101,3.946261,5.142950,4.152950,6.152950,informed,sell_to_mm,4.152950,0,-2.576218,-2.576218,0.000000,-2.576218
102,3.721079,3.714674,2.714674,4.714674,informed,none,0.000000,0,-2.576218,-2.576218,0.000000,-2.576218
103,5.330504,5.513874,4.513874,6.513874,noise,sell_to_mm,4.513874,1,-7.090093,-1.759589,0.010000,-1.769589
104,5.404729,5.070304,4.060304,6.060304,informed,none,0.000000,1,-7.090093,-1.685364,0.010000,-1.695364
105,4.813324,5.540073,4.530073,6.530073,noise,none,0.000000,1,-7.090093,-2.276769,0.010000,-2.286769
