t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.509965,-0.754285,-1.754285,0.245715,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,-0.636315,-1.007842,-2.007842,-0.007842,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,-1.163779,-1.799904,-2.799904,-0.799904,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
4,-0.751392,-0.910538,-1.910538,0.089462,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
5,-1.792669,-2.001650,-3.001650,-1.001650,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
6,-0.102408,-0.415972,-1.415972,0.584028,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
7,0.617522,0.450726,-0.549274,1.450726,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
8,1.525470,1.065722,0.065722,2.065722,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
9,1.902744,2.908250,1.908250,3.908250,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
10,0.636817,1.500314,0.500314,2.500314,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
11,0.286582,0.404046,-0.595954,1.404046,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
12,1.651408,1.806631,0.806631,2.806631,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
13,1.540656,1.932869,0.932869,2.932869,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
14,1.150695,1.643933,0.643933,2.643933,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
15,-0.068941,0.387816,-0.612184,1.387816,noise,sell_to_mm,-0.612184,1,0.612184,0.543243,0.010000,0.533243
16,-2.329622,-1.663780,-2.673780,-0.673780,noise,none,0.000000,1,0.612184,-1.717438,0.010000,-1.727438
17,-1.767845,-0.959130,-1.969130,0.030870,noise,sell_to_mm,-1.969130,2,2.581314,-0.954376,0.040000,-0.994376
18,-2.085231,-2.254103,-3.274103,-1.274103,noise,none,0.000000,2,2.581314,-1.589147,0.040000,-1.629147
19,-2.923480,-2.818123,-3.838123,-1.838123,noise,buy_from_mm,-1.838123,1,0.743192,-2.180288,0.010000,-2.190288
20,-3.854351,-3.383988,-4.393988,-2.393988,informed,none,0.000000,1,0.743192,-3.111159,0.010000,-3.121159
21,-4.944751,-5.087382,-6.097382,-4.097382,informed,none,0.000000,1,0.743192,-4.201559,0.010000,-4.211559
