file,strategy,noise,run,final_pnl,final_risk_adj_pnl,max_abs_inventory,num_trades,avg_edge_per_trade
data/skew_noise_1_run_17.csv,skew,1.0,17,180.528266,180.368266,13,580,0.30091474482758623
data/skew_noise_1_run_18.csv,skew,1.0,18,571.152231,570.792231,17,638,0.3452529294670846
data/skew_noise_1_run_19.csv,skew,1.0,19,-83.245714,-83.885714,24,634,0.3699230536277604
data/skew_noise_1_run_2.csv,skew,1.0,2,-114.065042,-114.075042,19,621,0.37407578743961367
data/skew_noise_1_run_20.csv,skew,1.0,20,566.917043,566.277043,21,630,0.38886229682539675
data/skew_noise_1_run_21.csv,skew,1.0,21,72.635019,72.145019,11,601,0.3834303477537438
data/skew_noise_1_run_22.csv,skew,1.0,22,237.343246,236.853246,15,607,0.33997249588138356
data/skew_noise_1_run_23.csv,skew,1.0,23,-275.985075,-276.235075,14,623,0.3828719341894062
data/skew_noise_1_run_24.csv,skew,1.0,24,-25.552082,-25.712082,15,642,0.38032999221183783
data/skew_noise_1_run_25.csv,skew,1.0,25,376.841053,376.481053,15,634,0.3910123769716087
data/skew_noise_1_run_26.csv,skew,1.0,26,282.4453,282.4353,15,659,0.3968477617602425
data/skew_noise_1_run_27.csv,skew,1.0,27,577.295848,576.935848,12,618,0.32660048058252444
data/skew_noise_1_run_28.csv,skew,1.0,28,644.476087,643.836087,24,622,0.3519190739549845
data/skew_noise_1_run_29.csv,skew,1.0,29,165.876083,164.876083,14,604,0.3638327649006619
data/skew_noise_1_run_3.csv,skew,1.0,3,-427.201288,-427.201288,29,616,0.36551210876623436
data/skew_noise_1_run_30.csv,skew,1.0,30,504.779378,504.289378,13,615,0.3729794390243902
data/skew_noise_1_run_31.csv,skew,1.0,31,42.66845,42.66845,13,594,0.3784661380471379
data/skew_noise_1_run_32.csv,skew,1.0,32,501.163144,501.153144,14,625,0.2979110351999999
data/skew_noise_1_run_33.csv,skew,1.0,33,1299.152207,1298.902207,22,619,0.3970466074313411
data/skew_noise_1_run_34.csv,skew,1.0,34,405.652754,405.402754,18,647,0.3748482612055639
data/skew_noise_1_run_35.csv,skew,1.0,35,90.868815,90.828815,18,638,0.32029219905956097
data/skew_noise_1_run_36.csv,skew,1.0,36,816.944377,816.904377,21,610,0.37295503934426244
data/skew_noise_1_run_37.csv,skew,1.0,37,-13.313163,-14.123163,15,591,0.3037843096446697
data/skew_noise_1_run_38.csv,skew,1.0,38,641.181463,641.171463,28,613,0.35380532463295233
data/skew_noise_1_run_39.csv,skew,1.0,39,-97.681746,-100.571746,19,631,0.38489867828843066
data/skew_noise_1_run_4.csv,skew,1.0,4,223.273688,222.063688,13,633,0.45802466508688794
data/skew_noise_1_run_40.csv,skew,1.0,40,0.083967,0.083967,23,592,0.29004195945945954
data/skew_noise_1_run_41.csv,skew,1.0,41,582.393559,582.383559,25,635,0.40907022519685066
data/skew_noise_1_run_42.csv,skew,1.0,42,495.278916,495.268916,17,605,0.4494246132231396
data/skew_noise_1_run_43.csv,skew,1.0,43,30.498103,29.498103,16,612,0.33771129738562117
data/skew_noise_1_run_44.csv,skew,1.0,44,-409.375313,-410.185313,18,603,0.3230370580431177
data/skew_noise_1_run_45.csv,skew,1.0,45,321.040519,320.880519,17,622,0.37994230707395515
data/skew_noise_1_run_46.csv,skew,1.0,46,448.661749,447.851749,23,639,0.3899288247261344
data/skew_noise_1_run_47.csv,skew,1.0,47,306.501594,306.411594,10,619,0.3289931631663974
data/skew_noise_1_run_48.csv,skew,1.0,48,637.475095,637.315095,20,638,0.28996748902821345
data/skew_noise_1_run_49.csv,skew,1.0,49,305.78586,305.74586,15,644,0.33793110403726706
data/skew_noise_1_run_5.csv,skew,1.0,5,116.89606,115.45606,23,602,0.3988132558139535
data/skew_noise_1_run_50.csv,skew,1.0,50,-43.051085,-43.211085,19,616,0.39951220779220764
data/skew_noise_1_run_6.csv,skew,1.0,6,303.465309,302.825309,11,616,0.40119103409090895
data/skew_noise_1_run_7.csv,skew,1.0,7,471.210565,470.720565,15,623,0.432249017656501
data/skew_noise_1_run_8.csv,skew,1.0,8,566.911048,566.911048,14,612,0.3841485767973859
data/skew_noise_1_run_9.csv,skew,1.0,9,258.128268,257.638268,18,621,0.3208086682769729
data/skew_noise_2_run_1.csv,skew,2.0,1,-232.554972,-232.594972,18,862,-0.33919910788863084
data/skew_noise_2_run_10.csv,skew,2.0,10,-917.039977,-918.039977,24,866,-0.45369238568129355
data/skew_noise_2_run_11.csv,skew,2.0,11,133.285491,129.675491,23,839,-0.30017163289630505
data/skew_noise_2_run_12.csv,skew,2.0,12,95.869668,95.859668,23,851,-0.3296132867215041
data/skew_noise_2_run_13.csv,skew,2.0,13,170.088849,169.728849,21,824,-0.3192589720873789
data/skew_noise_2_run_14.csv,skew,2.0,14,-540.958054,-541.048054,24,857,-0.3844012963827308
data/skew_noise_2_run_15.csv,skew,2.0,15,210.502058,207.942058,25,898,-0.31352854231625826
data/skew_noise_2_run_16.csv,skew,2.0,16,-986.770896,-987.410896,27,850,-0.37920551647058814
data/skew_noise_2_run_17.csv,skew,2.0,17,-270.691768,-270.701768,14,831,-0.42097514199759284
data/skew_noise_2_run_18.csv,skew,2.0,18,111.899322,111.889322,24,869,-0.3638682727272728
data/skew_noise_2_run_19.csv,skew,2.0,19,-284.194494,-284.284494,24,883,-0.31914408380520987
data/skew_noise_2_run_2.csv,skew,2.0,2,-184.220657,-184.860657,24,844,-0.31263287085308017
data/skew_noise_2_run_20.csv,skew,2.0,20,-171.54472,-172.75472,22,851,-0.28292870035252665
data/skew_noise_2_run_21.csv,skew,2.0,21,-457.194266,-457.834266,12,850,-0.2961076858823531
data/skew_noise_2_run_22.csv,skew,2.0,22,20.581743,16.581743,24,842,-0.36298550237529703
data/skew_noise_2_run_23.csv,skew,2.0,23,-781.58998,-781.59998,22,879,-0.2946096200227531
data/skew_noise_2_run_24.csv,skew,2.0,24,-315.241293,-315.251293,20,857,-0.2972226627771298
data/skew_noise_2_run_25.csv,skew,2.0,25,-152.425728,-152.465728,22,894,-0.2881630704697988
data/skew_noise_2_run_26.csv,skew,2.0,26,-260.853539,-260.853539,17,890,-0.2698203382022473
data/skew_noise_2_run_27.csv,skew,2.0,27,-227.011237,-227.051237,15,858,-0.37029051631701654
data/skew_noise_2_run_28.csv,skew,2.0,28,-106.820979,-108.780979,35,882,-0.33720874716553256
data/skew_noise_2_run_29.csv,skew,2.0,29,-725.568825,-726.208825,20,842,-0.3214413206650833
data/skew_noise_2_run_3.csv,skew,2.0,3,-1377.338172,-1379.298172,44,860,-0.3240963209302324
data/skew_noise_2_run_30.csv,skew,2.0,30,262.86511,261.17511,21,873,-0.31046324627720506
data/skew_noise_2_run_31.csv,skew,2.0,31,-531.939983,-532.099983,16,872,-0.31604489908256833
data/skew_noise_2_run_32.csv,skew,2.0,32,77.86303,77.77303,28,853,-0.4180970597889808
data/skew_noise_2_run_33.csv,skew,2.0,33,916.038649,912.038649,36,870,-0.28196438505747073
data/skew_noise_2_run_34.csv,skew,2.0,34,-81.799617,-84.689617,25,859,-0.3018218172293363
data/skew_noise_2_run_35.csv,skew,2.0,35,-382.381328,-382.391328,29,891,-0.3845471459034793
data/skew_noise_2_run_36.csv,skew,2.0,36,-16.318324,-16.808324,18,839,-0.30886579618593557
data/skew_noise_2_run_37.csv,skew,2.0,37,-445.427433,-445.917433,14,815,-0.4135280895705523
data/skew_noise_2_run_38.csv,skew,2.0,38,525.155644,524.665644,32,841,-0.33665343519619473
data/skew_noise_2_run_39.csv,skew,2.0,39,-626.061574,-627.061574,21,900,-0.3002425722222224
data/skew_noise_2_run_4.csv,skew,2.0,4,5.282024,4.472024,16,869,-0.18530545569620266
data/skew_noise_2_run_40.csv,skew,2.0,40,-503.770436,-503.860436,31,839,-0.4277058879618587
data/skew_noise_2_run_41.csv,skew,2.0,41,394.793018,394.543018,31,879,-0.2634883890784982
data/skew_noise_2_run_42.csv,skew,2.0,42,324.773174,324.133174,22,824,-0.19809159101941765
data/skew_noise_2_run_43.csv,skew,2.0,43,-465.722591,-467.972591,23,861,-0.3554713298490129
data/skew_noise_2_run_44.csv,skew,2.0,44,-1407.054826,-1409.014826,31,818,-0.39032867970660107
data/skew_noise_2_run_45.csv,skew,2.0,45,20.537152,20.287152,14,875,-0.29970209600000025
data/skew_noise_2_run_46.csv,skew,2.0,46,-150.379779,-150.739779,27,870,-0.27837465057471267
data/skew_noise_2_run_47.csv,skew,2.0,47,-196.003629,-197.213629,15,865,-0.3809230046242771
data/skew_noise_2_run_48.csv,skew,2.0,48,12.714437,12.464437,18,867,-0.4353990288350638
data/skew_noise_2_run_49.csv,skew,2.0,49,-99.765759,-99.855759,22,889,-0.36296603824521906
data/skew_noise_2_run_5.csv,skew,2.0,5,-206.400202,-209.640202,31,840,-0.2734556535714287
data/skew_noise_2_run_50.csv,skew,2.0,50,-491.695655,-492.505655,17,867,-0.27762902883506363
data/skew_noise_2_run_6.csv,skew,2.0,6,-170.059129,-171.269129,16,863,-0.26801104750869065
data/skew_noise_2_run_7.csv,skew,2.0,7,-18.300975,-19.110975,18,845,-0.23081390769230795
data/skew_noise_2_run_8.csv,skew,2.0,8,-483.528262,-486.768262,25,842,-0.29671102375296887
data/skew_noise_2_run_9.csv,skew,2.0,9,-354.842254,-356.052254,22,861,-0.38404424390243874
data/skew_noise_4_run_1.csv,skew,4.0,1,-1736.739451,-1738.699451,32,998,-1.5188396893787586
data/skew_noise_4_run_10.csv,skew,4.0,10,-1646.725074,-1647.215074,24,1017,-1.6929918997050135
data/skew_noise_4_run_11.csv,skew,4.0,11,-821.48899,-826.32899,27,992,-1.4315952278225823
data/skew_noise_4_run_12.csv,skew,4.0,12,-1097.605204,-1097.615204,19,997,-1.4885182898696108
data/skew_noise_4_run_13.csv,skew,4.0,13,-955.123777,-956.123777,33,962,-1.4716748638253636
data/skew_noise_4_run_14.csv,skew,4.0,14,-1623.674641,-1623.924641,27,977,-1.608835987717501
data/skew_noise_4_run_15.csv,skew,4.0,15,-374.611477,-382.451477,39,1030,-1.4777133650485434
data/skew_noise_4_run_16.csv,skew,4.0,16,-2498.20046,-2501.44046,37,1016,-1.5492646496063005
data/skew_noise_4_run_17.csv,skew,4.0,17,-1909.752455,-1910.962455,28,1011,-1.595523601384766
data/skew_noise_4_run_18.csv,skew,4.0,18,-1086.831977,-1088.521977,34,1025,-1.5305608097560988
data/skew_noise_4_run_19.csv,skew,4.0,19,-1380.082078,-1380.332078,28,1027,-1.471574393378771
data/skew_noise_4_run_2.csv,skew,4.0,2,-1448.490393,-1449.130393,29,998,-1.4425616362725449
data/skew_noise_4_run_20.csv,skew,4.0,20,-1817.380996,-1817.470996,25,993,-1.411892676737161
data/skew_noise_4_run_21.csv,skew,4.0,21,-2047.312722,-2049.562722,22,981,-1.4430934892966338
data/skew_noise_4_run_22.csv,skew,4.0,22,-1298.499633,-1306.909633,31,985,-1.5453565411167522
data/skew_noise_4_run_23.csv,skew,4.0,23,-1668.642656,-1668.802656,17,1024,-1.4305543701171899
data/skew_noise_4_run_24.csv,skew,4.0,24,-712.382937,-719.142937,49,996,-1.4361085933734952
data/skew_noise_4_run_25.csv,skew,4.0,25,-1376.306609,-1376.396609,33,1041,-1.4220502094140242
data/skew_noise_4_run_26.csv,skew,4.0,26,-1255.690891,-1255.700891,22,1031,-1.3884909582929188
data/skew_noise_4_run_27.csv,skew,4.0,27,-1620.901869,-1622.341869,24,996,-1.5630860682730905
data/skew_noise_4_run_28.csv,skew,4.0,28,-1656.999576,-1663.759576,44,1032,-1.4990784447674408
data/skew_noise_4_run_29.csv,skew,4.0,29,-2293.490817,-2293.740817,27,997,-1.4581565095285842
data/skew_noise_4_run_3.csv,skew,4.0,3,-2934.925065,-2942.215065,52,993,-1.4931185679758305
data/skew_noise_4_run_30.csv,skew,4.0,30,-1165.022042,-1171.272042,30,1015,-1.4610252660098497
data/skew_noise_4_run_31.csv,skew,4.0,31,-2130.808265,-2132.498265,27,1015,-1.4687142177339878
data/skew_noise_4_run_32.csv,skew,4.0,32,-1259.321027,-1261.011027,33,1015,-1.6197360532019693
data/skew_noise_4_run_33.csv,skew,4.0,33,-1168.971589,-1172.211589,29,1024,-1.4051173759765623
data/skew_noise_4_run_34.csv,skew,4.0,34,-1183.611932,-1191.451932,37,1024,-1.414238467773437
data/skew_noise_4_run_35.csv,skew,4.0,35,-1503.492409,-1504.132409,34,1036,-1.5907888137065647
data/skew_noise_4_run_36.csv,skew,4.0,36,-946.154096,-946.644096,19,1001,-1.4345648061938072
data/skew_noise_4_run_37.csv,skew,4.0,37,-1821.789404,-1821.789404,16,948,-1.6415305084388159
data/skew_noise_4_run_38.csv,skew,4.0,38,-690.798167,-691.798167,38,994,-1.482145942655936
data/skew_noise_4_run_39.csv,skew,4.0,39,-1720.234527,-1720.724527,16,1021,-1.4624276758080312
data/skew_noise_4_run_4.csv,skew,4.0,4,-1160.796861,-1161.286861,14,1029,-1.2352576365403316
data/skew_noise_4_run_40.csv,skew,4.0,40,-1979.76798,-1981.45798,41,1011,-1.6236744817012885
data/skew_noise_4_run_41.csv,skew,4.0,41,-984.62274,-985.83274,38,1023,-1.3899538748778124
data/skew_noise_4_run_42.csv,skew,4.0,42,-733.98233,-733.99233,28,991,-1.2402277588294657
data/skew_noise_4_run_43.csv,skew,4.0,43,-1937.644751,-1940.204751,22,1006,-1.5351511401590483
data/skew_noise_4_run_44.csv,skew,4.0,44,-3396.944162,-3398.904162,44,990,-1.5586195010100987
data/skew_noise_4_run_45.csv,skew,4.0,45,-929.499641,-931.189641,26,1029,-1.4306203488824085
data/skew_noise_4_run_46.csv,skew,4.0,46,-1378.486418,-1379.696418,20,1013,-1.4032966120434354
data/skew_noise_4_run_47.csv,skew,4.0,47,-1326.747339,-1328.707339,16,1006,-1.5839962554671982
data/skew_noise_4_run_48.csv,skew,4.0,48,-831.83779,-832.32779,25,1003,-1.6799778893320054
data/skew_noise_4_run_49.csv,skew,4.0,49,-1067.837377,-1068.477377,32,1038,-1.5464892061657016
data/skew_noise_4_run_5.csv,skew,4.0,5,-1408.418478,-1409.628478,24,999,-1.3772981101101085
data/skew_noise_4_run_50.csv,skew,4.0,50,-1717.625142,-1718.835142,24,993,-1.413123313192348
data/skew_noise_4_run_6.csv,skew,4.0,6,-1594.985074,-1595.985074,19,1014,-1.3755536173570033
data/skew_noise_4_run_7.csv,skew,4.0,7,-1187.50832,-1188.31832,21,979,-1.3264105117466798
data/skew_noise_4_run_8.csv,skew,4.0,8,-1865.532823,-1869.532823,29,1002,-1.4174751856287435
data/skew_noise_4_run_9.csv,skew,4.0,9,-1472.451628,-1479.211628,35,1010,-1.5795379940594059
data/uncert_noise_0.5_run_1.csv,uncert,0.5,1,385.618187,384.978187,11,362,1.2146729917127064
data/uncert_noise_0.5_run_10.csv,uncert,0.5,10,304.74851,301.50851,20,378,1.139447058201059
data/uncert_noise_0.5_run_11.csv,uncert,0.5,11,525.708258,510.498258,42,367,1.1942419182561301
data/uncert_noise_0.5_run_12.csv,uncert,0.5,12,364.495477,362.535477,30,346,1.2396794595375717
data/uncert_noise_0.5_run_13.csv,uncert,0.5,13,829.060446,828.420446,13,364,1.2045093159340665
data/uncert_noise_0.5_run_14.csv,uncert,0.5,14,-266.640664,-271.480664,29,366,1.191785349726776
data/uncert_noise_0.5_run_15.csv,uncert,0.5,15,1026.069377,1020.779377,26,371,1.2260607115902962
data/uncert_noise_0.5_run_16.csv,uncert,0.5,16,-668.367261,-671.977261,30,351,1.2077633219373216
data/uncert_noise_0.5_run_17.csv,uncert,0.5,17,832.545936,831.335936,16,337,1.1898068813056382
data/uncert_noise_0.5_run_18.csv,uncert,0.5,18,825.655838,823.405838,18,375,1.2184491973333336
data/uncert_noise_0.5_run_19.csv,uncert,0.5,19,67.829096,67.739096,19,373,1.2232673941018775
data/uncert_noise_0.5_run_2.csv,uncert,0.5,2,-202.883392,-215.843392,47,374,1.2143613663101611
data/uncert_noise_0.5_run_20.csv,uncert,0.5,20,1466.275298,1450.275298,43,380,1.232135584210527
data/uncert_noise_0.5_run_21.csv,uncert,0.5,21,634.299632,634.209632,11,351,1.2503801225071227
data/uncert_noise_0.5_run_22.csv,uncert,0.5,22,952.930936,952.930936,22,348,1.2132497787356327
data/uncert_noise_0.5_run_23.csv,uncert,0.5,23,42.560556,42.070556,11,375,1.2370998373333333
data/uncert_noise_0.5_run_24.csv,uncert,0.5,24,286.358304,286.108304,12,403,1.2121872009925563
data/uncert_noise_0.5_run_25.csv,uncert,0.5,25,95.388943,94.178943,21,391,1.2089113785166232
data/uncert_noise_0.5_run_26.csv,uncert,0.5,26,989.251222,984.411222,22,406,1.2120845270935954
data/uncert_noise_0.5_run_27.csv,uncert,0.5,27,1003.101447,999.491447,30,381,1.1488743622047244
data/uncert_noise_0.5_run_28.csv,uncert,0.5,28,159.539651,159.289651,14,355,1.2305942676056334
data/uncert_noise_0.5_run_29.csv,uncert,0.5,29,668.115081,664.875081,18,346,1.2388990722543338
data/uncert_noise_0.5_run_3.csv,uncert,0.5,3,-742.290002,-759.100002,50,375,1.2001392746666657
data/uncert_noise_0.5_run_30.csv,uncert,0.5,30,665.792599,664.352599,13,368,1.2229508125000002
data/uncert_noise_0.5_run_31.csv,uncert,0.5,31,572.207663,570.767663,17,374,1.2019639919786091
data/uncert_noise_0.5_run_32.csv,uncert,0.5,32,538.190259,538.180259,14,381,1.1487793385826783
data/uncert_noise_0.5_run_33.csv,uncert,0.5,33,1463.848378,1463.808378,29,402,1.1955266019900497
data/uncert_noise_0.5_run_34.csv,uncert,0.5,34,454.959053,454.799053,11,406,1.1817953965517238
data/uncert_noise_0.5_run_35.csv,uncert,0.5,35,498.459587,497.819587,20,382,1.181366688481675
data/uncert_noise_0.5_run_36.csv,uncert,0.5,36,1522.590614,1519.350614,32,380,1.200851657894737
data/uncert_noise_0.5_run_37.csv,uncert,0.5,37,542.990179,542.740179,14,337,1.1993836913946592
data/uncert_noise_0.5_run_38.csv,uncert,0.5,38,-577.520871,-584.810871,31,373,1.198879857908847
data/uncert_noise_0.5_run_39.csv,uncert,0.5,39,360.92143,358.03143,18,379,1.233303221635885
data/uncert_noise_0.5_run_4.csv,uncert,0.5,4,373.582306,367.822306,25,394,1.2546876649746188
data/uncert_noise_0.5_run_40.csv,uncert,0.5,40,226.08693,221.67693,29,341,1.1730497829912017
data/uncert_noise_0.5_run_41.csv,uncert,0.5,41,612.062513,611.702513,27,382,1.2426188298429328
data/uncert_noise_0.5_run_42.csv,uncert,0.5,42,440.892803,440.732803,8,384,1.2420538229166664
data/uncert_noise_0.5_run_43.csv,uncert,0.5,43,319.470065,316.230065,18,354,1.2267014632768376
data/uncert_noise_0.5_run_44.csv,uncert,0.5,44,520.85363,520.81363,15,364,1.1701406346153849
data/uncert_noise_0.5_run_45.csv,uncert,0.5,45,484.708023,484.218023,18,369,1.2422453414634145
data/uncert_noise_0.5_run_46.csv,uncert,0.5,46,773.425515,754.065515,49,382,1.2203247225130889
data/uncert_noise_0.5_run_47.csv,uncert,0.5,47,643.192323,642.382323,21,369,1.193604588075881
data/uncert_noise_0.5_run_48.csv,uncert,0.5,48,1331.898659,1329.648659,23,371,1.1774544663072761
data/uncert_noise_0.5_run_49.csv,uncert,0.5,49,996.897353,992.897353,24,368,1.2193840978260868
data/uncert_noise_0.5_run_5.csv,uncert,0.5,5,416.307145,416.307145,12,370,1.226489718918919
data/uncert_noise_0.5_run_50.csv,uncert,0.5,50,662.969217,660.409217,21,384,1.2012709973958329
data/uncert_noise_0.5_run_6.csv,uncert,0.5,6,69.411557,68.921557,10,363,1.255968402203857
data/uncert_noise_0.5_run_7.csv,uncert,0.5,7,437.044373,436.554373,16,393,1.2329175470737912
data/uncert_noise_0.5_run_8.csv,uncert,0.5,8,-85.259121,-90.099121,29,384,1.2012944687499998
data/uncert_noise_0.5_run_9.csv,uncert,0.5,9,670.17451,663.92451,33,363,1.2027360661157032
data/uncert_noise_1_run_1.csv,uncert,1.0,1,638.571344,634.961344,22,455,1.0648710945054942
data/uncert_noise_1_run_10.csv,uncert,1.0,10,160.357782,156.747782,22,491,0.9081558839103858
data/uncert_noise_1_run_11.csv,uncert,1.0,11,416.640229,394.550229,52,451,1.065274053215077
data/uncert_noise_1_run_12.csv,uncert,1.0,12,584.885957,582.925957,29,450,1.0446893266666657
data/uncert_noise_1_run_13.csv,uncert,1.0,13,878.270544,874.660544,19,455,1.0470163186813184
data/uncert_noise_1_run_14.csv,uncert,1.0,14,-67.285601,-69.845601,30,470,1.0017225382978718
data/uncert_noise_1_run_15.csv,uncert,1.0,15,1413.281483,1407.031483,29,465,1.0905027354838719
data/uncert_noise_1_run_16.csv,uncert,1.0,16,-142.444893,-143.084893,24,452,1.020952221238937
data/uncert_noise_1_run_17.csv,uncert,1.0,17,864.287761,864.037761,17,443,0.9626046862302472
data/uncert_noise_1_run_18.csv,uncert,1.0,18,917.581433,916.771433,17,481,1.0441284573804577
data/uncert_noise_1_run_19.csv,uncert,1.0,19,340.708792,340.618792,18,469,1.0804075138592755
data/uncert_noise_1_run_2.csv,uncert,1.0,2,-19.303498,-25.063498,37,470,1.067482487234043
data/uncert_noise_1_run_20.csv,uncert,1.0,20,604.388967,601.148967,25,484,1.0733797210743812
data/uncert_noise_1_run_21.csv,uncert,1.0,21,536.586402,536.496402,11,453,1.087312894039735
data/uncert_noise_1_run_22.csv,uncert,1.0,22,847.088838,846.598838,17,447,1.0327844787472036
data/uncert_noise_1_run_23.csv,uncert,1.0,23,-108.355796,-108.845796,15,485,1.0597709773195876
data/uncert_noise_1_run_24.csv,uncert,1.0,24,255.707044,255.457044,13,513,1.034357159844055
data/uncert_noise_1_run_25.csv,uncert,1.0,25,422.850315,422.850315,12,480,1.0907340583333327
data/uncert_noise_1_run_26.csv,uncert,1.0,26,1428.520636,1421.230636,32,497,1.098724760563381
data/uncert_noise_1_run_27.csv,uncert,1.0,27,1127.634698,1125.384698,30,457,1.0166233216630205
data/uncert_noise_1_run_28.csv,uncert,1.0,28,136.687332,131.397332,24,459,1.0515064575163395
data/uncert_noise_1_run_29.csv,uncert,1.0,29,645.085952,643.395952,20,435,1.0950257287356326
data/uncert_noise_1_run_3.csv,uncert,1.0,3,-1250.604007,-1269.094007,60,473,1.0435372029598313
data/uncert_noise_1_run_30.csv,uncert,1.0,30,342.381376,342.021376,27,464,1.0814874288793104
data/uncert_noise_1_run_31.csv,uncert,1.0,31,748.786675,748.746675,23,470,1.0403557702127673
data/uncert_noise_1_run_32.csv,uncert,1.0,32,572.308093,572.268093,15,476,0.9624770441176479
data/uncert_noise_1_run_33.csv,uncert,1.0,33,1911.681611,1911.431611,26,501,1.0419266506986031
data/uncert_noise_1_run_34.csv,uncert,1.0,34,631.524502,631.364502,15,496,1.0592892197580648
data/uncert_noise_1_run_35.csv,uncert,1.0,35,703.893656,703.403656,19,487,0.9978756632443524
data/uncert_noise_1_run_36.csv,uncert,1.0,36,1487.703729,1486.703729,25,474,1.048581147679325
data/uncert_noise_1_run_37.csv,uncert,1.0,37,84.653654,80.243654,27,441,0.9863754217687074
data/uncert_noise_1_run_38.csv,uncert,1.0,38,-245.990389,-249.230389,31,476,1.0225976953781515
data/uncert_noise_1_run_39.csv,uncert,1.0,39,315.132083,309.842083,24,477,1.0873288406708599
data/uncert_noise_1_run_4.csv,uncert,1.0,4,501.752279,496.462279,25,489,1.1609415725971375
data/uncert_noise_1_run_40.csv,uncert,1.0,40,84.304115,72.744115,40,446,0.957598448430494
data/uncert_noise_1_run_41.csv,uncert,1.0,41,701.281698,698.721698,33,470,1.1402246191489365
data/uncert_noise_1_run_42.csv,uncert,1.0,42,830.964593,830.604593,12,474,1.1337701350210982
data/uncert_noise_1_run_43.csv,uncert,1.0,43,515.154189,507.314189,28,464,1.025542183189655
data/uncert_noise_1_run_44.csv,uncert,1.0,44,-609.085878,-612.325878,18,458,0.9986178144104813
data/uncert_noise_1_run_45.csv,uncert,1.0,45,735.633112,735.543112,13,477,1.0691321551362687
data/uncert_noise_1_run_46.csv,uncert,1.0,46,789.079853,755.439853,60,478,1.0838328242677828
data/uncert_noise_1_run_47.csv,uncert,1.0,47,693.550916,692.340916,22,479,0.9955616388308977
data/uncert_noise_1_run_48.csv,uncert,1.0,48,2031.492161,2025.732161,31,484,0.9512730867768592
data/uncert_noise_1_run_49.csv,uncert,1.0,49,944.788769,936.378769,29,473,1.0434281205073992
data/uncert_noise_1_run_5.csv,uncert,1.0,5,375.154372,374.904372,15,463,1.0853242246220294
data/uncert_noise_1_run_50.csv,uncert,1.0,50,806.12351,797.71351,30,461,1.1097018329718011
data/uncert_noise_1_run_6.csv,uncert,1.0,6,452.930657,449.690657,18,460,1.1192113369565206
data/uncert_noise_1_run_7.csv,uncert,1.0,7,414.272769,409.432769,28,488,1.1162885143442625
data/uncert_noise_1_run_8.csv,uncert,1.0,8,148.844047,143.084047,32,482,1.0465754149377582
data/uncert_noise_1_run_9.csv,uncert,1.0,9,941.477873,923.837873,47,472,0.9983741991525423
data/uncert_noise_2_run_1.csv,uncert,2.0,1,467.843361,467.353361,14,607,0.7324188995057664
data/uncert_noise_2_run_10.csv,uncert,2.0,10,196.326362,193.436362,23,617,0.5480018752025932
data/uncert_noise_2_run_11.csv,uncert,2.0,11,507.825059,484.785059,51,586,0.7625767133105804
data/uncert_noise_2_run_12.csv,uncert,2.0,12,608.830077,608.580077,24,583,0.74428761406518
data/uncert_noise_2_run_13.csv,uncert,2.0,13,795.850734,795.360734,18,603,0.7152788126036482
data/uncert_noise_2_run_14.csv,uncert,2.0,14,122.691618,122.681618,16,617,0.659449361426256
data/uncert_noise_2_run_15.csv,uncert,2.0,15,1149.436728,1144.146728,27,635,0.7505287480314959
data/uncert_noise_2_run_16.csv,uncert,2.0,16,-388.634614,-389.274614,23,614,0.6487337785016284
data/uncert_noise_2_run_17.csv,uncert,2.0,17,212.836075,210.876075,21,582,0.607055735395189
data/uncert_noise_2_run_18.csv,uncert,2.0,18,903.677194,903.037194,29,640,0.6955454640624995
data/uncert_noise_2_run_19.csv,uncert,2.0,19,409.957337,409.917337,24,628,0.7498178885350318
data/uncert_noise_2_run_2.csv,uncert,2.0,2,195.353892,191.353892,32,618,0.7583300339805819
data/uncert_noise_2_run_20.csv,uncert,2.0,20,1268.528605,1258.288605,42,630,0.7826711999999999
data/uncert_noise_2_run_21.csv,uncert,2.0,21,173.377609,172.567609,14,601,0.775562565723793
data/uncert_noise_2_run_22.csv,uncert,2.0,22,865.044934,865.034934,23,599,0.6950198330550921
data/uncert_noise_2_run_23.csv,uncert,2.0,23,181.47542,181.46542,15,623,0.7741334478330658
data/uncert_noise_2_run_24.csv,uncert,2.0,24,586.100888,585.460888,26,648,0.7615072993827158
data/uncert_noise_2_run_25.csv,uncert,2.0,25,631.41434,631.05434,17,632,0.7928505348101266
data/uncert_noise_2_run_26.csv,uncert,2.0,26,1051.210037,1049.250037,23,650,0.8130733169230767
data/uncert_noise_2_run_27.csv,uncert,2.0,27,617.013831,616.653831,12,608,0.6715838174342109
data/uncert_noise_2_run_28.csv,uncert,2.0,28,-206.300588,-231.300588,52,618,0.7073998915857611
data/uncert_noise_2_run_29.csv,uncert,2.0,29,203.508358,203.468358,18,600,0.7386188316666664
data/uncert_noise_2_run_3.csv,uncert,2.0,3,-919.529025,-937.169025,57,624,0.7229465833333341
data/uncert_noise_2_run_30.csv,uncert,2.0,30,552.406845,552.246845,20,620,0.7466526532258072
data/uncert_noise_2_run_31.csv,uncert,2.0,31,254.946894,254.786894,12,604,0.7526391771523171
data/uncert_noise_2_run_32.csv,uncert,2.0,32,660.459888,660.299888,20,620,0.6090862548387089
