t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-0.766960,-0.975890,-1.975890,0.024110,noise,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,-1.231306,-1.577562,-2.577562,-0.577562,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,-0.119632,0.069336,-0.930664,1.069336,noise,buy_from_mm,1.069336,-1,1.069336,1.188968,0.010000,1.178968
4,2.262563,2.048767,1.048767,3.048767,noise,none,0.000000,-1,1.069336,-1.193226,0.010000,-1.203226
5,1.376361,2.077250,1.077250,3.077250,informed,none,0.000000,-1,1.069336,-0.307025,0.010000,-0.317025
6,1.850327,2.629299,1.629299,3.629299,noise,none,0.000000,-1,1.069336,-0.780990,0.010000,-0.790990
7,1.352846,1.718208,0.718208,2.718208,noise,none,0.000000,-1,1.069336,-0.283509,0.010000,-0.293509
8,1.122153,0.818514,-0.181486,1.818514,noise,buy_from_mm,1.818514,-2,2.887850,0.643543,0.040000,0.603543
9,1.416596,1.756394,0.756394,2.756394,noise,none,0.000000,-2,2.887850,0.054659,0.040000,0.014659
10,2.821595,3.074966,2.074966,4.074966,noise,none,0.000000,-2,2.887850,-2.755340,0.040000,-2.795340
11,2.273920,2.424049,1.424049,3.424049,informed,none,0.000000,-2,2.887850,-1.659990,0.040000,-1.699990
12,2.814329,3.550890,2.550890,4.550890,informed,none,0.000000,-2,2.887850,-2.740808,0.040000,-2.780808
13,3.349676,3.339028,2.339028,4.339028,noise,buy_from_mm,4.339028,-3,7.226878,-2.822151,0.090000,-2.912151
14,4.072505,4.503248,3.503248,5.503248,informed,none,0.000000,-3,7.226878,-4.990637,0.090000,-5.080637
15,4.229890,4.121303,3.121303,5.121303,informed,none,0.000000,-3,7.226878,-5.462792,0.090000,-5.552792
16,5.354407,4.583886,3.583886,5.583886,noise,none,0.000000,-3,7.226878,-8.836344,0.090000,-8.926344
17,6.424043,6.357604,5.357604,7.357604,noise,sell_to_mm,5.357604,-2,1.869274,-10.978813,0.040000,-11.018813
18,7.629790,7.898856,6.898856,8.898856,informed,none,0.000000,-2,1.869274,-13.390307,0.040000,-13.430307
19,7.309508,7.006811,6.006811,8.006811,noise,buy_from_mm,8.006811,-3,9.876085,-12.052439,0.090000,-12.142439
20,7.525969,7.211469,6.211469,8.211469,noise,none,0.000000,-3,9.876085,-12.701821,0.090000,-12.791821
21,7.767988,8.215139,7.215139,9.215139,informed,none,0.000000,-3,9.876085,-13.427877,0.090000,-13.517877
22,7.813275,7.193858,6.193858,8.193858,noise,none,0.000000,-3,9.876085,-13.563741,0.090000,-13.653741
23,7.402332,6.655417,5.655417,7.655417,informed,none,0.000000,-3,9.876085,-12.330911,0.090000,-12.420911
24,7.116202,6.752197,5.752197,7.752197,informed,none,0.000000,-3,9.876085,-11.472519,0.090000,-11.562519
25,6.911372,7.331514,6.331514,8.331514,noise,none,0.000000,-3,9.876085,-10.858030,0.090000,-10.948030
26,7.681289,7.032080,6.032080,8.032080,noise,sell_to_mm,6.032080,-2,3.844005,-11.518572,0.040000,-11.558572
27,9.040049,8.574004,7.574004,9.574004,informed,none,0.000000,-2,3.844005,-14.236093,0.040000,-14.276093
28,10.016850,9.523943,8.523943,10.523943,informed,none,0.000000,-2,3.844005,-16.189694,0.040000,-16.229694
29,10.109019,9.802197,8.802197,10.802197,informed,none,0.000000,-2,3.844005,-16.374032,0.040000,-16.414032
30,10.851011,10.727797,9.727797,11.727797,noise,none,0.000000,-2,3.844005,-17.858017,0.040000,-17.898017
31,13.424976,12.919479,11.919479,13.919479,noise,none,0.000000,-2,3.844005,-23.005946,0.040000,-23.045946
32,11.227437,11.860642,10.860642,12.860642,informed,none,0.000000,-2,3.844005,-18.610869,0.040000,-18.650869
33,9.916704,10.065586,9.065586,11.065586,informed,none,0.000000,-2,3.844005,-15.989402,0.040000,-16.029402
34,8.837038,9.062529,8.062529,10.062529,noise,none,0.000000,-2,3.844005,-13.830070,0.040000,-13.870070
35,7.995475,7.846980,6.846980,8.846980,informed,none,0.000000,-2,3.844005,-12.146945,0.040000,-12.186945
36,8.058639,8.262190,7.262190,9.262190,noise,none,0.000000,-2,3.844005,-12.273274,0.040000,-12.313274
37,6.561805,6.205275,5.205275,7.205275,noise,none,0.000000,-2,3.844005,-9.279605,0.040000,-9.319605
38,7.174417,8.171306,7.171306,9.171306,informed,none,0.000000,-2,3.844005,-10.504829,0.040000,-10.544829
39,7.413199,6.910344,5.910344,7.910344,informed,none,0.000000,-2,3.844005,-10.982392,0.040000,-11.022392
40,7.038812,7.758447,6.758447,8.758447,informed,none,0.000000,-2,3.844005,-10.233619,0.040000,-10.273619
41,6.962429,7.067703,6.067703,8.067703,noise,sell_to_mm,6.067703,-1,-2.223698,-9.186127,0.010000,-9.196127
42,8.054469,8.253222,7.253222,9.253222,noise,buy_from_mm,9.253222,-2,7.029525,-9.079413,0.040000,-9.119413
43,7.328933,8.278967,7.278967,9.278967,informed,none,0.000000,-2,7.029525,-7.628342,0.040000,-7.668342
44,5.795873,5.917015,4.917015,6.917015,noise,sell_to_mm,4.917015,-1,2.112510,-3.683363,0.010000,-3.693363
45,6.367125,7.189479,6.189479,8.189479,informed,none,0.000000,-1,2.112510,-4.254615,0.010000,-4.264615
46,6.424184,6.531248,5.531248,7.531248,noise,none,0.000000,-1,2.112510,-4.311674,0.010000,-4.321674
47,6.680111,5.702730,4.702730,6.702730,informed,none,0.000000,-1,2.112510,-4.567601,0.010000,-4.577601
48,7.473733,8.620083,7.620083,9.620083,noise,none,0.000000,-1,2.112510,-5.361223,0.010000,-5.371223
49,7.752456,8.041136,7.041136,9.041136,noise,none,0.000000,-1,2.112510,-5.639946,0.010000,-5.649946
50,9.456737,10.278573,9.278573,11.278573,noise,sell_to_mm,9.278573,0,-7.166063,-7.166063,0.000000,-7.166063
51,7.582910,8.378852,7.378852,9.378852,informed,none,0.000000,0,-7.166063,-7.166063,0.000000,-7.166063
52,8.357576,8.050790,7.050790,9.050790,noise,none,0.000000,0,-7.166063,-7.166063,0.000000,-7.166063
53,6.866346,6.818963,5.818963,7.818963,noise,sell_to_mm,5.818963,1,-12.985026,-6.118680,0.010000,-6.128680
54,6.288812,6.227430,5.227430,7.227430,noise,none,0.000000,1,-12.985026,-6.696215,0.010000,-6.706215
55,6.851613,7.095021,6.095021,8.095021,noise,none,0.000000,1,-12.985026,-6.133413,0.010000,-6.143413
56,6.886699,7.105065,6.105065,8.105065,noise,none,0.000000,1,-12.985026,-6.098327,0.010000,-6.108327
57,5.935468,5.753244,4.753244,6.753244,noise,none,0.000000,1,-12.985026,-7.049558,0.010000,-7.059558
58,4.365933,4.292230,3.292230,5.292230,noise,sell_to_mm,3.292230,2,-16.277256,-7.545389,0.040000,-7.585389
59,4.646743,4.931595,3.931595,5.931595,informed,none,0.000000,2,-16.277256,-6.983770,0.040000,-7.023770
60,5.239990,5.233997,4.233997,6.233997,noise,buy_from_mm,6.233997,1,-10.043260,-4.803270,0.010000,-4.813270
61,4.887555,4.664851,3.664851,5.664851,informed,none,0.000000,1,-10.043260,-5.155704,0.010000,-5.165704
62,4.790043,3.833133,2.833133,4.833133,noise,none,0.000000,1,-10.043260,-5.253217,0.010000,-5.263217
63,6.643792,7.214545,6.214545,8.214545,informed,none,0.000000,1,-10.043260,-3.399467,0.010000,-3.409467
64,5.519812,5.829537,4.829537,6.829537,noise,none,0.000000,1,-10.043260,-4.523448,0.010000,-4.533448
65,5.590673,5.751374,4.751374,6.751374,noise,none,0.000000,1,-10.043260,-4.452586,0.010000,-4.462586
66,5.731254,6.856026,5.856026,7.856026,informed,sell_to_mm,5.856026,2,-15.899286,-4.436779,0.040000,-4.476779
67,5.876293,5.546557,4.546557,6.546557,noise,none,0.000000,2,-15.899286,-4.146699,0.040000,-4.186699
68,5.349783,5.683587,4.683587,6.683587,noise,buy_from_mm,6.683587,1,-9.215699,-3.865915,0.010000,-3.875915
69,4.181199,3.314917,2.314917,4.314917,noise,none,0.000000,1,-9.215699,-5.034500,0.010000,-5.044500
70,1.911215,2.446295,1.446295,3.446295,noise,sell_to_mm,1.446295,2,-10.661994,-6.839564,0.040000,-6.879564
71,3.657202,3.438878,2.438878,4.438878,informed,none,0.000000,2,-10.661994,-3.347590,0.040000,-3.387590
72,4.379400,3.655814,2.655814,4.655814,informed,none,0.000000,2,-10.661994,-1.903193,0.040000,-1.943193
73,2.824903,3.573698,2.573698,4.573698,noise,none,0.000000,2,-10.661994,-5.012187,0.040000,-5.052187
74,3.844885,4.342736,3.342736,5.342736,informed,none,0.000000,2,-10.661994,-2.972224,0.040000,-3.012224
75,2.395708,1.905622,0.905622,2.905622,informed,none,0.000000,2,-10.661994,-5.870577,0.040000,-5.910577
76,2.651354,3.222582,2.222582,4.222582,noise,none,0.000000,2,-10.661994,-5.359287,0.040000,-5.399287
77,3.250473,4.431852,3.431852,5.431852,noise,none,0.000000,2,-10.661994,-4.161047,0.040000,-4.201047
78,3.439072,3.742536,2.742536,4.742536,informed,none,0.000000,2,-10.661994,-3.783851,0.040000,-3.823851
79,4.770236,5.259837,4.259837,6.259837,noise,none,0.000000,2,-10.661994,-1.121521,0.040000,-1.161521
80,5.232310,4.386900,3.386900,5.386900,informed,none,0.000000,2,-10.661994,-0.197374,0.040000,-0.237374
81,5.995305,5.965271,4.965271,6.965271,informed,none,0.000000,2,-10.661994,1.328616,0.040000,1.288616
82,5.549008,6.423553,5.423553,7.423553,informed,none,0.000000,2,-10.661994,0.436023,0.040000,0.396023
83,5.809673,5.569023,4.569023,6.569023,informed,none,0.000000,2,-10.661994,0.957353,0.040000,0.917353
84,6.179287,5.560265,4.560265,6.560265,informed,none,0.000000,2,-10.661994,1.696579,0.040000,1.656579
85,7.192402,7.202456,6.202456,8.202456,noise,sell_to_mm,6.202456,3,-16.864450,4.712756,0.090000,4.622756
86,6.260904,6.460644,5.460644,7.460644,informed,none,0.000000,3,-16.864450,1.918263,0.090000,1.828263
87,4.368685,4.955051,3.955051,5.955051,noise,none,0.000000,3,-16.864450,-3.758395,0.090000,-3.848395
88,4.446319,4.543830,3.543830,5.543830,informed,none,0.000000,3,-16.864450,-3.525492,0.090000,-3.615492
89,5.212918,4.939213,3.939213,5.939213,noise,none,0.000000,3,-16.864450,-1.225695,0.090000,-1.315695
90,5.937052,5.774226,4.774226,6.774226,informed,none,0.000000,3,-16.864450,0.946706,0.090000,0.856706
91,4.434888,3.770471,2.770471,4.770471,noise,none,0.000000,3,-16.864450,-3.559785,0.090000,-3.649785
92,4.697970,4.444483,3.444483,5.444483,noise,none,0.000000,3,-16.864450,-2.770540,0.090000,-2.860540
93,4.767496,4.475477,3.475477,5.475477,noise,none,0.000000,3,-16.864450,-2.561961,0.090000,-2.651961
94,5.992956,6.027553,5.027553,7.027553,informed,none,0.000000,3,-16.864450,1.114418,0.090000,1.024418
95,5.633132,5.090686,4.090686,6.090686,noise,none,0.000000,3,-16.864450,0.034944,0.090000,-0.055056
96,4.184268,4.413454,3.413454,5.413454,noise,none,0.000000,3,-16.864450,-4.311647,0.090000,-4.401647
97,4.074355,3.183668,2.183668,4.183668,noise,buy_from_mm,4.183668,2,-12.680783,-4.532073,0.040000,-4.572073
98,3.394257,2.690901,1.690901,3.690901,noise,none,0.000000,2,-12.680783,-5.892269,0.040000,-5.932269
99,4.441313,4.129684,3.129684,5.129684,informed,none,0.000000,2,-12.680783,-3.798157,0.040000,-3.838157
100,3.598907,4.089616,3.089616,5.089616,informed,none,0.000000,2,-12.680783,-5.482969,0.040000,-5.522969
101,2.116741,2.267778,1.267778,3.267778,informed,none,0.000000,2,-12.680783,-8.447300,0.040000,-8.487300
102,2.283761,2.996709,1.996709,3.996709,noise,none,0.000000,2,-12.680783,-8.113260,0.040000,-8.153260
103,3.273055,3.630006,2.630006,4.630006,informed,none,0.000000,2,-12.680783,-6.134673,0.040000,-6.174673
104,3.537850,3.685869,2.685869,4.685869,noise,none,0.000000,2,-12.680783,-5.605083,0.040000,-5.645083
105,4.118776,3.476068,2.476068,4.476068,noise,none,0.000000,2,-12.680783,-4.443230,0.040000,-4.483230
106,4.605327,4.493465,3.493465,5.493465,informed,none,0.000000,2,-12.680783,-3.470129,0.040000,-3.510129
107,4.832456,4.525797,3.525797,5.525797,informed,none,0.000000,2,-12.680783,-3.015870,0.040000,-3.055870
108,4.714807,4.942762,3.942762,5.942762,noise,none,0.000000,2,-12.680783,-3.251168,0.040000,-3.291168
109,2.473375,1.671978,0.671978,2.671978,noise,buy_from_mm,2.671978,1,-10.008805,-7.535430,0.010000,-7.545430
110,1.625804,0.883326,-0.116674,1.883326,noise,sell_to_mm,-0.116674,2,-9.892131,-6.640522,0.040000,-6.680522
111,0.132955,0.697328,-0.302672,1.697328,informed,none,0.000000,2,-9.892131,-9.626220,0.040000,-9.666220
112,0.168226,0.336810,-0.663190,1.336810,noise,sell_to_mm,-0.663190,3,-9.228940,-8.724263,0.090000,-8.814263
113,1.026023,1.394276,0.394276,2.394276,noise,buy_from_mm,2.394276,2,-6.834664,-4.782618,0.040000,-4.822618
114,1.399613,1.987924,0.987924,2.987924,informed,none,0.000000,2,-6.834664,-4.035439,0.040000,-4.075439
115,-1.420220,-0.919340,-1.919340,0.080660,informed,none,0.000000,2,-6.834664,-9.675105,0.040000,-9.715105
116,-2.509872,-2.346018,-3.346018,-1.346018,informed,none,0.000000,2,-6.834664,-11.854409,0.040000,-11.894409
117,-0.262219,-0.236312,-1.236312,0.763688,noise,none,0.000000,2,-6.834664,-7.359103,0.040000,-7.399103
118,0.696520,1.417701,0.417701,2.417701,noise,none,0.000000,2,-6.834664,-5.441624,0.040000,-5.481624
119,0.646457,0.703211,-0.296789,1.703211,noise,sell_to_mm,-0.296789,3,-6.537876,-4.598505,0.090000,-4.688505
120,-0.246936,-0.324019,-1.324019,0.675981,noise,none,0.000000,3,-6.537876,-7.278684,0.090000,-7.368684
121,-1.481309,-0.743471,-1.743471,0.256529,informed,none,0.000000,3,-6.537876,-10.981803,0.090000,-11.071803
122,-0.985928,-2.228853,-3.228853,-1.228853,noise,none,0.000000,3,-6.537876,-9.495660,0.090000,-9.585660
123,-1.612139,-2.613402,-3.613402,-1.613402,noise,buy_from_mm,-1.613402,2,-8.151278,-11.375557,0.040000,-11.415557
124,-3.011718,-4.066387,-5.066387,-3.066387,informed,buy_from_mm,-3.066387,1,-11.217665,-14.229383,0.010000,-14.239383
125,-2.364500,-2.735550,-3.735550,-1.735550,noise,none,0.000000,1,-11.217665,-13.582165,0.010000,-13.592165
126,-1.097719,-0.710177,-1.710177,0.289823,noise,sell_to_mm,-1.710177,2,-9.507488,-11.702925,0.040000,-11.742925
127,-0.649527,-0.231966,-1.231966,0.768034,noise,buy_from_mm,0.768034,1,-8.739453,-9.388980,0.010000,-9.398980
128,0.185645,0.856355,-0.143645,1.856355,informed,none,0.000000,1,-8.739453,-8.553808,0.010000,-8.563808
129,-2.284641,-1.121333,-2.121333,-0.121333,noise,sell_to_mm,-2.121333,2,-6.618120,-11.187401,0.040000,-11.227401
130,-2.476998,-2.767236,-3.767236,-1.767236,noise,buy_from_mm,-1.767236,1,-8.385357,-10.862355,0.010000,-10.872355
131,-2.514518,-2.717517,-3.717517,-1.717517,noise,none,0.000000,1,-8.385357,-10.899875,0.010000,-10.909875
132,-3.353069,-3.777712,-4.777712,-2.777712,noise,none,0.000000,1,-8.385357,-11.738425,0.010000,-11.748425
133,-4.268047,-4.896351,-5.896351,-3.896351,informed,none,0.000000,1,-8.385357,-12.653403,0.010000,-12.663403
134,-2.370130,-2.272744,-3.272744,-1.272744,noise,none,0.000000,1,-8.385357,-10.755487,0.010000,-10.765487
135,-1.724662,-1.815128,-2.815128,-0.815128,informed,none,0.000000,1,-8.385357,-10.110018,0.010000,-10.120018
136,-1.197897,-0.561186,-1.561186,0.438814,noise,none,0.000000,1,-8.385357,-9.583253,0.010000,-9.593253
