t,true_value,signal,bid,ask,trader_type,trade_side,trade_price,inventory,cash,pnl_mark_to_true,inv_penalty,risk_adj_pnl
1,-1.042350,-1.515476,-4.515476,1.484524,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
2,1.272632,2.776914,-0.223086,5.776914,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
3,1.615234,1.993008,-1.006992,4.993008,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
4,1.169066,0.604060,-2.395940,3.604060,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
5,1.716654,1.198122,-1.801878,4.198122,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
6,3.672585,3.255280,0.255280,6.255280,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
7,3.819552,3.112660,0.112660,6.112660,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
8,3.398345,6.205731,3.205731,9.205731,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
9,4.750263,3.578233,0.578233,6.578233,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
10,4.839197,4.235308,1.235308,7.235308,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
11,6.148353,5.638966,2.638966,8.638966,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
12,5.190986,4.215950,1.215950,7.215950,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
13,6.763861,7.764880,4.764880,10.764880,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
14,5.636173,5.593012,2.593012,8.593012,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
15,6.372552,7.378592,4.378592,10.378592,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
16,5.762661,5.513788,2.513788,8.513788,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
17,5.677162,6.999056,3.999056,9.999056,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
18,5.638025,8.176936,5.176936,11.176936,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
19,7.367119,7.930549,4.930549,10.930549,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
20,9.021396,9.501614,6.501614,12.501614,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
21,8.457658,9.019406,6.019406,12.019406,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
22,9.338321,9.977221,6.977221,12.977221,price_sensitive_uninformed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
23,10.395663,10.124832,7.124832,13.124832,informed,none,0.000000,0,0.000000,0.000000,0.000000,0.000000
24,11.281470,12.180100,9.180100,15.180100,price_sensitive_uninformed,sell_to_mm,9.180100,1,-9.180100,2.101370,0.010000,2.091370
25,10.739717,10.751257,7.751257,13.751257,price_sensitive_uninformed,none,0.000000,1,-9.180100,1.559617,0.010000,1.549617
26,9.858939,8.669161,5.669161,11.669161,informed,none,0.000000,1,-9.180100,0.678839,0.010000,0.668839
27,8.458976,7.766888,4.766888,10.766888,informed,none,0.000000,1,-9.180100,-0.721125,0.010000,-0.731125
28,8.331005,6.879743,3.879743,9.879743,informed,none,0.000000,1,-9.180100,-0.849096,0.010000,-0.859096
29,9.663602,9.889694,6.889694,12.889694,price_sensitive_uninformed,none,0.000000,1,-9.180100,0.483502,0.010000,0.473502
30,8.630803,7.042552,4.042552,10.042552,informed,none,0.000000,1,-9.180100,-0.549297,0.010000,-0.559297
31,8.399854,7.982309,4.982309,10.982309,price_sensitive_uninformed,none,0.000000,1,-9.180100,-0.780246,0.010000,-0.790246
32,6.881922,5.940659,2.940659,8.940659,informed,none,0.000000,1,-9.180100,-2.298178,0.010000,-2.308178
33,7.805995,7.679039,4.679039,10.679039,informed,none,0.000000,1,-9.180100,-1.374105,0.010000,-1.384105
34,7.440562,8.035252,5.035252,11.035252,price_sensitive_uninformed,none,0.000000,1,-9.180100,-1.739539,0.010000,-1.749539
35,7.746716,7.353115,4.353115,10.353115,price_sensitive_uninformed,none,0.000000,1,-9.180100,-1.433384,0.010000,-1.443384
36,7.716427,8.575149,5.575149,11.575149,informed,none,0.000000,1,-9.180100,-1.463673,0.010000,-1.473673
37,5.625122,5.423613,2.423613,8.423613,price_sensitive_uninformed,none,0.000000,1,-9.180100,-3.554978,0.010000,-3.564978
38,7.576810,7.537572,4.537572,10.537572,price_sensitive_uninformed,none,0.000000,1,-9.180100,-1.603290,0.010000,-1.613290
39,8.050459,7.844497,4.844497,10.844497,price_sensitive_uninformed,none,0.000000,1,-9.180100,-1.129641,0.010000,-1.139641
40,8.264442,6.591538,3.591538,9.591538,price_sensitive_uninformed,none,0.000000,1,-9.180100,-0.915659,0.010000,-0.925659
41,8.371989,6.802701,3.802701,9.802701,informed,none,0.000000,1,-9.180100,-0.808111,0.010000,-0.818111
42,7.094862,6.812069,3.812069,9.812069,informed,none,0.000000,1,-9.180100,-2.085238,0.010000,-2.095238
43,8.585059,8.423663,5.423663,11.423663,price_sensitive_uninformed,none,0.000000,1,-9.180100,-0.595041,0.010000,-0.605041
44,9.446405,9.485164,6.485164,12.485164,informed,none,0.000000,1,-9.180100,0.266305,0.010000,0.256305
45,9.428176,11.719565,8.719565,14.719565,informed,none,0.000000,1,-9.180100,0.248076,0.010000,0.238076
46,9.064703,8.424199,5.424199,11.424199,price_sensitive_uninformed,none,0.000000,1,-9.180100,-0.115397,0.010000,-0.125397
47,9.370746,10.329943,7.329943,13.329943,price_sensitive_uninformed,buy_from_mm,13.329943,0,4.149843,4.149843,0.000000,4.149843
48,8.891105,9.221697,6.221697,12.221697,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
49,9.354708,8.424071,5.424071,11.424071,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
50,10.049936,9.679470,6.679470,12.679470,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
51,10.925674,10.927364,7.927364,13.927364,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
52,9.885219,10.981339,7.981339,13.981339,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
53,10.138571,11.013123,8.013123,14.013123,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
54,12.003756,12.572005,9.572005,15.572005,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
55,11.306006,12.150255,9.150255,15.150255,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
56,10.559613,10.034794,7.034794,13.034794,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
57,13.788296,13.722595,10.722595,16.722595,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
58,12.194191,12.427773,9.427773,15.427773,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
59,11.321105,11.732454,8.732454,14.732454,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
60,11.705773,11.195046,8.195046,14.195046,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
61,11.941942,12.023066,9.023066,15.023066,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
62,11.453491,10.234959,7.234959,13.234959,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
63,11.354551,9.953527,6.953527,12.953527,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
64,10.754281,10.959922,7.959922,13.959922,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
65,11.600506,12.072600,9.072600,15.072600,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
66,12.562035,13.007056,10.007056,16.007056,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
67,12.774178,12.751071,9.751071,15.751071,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
68,10.974079,10.340087,7.340087,13.340087,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
69,12.054399,11.691522,8.691522,14.691522,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
70,10.999692,9.811291,6.811291,12.811291,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
71,8.492042,8.241141,5.241141,11.241141,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
72,8.216762,9.377807,6.377807,12.377807,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
73,8.992602,8.404451,5.404451,11.404451,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
74,9.734076,8.131069,5.131069,11.131069,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
75,7.638113,6.651205,3.651205,9.651205,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
76,6.943946,6.943887,3.943887,9.943887,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
77,6.743933,6.133543,3.133543,9.133543,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
78,5.938527,5.814095,2.814095,8.814095,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
79,4.786781,4.997605,1.997605,7.997605,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
80,5.711985,6.936438,3.936438,9.936438,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
81,6.338930,6.974770,3.974770,9.974770,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
82,6.896947,7.882781,4.882781,10.882781,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
83,6.725274,6.081843,3.081843,9.081843,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
84,8.427332,8.946937,5.946937,11.946937,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
85,9.029091,9.649439,6.649439,12.649439,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
86,8.161966,8.028567,5.028567,11.028567,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
87,9.410219,8.447867,5.447867,11.447867,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
88,9.917208,8.951868,5.951868,11.951868,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
89,10.477917,9.461006,6.461006,12.461006,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
90,9.710996,8.228546,5.228546,11.228546,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
91,10.545700,10.062586,7.062586,13.062586,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
92,12.106503,11.897199,8.897199,14.897199,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
93,11.552727,10.444024,7.444024,13.444024,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
94,12.805995,12.693024,9.693024,15.693024,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
95,13.076357,13.059612,10.059612,16.059612,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
96,13.500288,13.402813,10.402813,16.402813,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
97,15.004003,16.122393,13.122393,19.122393,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
98,13.889720,14.695391,11.695391,17.695391,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
99,13.408379,13.916211,10.916211,16.916211,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
100,15.399868,12.968223,9.968223,15.968223,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
101,16.383899,15.825364,12.825364,18.825364,informed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
102,14.966170,14.511705,11.511705,17.511705,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
103,16.011036,17.526120,14.526120,20.526120,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
104,15.794090,14.057921,11.057921,17.057921,price_sensitive_uninformed,none,0.000000,0,4.149843,4.149843,0.000000,4.149843
